game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec,risk_lambda,num_candidates,num_children
7977,6,14,RandomK,3,200,10,46,86,"Hit(CW,11,MIDDLE)",1147,124.568,0,145,4
3926,6,11,RandomK,3,200,10,46,47,"Hit(CCW,2,MIDDLE)",43001,3911.95,0,123,4
3883,1,14,RandomK,3,200,10,46,22,"Draw(CW,L6)",611,37.8259,0,37,4
9222,7,5,RandomK,3,200,10,46,9,"Draw(CCW,S6)",118271,7077.3,0,37,4
7881,2,15,RandomK,3,200,10,46,47,"Hit(CCW,4,MIDDLE)",329,28.3771,0,129,4
6406,1,10,RandomK,3,200,10,46,10,"Draw(CW,L0)",47833,3068.99,0,59,4
8452,5,15,RandomK,3,200,10,46,53,"Hit(CCW,4,TOUCH)",353,36.5946,0,153,4
1028,6,15,RandomK,3,200,10,46,118,"PostGuard(CW,5,2)",351,36.1424,0,151,4
2596,1,14,RandomK,3,200,10,46,134,"PostGuard(CW,10,1)",1161,129.352,0,145,4
4748,1,3,RandomK,3,200,10,46,34,"Hit(CW,0,WEAK)",149746,8990.28,0,49,4
9206,3,13,RandomK,3,200,10,46,29,"PreGuard(CCW,G4)",3795,340.584,0,49,4
5859,1,6,RandomK,3,200,10,46,33,"Hit(CCW,1,TOUCH)",107407,7095.15,0,65,4
6871,4,5,RandomK,3,200,10,46,52,"PostGuard(CW,1,0)",122044,7827.84,0,71,4
7163,3,13,RandomK,3,200,10,46,73,"PostGuard(CCW,9,0)",7963,811.301,0,85,4
5807,0,8,RandomK,3,200,10,46,70,"PostGuard(CW,4,1)",80357,5438.84,0,81,4
5567,2,15,RandomK,3,200,10,46,78,"Hit(CW,10,STRONG)",329,29.2175,0,129,4
2507,3,11,RandomK,3,200,10,46,58,"Hit(CW,8,WEAK)",37017,2838.75,0,107,4
7006,3,15,RandomK,3,200,10,46,61,"Freeze(CCW,6)",345,36.7445,0,145,4
1984,6,4,RandomK,3,200,10,46,50,"Freeze(CW,3)",135683,8461.27,0,59,4
1845,7,14,RandomK,3,200,10,46,52,"PostGuard(CW,12,2)",727,51.556,0,55,4
5780,2,6,RandomK,3,200,10,46,28,"PreGuard(CW,G4)",107326,6578.76,0,49,4
8645,7,5,RandomK,3,200,10,46,10,"Draw(CW,L0)",122677,8148.96,0,71,4
6132,0,13,RandomK,3,200,10,46,82,"PostGuard(CW,11,1)",8642,931.047,0,87,4
3339,4,10,RandomK,3,200,10,46,37,"Hit(CCW,7,MIDDLE)",49667,3189.46,0,71,4
3566,6,14,RandomK,3,200,10,46,51,"Freeze(CCW,5)",1087,122.332,0,129,4
5523,3,9,RandomK,3,200,10,46,47,"Hit(CCW,2,MIDDLE)",65976,4702.9,0,103,4
7015,5,14,RandomK,3,200,10,46,48,"Hit(CW,3,STRONG)",1133,125.532,0,145,4
743,7,3,RandomK,3,200,10,46,49,"PostGuard(CCW,3,0)",150511,9431.03,0,55,4
1014,4,15,RandomK,3,200,10,46,2,"Draw(CW,S0)",261,18.0069,0,61,4
3900,0,10,RandomK,3,200,10,46,17,"Draw(CCW,L3)",47917,3138.83,0,55,4
4543,6,5,RandomK,3,200,10,46,0,"Draw(CW,TEE)",121847,7997.68,0,71,4
9231,5,14,RandomK,3,200,10,46,51,"Freeze(CCW,5)",885,80.6813,0,101,4
1825,5,7,RandomK,3,200,10,46,68,"PostGuard(CW,5,2)",93411,6275.99,0,77,4
4062,4,15,RandomK,3,200,10,46,8,"Draw(CW,S6)",317,24.9174,0,117,4
9882,2,11,RandomK,3,200,10,46,104,"PostGuard(CW,11,1)",40201,3427.12,0,109,4
2998,6,14,RandomK,3,200,10,46,101,"Freeze(CCW,13)",1169,137.505,0,145,4
1555,2,3,RandomK,3,200,10,46,2,"Draw(CW,S0)",149244,9277.82,0,55,4
4372,4,14,RandomK,3,200,10,46,14,"Draw(CW,L2)",689,48.1451,0,49,4
3732,7,7,RandomK,3,200,10,46,22,"Draw(CW,L6)",91942,5504.45,0,49,4
3858,5,5,RandomK,3,200,10,46,70,"PostGuard(CW,3,1)",122802,8310.41,0,75,4
1938,0,14,RandomK,3,200,10,46,57,"Hit(CCW,13,MIDDLE)",913,83.6618,0,93,4
9112,3,9,RandomK,3,200,10,46,34,"Hit(CW,2,WEAK)",62539,4049.83,0,75,4
4157,3,12,RandomK,3,200,10,46,29,"PreGuard(CCW,G4)",22321,1984.41,0,107,4
7373,1,11,RandomK,3,200,10,46,52,"Hit(CW,6,TOUCH)",39748,3257.22,0,103,4
7173,4,15,RandomK,3,200,10,46,15,"Draw(CCW,L2)",351,38.7403,0,151,4
196,4,4,RandomK,3,200,10,46,4,"Draw(CW,S2)",134248,8294.82,0,49,4
2630,2,14,RandomK,3,200,10,46,51,"Freeze(CCW,13)",737,53.8374,0,59,4
5731,2,10,RandomK,3,200,10,46,0,"Draw(CW,TEE)",45819,2805.23,0,43,4
9518,4,5,RandomK,3,200,10,46,25,"Draw(CCW,L7)",123213,8142.48,0,71,4
8211,7,12,RandomK,3,200,10,46,70,"Freeze(CW,11)",19860,1482.83,0,79,4
5392,3,13,RandomK,3,200,10,46,32,"Hit(CW,0,TOUCH)",11774,1484.72,0,135,4
4262,4,2,RandomK,3,200,10,46,19,"Draw(CCW,L4)",164262,10129.5,0,49,4
6230,1,12,RandomK,3,200,10,46,6,"Draw(CW,S4)",18048,1205.14,0,49,4
3543,4,7,RandomK,3,200,10,46,16,"Draw(CW,L3)",92294,5761.68,0,55,4
1784,6,5,RandomK,3,200,10,46,33,"Hit(CCW,0,TOUCH)",122371,8059.93,0,71,4
4905,4,14,RandomK,3,200,10,46,69,"Hit(CCW,11,STRONG)",865,72.2994,0,101,4
3837,2,10,RandomK,3,200,10,46,53,"PostGuard(CCW,4,0)",49438,3381.17,0,71,4
2854,0,15,RandomK,3,200,10,46,60,"Freeze(CW,12)",303,24.3672,0,103,4
1221,1,10,RandomK,3,200,10,46,76,"Hit(CW,9,MIDDLE)",49355,3664.7,0,113,4
7301,6,14,RandomK,3,200,10,46,15,"Draw(CCW,L2)",1135,132.805,0,145,4
5248,0,3,RandomK,3,200,10,46,15,"Draw(CCW,L2)",149776,9279.18,0,49,4
2545,3,15,RandomK,3,200,10,46,20,"Draw(CW,L5)",261,13.6748,0,61,4
6335,1,11,RandomK,3,200,10,46,34,"Hit(CW,6,WEAK)",31567,1818.87,0,53,4
8275,4,5,RandomK,3,200,10,46,35,"Hit(CCW,0,WEAK)",121969,7940.29,0,71,4
963,5,13,RandomK,3,200,10,46,86,"PostGuard(CW,13,2)",7981,853.334,0,89,4
176,5,11,RandomK,3,200,10,46,28,"PreGuard(CW,G4)",38282,3006.98,0,97,4
2199,1,13,RandomK,3,200,10,46,59,"Hit(CCW,6,STRONG)",9075,1024.18,0,119,4
8298,3,11,RandomK,3,200,10,46,74,"Hit(CW,8,WEAK)",41719,3644.32,0,119,4
