game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec
7977,6,14,AllGrid,1,200,10,42,46,"Hit(CW,3,MIDDLE)",14754,876.427
3926,6,11,AllGrid,1,200,10,42,37,"Hit(CCW,0,MIDDLE)",59286,2711.98
3883,1,14,AllGrid,1,200,10,42,1,"Draw(CCW,TEE)",15620,512.398
9222,7,5,AllGrid,1,200,10,42,21,"Draw(CCW,L5)",148276,4812.99
7881,2,15,AllGrid,1,200,10,42,84,"Hit(CW,12,WEAK)",129,9.6209
6406,1,10,AllGrid,1,200,10,42,0,"Draw(CW,TEE)",73124,2521.22
8452,5,15,AllGrid,1,200,10,42,34,"Hit(CW,0,WEAK)",153,14.8632
1028,6,15,AllGrid,1,200,10,42,0,"Draw(CW,TEE)",151,15.7258
2596,1,14,AllGrid,1,200,10,42,86,"Hit(CW,11,MIDDLE)",14538,894.818
4748,1,3,AllGrid,1,200,10,42,5,"Draw(CCW,S2)",178265,5909.77
9206,3,13,AllGrid,1,200,10,42,34,"Hit(CW,12,WEAK)",29692,980.892
5859,1,6,AllGrid,1,200,10,42,50,"Freeze(CW,5)",131957,4675.28
6871,4,5,AllGrid,1,200,10,42,49,"Hit(CCW,2,STRONG)",146226,5038.5
7163,3,13,AllGrid,1,200,10,42,68,"Hit(CW,12,STRONG)",29304,1073.65
5807,0,8,AllGrid,1,200,10,42,55,"Hit(CCW,7,WEAK)",103301,3760.67
5567,2,15,AllGrid,1,200,10,42,0,"Draw(CW,TEE)",129,11.8816
2507,3,11,AllGrid,1,200,10,42,60,"Hit(CW,8,MIDDLE)",58304,2325.67
7006,3,15,AllGrid,1,200,10,42,0,"Draw(CW,TEE)",145,14.988
1984,6,4,AllGrid,1,200,10,42,45,"Hit(CCW,3,WEAK)",160224,5430.82
1845,7,14,AllGrid,1,200,10,42,43,"PostGuard(CCW,10,0)",14691,492.427
5780,2,6,AllGrid,1,200,10,42,37,"Hit(CCW,5,MIDDLE)",132208,4356.12
8645,7,5,AllGrid,1,200,10,42,37,"Hit(CCW,0,MIDDLE)",146956,5153.01
6132,0,13,AllGrid,1,200,10,42,44,"Hit(CW,10,WEAK)",29220,1200.97
3339,4,10,AllGrid,1,200,10,42,50,"Freeze(CW,9)",73858,2570.3
3566,6,14,AllGrid,1,200,10,42,43,"Hit(CCW,5,TOUCH)",14909,985.364
5523,3,9,AllGrid,1,200,10,42,55,"Hit(CCW,4,WEAK)",88237,3537.48
7015,5,14,AllGrid,1,200,10,42,46,"Hit(CW,3,MIDDLE)",14745,830.498
743,7,3,AllGrid,1,200,10,42,24,"Draw(CW,L7)",175236,5889.32
1014,4,15,AllGrid,1,200,10,42,10,"Draw(CW,L0)",61,3.34334
3900,0,10,AllGrid,1,200,10,42,2,"Draw(CW,S0)",73075,2468.28
4543,6,5,AllGrid,1,200,10,42,34,"Hit(CW,0,WEAK)",147179,5047.62
9231,5,14,AllGrid,1,200,10,42,50,"Freeze(CW,5)",14638,698.702
1825,5,7,AllGrid,1,200,10,42,37,"Hit(CCW,2,MIDDLE)",115627,4119.62
4062,4,15,AllGrid,1,200,10,42,35,"Hit(CCW,2,WEAK)",117,9.22556
9882,2,11,AllGrid,1,200,10,42,10,"Draw(CW,L0)",58981,2620.96
2998,6,14,AllGrid,1,200,10,42,59,"Hit(CCW,5,STRONG)",14763,948.434
1555,2,3,AllGrid,1,200,10,42,8,"Draw(CW,S6)",176363,5831.63
4372,4,14,AllGrid,1,200,10,42,19,"Draw(CCW,L4)",14652,467.927
3732,7,7,AllGrid,1,200,10,42,15,"Draw(CCW,L2)",118767,3837.45
3858,5,5,AllGrid,1,200,10,42,40,"Freeze(CW,0)",146818,5257.91
1938,0,14,AllGrid,1,200,10,42,48,"Hit(CW,11,STRONG)",14954,667.692
9112,3,9,AllGrid,1,200,10,42,39,"Hit(CCW,2,STRONG)",87524,3161.73
4157,3,12,AllGrid,1,200,10,42,34,"Hit(CW,3,WEAK)",43500,1903.35
7373,1,11,AllGrid,1,200,10,42,57,"Hit(CCW,6,MIDDLE)",58198,2386.03
7173,4,15,AllGrid,1,200,10,42,0,"Draw(CW,TEE)",151,17.2402
196,4,4,AllGrid,1,200,10,42,3,"Draw(CCW,S0)",161099,5288.31
2630,2,14,AllGrid,1,200,10,42,0,"Draw(CW,TEE)",14443,509.002
5731,2,10,AllGrid,1,200,10,42,37,"Hit(CCW,9,MIDDLE)",73882,2348.62
9518,4,5,AllGrid,1,200,10,42,53,"PostGuard(CCW,1,0)",146068,5136.97
8211,7,12,AllGrid,1,200,10,42,45,"Hit(CCW,5,WEAK)",44361,1588.79
