arm_a,arm_b,mean_diff,ci_lo,ci_hi,p,p_holm,a_win,b_win,tie,cohens_d,need_n
A1,A2,-0.017280000000000014,-0.17384650000000004,0.12424449999999992,0.8301843098951596,1.0,22,23,5,-0.031755084939819656,7784.610891525202
A1,A5,-0.08059999999999999,-0.205103,0.027562,0.28942362339137306,1.0,25,24,1,-0.18849491091826032,221.90645979881586
A1,A7,-0.017700000000000007,-0.13632049999999998,0.09896049999999999,0.8659543829203606,1.0,19,23,8,-0.040716878681848666,4735.332093627188
A2,A5,-0.06331999999999999,-0.17326249999999999,0.04154199999999998,0.21188992543607288,1.0,28,21,1,-0.15996244550509073,307.74084144133053
A2,A7,-0.00041999999999999704,-0.14660399999999998,0.15706199999999998,0.6860348865751266,1.0,24,22,4,-0.0007560887605932648,13729734.583398493
A5,A7,0.0629,-0.034140000000000004,0.17937999999999998,0.49562494996076367,1.0,24,25,1,0.16194948074687884,300.2599195309232
