game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec,risk_lambda
7977,6,14,ClusterValue,3,200,10,44,46,"Hit(CW,3,MIDDLE)",6082,273.689,0.5
3926,6,11,ClusterValue,3,200,10,44,39,"Hit(CCW,0,STRONG)",55361,2808.9,0.5
3883,1,14,ClusterValue,3,200,10,44,19,"Draw(CCW,L4)",1569,55.7881,0.5
9222,7,5,ClusterValue,3,200,10,44,21,"Draw(CCW,L5)",132328,5532.24,0.5
7881,2,15,ClusterValue,3,200,10,44,84,"Hit(CW,12,WEAK)",129,8.57457,0.5
6406,1,10,ClusterValue,3,200,10,44,50,"Freeze(CW,9)",58274,2483.51,0.5
8452,5,15,ClusterValue,3,200,10,44,34,"Hit(CW,0,WEAK)",153,11.17,0.5
1028,6,15,ClusterValue,3,200,10,44,0,"Draw(CW,TEE)",151,11.2252,0.5
2596,1,14,ClusterValue,3,200,10,44,89,"Hit(CCW,11,STRONG)",5820,270.298,0.5
4748,1,3,ClusterValue,3,200,10,44,20,"Draw(CW,L5)",170164,7603.15,0.5
9206,3,13,ClusterValue,3,200,10,44,35,"Hit(CCW,12,WEAK)",6561,285.408,0.5
5859,1,6,ClusterValue,3,200,10,44,45,"Hit(CCW,5,WEAK)",128280,5730.56,0.5
6871,4,5,ClusterValue,3,200,10,44,11,"Draw(CCW,L0)",146984,6642.69,0.5
7163,3,13,ClusterValue,3,200,10,44,66,"Hit(CW,12,MIDDLE)",10127,448.81,0.5
5807,0,8,ClusterValue,3,200,10,44,58,"Hit(CW,7,STRONG)",97888,4395.06,0.5
5567,2,15,ClusterValue,3,200,10,44,0,"Draw(CW,TEE)",129,8.93078,0.5
2507,3,11,ClusterValue,3,200,10,44,43,"Hit(CCW,4,STRONG)",48711,2266.48,0.5
7006,3,15,ClusterValue,3,200,10,44,0,"Draw(CW,TEE)",145,10.5517,0.5
1984,6,4,ClusterValue,3,200,10,44,45,"Hit(CCW,3,WEAK)",158224,6994,0.5
1845,7,14,ClusterValue,3,200,10,44,44,"PostGuard(CW,10,1)",2427,85.6646,0.5
5780,2,6,ClusterValue,3,200,10,44,36,"Hit(CW,5,MIDDLE)",121638,5296.58,0.5
8645,7,5,ClusterValue,3,200,10,44,34,"Hit(CW,0,WEAK)",146098,6625.23,0.5
6132,0,13,ClusterValue,3,200,10,44,15,"Draw(CCW,L2)",13612,778.638,0.5
3339,4,10,ClusterValue,3,200,10,44,39,"Hit(CCW,7,STRONG)",61076,2974.87,0.5
3566,6,14,ClusterValue,3,200,10,44,43,"Hit(CCW,5,TOUCH)",5421,349.008,0.5
5523,3,9,ClusterValue,3,200,10,44,55,"Hit(CCW,4,WEAK)",85479,4338.75,0.5
7015,5,14,ClusterValue,3,200,10,44,48,"Hit(CW,3,STRONG)",5998,383.867,0.5
743,7,3,ClusterValue,3,200,10,44,17,"Draw(CCW,L3)",174383,7882.5,0.5
1014,4,15,ClusterValue,3,200,10,44,10,"Draw(CW,L0)",61,4.76714,0.5
3900,0,10,ClusterValue,3,200,10,44,2,"Draw(CW,S0)",57815,2758.62,0.5
4543,6,5,ClusterValue,3,200,10,44,49,"Hit(CCW,2,STRONG)",147023,6588.65,0.5
9231,5,14,ClusterValue,3,200,10,44,10,"Draw(CW,L0)",3997,211.334,0.5
1825,5,7,ClusterValue,3,200,10,44,0,"Draw(CW,TEE)",114469,5400.63,0.5
4062,4,15,ClusterValue,3,200,10,44,35,"Hit(CCW,2,WEAK)",117,9.86458,0.5
9882,2,11,ClusterValue,3,200,10,44,88,"PostGuard(CW,5,2)",54944,3068.67,0.5
2998,6,14,ClusterValue,3,200,10,44,37,"Hit(CCW,1,MIDDLE)",6049,352.46,0.5
1555,2,3,ClusterValue,3,200,10,44,25,"Draw(CCW,L7)",173227,7840.64,0.5
4372,4,14,ClusterValue,3,200,10,44,18,"Draw(CW,L4)",2086,93.3888,0.5
3732,7,7,ClusterValue,3,200,10,44,17,"Draw(CCW,L3)",104801,4846.11,0.5
3858,5,5,ClusterValue,3,200,10,44,17,"Draw(CCW,L3)",147535,7095.23,0.5
1938,0,14,ClusterValue,3,200,10,44,11,"Draw(CCW,L0)",3730,217.388,0.5
9112,3,9,ClusterValue,3,200,10,44,35,"Hit(CCW,2,WEAK)",78484,3626.65,0.5
4157,3,12,ClusterValue,3,200,10,44,36,"Hit(CW,3,MIDDLE)",31652,1719.81,0.5
7373,1,11,ClusterValue,3,200,10,44,59,"Hit(CCW,6,STRONG)",51272,2682.62,0.5
7173,4,15,ClusterValue,3,200,10,44,0,"Draw(CW,TEE)",151,15.8635,0.5
196,4,4,ClusterValue,3,200,10,44,39,"Hit(CCW,3,STRONG)",155481,6926.59,0.5
2630,2,14,ClusterValue,3,200,10,44,40,"Freeze(CW,11)",2445,121.573,0.5
5731,2,10,ClusterValue,3,200,10,44,13,"Draw(CCW,L1)",54460,2417.98,0.5
9518,4,5,ClusterValue,3,200,10,44,46,"Hit(CW,2,MIDDLE)",147894,6769.75,0.5
8211,7,12,ClusterValue,3,200,10,44,66,"Hit(CW,11,MIDDLE)",28120,1396.01,0.5
5392,3,13,ClusterValue,3,200,10,44,86,"Hit(CW,10,MIDDLE)",20154,1459.5,0.5
4262,4,2,ClusterValue,3,200,10,44,36,"Hit(CW,1,MIDDLE)",187014,8389.49,0.5
6230,1,12,ClusterValue,3,200,10,44,38,"Hit(CW,11,STRONG)",23110,1098.72,0.5
3543,4,7,ClusterValue,3,200,10,44,54,"Pass",107390,4978.64,0.5
1784,6,5,ClusterValue,3,200,10,44,11,"Draw(CCW,L0)",147966,7016.26,0.5
4905,4,14,ClusterValue,3,200,10,44,11,"Draw(CCW,L0)",4157,218.33,0.5
3837,2,10,ClusterValue,3,200,10,44,42,"Hit(CW,9,TOUCH)",61233,3181.31,0.5
2854,0,15,ClusterValue,3,200,10,44,57,"Hit(CCW,12,MIDDLE)",103,9.22408,0.5
1221,1,10,ClusterValue,3,200,10,44,48,"Hit(CW,3,STRONG)",73030,3934.45,0.5
7301,6,14,ClusterValue,3,200,10,44,9,"Draw(CCW,S6)",6118,409.555,0.5
5248,0,3,ClusterValue,3,200,10,44,5,"Draw(CCW,S2)",172221,7866.91,0.5
2545,3,15,ClusterValue,3,200,10,44,0,"Draw(CW,TEE)",61,4.75919,0.5
6335,1,11,ClusterValue,3,200,10,44,36,"Hit(CW,6,MIDDLE)",40296,1897.78,0.5
8275,4,5,ClusterValue,3,200,10,44,45,"Hit(CCW,2,WEAK)",147534,6853.85,0.5
963,5,13,ClusterValue,3,200,10,44,45,"Hit(CCW,10,WEAK)",11426,666.485,0.5
176,5,11,ClusterValue,3,200,10,44,58,"Hit(CW,8,STRONG)",51514,2716.18,0.5
2199,1,13,ClusterValue,3,200,10,44,78,"Hit(CW,10,STRONG)",16958,1118.12,0.5
8298,3,11,ClusterValue,3,200,10,44,35,"Hit(CCW,0,WEAK)",55647,3054.76,0.5
6729,2,14,ClusterValue,3,200,10,44,0,"Draw(CW,TEE)",5608,335.993,0.5
8119,5,4,ClusterValue,3,200,10,44,21,"Draw(CCW,L5)",160154,7554.64,0.5
8189,0,14,ClusterValue,3,200,10,44,7,"Draw(CCW,S4)",2319,108.316,0.5
9791,0,8,ClusterValue,3,200,10,44,39,"Hit(CCW,7,STRONG)",91118,4379.96,0.5
5487,5,5,ClusterValue,3,200,10,44,11,"Draw(CCW,L0)",147088,7074.19,0.5
4950,0,15,ClusterValue,3,200,10,44,35,"Hit(CCW,12,WEAK)",71,5.34131,0.5
9143,3,7,ClusterValue,3,200,10,44,55,"Hit(CCW,4,WEAK)",116528,5578.75,0.5
4517,4,13,ClusterValue,3,200,10,44,104,"PostGuard(CW,7,0)",19872,1496.49,0.5
2994,5,10,ClusterValue,3,200,10,44,77,"Hit(CCW,9,MIDDLE)",70913,2835.62,0.5
961,6,13,ClusterValue,3,200,10,44,87,"Hit(CCW,10,MIDDLE)",20023,1489.58,0.5
1566,1,3,ClusterValue,3,200,10,44,42,"Hit(CW,2,TOUCH)",175898,8339.51,0.5
1686,6,15,ClusterValue,3,200,10,44,0,"Draw(CW,TEE)",49,3.75193,0.5
1201,0,6,ClusterValue,3,200,10,44,1,"Draw(CCW,TEE)",122395,5594.69,0.5
5494,4,5,ClusterValue,3,200,10,44,47,"Hit(CCW,2,MIDDLE)",148796,7381.69,0.5
2492,4,15,ClusterValue,3,200,10,44,2,"Draw(CW,S0)",75,6.11439,0.5
8959,1,11,ClusterValue,3,200,10,44,48,"Hit(CW,6,STRONG)",46920,2124.01,0.5
1671,0,15,ClusterValue,3,200,10,44,76,"Hit(CW,12,MIDDLE)",117,10.4658,0.5
1385,7,11,ClusterValue,3,200,10,44,55,"Hit(CCW,6,WEAK)",50103,2577.15,0.5
6872,1,14,ClusterValue,3,200,10,44,61,"Freeze(CCW,7)",5564,267.942,0.5
8785,1,4,ClusterValue,3,200,10,44,36,"Hit(CW,1,MIDDLE)",154233,7079.52,0.5
1835,0,15,ClusterValue,3,200,10,44,55,"Hit(CCW,14,WEAK)",69,4.18746,0.5
6216,7,8,ClusterValue,3,200,10,44,51,"PostGuard(CCW,6,1)",91873,3227.89,0.5
8471,6,5,ClusterValue,3,200,10,44,36,"Hit(CW,0,MIDDLE)",148372,7437.35,0.5
256,3,12,ClusterValue,3,200,10,44,11,"Draw(CCW,L0)",28020,1489.59,0.5
5778,2,9,ClusterValue,3,200,10,44,72,"PostGuard(CW,1,0)",85543,3318.92,0.5
6320,4,15,ClusterValue,3,200,10,44,64,"Hit(CW,12,WEAK)",103,8.98228,0.5
1638,4,11,ClusterValue,3,200,10,44,49,"Hit(CCW,4,STRONG)",49826,2604.14,0.5
2310,6,15,ClusterValue,3,200,10,44,55,"Hit(CCW,6,WEAK)",135,12.6967,0.5
7921,5,4,ClusterValue,3,200,10,44,0,"Draw(CW,TEE)",154220,7108.84,0.5
1361,1,12,ClusterValue,3,200,10,44,44,"Hit(CW,11,WEAK)",23645,1133.13,0.5
5041,1,8,ClusterValue,3,200,10,44,48,"PostGuard(CW,6,0)",91295,3229.27,0.5
5033,7,5,ClusterValue,3,200,10,44,34,"Hit(CW,0,WEAK)",147607,7063.27,0.5
5022,1,15,ClusterValue,3,200,10,44,7,"Draw(CCW,S4)",89,7.86109,0.5
9907,7,9,ClusterValue,3,200,10,44,48,"Hit(CW,6,STRONG)",75613,3525.71,0.5
8627,2,12,ClusterValue,3,200,10,44,64,"Hit(CW,11,WEAK)",35527,2106.6,0.5
1641,6,10,ClusterValue,3,200,10,44,34,"Hit(CW,1,WEAK)",73791,4234.36,0.5
7249,2,15,ClusterValue,3,200,10,44,0,"Draw(CW,TEE)",139,9.79872,0.5
4837,7,2,ClusterValue,3,200,10,44,34,"Hit(CW,1,WEAK)",187415,8257.38,0.5
1039,2,15,ClusterValue,3,200,10,44,3,"Draw(CCW,S0)",43,3.15371,0.5
7846,3,10,ClusterValue,3,200,10,44,49,"Hit(CCW,9,STRONG)",59108,2824.73,0.5
5246,2,5,ClusterValue,3,200,10,44,38,"Hit(CW,0,STRONG)",148149,6959.79,0.5
4166,2,12,ClusterValue,3,200,10,44,48,"Hit(CW,11,WEAK)",27296,1441.01,0.5
6533,4,6,ClusterValue,3,200,10,44,64,"PostGuard(CW,0,1)",134898,5048.03,0.5
5721,0,12,ClusterValue,3,200,10,44,120,"PostGuard(CW,10,2)",40955,2605.64,0.5
4463,7,9,ClusterValue,3,200,10,44,54,"Hit(CW,4,WEAK)",85918,4224.67,0.5
5606,2,14,ClusterValue,3,200,10,44,76,"Hit(CW,9,MIDDLE)",5637,353.623,0.5
1123,4,3,ClusterValue,3,200,10,44,11,"Draw(CCW,L0)",172604,7766.73,0.5
8113,3,15,ClusterValue,3,200,10,44,0,"Draw(CW,TEE)",69,5.81595,0.5
716,6,7,ClusterValue,3,200,10,44,39,"Hit(CCW,4,STRONG)",107830,4853.35,0.5
459,3,5,ClusterValue,3,200,10,44,34,"Hit(CW,0,WEAK)",145909,6721.77,0.5
9287,7,12,ClusterValue,3,200,10,44,40,"Hit(CW,11,MIDDLE)",25762,1268.56,0.5
