game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec
7977,6,14,ScoreTopK,3,200,10,46,84,"Hit(CW,11,WEAK)",221718,18578.3
3926,6,11,ScoreTopK,3,200,10,46,39,"Hit(CCW,0,STRONG)",43612,6526.37
3883,1,14,ScoreTopK,3,200,10,46,0,"Draw(CW,TEE)",223647,17770
9222,7,5,ScoreTopK,3,200,10,46,20,"Draw(CW,L5)",125912,10833
7881,2,15,ScoreTopK,3,200,10,46,89,"Hit(CCW,12,STRONG)",205736,17731.1
6406,1,10,ScoreTopK,3,200,10,46,15,"Draw(CCW,L2)",53542,6747.27
8452,5,15,ScoreTopK,3,200,10,46,6,"Draw(CW,S4)",204889,16962.1
1028,6,15,ScoreTopK,3,200,10,46,102,"PostGuard(CW,1,0)",204416,17959.2
2596,1,14,ScoreTopK,3,200,10,46,89,"Hit(CCW,11,STRONG)",224751,18825.9
4748,1,3,ScoreTopK,3,200,10,46,40,"Freeze(CW,0)",162416,15775.5
9206,3,13,ScoreTopK,3,200,10,46,18,"Draw(CW,L4)",238913,19227.4
5859,1,6,ScoreTopK,3,200,10,46,28,"PreGuard(CW,G4)",118527,12296.9
6871,4,5,ScoreTopK,3,200,10,46,53,"PostGuard(CCW,1,0)",136528,12856
7163,3,13,ScoreTopK,3,200,10,46,11,"Draw(CCW,L0)",238569,18566.4
5807,0,8,ScoreTopK,3,200,10,46,73,"PostGuard(CCW,4,2)",92906,11818
5567,2,15,ScoreTopK,3,200,10,46,32,"Hit(CW,2,TOUCH)",205672,18342
2507,3,11,ScoreTopK,3,200,10,46,60,"Hit(CW,8,MIDDLE)",40727,5117.8
7006,3,15,ScoreTopK,3,200,10,46,100,"Freeze(CW,14)",207684,18264.7
1984,6,4,ScoreTopK,3,200,10,46,46,"Hit(CW,3,MIDDLE)",148849,14578.7
1845,7,14,ScoreTopK,3,200,10,46,45,"PostGuard(CCW,10,1)",225892,17673.5
5780,2,6,ScoreTopK,3,200,10,46,39,"Hit(CCW,5,STRONG)",116347,12524.3
8645,7,5,ScoreTopK,3,200,10,46,34,"Hit(CW,0,WEAK)",136526,14794.5
6132,0,13,ScoreTopK,3,200,10,46,2,"Draw(CW,S0)",239837,19372.5
3339,4,10,ScoreTopK,3,200,10,46,62,"PostGuard(CW,6,2)",55578,6947.48
3566,6,14,ScoreTopK,3,200,10,46,100,"PostGuard(CW,4,1)",226487,19033.8
5523,3,9,ScoreTopK,3,200,10,46,57,"Hit(CCW,4,MIDDLE)",75474,8997.49
7015,5,14,ScoreTopK,3,200,10,46,48,"Hit(CW,3,STRONG)",226969,17535.9
743,7,3,ScoreTopK,3,200,10,46,16,"Draw(CW,L3)",164440,15708.4
1014,4,15,ScoreTopK,3,200,10,46,11,"Draw(CCW,L0)",205355,17808.6
3900,0,10,ScoreTopK,3,200,10,46,40,"Freeze(CW,9)",52563,6859.39
4543,6,5,ScoreTopK,3,200,10,46,34,"Hit(CW,0,WEAK)",135946,12557.8
9231,5,14,ScoreTopK,3,200,10,46,44,"Hit(CW,5,WEAK)",224709,19049
1825,5,7,ScoreTopK,3,200,10,46,39,"Hit(CCW,2,STRONG)",104991,12406.1
4062,4,15,ScoreTopK,3,200,10,46,56,"Hit(CW,6,MIDDLE)",206337,17952.5
9882,2,11,ScoreTopK,3,200,10,46,47,"Hit(CCW,4,MIDDLE)",45116,6557.35
2998,6,14,ScoreTopK,3,200,10,46,7,"Draw(CCW,S4)",225645,18672.7
1555,2,3,ScoreTopK,3,200,10,46,12,"Draw(CW,L1)",163184,15968.9
4372,4,14,ScoreTopK,3,200,10,46,4,"Draw(CW,S2)",219699,18674.4
3732,7,7,ScoreTopK,3,200,10,46,41,"Freeze(CCW,4)",100367,11046
3858,5,5,ScoreTopK,3,200,10,46,41,"Freeze(CCW,0)",137163,13570.9
1938,0,14,ScoreTopK,3,200,10,46,37,"Hit(CCW,9,MIDDLE)",224670,18363.1
9112,3,9,ScoreTopK,3,200,10,46,53,"Hit(CCW,6,TOUCH)",72608,8877.3
4157,3,12,ScoreTopK,3,200,10,46,34,"Hit(CW,3,WEAK)",25255,3432.68
7373,1,11,ScoreTopK,3,200,10,46,42,"Hit(CW,4,TOUCH)",42483,5994.71
7173,4,15,ScoreTopK,3,200,10,46,121,"PostGuard(CCW,7,0)",205292,17035.4
196,4,4,ScoreTopK,3,200,10,46,39,"Hit(CCW,3,STRONG)",145431,13474.1
2630,2,14,ScoreTopK,3,200,10,46,0,"Draw(CW,TEE)",224705,19015.3
5731,2,10,ScoreTopK,3,200,10,46,38,"Hit(CW,9,STRONG)",50633,6256.57
9518,4,5,ScoreTopK,3,200,10,46,46,"Hit(CW,2,MIDDLE)",137532,14658.5
8211,7,12,ScoreTopK,3,200,10,46,67,"Hit(CCW,11,MIDDLE)",23882,3460.98
