game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec,risk_lambda
7977,6,14,ClusterValue,3,200,10,46,67,"Hit(CCW,7,MIDDLE)",5931,268.722,0.5
3926,6,11,ClusterValue,3,200,10,46,39,"Hit(CCW,0,STRONG)",54434,2695.77,0.5
3883,1,14,ClusterValue,3,200,10,46,18,"Draw(CW,L4)",1619,56.7528,0.5
9222,7,5,ClusterValue,3,200,10,46,13,"Draw(CCW,L1)",131185,5502.32,0.5
7881,2,15,ClusterValue,3,200,10,46,84,"Hit(CW,12,WEAK)",129,8.59888,0.5
6406,1,10,ClusterValue,3,200,10,46,50,"Freeze(CW,9)",57535,2441.9,0.5
8452,5,15,ClusterValue,3,200,10,46,34,"Hit(CW,0,WEAK)",153,11.159,0.5
1028,6,15,ClusterValue,3,200,10,46,0,"Draw(CW,TEE)",151,11.4192,0.5
2596,1,14,ClusterValue,3,200,10,46,88,"Hit(CW,11,STRONG)",5934,273.164,0.5
4748,1,3,ClusterValue,3,200,10,46,40,"Freeze(CW,0)",170885,7600.9,0.5
9206,3,13,ClusterValue,3,200,10,46,3,"Draw(CCW,S0)",6684,287.296,0.5
5859,1,6,ClusterValue,3,200,10,46,10,"Draw(CW,L0)",127839,4874.86,0.5
6871,4,5,ClusterValue,3,200,10,46,11,"Draw(CCW,L0)",147381,6670.74,0.5
7163,3,13,ClusterValue,3,200,10,46,65,"Hit(CCW,12,WEAK)",10285,457.381,0.5
5807,0,8,ClusterValue,3,200,10,46,45,"Hit(CCW,5,WEAK)",100077,4626.54,0.5
5567,2,15,ClusterValue,3,200,10,46,0,"Draw(CW,TEE)",129,8.92388,0.5
2507,3,11,ClusterValue,3,200,10,46,39,"Hit(CCW,4,WEAK)",48584,2202.51,0.5
7006,3,15,ClusterValue,3,200,10,46,0,"Draw(CW,TEE)",145,10.5127,0.5
1984,6,4,ClusterValue,3,200,10,46,44,"Hit(CW,3,WEAK)",158835,7128.03,0.5
1845,7,14,ClusterValue,3,200,10,46,43,"PostGuard(CCW,10,0)",2316,82.357,0.5
5780,2,6,ClusterValue,3,200,10,46,37,"Hit(CCW,5,MIDDLE)",122818,5306.38,0.5
8645,7,5,ClusterValue,3,200,10,46,34,"Hit(CW,0,WEAK)",147740,6834.29,0.5
6132,0,13,ClusterValue,3,200,10,46,76,"PostGuard(CW,9,1)",13793,787.604,0.5
3339,4,10,ClusterValue,3,200,10,46,13,"Draw(CCW,L1)",61763,3024.74,0.5
3566,6,14,ClusterValue,3,200,10,46,78,"Hit(CW,11,STRONG)",5284,342.435,0.5
5523,3,9,ClusterValue,3,200,10,46,59,"Hit(CCW,4,STRONG)",83971,4075.3,0.5
7015,5,14,ClusterValue,3,200,10,46,48,"Hit(CW,3,STRONG)",6223,398.561,0.5
743,7,3,ClusterValue,3,200,10,46,20,"Draw(CW,L5)",174042,7838.21,0.5
1014,4,15,ClusterValue,3,200,10,46,10,"Draw(CW,L0)",61,4.80791,0.5
3900,0,10,ClusterValue,3,200,10,46,40,"Freeze(CW,9)",56597,2600.55,0.5
4543,6,5,ClusterValue,3,200,10,46,34,"Hit(CW,0,WEAK)",145786,6578.62,0.5
9231,5,14,ClusterValue,3,200,10,46,3,"Draw(CCW,S0)",4186,216.941,0.5
1825,5,7,ClusterValue,3,200,10,46,53,"PostGuard(CCW,1,0)",113663,5349.91,0.5
4062,4,15,ClusterValue,3,200,10,46,35,"Hit(CCW,2,WEAK)",117,7.70698,0.5
9882,2,11,ClusterValue,3,200,10,46,11,"Draw(CCW,L0)",55183,2510.04,0.5
2998,6,14,ClusterValue,3,200,10,46,94,"Hit(CW,13,WEAK)",5896,341.812,0.5
1555,2,3,ClusterValue,3,200,10,46,36,"Hit(CW,0,MIDDLE)",172547,7766.11,0.5
4372,4,14,ClusterValue,3,200,10,46,18,"Draw(CW,L4)",2132,93.47,0.5
3732,7,7,ClusterValue,3,200,10,46,41,"Freeze(CCW,4)",105769,4630.41,0.5
3858,5,5,ClusterValue,3,200,10,46,54,"Hit(CW,4,WEAK)",149307,7269.88,0.5
1938,0,14,ClusterValue,3,200,10,46,34,"Hit(CW,9,WEAK)",3883,225.515,0.5
9112,3,9,ClusterValue,3,200,10,46,34,"Hit(CW,2,WEAK)",78810,3643.84,0.5
4157,3,12,ClusterValue,3,200,10,46,39,"Hit(CCW,3,STRONG)",32148,1783.53,0.5
7373,1,11,ClusterValue,3,200,10,46,45,"Hit(CCW,4,WEAK)",51877,2698.66,0.5
7173,4,15,ClusterValue,3,200,10,46,0,"Draw(CW,TEE)",151,15.873,0.5
196,4,4,ClusterValue,3,200,10,46,35,"Hit(CCW,3,WEAK)",153407,6843.3,0.5
2630,2,14,ClusterValue,3,200,10,46,6,"Draw(CW,S4)",2559,124.97,0.5
5731,2,10,ClusterValue,3,200,10,46,37,"Hit(CCW,9,MIDDLE)",53468,2319.62,0.5
9518,4,5,ClusterValue,3,200,10,46,37,"Hit(CCW,0,MIDDLE)",149007,6978.7,0.5
8211,7,12,ClusterValue,3,200,10,46,10,"Draw(CW,L0)",28291,1410.95,0.5
5392,3,13,ClusterValue,3,200,10,46,37,"Hit(CCW,0,MIDDLE)",20992,1532.24,0.5
4262,4,2,ClusterValue,3,200,10,46,18,"Draw(CW,L4)",187196,8496.07,0.5
6230,1,12,ClusterValue,3,200,10,46,34,"Hit(CW,11,WEAK)",22564,1045.63,0.5
3543,4,7,ClusterValue,3,200,10,46,23,"Draw(CCW,L6)",107582,4856.32,0.5
1784,6,5,ClusterValue,3,200,10,46,49,"Hit(CCW,2,STRONG)",147369,7011.75,0.5
4905,4,14,ClusterValue,3,200,10,46,11,"Draw(CCW,L0)",3970,209.028,0.5
3837,2,10,ClusterValue,3,200,10,46,34,"Hit(CW,7,WEAK)",61058,2922.5,0.5
2854,0,15,ClusterValue,3,200,10,46,57,"Hit(CCW,12,MIDDLE)",103,9.26231,0.5
1221,1,10,ClusterValue,3,200,10,46,79,"Hit(CCW,9,STRONG)",71009,3750.29,0.5
7301,6,14,ClusterValue,3,200,10,46,12,"Draw(CW,L1)",5998,403.869,0.5
5248,0,3,ClusterValue,3,200,10,46,39,"Hit(CCW,2,STRONG)",170952,7733.69,0.5
2545,3,15,ClusterValue,3,200,10,46,0,"Draw(CW,TEE)",61,4.72454,0.5
6335,1,11,ClusterValue,3,200,10,46,34,"Hit(CW,6,WEAK)",40665,1903.18,0.5
8275,4,5,ClusterValue,3,200,10,46,45,"Hit(CCW,2,WEAK)",146586,6767.07,0.5
963,5,13,ClusterValue,3,200,10,46,45,"Hit(CCW,10,WEAK)",12458,748.083,0.5
176,5,11,ClusterValue,3,200,10,46,55,"Hit(CCW,8,WEAK)",49218,2447.17,0.5
2199,1,13,ClusterValue,3,200,10,46,78,"Hit(CW,10,STRONG)",16570,1085.11,0.5
8298,3,11,ClusterValue,3,200,10,46,35,"Hit(CCW,0,WEAK)",53034,2842.45,0.5
6729,2,14,ClusterValue,3,200,10,46,2,"Draw(CW,S0)",5659,335.916,0.5
8119,5,4,ClusterValue,3,200,10,46,63,"PostGuard(CCW,2,2)",161394,7561.5,0.5
8189,0,14,ClusterValue,3,200,10,46,34,"Hit(CW,13,WEAK)",2238,105.424,0.5
9791,0,8,ClusterValue,3,200,10,46,36,"Hit(CW,7,MIDDLE)",91377,4172.89,0.5
5487,5,5,ClusterValue,3,200,10,46,35,"Hit(CCW,0,WEAK)",146550,6910.28,0.5
4950,0,15,ClusterValue,3,200,10,46,35,"Hit(CCW,12,WEAK)",71,5.42973,0.5
9143,3,7,ClusterValue,3,200,10,46,35,"Hit(CCW,0,WEAK)",115778,5436.64,0.5
4517,4,13,ClusterValue,3,200,10,46,4,"Draw(CW,S2)",18855,1355.33,0.5
2994,5,10,ClusterValue,3,200,10,46,46,"Hit(CW,3,MIDDLE)",72910,3877.89,0.5
961,6,13,ClusterValue,3,200,10,46,89,"Hit(CCW,10,STRONG)",21465,1578.89,0.5
1566,1,3,ClusterValue,3,200,10,46,46,"Hit(CW,2,MIDDLE)",175962,8326.75,0.5
1686,6,15,ClusterValue,3,200,10,46,0,"Draw(CW,TEE)",49,3.67301,0.5
1201,0,6,ClusterValue,3,200,10,46,44,"Hit(CW,5,WEAK)",122688,5572.03,0.5
5494,4,5,ClusterValue,3,200,10,46,34,"Hit(CW,0,WEAK)",150186,7276.8,0.5
2492,4,15,ClusterValue,3,200,10,46,2,"Draw(CW,S0)",75,6.16495,0.5
8959,1,11,ClusterValue,3,200,10,46,46,"Hit(CW,6,MIDDLE)",50071,2571.57,0.5
1671,0,15,ClusterValue,3,200,10,46,76,"Hit(CW,12,MIDDLE)",117,10.3753,0.5
1385,7,11,ClusterValue,3,200,10,46,55,"Hit(CCW,6,WEAK)",51063,2649.05,0.5
6872,1,14,ClusterValue,3,200,10,46,85,"Hit(CCW,13,WEAK)",5504,350.153,0.5
8785,1,4,ClusterValue,3,200,10,46,26,"PreGuard(CW,G3)",155443,7116.79,0.5
1835,0,15,ClusterValue,3,200,10,46,55,"Hit(CCW,14,WEAK)",69,5.49941,0.5
6216,7,8,ClusterValue,3,200,10,46,10,"Draw(CW,L0)",90743,4192.55,0.5
