game_id,end,shot_num,method,seed,candidate_idx,cluster_id,is_representative,shot_type,label,e_score,e_sd,cluster_value,land_x,land_y,cluster_sd,cluster_value_risk,risk_lambda
5392,3,13,ClusterValue,43,0,0,0,"Draw","Draw(CW,TEE)",-1.333333,0.471405,-1.555556,-0.085790,37.737457,0.684935,-1.555556,0
5392,3,13,ClusterValue,43,61,0,0,"Freeze","Freeze(CCW,4)",-1.333333,0.471405,-1.555556,0.312472,36.614079,0.684935,-1.555556,0
5392,3,13,ClusterValue,43,92,0,0,"PostGuard","PostGuard(CW,1,0)",-2.000000,0.816497,-1.555556,-0.097325,37.735161,0.684935,-1.555556,0
5392,3,13,ClusterValue,43,1,1,0,"Draw","Draw(CCW,TEE)",-1.333333,0.471405,-3.166667,0.255396,36.590286,1.863390,-3.166667,0
5392,3,13,ClusterValue,43,104,1,0,"PostGuard","PostGuard(CW,5,0)",-5.000000,0.000000,-3.166667,0.212779,36.578693,1.863390,-3.166667,0
5392,3,13,ClusterValue,43,2,2,0,"Draw","Draw(CW,S0)",-1.666667,0.471405,-3.222222,-0.170570,37.729706,1.227262,-3.222222,0
5392,3,13,ClusterValue,43,10,2,0,"Draw","Draw(CW,L0)",-4.000000,0.816497,-3.222222,-0.367305,37.796333,1.227262,-3.222222,0
5392,3,13,ClusterValue,43,33,2,0,"Hit","Hit(CCW,0,TOUCH)",-4.000000,0.000000,-3.222222,-0.393677,37.834091,1.227262,-3.222222,0
5392,3,13,ClusterValue,43,3,3,0,"Draw","Draw(CCW,S0)",-3.000000,0.816497,-3.250000,0.442281,36.683987,0.924211,-3.250000,0
5392,3,13,ClusterValue,43,6,3,0,"Draw","Draw(CW,S4)",-2.666667,1.247219,-3.250000,-0.133075,37.730011,0.924211,-3.250000,0
5392,3,13,ClusterValue,43,53,3,0,"Hit","Hit(CCW,4,TOUCH)",-3.666667,0.471405,-3.250000,0.364191,36.638802,0.924211,-3.250000,0
5392,3,13,ClusterValue,43,82,3,0,"Hit","Hit(CW,10,TOUCH)",-3.666667,0.471405,-3.250000,-0.190032,37.731152,0.924211,-3.250000,0
5392,3,13,ClusterValue,43,4,4,0,"Draw","Draw(CW,S2)",-2.666667,2.357023,-2.575758,0.966135,38.319511,1.838647,-2.575758,0
5392,3,13,ClusterValue,43,5,4,0,"Draw","Draw(CCW,S2)",-4.000000,0.816497,-2.575758,0.899917,38.404873,1.838647,-2.575758,0
5392,3,13,ClusterValue,43,8,4,0,"Draw","Draw(CW,S6)",-4.333333,1.247219,-2.575758,-0.899917,38.404873,1.838647,-2.575758,0
5392,3,13,ClusterValue,43,9,4,0,"Draw","Draw(CCW,S6)",-4.000000,2.160247,-2.575758,-0.830990,37.420898,1.838647,-2.575758,0
5392,3,13,ClusterValue,43,11,4,0,"Draw","Draw(CCW,L0)",-1.333333,0.471405,-2.575758,0.989348,37.314518,1.838647,-2.575758,0
5392,3,13,ClusterValue,43,12,4,0,"Draw","Draw(CW,L1)",-1.666667,0.471405,-2.575758,1.088377,39.497604,1.838647,-2.575758,0
5392,3,13,ClusterValue,43,13,4,0,"Draw","Draw(CCW,L1)",-4.666667,1.247219,-2.575758,1.088379,39.496468,1.838647,-2.575758,0
5392,3,13,ClusterValue,43,14,4,0,"Draw","Draw(CW,L2)",-2.000000,2.449490,-2.575758,1.538970,38.403671,1.838647,-2.575758,0
