game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec,risk_lambda
7977,6,14,ClusterValue,3,200,10,44,69,"Hit(CCW,7,STRONG)",6020,271.252,0
3926,6,11,ClusterValue,3,200,10,44,77,"Hit(CCW,8,MIDDLE)",53463,2118.26,0
3883,1,14,ClusterValue,3,200,10,44,18,"Draw(CW,L4)",1579,57.0445,0
9222,7,5,ClusterValue,3,200,10,44,23,"Draw(CCW,L6)",132407,4296.33,0
7881,2,15,ClusterValue,3,200,10,44,84,"Hit(CW,12,WEAK)",129,8.43562,0
6406,1,10,ClusterValue,3,200,10,44,50,"Freeze(CW,9)",58056,2030.88,0
8452,5,15,ClusterValue,3,200,10,44,34,"Hit(CW,0,WEAK)",153,10.9491,0
1028,6,15,ClusterValue,3,200,10,44,0,"Draw(CW,TEE)",151,11.0393,0
2596,1,14,ClusterValue,3,200,10,44,86,"Hit(CW,11,MIDDLE)",5830,265.297,0
4748,1,3,ClusterValue,3,200,10,44,33,"Hit(CCW,0,TOUCH)",170348,5778.91,0
9206,3,13,ClusterValue,3,200,10,44,3,"Draw(CCW,S0)",6580,287.223,0
5859,1,6,ClusterValue,3,200,10,44,39,"Hit(CCW,1,STRONG)",128311,4394.11,0
6871,4,5,ClusterValue,3,200,10,44,64,"PostGuard(CW,5,0)",146616,5061.95,0
7163,3,13,ClusterValue,3,200,10,44,68,"Hit(CW,12,STRONG)",10081,446.517,0
5807,0,8,ClusterValue,3,200,10,44,77,"PostGuard(CCW,6,1)",98824,3508.94,0
5567,2,15,ClusterValue,3,200,10,44,0,"Draw(CW,TEE)",129,8.83899,0
2507,3,11,ClusterValue,3,200,10,44,61,"Hit(CCW,8,MIDDLE)",48306,1783.86,0
7006,3,15,ClusterValue,3,200,10,44,0,"Draw(CW,TEE)",145,10.7198,0
1984,6,4,ClusterValue,3,200,10,44,44,"Hit(CW,3,WEAK)",158495,5367.96,0
1845,7,14,ClusterValue,3,200,10,44,42,"PostGuard(CW,10,0)",2429,85.7408,0
5780,2,6,ClusterValue,3,200,10,44,35,"Hit(CCW,5,WEAK)",121591,4046.85,0
8645,7,5,ClusterValue,3,200,10,44,34,"Hit(CW,0,WEAK)",146091,4980.83,0
6132,0,13,ClusterValue,3,200,10,44,36,"Hit(CW,8,MIDDLE)",13103,637.941,0
3339,4,10,ClusterValue,3,200,10,44,34,"Hit(CW,7,WEAK)",61499,2179.72,0
3566,6,14,ClusterValue,3,200,10,44,43,"Hit(CCW,5,TOUCH)",5419,248.359,0
5523,3,9,ClusterValue,3,200,10,44,55,"Hit(CCW,4,WEAK)",86424,3268.64,0
7015,5,14,ClusterValue,3,200,10,44,46,"Hit(CW,3,MIDDLE)",5982,275.73,0
743,7,3,ClusterValue,3,200,10,44,36,"Hit(CW,0,MIDDLE)",174499,5816.59,0
1014,4,15,ClusterValue,3,200,10,44,10,"Draw(CW,L0)",61,3.43686,0
3900,0,10,ClusterValue,3,200,10,44,32,"Hit(CW,9,TOUCH)",57766,1988.57,0
4543,6,5,ClusterValue,3,200,10,44,34,"Hit(CW,0,WEAK)",147489,5039.55,0
9231,5,14,ClusterValue,3,200,10,44,10,"Draw(CW,L0)",3997,161.221,0
1825,5,7,ClusterValue,3,200,10,44,34,"Hit(CW,2,WEAK)",114465,4027.5,0
4062,4,15,ClusterValue,3,200,10,44,35,"Hit(CCW,2,WEAK)",117,7.69807,0
9882,2,11,ClusterValue,3,200,10,44,11,"Draw(CCW,L0)",54995,2302.32,0
2998,6,14,ClusterValue,3,200,10,44,57,"Hit(CCW,5,MIDDLE)",6007,273.015,0
1555,2,3,ClusterValue,3,200,10,44,20,"Draw(CW,L5)",173751,5847.54,0
4372,4,14,ClusterValue,3,200,10,44,18,"Draw(CW,L4)",2096,73.7614,0
3732,7,7,ClusterValue,3,200,10,44,33,"Hit(CCW,4,TOUCH)",104768,3418.94,0
3858,5,5,ClusterValue,3,200,10,44,34,"Hit(CW,0,WEAK)",147632,5182.37,0
1938,0,14,ClusterValue,3,200,10,44,54,"Hit(CW,13,WEAK)",3734,153.524,0
9112,3,9,ClusterValue,3,200,10,44,56,"Hit(CW,6,MIDDLE)",78711,2705.72,0
4157,3,12,ClusterValue,3,200,10,44,39,"Hit(CCW,3,STRONG)",31807,1299,0
7373,1,11,ClusterValue,3,200,10,44,36,"Hit(CW,2,MIDDLE)",51202,1987.88,0
7173,4,15,ClusterValue,3,200,10,44,0,"Draw(CW,TEE)",151,11.5271,0
196,4,4,ClusterValue,3,200,10,44,33,"Hit(CCW,3,TOUCH)",155399,5177.35,0
2630,2,14,ClusterValue,3,200,10,44,40,"Freeze(CW,11)",2451,93.6405,0
5731,2,10,ClusterValue,3,200,10,44,13,"Draw(CCW,L1)",54429,1815.87,0
9518,4,5,ClusterValue,3,200,10,44,47,"Hit(CCW,2,MIDDLE)",148072,5153.54,0
8211,7,12,ClusterValue,3,200,10,44,10,"Draw(CW,L0)",28636,1113.49,0
5392,3,13,ClusterValue,3,200,10,44,88,"Hit(CW,10,STRONG)",22293,1206.21,0
4262,4,2,ClusterValue,3,200,10,44,10,"Draw(CW,L0)",186882,6399.39,0
6230,1,12,ClusterValue,3,200,10,44,35,"Hit(CCW,11,WEAK)",22921,805.368,0
3543,4,7,ClusterValue,3,200,10,44,37,"Hit(CCW,2,MIDDLE)",107584,3604.24,0
1784,6,5,ClusterValue,3,200,10,44,11,"Draw(CCW,L0)",147895,5188.18,0
4905,4,14,ClusterValue,3,200,10,44,11,"Draw(CCW,L0)",4157,157.278,0
3837,2,10,ClusterValue,3,200,10,44,34,"Hit(CW,7,WEAK)",59893,2094.45,0
2854,0,15,ClusterValue,3,200,10,44,57,"Hit(CCW,12,MIDDLE)",103,6.56152,0
1221,1,10,ClusterValue,3,200,10,44,77,"Hit(CCW,9,MIDDLE)",71386,2742.44,0
7301,6,14,ClusterValue,3,200,10,44,100,"Freeze(CW,13)",6092,288.636,0
5248,0,3,ClusterValue,3,200,10,44,20,"Draw(CW,L5)",172101,5796.99,0
2545,3,15,ClusterValue,3,200,10,44,0,"Draw(CW,TEE)",61,3.49017,0
6335,1,11,ClusterValue,3,200,10,44,36,"Hit(CW,6,MIDDLE)",40304,1351.86,0
8275,4,5,ClusterValue,3,200,10,44,45,"Hit(CCW,2,WEAK)",147485,5080.92,0
963,5,13,ClusterValue,3,200,10,44,45,"Hit(CCW,10,WEAK)",11760,527.358,0
176,5,11,ClusterValue,3,200,10,44,55,"Hit(CCW,8,WEAK)",51793,2017.98,0
2199,1,13,ClusterValue,3,200,10,44,78,"Hit(CW,10,STRONG)",16957,843.719,0
8298,3,11,ClusterValue,3,200,10,44,75,"Hit(CCW,8,WEAK)",54367,2177.16,0
6729,2,14,ClusterValue,3,200,10,44,0,"Draw(CW,TEE)",5602,253.518,0
8119,5,4,ClusterValue,3,200,10,44,7,"Draw(CCW,S4)",160287,5584.99,0
8189,0,14,ClusterValue,3,200,10,44,7,"Draw(CCW,S4)",2319,82.299,0
9791,0,8,ClusterValue,3,200,10,44,35,"Hit(CCW,7,WEAK)",90890,3068.74,0
5487,5,5,ClusterValue,3,200,10,44,45,"Hit(CCW,2,WEAK)",145871,5020.96,0
4950,0,15,ClusterValue,3,200,10,44,35,"Hit(CCW,12,WEAK)",71,4.08382,0
9143,3,7,ClusterValue,3,200,10,44,46,"Hit(CW,2,MIDDLE)",115014,3968.99,0
4517,4,13,ClusterValue,3,200,10,44,39,"Hit(CCW,2,STRONG)",16706,853.277,0
2994,5,10,ClusterValue,3,200,10,44,32,"Hit(CW,1,TOUCH)",71239,2810.94,0
961,6,13,ClusterValue,3,200,10,44,57,"Hit(CCW,4,MIDDLE)",18124,920.15,0
1566,1,3,ClusterValue,3,200,10,44,34,"Hit(CW,0,WEAK)",176031,5996.5,0
1686,6,15,ClusterValue,3,200,10,44,0,"Draw(CW,TEE)",49,2.6692,0
1201,0,6,ClusterValue,3,200,10,44,42,"Hit(CW,5,TOUCH)",122248,4137.45,0
5494,4,5,ClusterValue,3,200,10,44,40,"Freeze(CW,0)",148383,5277.74,0
2492,4,15,ClusterValue,3,200,10,44,2,"Draw(CW,S0)",75,4.50659,0
8959,1,11,ClusterValue,3,200,10,44,48,"Hit(CW,6,STRONG)",48206,1768.28,0
1671,0,15,ClusterValue,3,200,10,44,76,"Hit(CW,12,MIDDLE)",117,7.7323,0
1385,7,11,ClusterValue,3,200,10,44,56,"Hit(CW,6,MIDDLE)",50906,1941.72,0
6872,1,14,ClusterValue,3,200,10,44,84,"Hit(CW,13,WEAK)",5568,261.687,0
8785,1,4,ClusterValue,3,200,10,44,48,"Pass",154357,5281.67,0
1835,0,15,ClusterValue,3,200,10,44,55,"Hit(CCW,14,WEAK)",69,4.06589,0
6216,7,8,ClusterValue,3,200,10,44,5,"Draw(CCW,S2)",91666,3088.03,0
8471,6,5,ClusterValue,3,200,10,44,38,"Hit(CW,0,STRONG)",148897,5219.93,0
256,3,12,ClusterValue,3,200,10,44,11,"Draw(CCW,L0)",27923,1101.07,0
5778,2,9,ClusterValue,3,200,10,44,63,"Hit(CCW,6,TOUCH)",85914,3160.81,0
6320,4,15,ClusterValue,3,200,10,44,64,"Hit(CW,12,WEAK)",103,6.34935,0
1638,4,11,ClusterValue,3,200,10,44,0,"Draw(CW,TEE)",52618,2097.82,0
2310,6,15,ClusterValue,3,200,10,44,55,"Hit(CCW,6,WEAK)",135,8.86634,0
7921,5,4,ClusterValue,3,200,10,44,4,"Draw(CW,S2)",153529,5122.13,0
1361,1,12,ClusterValue,3,200,10,44,44,"Hit(CW,11,WEAK)",24193,861.356,0
5041,1,8,ClusterValue,3,200,10,44,52,"PostGuard(CW,6,2)",91401,3121.37,0
5033,7,5,ClusterValue,3,200,10,44,34,"Hit(CW,0,WEAK)",147886,5194.7,0
5022,1,15,ClusterValue,3,200,10,44,7,"Draw(CCW,S4)",89,5.7043,0
9907,7,9,ClusterValue,3,200,10,44,35,"Hit(CCW,4,WEAK)",76254,2624.21,0
8627,2,12,ClusterValue,3,200,10,44,64,"Hit(CW,11,WEAK)",35228,1520.56,0
1641,6,10,ClusterValue,3,200,10,44,69,"Hit(CCW,7,STRONG)",72783,2996.76,0
