game_id,end,shot_num,method,seed,candidate_idx,cluster_id,is_representative,shot_type,label,e_score,e_sd,cluster_value,land_x,land_y,cluster_sd,cluster_value_risk,risk_lambda
7977,6,14,ClusterValue,44,0,0,0,"Draw","Draw(CW,TEE)",-3.400000,0.800000,-3.538462,0.244687,37.695061,1.038889,-3.538462,0
7977,6,14,ClusterValue,44,2,0,0,"Draw","Draw(CW,S0)",-4.000000,0.000000,-3.538462,0.068933,37.301102,1.038889,-3.538462,0
7977,6,14,ClusterValue,44,4,0,0,"Draw","Draw(CW,S2)",-2.400000,1.356466,-3.538462,0.818813,37.385250,1.038889,-3.538462,0
7977,6,14,ClusterValue,44,6,0,0,"Draw","Draw(CW,S4)",-3.600000,0.800000,-3.538462,0.188384,37.467415,1.038889,-3.538462,0
7977,6,14,ClusterValue,44,9,0,0,"Draw","Draw(CCW,S6)",-3.000000,1.264911,-3.538462,-0.625205,36.542332,1.038889,-3.538462,0
7977,6,14,ClusterValue,44,10,0,0,"Draw","Draw(CW,L0)",-4.400000,0.800000,-3.538462,-0.036396,37.142143,1.038889,-3.538462,0
7977,6,14,ClusterValue,44,11,0,0,"Draw","Draw(CCW,L0)",-3.600000,1.356466,-3.538462,1.016140,37.040474,1.038889,-3.538462,0
7977,6,14,ClusterValue,44,12,0,0,"Draw","Draw(CW,L1)",-2.800000,0.400000,-3.538462,1.085963,37.575485,1.038889,-3.538462,0
7977,6,14,ClusterValue,44,18,0,0,"Draw","Draw(CW,L4)",-3.600000,0.800000,-3.538462,-0.052081,36.454243,1.038889,-3.538462,0
7977,6,14,ClusterValue,44,19,0,0,"Draw","Draw(CCW,L4)",-4.000000,0.000000,-3.538462,0.003801,36.399292,1.038889,-3.538462,0
7977,6,14,ClusterValue,44,32,0,0,"Hit","Hit(CW,1,TOUCH)",-3.200000,1.166190,-3.538462,-0.091143,36.849178,1.038889,-3.538462,0
7977,6,14,ClusterValue,44,33,0,0,"Hit","Hit(CCW,1,TOUCH)",-4.200000,0.748331,-3.538462,-0.113337,36.431705,1.038889,-3.538462,0
7977,6,14,ClusterValue,44,40,0,0,"Freeze","Freeze(CW,1)",-2.800000,0.979796,-3.538462,-0.168013,36.797787,1.038889,-3.538462,0
7977,6,14,ClusterValue,44,41,0,0,"Freeze","Freeze(CCW,1)",-4.400000,0.489898,-3.538462,-0.087974,36.423096,1.038889,-3.538462,0
7977,6,14,ClusterValue,44,42,0,0,"Hit","Hit(CW,3,TOUCH)",-3.400000,1.200000,-3.538462,-0.066042,37.158138,1.038889,-3.538462,0
7977,6,14,ClusterValue,44,43,0,0,"Hit","Hit(CCW,3,TOUCH)",-4.200000,0.400000,-3.538462,0.187799,36.343239,1.038889,-3.538462,0
7977,6,14,ClusterValue,44,50,0,0,"Freeze","Freeze(CW,3)",-3.000000,1.264911,-3.538462,-0.098725,37.147625,1.038889,-3.538462,0
7977,6,14,ClusterValue,44,51,0,0,"Freeze","Freeze(CCW,3)",-4.000000,0.000000,-3.538462,0.184051,36.343098,1.038889,-3.538462,0
7977,6,14,ClusterValue,44,53,0,0,"Hit","Hit(CCW,5,TOUCH)",-2.600000,0.800000,-3.538462,0.756512,37.358860,1.038889,-3.538462,0
7977,6,14,ClusterValue,44,60,0,0,"Freeze","Freeze(CW,5)",-4.000000,0.000000,-3.538462,0.619402,36.587814,1.038889,-3.538462,0
7977,6,14,ClusterValue,44,61,0,0,"Freeze","Freeze(CCW,5)",-3.400000,1.200000,-3.538462,0.717779,37.344318,1.038889,-3.538462,0
7977,6,14,ClusterValue,44,62,0,0,"Hit","Hit(CW,7,TOUCH)",-3.000000,1.264911,-3.538462,-0.221317,36.745811,1.038889,-3.538462,0
7977,6,14,ClusterValue,44,63,0,0,"Hit","Hit(CCW,7,TOUCH)",-4.000000,0.000000,-3.538462,-0.381508,37.019806,1.038889,-3.538462,0
7977,6,14,ClusterValue,44,70,0,0,"Freeze","Freeze(CW,7)",-3.000000,1.095445,-3.538462,-0.274915,36.718197,1.038889,-3.538462,0
7977,6,14,ClusterValue,44,71,0,0,"Freeze","Freeze(CCW,7)",-4.000000,0.000000,-3.538462,-0.412782,37.019135,1.038889,-3.538462,0
7977,6,14,ClusterValue,44,82,0,0,"Hit","Hit(CW,11,TOUCH)",-3.400000,1.200000,-3.538462,0.077058,36.360340,1.038889,-3.538462,0
7977,6,14,ClusterValue,44,83,0,0,"Hit","Hit(CCW,11,TOUCH)",-2.800000,1.469694,-3.538462,0.158774,37.663586,1.038889,-3.538462,0
7977,6,14,ClusterValue,44,90,0,0,"Freeze","Freeze(CW,11)",-3.800000,0.400000,-3.538462,0.104021,36.353168,1.038889,-3.538462,0
7977,6,14,ClusterValue,44,91,0,0,"Freeze","Freeze(CCW,11)",-4.000000,0.000000,-3.538462,0.250049,37.611633,1.038889,-3.538462,0
7977,6,14,ClusterValue,44,92,0,0,"Hit","Hit(CW,13,TOUCH)",-3.000000,1.264911,-3.538462,0.143572,36.345345,1.038889,-3.538462,0
7977,6,14,ClusterValue,44,93,0,0,"Hit","Hit(CCW,13,TOUCH)",-4.000000,0.000000,-3.538462,0.211692,36.344933,1.038889,-3.538462,0
7977,6,14,ClusterValue,44,102,0,0,"PostGuard","PostGuard(CW,0,0)",-4.000000,0.000000,-3.538462,-0.061161,36.434128,1.038889,-3.538462,0
7977,6,14,ClusterValue,44,103,0,0,"PostGuard","PostGuard(CCW,0,0)",-4.200000,0.400000,-3.538462,0.691401,36.823418,1.038889,-3.538462,0
7977,6,14,ClusterValue,44,104,0,0,"PostGuard","PostGuard(CW,0,1)",-4.000000,0.000000,-3.538462,0.158845,36.343712,1.038889,-3.538462,0
7977,6,14,ClusterValue,44,105,0,0,"PostGuard","PostGuard(CCW,0,1)",-4.000000,0.000000,-3.538462,0.314231,36.375931,1.038889,-3.538462,0
7977,6,14,ClusterValue,44,108,0,0,"PostGuard","PostGuard(CW,2,0)",-3.000000,1.264911,-3.538462,0.860866,37.433960,1.038889,-3.538462,0
7977,6,14,ClusterValue,44,109,0,0,"PostGuard","PostGuard(CCW,2,0)",-3.000000,1.264911,-3.538462,0.934097,37.628288,1.038889,-3.538462,0
7977,6,14,ClusterValue,44,114,0,0,"PostGuard","PostGuard(CW,4,0)",-2.800000,1.469694,-3.538462,-0.548665,36.554409,1.038889,-3.538462,0
7977,6,14,ClusterValue,44,115,0,0,"PostGuard","PostGuard(CCW,4,0)",-4.000000,0.000000,-3.538462,-0.354726,36.705116,1.038889,-3.538462,0
7977,6,14,ClusterValue,44,1,1,0,"Draw","Draw(CCW,TEE)",-3.600000,0.800000,-2.000000,0.277221,36.359325,1.632993,-2.000000,0
7977,6,14,ClusterValue,44,3,1,0,"Draw","Draw(CCW,S0)",-1.000000,0.000000,-2.000000,0.462373,36.448093,1.632993,-2.000000,0
7977,6,14,ClusterValue,44,7,1,0,"Draw","Draw(CCW,S4)",-4.400000,2.800000,-2.000000,0.354157,36.388882,1.632993,-2.000000,0
7977,6,14,ClusterValue,44,25,1,0,"Draw","Draw(CCW,L7)",-1.800000,0.400000,-2.000000,-0.720432,36.550888,1.632993,-2.000000,0
7977,6,14,ClusterValue,44,52,1,0,"Hit","Hit(CW,5,TOUCH)",-1.800000,1.600000,-2.000000,0.661825,36.597630,1.632993,-2.000000,0
7977,6,14,ClusterValue,44,72,1,0,"Hit","Hit(CW,9,TOUCH)",-1.400000,0.800000,-2.000000,0.097259,37.489319,1.632993,-2.000000,0
7977,6,14,ClusterValue,44,73,1,0,"Hit","Hit(CCW,9,TOUCH)",-1.000000,0.000000,-2.000000,0.252367,36.352531,1.632993,-2.000000,0
7977,6,14,ClusterValue,44,80,1,0,"Freeze","Freeze(CW,9)",-1.000000,0.000000,-2.000000,-0.083722,37.439056,1.632993,-2.000000,0
7977,6,14,ClusterValue,44,81,1,0,"Freeze","Freeze(CCW,9)",-2.000000,0.632456,-2.000000,0.238046,36.349140,1.632993,-2.000000,0
7977,6,14,ClusterValue,44,5,2,0,"Draw","Draw(CCW,S2)",-3.400000,0.800000,-3.514815,0.899917,38.404873,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,8,2,0,"Draw","Draw(CW,S6)",-4.200000,0.400000,-3.514815,-0.899917,38.404873,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,13,2,0,"Draw","Draw(CCW,L1)",-2.800000,1.469694,-3.514815,1.088379,39.496468,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,14,2,0,"Draw","Draw(CW,L2)",-4.000000,0.000000,-3.514815,1.538970,38.403671,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,15,2,0,"Draw","Draw(CCW,L2)",-4.000000,0.000000,-3.514815,1.538953,38.404457,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,16,2,0,"Draw","Draw(CW,L3)",-3.800000,0.400000,-3.514815,1.088060,37.310215,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,17,2,0,"Draw","Draw(CCW,L3)",-3.600000,0.800000,-3.514815,1.087985,37.312275,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,20,2,0,"Draw","Draw(CW,L5)",-3.400000,1.200000,-3.514815,-1.087984,37.312302,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,21,2,0,"Draw","Draw(CCW,L5)",-4.200000,0.979796,-3.514815,-1.088060,37.310215,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,22,2,0,"Draw","Draw(CW,L6)",-3.800000,0.400000,-3.514815,-1.538953,38.404457,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,23,2,0,"Draw","Draw(CCW,L6)",-2.200000,1.469694,-3.514815,-1.539004,38.404030,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,24,2,0,"Draw","Draw(CW,L7)",-2.600000,1.356466,-3.514815,-1.088379,39.496468,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,26,2,0,"PreGuard","PreGuard(CW,G3)",-2.600000,1.356466,-3.514815,0.599712,36.222382,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,27,2,0,"PreGuard","PreGuard(CCW,G3)",-2.000000,1.264911,-3.514815,0.599836,36.226868,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,28,2,0,"PreGuard","PreGuard(CW,G4)",-4.000000,0.000000,-3.514815,-0.000073,35.393356,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,29,2,0,"PreGuard","PreGuard(CCW,G4)",-3.400000,1.200000,-3.514815,0.000052,35.393959,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,30,2,0,"PreGuard","PreGuard(CW,G5)",-2.800000,1.469694,-3.514815,-0.599836,36.226868,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,31,2,0,"PreGuard","PreGuard(CCW,G5)",-2.200000,1.469694,-3.514815,-0.599712,36.222382,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,100,2,0,"Freeze","Freeze(CW,13)",-4.600000,0.800000,-3.514815,0.178848,36.312515,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,101,2,0,"Freeze","Freeze(CCW,13)",-4.000000,0.000000,-3.514815,0.178997,36.313023,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,106,2,0,"PostGuard","PostGuard(CW,0,2)",-3.600000,1.356466,-3.514815,0.224045,35.778000,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,107,2,0,"PostGuard","PostGuard(CCW,0,2)",-3.600000,1.356466,-3.514815,0.224297,35.776844,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,110,2,0,"PostGuard","PostGuard(CW,2,1)",-4.000000,0.000000,-3.514815,0.828003,36.722683,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,111,2,0,"PostGuard","PostGuard(CCW,2,1)",-3.800000,0.400000,-3.514815,0.827939,36.725235,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,112,2,0,"PostGuard","PostGuard(CW,2,2)",-4.000000,0.000000,-3.514815,0.805462,35.722305,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,113,2,0,"PostGuard","PostGuard(CCW,2,2)",-3.400000,1.200000,-3.514815,0.805360,35.724335,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,116,2,0,"PostGuard","PostGuard(CW,4,1)",-3.400000,1.200000,-3.514815,-0.482051,36.024105,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,117,2,0,"PostGuard","PostGuard(CCW,4,1)",-4.000000,0.000000,-3.514815,-0.481864,36.020889,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,118,2,0,"PostGuard","PostGuard(CW,4,2)",-3.400000,1.200000,-3.514815,-0.468660,35.022442,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,119,2,0,"PostGuard","PostGuard(CCW,4,2)",-3.600000,0.800000,-3.514815,-0.468462,35.019089,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,120,2,0,"PostGuard","PostGuard(CW,6,0)",-4.000000,0.000000,-3.514815,-0.121121,36.716259,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,121,2,0,"PostGuard","PostGuard(CCW,6,0)",-3.400000,1.200000,-3.514815,-0.155251,36.663582,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,122,2,0,"PostGuard","PostGuard(CW,6,1)",-4.000000,0.000000,-3.514815,-0.117780,35.715729,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,123,2,0,"PostGuard","PostGuard(CCW,6,1)",-4.000000,0.000000,-3.514815,-0.117668,35.714775,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,124,2,0,"PostGuard","PostGuard(CW,6,2)",-4.000000,0.000000,-3.514815,-0.114438,34.716137,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,125,2,0,"PostGuard","PostGuard(CCW,6,2)",-3.600000,1.356466,-3.514815,-0.114386,34.714333,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,126,2,0,"PostGuard","PostGuard(CW,8,0)",-3.200000,1.166190,-3.514815,-0.395294,36.297569,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,127,2,0,"PostGuard","PostGuard(CCW,8,0)",-4.000000,0.000000,-3.514815,-0.395103,36.297302,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,128,2,0,"PostGuard","PostGuard(CW,8,1)",-2.200000,1.469694,-3.514815,-0.384389,35.296070,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,129,2,0,"PostGuard","PostGuard(CCW,8,1)",-3.400000,1.200000,-3.514815,-0.384194,35.295425,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,130,2,0,"PostGuard","PostGuard(CW,8,2)",-4.000000,0.000000,-3.514815,-0.373555,34.296516,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,131,2,0,"PostGuard","PostGuard(CCW,8,2)",-3.800000,0.400000,-3.514815,-0.373310,34.296558,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,132,2,0,"PostGuard","PostGuard(CW,10,0)",-3.400000,1.200000,-3.514815,0.599930,36.604988,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,133,2,0,"PostGuard","PostGuard(CCW,10,0)",-2.800000,1.469694,-3.514815,0.600098,36.608650,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,134,2,0,"PostGuard","PostGuard(CW,10,1)",-4.000000,0.000000,-3.514815,0.583434,35.601875,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,135,2,0,"PostGuard","PostGuard(CCW,10,1)",-4.000000,0.000000,-3.514815,0.583659,35.607697,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,136,2,0,"PostGuard","PostGuard(CW,10,2)",-2.600000,1.356466,-3.514815,0.566972,34.600620,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,137,2,0,"PostGuard","PostGuard(CCW,10,2)",-4.000000,0.000000,-3.514815,0.567247,34.608109,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,138,2,0,"PostGuard","PostGuard(CW,12,0)",-3.600000,0.800000,-3.514815,-0.616746,35.823692,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,139,2,0,"PostGuard","PostGuard(CCW,12,0)",-2.800000,1.166190,-3.514815,-0.616592,35.818268,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,140,2,0,"PostGuard","PostGuard(CW,12,1)",-2.800000,1.469694,-3.514815,-0.599515,34.823399,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,141,2,0,"PostGuard","PostGuard(CCW,12,1)",-4.000000,0.000000,-3.514815,-0.599293,34.816204,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,142,2,0,"PostGuard","PostGuard(CW,12,2)",-4.000000,0.000000,-3.514815,-0.582367,33.825058,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,143,2,0,"PostGuard","PostGuard(CCW,12,2)",-3.800000,0.400000,-3.514815,-0.582042,33.817596,1.111290,-3.514815,0
7977,6,14,ClusterValue,44,34,3,0,"Hit","Hit(CW,1,WEAK)",-2.000000,0.000000,-1.500000,0.585095,37.295456,1.360147,-1.500000,0
7977,6,14,ClusterValue,44,64,3,0,"Hit","Hit(CW,7,WEAK)",-1.000000,1.788854,-1.500000,0.331069,37.217346,1.360147,-1.500000,0
7977,6,14,ClusterValue,44,35,4,0,"Hit","Hit(CCW,1,WEAK)",-4.000000,1.549193,-4.000000,0.331524,37.566376,1.549193,-4.000000,0
7977,6,14,ClusterValue,44,36,5,0,"Hit","Hit(CW,1,MIDDLE)",-1.600000,0.489898,-1.100000,0.249245,37.734413,1.135782,-1.100000,0
7977,6,14,ClusterValue,44,38,5,1,"Hit","Hit(CW,1,STRONG)",-0.600000,1.356466,-1.100000,0.249246,37.734413,1.135782,-1.100000,0
7977,6,14,ClusterValue,44,37,6,0,"Hit","Hit(CCW,1,MIDDLE)",-3.000000,0.000000,-2.000000,,,1.000000,-2.000000,0
7977,6,14,ClusterValue,44,39,6,0,"Hit","Hit(CCW,1,STRONG)",-1.000000,0.000000,-2.000000,,,1.000000,-2.000000,0
7977,6,14,ClusterValue,44,44,7,0,"Hit","Hit(CW,3,WEAK)",-2.800000,2.227106,-2.800000,0.328069,37.585545,2.227106,-2.800000,0
7977,6,14,ClusterValue,44,45,8,0,"Hit","Hit(CCW,3,WEAK)",-3.600000,0.489898,-3.266667,-0.395211,36.668228,1.062492,-3.266667,0
7977,6,14,ClusterValue,44,77,8,0,"Hit","Hit(CCW,9,MIDDLE)",-2.200000,1.166190,-3.266667,-0.648206,36.373070,1.062492,-3.266667,0
