game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec
7977,6,14,ScoreScreen,3,50,10,43,46,"Hit(CW,3,MIDDLE)",3574,220.874
3926,6,11,ScoreScreen,3,50,10,43,77,"Hit(CCW,8,MIDDLE)",19552,894.508
3883,1,14,ScoreScreen,3,50,10,43,0,"Draw(CW,TEE)",918,32.1653
9222,7,5,ScoreScreen,3,50,10,43,14,"Draw(CW,L2)",38316,1283.47
7881,2,15,ScoreScreen,3,50,10,43,84,"Hit(CW,12,WEAK)",129,9.97782
6406,1,10,ScoreScreen,3,50,10,43,26,"PreGuard(CW,G3)",18349,683.327
8452,5,15,ScoreScreen,3,50,10,43,34,"Hit(CW,0,WEAK)",153,15.5159
1028,6,15,ScoreScreen,3,50,10,43,0,"Draw(CW,TEE)",151,16.3097
2596,1,14,ScoreScreen,3,50,10,43,47,"Hit(CCW,3,MIDDLE)",3477,223.759
4748,1,3,ScoreScreen,3,50,10,43,34,"Hit(CW,0,WEAK)",49724,1712.8
9206,3,13,ScoreScreen,3,50,10,43,11,"Draw(CCW,L0)",3091,126.442
5859,1,6,ScoreScreen,3,50,10,43,13,"Draw(CCW,L1)",39627,1445.92
6871,4,5,ScoreScreen,3,50,10,43,67,"PostGuard(CCW,5,1)",46540,1665.98
7163,3,13,ScoreScreen,3,50,10,43,11,"Draw(CCW,L0)",5485,257.169
5807,0,8,ScoreScreen,3,50,10,43,28,"PreGuard(CW,G4)",32795,1262.39
5567,2,15,ScoreScreen,3,50,10,43,0,"Draw(CW,TEE)",129,11.5516
2507,3,11,ScoreScreen,3,50,10,43,42,"Hit(CW,4,STRONG)",18523,792.01
7006,3,15,ScoreScreen,3,50,10,43,0,"Draw(CW,TEE)",145,16.1187
1984,6,4,ScoreScreen,3,50,10,43,48,"Hit(CW,3,STRONG)",47735,1692.01
1845,7,14,ScoreScreen,3,50,10,43,5,"Draw(CCW,S2)",1378,50.23
5780,2,6,ScoreScreen,3,50,10,43,34,"Hit(CW,5,WEAK)",35874,1233.14
8645,7,5,ScoreScreen,3,50,10,43,56,"PostGuard(CW,1,2)",46394,1717.86
6132,0,13,ScoreScreen,3,50,10,43,26,"PreGuard(CW,G3)",5963,313.844
3339,4,10,ScoreScreen,3,50,10,43,50,"Freeze(CW,9)",20355,771.518
3566,6,14,ScoreScreen,3,50,10,43,71,"Freeze(CCW,9)",2977,209.42
5523,3,9,ScoreScreen,3,50,10,43,57,"Hit(CCW,4,MIDDLE)",29904,1214.66
7015,5,14,ScoreScreen,3,50,10,43,11,"Draw(CCW,L0)",3471,233.114
743,7,3,ScoreScreen,3,50,10,43,38,"Hit(CW,0,STRONG)",51170,1765
1014,4,15,ScoreScreen,3,50,10,43,10,"Draw(CW,L0)",61,3.48838
3900,0,10,ScoreScreen,3,50,10,43,37,"Hit(CCW,9,MIDDLE)",17498,630.797
4543,6,5,ScoreScreen,3,50,10,43,1,"Draw(CCW,TEE)",46491,1698.18
9231,5,14,ScoreScreen,3,50,10,43,50,"Freeze(CW,5)",2586,131.939
1825,5,7,ScoreScreen,3,50,10,43,2,"Draw(CW,S0)",36391,1363.68
4062,4,15,ScoreScreen,3,50,10,43,35,"Hit(CCW,2,WEAK)",117,9.40376
9882,2,11,ScoreScreen,3,50,10,43,2,"Draw(CW,S0)",19485,906.865
2998,6,14,ScoreScreen,3,50,10,43,59,"Hit(CCW,5,STRONG)",3322,219.648
1555,2,3,ScoreScreen,3,50,10,43,50,"PostGuard(CW,3,1)",52137,1822.9
4372,4,14,ScoreScreen,3,50,10,43,0,"Draw(CW,TEE)",1226,42.3901
3732,7,7,ScoreScreen,3,50,10,43,19,"Draw(CCW,L4)",31060,1048.17
3858,5,5,ScoreScreen,3,50,10,43,35,"Hit(CCW,0,WEAK)",47217,1758.89
1938,0,14,ScoreScreen,3,50,10,43,46,"Hit(CW,11,MIDDLE)",2076,110.712
9112,3,9,ScoreScreen,3,50,10,43,27,"PreGuard(CCW,G3)",25637,990.364
4157,3,12,ScoreScreen,3,50,10,43,11,"Draw(CCW,L0)",13499,667.997
7373,1,11,ScoreScreen,3,50,10,43,66,"Hit(CW,8,MIDDLE)",17533,766.196
7173,4,15,ScoreScreen,3,50,10,43,0,"Draw(CW,TEE)",151,18.6281
196,4,4,ScoreScreen,3,50,10,43,18,"Draw(CW,L4)",45580,1558.6
2630,2,14,ScoreScreen,3,50,10,43,6,"Draw(CW,S4)",1340,50.8965
5731,2,10,ScoreScreen,3,50,10,43,33,"Hit(CCW,9,TOUCH)",16836,569.684
9518,4,5,ScoreScreen,3,50,10,43,37,"Hit(CCW,0,MIDDLE)",46475,1662.37
8211,7,12,ScoreScreen,3,50,10,43,6,"Draw(CW,S4)",10648,437.597
