game_id,end,shot_num,candidate_idx,label,shot_type,q_ref_mean,q_ref_sd,n_rollouts,resampled,score_hist,q_immediate_mean
5392,3,13,29,"PreGuard(CCW,G4)",2,-3.105,1.94267,200,1,"-6:12;-5:51;-4:41;-3:19;-2:24;-1:39;1:14",-1
5392,3,13,30,"PreGuard(CW,G5)",2,-1.725,1.57778,200,1,"-6:1;-5:6;-4:27;-3:21;-2:47;-1:71;1:27",-1
5392,3,13,31,"PreGuard(CCW,G5)",2,-1.705,1.63033,200,1,"-6:1;-5:7;-4:25;-3:25;-2:45;-1:66;1:31",-1
5392,3,13,32,"Hit(CW,0,TOUCH)",3,-2.13,1.61651,200,1,"-7:1;-6:1;-5:14;-4:30;-3:29;-2:42;-1:68;1:14;2:1",-1.15
5392,3,13,33,"Hit(CCW,0,TOUCH)",3,-3.32,1.52565,200,1,"-6:11;-5:30;-4:63;-3:42;-2:28;-1:20;1:6",-3.84
5392,3,13,34,"Hit(CW,0,WEAK)",3,-1.9,1.77482,200,1,"-5:9;-4:32;-3:36;-2:49;-1:40;1:31;2:2;4:1",-2.305
5392,3,13,35,"Hit(CCW,0,WEAK)",3,-2.285,1.74464,200,1,"-5:11;-4:46;-3:46;-2:40;-1:30;1:25;2:1;3:1",-3.195
5392,3,13,36,"Hit(CW,0,MIDDLE)",3,-1.21,1.59872,200,1,"-4:2;-3:35;-2:71;-1:48;1:37;2:1;3:3;4:2;5:1",-2.03
5392,3,13,37,"Hit(CCW,0,MIDDLE)",3,-2.095,1.70176,200,1,"-5:5;-4:46;-3:36;-2:44;-1:45;1:19;2:4;4:1",-2.965
5392,3,13,38,"Hit(CW,0,STRONG)",3,-1.09,1.68579,200,1,"-4:1;-3:37;-2:56;-1:62;1:30;2:7;3:4;4:1;5:1;6:1",-2.025
5392,3,13,39,"Hit(CCW,0,STRONG)",3,-1.955,1.71551,200,1,"-5:3;-4:44;-3:32;-2:48;-1:44;1:22;2:7",-2.965
5392,3,13,40,"Freeze(CW,0)",4,-1.855,1.64133,200,1,"-6:1;-5:9;-4:24;-3:31;-2:50;-1:60;1:23;2:1;4:1",-1.045
5392,3,13,41,"Freeze(CCW,0)",4,-2.64,1.5101,200,1,"-5:14;-4:53;-3:48;-2:45;-1:26;1:14",-2.14
5392,3,13,42,"Hit(CW,2,TOUCH)",3,-2.84,1.98857,200,1,"-7:2;-6:17;-5:29;-4:34;-3:26;-2:33;-1:43;1:16",-1.455
5392,3,13,43,"Hit(CCW,2,TOUCH)",3,-2.085,1.47911,200,1,"-6:2;-5:4;-4:33;-3:40;-2:39;-1:70;1:9;2:3",-1.24
5392,3,13,44,"Hit(CW,2,WEAK)",3,-2.57,1.77344,200,1,"-6:6;-5:22;-4:45;-3:26;-2:36;-1:54;1:8;2:2;4:1",-1.4
5392,3,13,45,"Hit(CCW,2,WEAK)",3,-2.105,1.5887,200,1,"-6:1;-5:7;-4:41;-3:28;-2:46;-1:60;1:15;2:1;3:1",-1.66
5392,3,13,46,"Hit(CW,2,MIDDLE)",3,-1.655,1.75954,200,1,"-6:1;-5:2;-4:30;-3:30;-2:45;-1:61;1:22;2:4;3:4;4:1",-2.925
5392,3,13,47,"Hit(CCW,2,MIDDLE)",3,-2.92,1.6594,200,1,"-7:1;-6:18;-5:14;-4:38;-3:41;-2:47;-1:36;1:4;2:1",-2.26
5392,3,13,48,"Hit(CW,2,STRONG)",3,-1.835,1.77138,200,1,"-6:1;-5:3;-4:34;-3:37;-2:49;-1:44;1:24;2:6;3:1;4:1",-2.89
5392,3,13,49,"Hit(CCW,2,STRONG)",3,-2.87,1.7953,200,1,"-6:12;-5:26;-4:47;-3:26;-2:43;-1:34;1:10;2:2",-2.16
5392,3,13,50,"Freeze(CW,2)",4,-2.55,1.85944,200,1,"-6:7;-5:27;-4:42;-3:22;-2:31;-1:54;1:17",-1.1
5392,3,13,51,"Freeze(CCW,2)",4,-1.87,1.78132,200,1,"-6:3;-5:16;-4:20;-3:26;-2:42;-1:65;1:26;2:1;3:1",-1.025
5392,3,13,52,"Hit(CW,4,TOUCH)",3,-1.745,1.41066,200,1,"-6:1;-5:3;-4:13;-3:40;-2:56;-1:68;1:15;2:3;3:1",-1.68
5392,3,13,53,"Hit(CCW,4,TOUCH)",3,-2.325,1.50312,200,1,"-5:14;-4:35;-3:35;-2:62;-1:41;1:11;2:2",-1.87
5392,3,13,54,"Hit(CW,4,WEAK)",3,-1.365,1.89256,200,1,"-6:1;-5:3;-4:24;-3:34;-2:39;-1:42;1:50;2:6;4:1",0.33
5392,3,13,55,"Hit(CCW,4,WEAK)",3,-1.98,2.10704,200,1,"-5:20;-4:39;-3:37;-2:24;-1:35;1:40;2:3;4:2",-1.6
5392,3,13,56,"Hit(CW,4,MIDDLE)",3,-1.975,1.981,200,1,"-6:2;-5:18;-4:26;-3:39;-2:43;-1:33;1:34;2:3;3:1;4:1",-2.09
5392,3,13,57,"Hit(CCW,4,MIDDLE)",3,-1.35,1.85944,200,1,"-5:10;-4:16;-3:28;-2:44;-1:46;1:51;2:4;3:1",-0.37
5392,3,13,58,"Hit(CW,4,STRONG)",3,-2.135,1.86461,200,1,"-6:3;-5:18;-4:30;-3:36;-2:43;-1:38;1:31;2:1",-2.065
5392,3,13,59,"Hit(CCW,4,STRONG)",3,-1.305,1.93183,200,1,"-6:2;-5:3;-4:21;-3:34;-2:36;-1:47;1:46;2:9;3:1;4:1",-0.35
5392,3,13,60,"Freeze(CW,4)",4,-1.875,1.4069,200,1,"-5:9;-4:20;-3:28;-2:53;-1:75;1:15",-1.25
5392,3,13,61,"Freeze(CCW,4)",4,-2.085,1.44491,200,1,"-5:11;-4:23;-3:32;-2:71;-1:49;1:11;2:3",-1.46
5392,3,13,62,"Hit(CW,6,TOUCH)",3,-2.325,1.94149,200,1,"-6:8;-5:19;-4:44;-3:16;-2:36;-1:52;1:24;2:1",-1.03
5392,3,13,63,"Hit(CCW,6,TOUCH)",3,-2,1.78885,200,1,"-6:4;-5:18;-4:26;-3:16;-2:45;-1:69;1:21;4:1",-1
5392,3,13,64,"Hit(CW,6,WEAK)",3,-2.635,1.95494,200,1,"-6:9;-5:27;-4:43;-3:25;-2:29;-1:56;1:6;2:1;3:2;4:1;5:1",-1.375
5392,3,13,65,"Hit(CCW,6,WEAK)",3,-2.38,1.48513,200,1,"-6:3;-5:15;-4:32;-3:33;-2:55;-1:54;1:8",-1.505
5392,3,13,66,"Hit(CW,6,MIDDLE)",3,-1.89,1.64557,200,1,"-5:3;-4:37;-3:34;-2:44;-1:57;1:20;2:3;3:2",-2.91
5392,3,13,67,"Hit(CCW,6,MIDDLE)",3,-2.945,1.84715,200,1,"-7:2;-6:16;-5:24;-4:36;-3:40;-2:38;-1:33;1:9;2:1;3:1",-2.59
5392,3,13,68,"Hit(CW,6,STRONG)",3,-1.96,1.74023,200,1,"-5:7;-4:31;-3:41;-2:54;-1:41;1:18;2:4;3:3;4:1",-2.88
5392,3,13,69,"Hit(CCW,6,STRONG)",3,-2.97,1.64593,200,1,"-6:16;-5:21;-4:38;-3:41;-2:47;-1:31;1:5;2:1",-2.405
5392,3,13,70,"Freeze(CW,6)",4,-2.495,1.84932,200,1,"-6:9;-5:22;-4:39;-3:23;-2:39;-1:50;1:18",-1
5392,3,13,71,"Freeze(CCW,6)",4,-2.325,1.85725,200,1,"-7:1;-6:3;-5:29;-4:26;-3:28;-2:35;-1:58;1:19;2:1",-1
5392,3,13,72,"Hit(CW,8,TOUCH)",3,-1.64,1.72638,200,1,"-6:1;-5:8;-4:23;-3:28;-2:45;-1:56;1:38;2:1",-0.235
5392,3,13,73,"Hit(CCW,8,TOUCH)",3,-2.25,1.61478,200,1,"-5:13;-4:43;-3:31;-2:42;-1:54;1:16;2:1",-1.055
5392,3,13,74,"Hit(CW,8,WEAK)",3,-1.96,1.85968,200,1,"-5:14;-4:31;-3:36;-2:45;-1:42;1:25;2:4;3:3",-1.685
5392,3,13,75,"Hit(CCW,8,WEAK)",3,-2.69,1.70701,200,1,"-6:2;-5:25;-4:43;-3:45;-2:45;-1:25;1:10;2:4;3:1",-3.63
5392,3,13,76,"Hit(CW,8,MIDDLE)",3,-2.05,1.7713,200,1,"-6:1;-5:13;-4:26;-3:49;-2:37;-1:48;1:20;2:4;3:2",-2.945
5392,3,13,77,"Hit(CCW,8,MIDDLE)",3,-1.915,2.02182,200,1,"-6:6;-5:14;-4:19;-3:45;-2:39;-1:38;1:32;2:4;3:2;4:1",-1.18
5392,3,13,78,"Hit(CW,8,STRONG)",3,-2.29,1.63582,200,1,"-6:1;-5:16;-4:32;-3:43;-2:46;-1:43;1:18;2:1",-3.05
5392,3,13,79,"Hit(CCW,8,STRONG)",3,-1.75,2.06095,200,1,"-6:2;-5:16;-4:29;-3:29;-2:31;-1:50;1:32;2:8;3:3",-0.995
5392,3,13,80,"Freeze(CW,8)",4,-2.045,1.63186,200,1,"-6:2;-5:14;-4:25;-3:34;-2:35;-1:74;1:14;2:1;3:1",-0.925
5392,3,13,81,"Freeze(CCW,8)",4,-2.03,1.57452,200,1,"-5:11;-4:31;-3:31;-2:45;-1:64;1:17;3:1",-1.025
5392,3,13,82,"Hit(CW,10,TOUCH)",3,-2.6,1.40712,200,1,"-6:1;-5:12;-4:44;-3:50;-2:53;-1:32;1:6;2:2",-3.48
5392,3,13,83,"Hit(CCW,10,TOUCH)",3,-1.935,1.39312,200,1,"-6:2;-5:7;-4:21;-3:30;-2:48;-1:81;1:11",-1.01
5392,3,13,84,"Hit(CW,10,WEAK)",3,-1.845,1.89762,200,1,"-5:10;-4:30;-3:41;-2:42;-1:39;1:34;2:3;7:1",-3.77
5392,3,13,85,"Hit(CCW,10,WEAK)",3,-1.745,1.87616,200,1,"-6:1;-5:7;-4:26;-3:44;-2:44;-1:35;1:39;2:2;4:2",-1.905
5392,3,13,86,"Hit(CW,10,MIDDLE)",3,-1.64,1.95714,200,1,"-6:1;-5:9;-4:23;-3:38;-2:47;-1:36;1:40;2:3;4:2;5:1",-0.93
5392,3,13,87,"Hit(CCW,10,MIDDLE)",3,-1.09,1.6679,200,1,"-4:4;-3:39;-2:53;-1:50;1:42;2:8;3:3;4:1",-1.97
5392,3,13,88,"Hit(CW,10,STRONG)",3,-1.635,1.8713,200,1,"-6:1;-5:7;-4:24;-3:39;-2:41;-1:45;1:34;2:7;3:2",-0.815
5392,3,13,89,"Hit(CCW,10,STRONG)",3,-1.005,1.57638,200,1,"-4:2;-3:35;-2:49;-1:58;1:47;2:6;3:3",-1.975
5392,3,13,90,"Freeze(CW,10)",4,-2.19,1.49462,200,1,"-5:11;-4:29;-3:42;-2:56;-1:46;1:15;2:1",-1.46
5392,3,13,91,"Freeze(CCW,10)",4,-2.06,1.47187,200,1,"-6:2;-5:14;-4:17;-3:35;-2:47;-1:74;1:11",-1.005
5392,3,13,92,"PostGuard(CW,1,0)",7,-2.075,1.3036,200,1,"-5:3;-4:26;-3:36;-2:81;-1:41;1:12;3:1",-2.22
5392,3,13,93,"PostGuard(CCW,1,0)",7,-1.975,1.73907,200,1,"-6:3;-5:14;-4:26;-3:26;-2:44;-1:64;1:20;2:2;3:1",-1.28
5392,3,13,94,"PostGuard(CW,1,1)",7,-1.825,1.6169,200,1,"-6:1;-5:7;-4:25;-3:36;-2:40;-1:64;1:26;2:1",-1
5392,3,13,95,"PostGuard(CCW,1,1)",7,-2.245,1.94293,200,1,"-6:4;-5:27;-4:33;-3:23;-2:31;-1:55;1:26;2:1",-1
5392,3,13,96,"PostGuard(CW,1,2)",7,-2.67,1.92902,200,1,"-6:6;-5:42;-4:31;-3:28;-2:21;-1:55;1:17",-1
5392,3,13,97,"PostGuard(CCW,1,2)",7,-2.75,1.97674,200,1,"-6:4;-5:43;-4:45;-3:23;-2:21;-1:42;1:22",-1
5392,3,13,98,"PostGuard(CW,3,0)",7,-2.46,1.66385,200,1,"-6:3;-5:23;-4:33;-3:35;-2:44;-1:48;1:14",-1.09
5392,3,13,99,"PostGuard(CCW,3,0)",7,-2.695,1.77256,200,1,"-6:3;-5:28;-4:46;-3:38;-2:34;-1:34;1:16;3:1",-1.06
5392,3,13,100,"PostGuard(CW,3,1)",7,-2.95,2.01184,200,1,"-6:8;-5:50;-4:43;-3:21;-2:19;-1:39;1:20",-1
5392,3,13,101,"PostGuard(CCW,3,1)",7,-3.145,1.81493,200,1,"-6:4;-5:49;-4:57;-3:22;-2:30;-1:22;1:16",-1
5392,3,13,102,"PostGuard(CW,3,2)",7,-2.875,1.9492,200,1,"-6:7;-5:48;-4:38;-3:21;-2:26;-1:43;1:17",-1
5392,3,13,103,"PostGuard(CCW,3,2)",7,-2.965,1.91932,200,1,"-6:6;-5:48;-4:43;-3:24;-2:32;-1:28;1:19",-1
5392,3,13,104,"PostGuard(CW,5,0)",7,-2.38,1.78202,200,1,"-6:4;-5:35;-4:22;-3:21;-2:30;-1:77;1:11",-1
5392,3,13,105,"PostGuard(CCW,5,0)",7,-2.445,1.73982,200,1,"-6:2;-5:27;-4:37;-3:26;-2:39;-1:54;1:14;2:1",-1
5392,3,13,106,"PostGuard(CW,5,1)",7,-3.15,1.92808,200,1,"-6:10;-5:58;-4:36;-3:21;-2:26;-1:35;1:14",-1
5392,3,13,107,"PostGuard(CCW,5,1)",7,-3.1,1.92094,200,1,"-6:8;-5:58;-4:39;-3:16;-2:25;-1:41;1:13",-1
5392,3,13,108,"PostGuard(CW,5,2)",7,-3.265,1.92997,200,1,"-6:10;-5:62;-4:41;-3:19;-2:23;-1:31;1:13;2:1",-1
5392,3,13,109,"PostGuard(CCW,5,2)",7,-3.37,1.69797,200,1,"-6:2;-5:68;-4:45;-3:23;-2:29;-1:24;1:9",-1
5392,3,13,110,"PostGuard(CW,7,0)",7,-3.03,1.79419,200,1,"-6:6;-5:46;-4:49;-3:21;-2:21;-1:48;1:9",-1
5392,3,13,111,"PostGuard(CCW,7,0)",7,-3.035,1.93747,200,1,"-6:6;-5:51;-4:50;-3:19;-2:19;-1:38;1:17",-1
5392,3,13,112,"PostGuard(CW,7,1)",7,-2.75,2.05852,200,1,"-6:6;-5:48;-4:39;-3:15;-2:31;-1:36;1:25",-1
5392,3,13,113,"PostGuard(CCW,7,1)",7,-3.075,1.89192,200,1,"-6:8;-5:51;-4:42;-3:24;-2:27;-1:33;1:15",-1
5392,3,13,114,"PostGuard(CW,7,2)",7,-2.935,1.92114,200,1,"-6:8;-5:48;-4:40;-3:17;-2:31;-1:41;1:15",-1
5392,3,13,115,"PostGuard(CCW,7,2)",7,-2.83,1.94707,200,1,"-6:3;-5:48;-4:47;-3:15;-2:26;-1:42;1:19",-1
5392,3,13,116,"PostGuard(CW,9,0)",7,-3.125,1.79983,200,1,"-7:1;-6:4;-5:49;-4:55;-3:16;-2:28;-1:36;1:11",-1
5392,3,13,117,"PostGuard(CCW,9,0)",7,-2.935,1.93411,200,1,"-6:5;-5:50;-4:44;-3:19;-2:23;-1:45;1:13;4:1",-1
5392,3,13,118,"PostGuard(CW,9,1)",7,-3.005,1.92223,200,1,"-6:8;-5:55;-4:35;-3:14;-2:36;-1:38;1:14",-1
5392,3,13,119,"PostGuard(CCW,9,1)",7,-3.145,1.84227,200,1,"-6:6;-5:61;-4:34;-3:24;-2:26;-1:39;1:9;2:1",-1
5392,3,13,120,"PostGuard(CW,9,2)",7,-3.255,1.9723,200,1,"-6:11;-5:64;-4:39;-3:16;-2:21;-1:34;1:15",-1
5392,3,13,121,"PostGuard(CCW,9,2)",7,-2.94,1.97393,200,1,"-6:5;-5:58;-4:34;-3:18;-2:28;-1:40;1:16;2:1",-1
5392,3,13,122,"PostGuard(CW,11,0)",7,-3.205,1.76436,200,1,"-6:6;-5:59;-4:41;-3:16;-2:36;-1:34;1:8",-1
5392,3,13,123,"PostGuard(CCW,11,0)",7,-3.16,1.96326,200,1,"-6:7;-5:66;-4:37;-3:11;-2:32;-1:31;1:16",-1
5392,3,13,124,"PostGuard(CW,11,1)",7,-3.315,1.85897,200,1,"-6:10;-5:66;-4:35;-3:19;-2:26;-1:34;1:10",-1
5392,3,13,125,"PostGuard(CCW,11,1)",7,-3.155,1.87643,200,1,"-6:9;-5:56;-4:42;-3:16;-2:26;-1:40;1:11",-1
5392,3,13,126,"PostGuard(CW,11,2)",7,-3.235,1.9493,200,1,"-6:9;-5:61;-4:46;-3:11;-2:31;-1:26;1:15;2:1",-1
5392,3,13,127,"PostGuard(CCW,11,2)",7,-3.135,1.95621,200,1,"-6:10;-5:58;-4:39;-3:12;-2:36;-1:29;1:16",-1
5392,3,13,128,"PostGuard(CW,13,0)",7,-1.995,1.74212,200,1,"-6:1;-5:12;-4:37;-3:29;-2:31;-1:63;1:27",-1
5392,3,13,129,"PostGuard(CCW,13,0)",7,-2.355,1.72887,200,1,"-6:1;-5:23;-4:38;-3:34;-2:26;-1:61;1:17",-1
5392,3,13,130,"PostGuard(CW,13,1)",7,-2.745,1.9723,200,1,"-6:5;-5:43;-4:41;-3:25;-2:21;-1:44;1:21",-1
5392,3,13,131,"PostGuard(CCW,13,1)",7,-2.765,1.82751,200,1,"-6:5;-5:29;-4:58;-3:23;-2:24;-1:45;1:16",-1
5392,3,13,132,"PostGuard(CW,13,2)",7,-2.875,2.02716,200,1,"-6:7;-5:53;-4:37;-3:19;-2:17;-1:48;1:19",-1
5392,3,13,133,"PostGuard(CCW,13,2)",7,-2.715,1.94262,200,1,"-6:6;-5:41;-4:40;-3:20;-2:25;-1:50;1:18",-1
5392,3,13,134,"Pass",0,-3.13,1.86631,200,1,"-6:9;-5:51;-4:45;-3:19;-2:29;-1:35;1:11;2:1",-1
4262,4,2,0,"Draw(CW,TEE)",1,-0.875,1.90771,200,1,"-6:1;-5:4;-4:10;-3:18;-2:47;-1:54;1:49;2:11;3:4;4:1;6:1",0.915
4262,4,2,1,"Draw(CCW,TEE)",1,-0.495,1.82482,200,1,"-5:1;-4:8;-3:14;-2:36;-1:64;1:50;2:19;3:5;4:2;5:1",-0.46
4262,4,2,2,"Draw(CW,S0)",1,-0.78,2.00788,200,1,"-6:3;-5:2;-4:12;-3:18;-2:35;-1:61;1:46;2:13;3:9;6:1",1.16
4262,4,2,3,"Draw(CCW,S0)",1,-0.76,2.09342,200,1,"-5:7;-4:9;-3:22;-2:37;-1:58;1:34;2:23;3:5;4:3;5:2",-0.8
4262,4,2,4,"Draw(CW,S2)",1,-0.805,2.18334,200,1,"-7:2;-6:3;-5:4;-4:9;-3:27;-2:29;-1:51;1:43;2:23;3:8;4:1",1
4262,4,2,5,"Draw(CCW,S2)",1,-0.975,2.08911,200,1,"-6:3;-5:9;-4:11;-3:17;-2:34;-1:64;1:44;2:7;3:8;4:2;5:1",1
4262,4,2,6,"Draw(CW,S4)",1,-0.85,2.19943,200,1,"-7:1;-6:2;-5:4;-4:15;-3:21;-2:30;-1:61;0:1;1:37;2:17;3:6;4:3;5:1;7:1",0.99
4262,4,2,7,"Draw(CCW,S4)",1,-0.745,2.2181,200,1,"-7:3;-6:1;-5:4;-4:11;-3:18;-2:33;-1:59;1:42;2:16;3:7;4:4;5:2",-0.85
4262,4,2,8,"Draw(CW,S6)",1,-0.575,1.93504,200,1,"-6:1;-5:2;-4:6;-3:18;-2:41;-1:59;1:40;2:22;3:8;4:3",1
4262,4,2,9,"Draw(CCW,S6)",1,-1,2.02978,200,1,"-6:1;-5:3;-4:19;-3:26;-2:34;-1:54;1:37;2:20;3:4;4:2",1
4262,4,2,10,"Draw(CW,L0)",1,-0.68,2.01186,200,1,"-6:1;-5:3;-4:12;-3:22;-2:24;-1:66;1:47;2:15;3:4;4:6",0.675
4262,4,2,11,"Draw(CCW,L0)",1,-0.78,1.88191,200,1,"-6:1;-5:3;-4:9;-3:24;-2:31;-1:63;1:47;2:16;3:5;4:1",-0.25
4262,4,2,12,"Draw(CW,L1)",1,-0.9,1.78606,200,1,"-5:4;-4:9;-3:24;-2:30;-1:74;1:43;2:11;3:3;4:2",1
4262,4,2,13,"Draw(CCW,L1)",1,-0.825,2.0747,200,1,"-6:1;-5:8;-4:9;-3:23;-2:39;-1:47;1:44;2:21;3:7;4:1",1
4262,4,2,14,"Draw(CW,L2)",1,-0.78,2.02277,200,1,"-5:4;-4:12;-3:23;-2:31;-1:65;1:40;2:14;3:7;4:2;5:1;6:1",1
4262,4,2,15,"Draw(CCW,L2)",1,-0.82,1.90987,200,1,"-6:1;-5:2;-4:13;-3:21;-2:31;-1:68;1:42;2:13;3:7;4:2",1
4262,4,2,16,"Draw(CW,L3)",1,-1.065,2.08585,200,1,"-7:1;-6:2;-5:6;-4:16;-3:19;-2:36;-1:63;1:34;2:14;3:6;4:3",1
4262,4,2,17,"Draw(CCW,L3)",1,-0.55,1.93843,200,1,"-6:2;-5:3;-4:7;-3:12;-2:31;-1:72;1:48;2:13;3:9;4:2;6:1",1
4262,4,2,18,"Draw(CW,L4)",1,-0.9,2.06882,200,1,"-5:8;-4:10;-3:28;-2:26;-1:67;1:34;2:18;3:6;5:3",1
4262,4,2,19,"Draw(CCW,L4)",1,-0.48,2.07596,200,1,"-6:1;-5:6;-4:9;-3:17;-2:23;-1:59;1:55;2:19;3:6;4:4;5:1",1
4262,4,2,20,"Draw(CW,L5)",1,-0.91,1.99296,200,1,"-7:2;-6:1;-5:5;-4:11;-3:15;-2:40;-1:61;1:45;2:14;3:4;4:2",1
4262,4,2,21,"Draw(CCW,L5)",1,-0.495,1.98745,200,1,"-5:3;-4:10;-3:11;-2:38;-1:61;1:50;2:15;3:4;4:6;5:2",1
4262,4,2,22,"Draw(CW,L6)",1,-0.815,2.06416,200,1,"-6:2;-5:5;-4:14;-3:21;-2:26;-1:62;1:45;2:15;3:8;4:2",1
4262,4,2,23,"Draw(CCW,L6)",1,-0.465,1.95673,200,1,"-5:6;-4:4;-3:20;-2:28;-1:58;1:53;2:23;3:4;4:4",1
4262,4,2,24,"Draw(CW,L7)",1,-0.71,2.05813,200,1,"-7:1;-6:1;-5:3;-4:11;-3:16;-2:38;-1:62;1:37;2:18;3:9;4:4",1
4262,4,2,25,"Draw(CCW,L7)",1,-0.835,1.93074,200,1,"-6:1;-5:4;-4:12;-3:19;-2:31;-1:70;1:40;2:17;3:3;4:2;5:1",1
4262,4,2,26,"PreGuard(CW,G3)",2,-0.59,2.12177,200,1,"-6:4;-5:4;-4:8;-3:15;-2:31;-1:62;1:44;2:18;3:9;4:5",1
4262,4,2,27,"PreGuard(CCW,G3)",2,-0.85,2.03899,200,1,"-6:1;-5:7;-4:10;-3:22;-2:40;-1:50;1:41;2:21;3:8",1
4262,4,2,28,"PreGuard(CW,G4)",2,-0.62,2.02623,200,1,"-6:1;-5:5;-4:7;-3:18;-2:36;-1:60;1:42;2:18;3:9;4:4",1
4262,4,2,29,"PreGuard(CCW,G4)",2,-0.875,2.14927,200,1,"-7:1;-6:4;-5:7;-4:9;-3:16;-2:35;-1:61;1:41;2:17;3:6;4:2;5:1",1
4262,4,2,30,"PreGuard(CW,G5)",2,-0.725,2.01231,200,1,"-5:6;-4:9;-3:21;-2:28;-1:67;1:50;2:9;3:5;4:3;5:1;7:1",1
