game_id,end,shot_num,candidate_idx,label,shot_type,q_ref_mean,q_ref_sd,n_rollouts,resampled,score_hist,q_immediate_mean
2226,1,6,23,"Draw(CCW,L6)",1,-0.725,1.83559,200,1,"-5:2;-4:9;-3:20;-2:35;-1:69;1:42;2:12;3:10;4:1",1
2226,1,6,24,"Draw(CW,L7)",1,-0.685,1.99894,200,1,"-6:1;-5:3;-4:11;-3:24;-2:27;-1:59;1:49;2:18;3:5;4:2;5:1",1
2226,1,6,25,"Draw(CCW,L7)",1,-0.62,1.98131,200,1,"-5:3;-4:10;-3:24;-2:23;-1:67;1:47;2:15;3:7;4:2;5:2",1
2226,1,6,26,"PreGuard(CW,G3)",2,-0.45,2.14651,200,1,"-5:9;-4:10;-3:16;-2:27;-1:46;1:56;2:23;3:11;4:2",1
2226,1,6,27,"PreGuard(CCW,G3)",2,-0.635,1.90834,200,1,"-5:8;-4:4;-3:19;-2:34;-1:55;1:58;2:16;3:5;4:1",1
2226,1,6,28,"PreGuard(CW,G4)",2,-0.135,2.14867,200,1,"-5:2;-4:11;-3:13;-2:29;-1:51;1:43;2:30;3:13;4:7;5:1",1
2226,1,6,29,"PreGuard(CCW,G4)",2,-0.045,2.07677,200,1,"-6:1;-5:2;-4:5;-3:18;-2:20;-1:55;1:51;2:24;3:20;4:3;5:1",1
2226,1,6,30,"PreGuard(CW,G5)",2,-0.285,2.06973,200,1,"-6:2;-5:5;-4:6;-3:12;-2:30;-1:50;1:55;2:30;3:6;4:3;5:1",1
2226,1,6,31,"PreGuard(CCW,G5)",2,-0.55,2.09702,200,1,"-6:1;-5:3;-4:11;-3:20;-2:37;-1:44;0:1;1:51;2:19;3:9;4:3;5:1",1
2226,1,6,32,"Hit(CW,1,TOUCH)",3,-0.285,2.05031,200,1,"-5:4;-4:8;-3:15;-2:22;-1:65;0:1;1:46;2:20;3:14;4:4;5:1",1.02
2226,1,6,33,"Hit(CCW,1,TOUCH)",3,-0.515,1.92088,200,1,"-5:4;-4:11;-3:8;-2:35;-1:64;1:53;2:11;3:13;5:1",0.715
2226,1,6,34,"Hit(CW,1,WEAK)",3,-0.785,1.86515,200,1,"-6:1;-5:1;-4:11;-3:24;-2:34;-1:60;1:46;2:18;3:4;4:1",1.225
2226,1,6,35,"Hit(CCW,1,WEAK)",3,-0.475,2.00982,200,1,"-6:1;-4:12;-3:12;-2:33;-1:70;1:39;2:13;3:15;4:4;5:1",1.36
2226,1,6,36,"Hit(CW,1,MIDDLE)",3,-0.795,1.86627,200,1,"-5:2;-4:15;-3:19;-2:26;-1:75;1:42;2:11;3:9;4:1",0.325
2226,1,6,37,"Hit(CCW,1,MIDDLE)",3,-0.58,1.9959,200,1,"-6:1;-5:5;-4:7;-3:19;-2:30;-1:61;1:44;2:26;3:3;4:4",1.055
2226,1,6,38,"Hit(CW,1,STRONG)",3,-0.76,1.9956,200,1,"-5:3;-4:10;-3:27;-2:32;-1:62;0:1;1:36;2:18;3:7;4:3;5:1",0.36
2226,1,6,39,"Hit(CCW,1,STRONG)",3,-0.64,1.95969,200,1,"-6:1;-5:3;-4:6;-3:24;-2:36;-1:55;0:1;1:45;2:17;3:11;4:1",1.035
2226,1,6,40,"Freeze(CW,1)",4,-0.4,2.15174,200,1,"-6:3;-5:2;-4:11;-3:19;-2:19;-1:59;1:48;2:25;3:9;4:4;5:1",1.175
2226,1,6,41,"Freeze(CCW,1)",4,-0.535,2.09016,200,1,"-6:1;-5:2;-4:10;-3:20;-2:30;-1:61;1:49;2:11;3:9;4:4;5:2;6:1",1.005
2226,1,6,42,"Hit(CW,5,TOUCH)",3,-0.475,1.83286,200,1,"-5:1;-4:7;-3:15;-2:29;-1:76;1:43;2:19;3:5;4:4;5:1",2.355
2226,1,6,43,"Hit(CCW,5,TOUCH)",3,-0.08,2.04783,200,1,"-5:2;-4:5;-3:11;-2:32;-1:59;1:45;2:24;3:14;4:6;5:1;6:1",2.79
2226,1,6,44,"Hit(CW,5,WEAK)",3,-0.185,1.99268,200,1,"-5:2;-4:7;-3:12;-2:27;-1:62;1:56;2:16;3:8;4:9;5:1",2.7
2226,1,6,45,"Hit(CCW,5,WEAK)",3,-0.57,1.90659,200,1,"-4:12;-3:15;-2:39;-1:59;1:50;2:16;3:4;4:4;6:1",2.725
2226,1,6,46,"Hit(CW,5,MIDDLE)",3,-0.505,1.91311,200,1,"-6:1;-4:2;-3:23;-2:40;-1:63;0:1;1:36;2:16;3:16;4:1;5:1",2.035
2226,1,6,47,"Hit(CCW,5,MIDDLE)",3,-0.38,1.92759,200,1,"-5:3;-4:8;-3:13;-2:33;-1:57;1:53;2:23;3:6;4:4",1.93
2226,1,6,48,"Hit(CW,5,STRONG)",3,-0.65,1.95895,200,1,"-6:1;-5:1;-4:10;-3:15;-2:43;-1:61;1:42;2:17;3:7;4:1;5:1;7:1",2.015
2226,1,6,49,"Hit(CCW,5,STRONG)",3,-0.38,1.93536,200,1,"-6:1;-5:1;-4:5;-3:17;-2:32;-1:63;1:50;2:16;3:10;4:4;5:1",1.84
2226,1,6,50,"Freeze(CW,5)",4,-0.54,1.79677,200,1,"-5:3;-4:7;-3:15;-2:28;-1:73;1:47;2:20;3:6;4:1",1.675
2226,1,6,51,"Freeze(CCW,5)",4,-0.57,1.95834,200,1,"-5:2;-4:11;-3:21;-2:27;-1:63;1:47;2:17;3:10;4:1;5:1",1.665
2226,1,6,52,"PostGuard(CW,0,0)",7,-0.48,2.02968,200,1,"-6:1;-5:3;-4:7;-3:19;-2:31;-1:60;1:47;2:17;3:9;4:6",1.2
2226,1,6,53,"PostGuard(CCW,0,0)",7,-0.41,2.11232,200,1,"-6:1;-5:3;-4:9;-3:14;-2:35;-1:59;1:37;2:24;3:12;4:5;5:1",1.25
2226,1,6,54,"PostGuard(CW,0,1)",7,-0.2,2.17486,200,1,"-5:5;-4:6;-3:19;-2:27;-1:50;1:41;2:37;3:9;4:3;5:2;6:1",1
2226,1,6,55,"PostGuard(CCW,0,1)",7,-0.19,2.00097,200,1,"-5:1;-4:10;-3:11;-2:28;-1:59;1:50;2:26;3:10;4:3;5:1;6:1",1
2226,1,6,56,"PostGuard(CW,0,2)",7,-0.005,1.92483,200,1,"-5:1;-4:3;-3:14;-2:24;-1:60;1:58;2:22;3:12;4:2;5:4",1
2226,1,6,57,"PostGuard(CCW,0,2)",7,-0.2,2.14709,200,1,"-6:1;-5:3;-4:6;-3:18;-2:29;-1:52;1:39;2:33;3:13;4:5;5:1",1
2226,1,6,58,"PostGuard(CW,4,0)",7,-0.1,2.06882,200,1,"-4:6;-3:15;-2:28;-1:67;1:33;2:25;3:17;4:7;5:2",1
2226,1,6,59,"PostGuard(CCW,4,0)",7,-0.145,2.05766,200,1,"-5:4;-4:1;-3:22;-2:16;-1:68;0:1;1:47;2:21;3:12;4:5;5:2;6:1",1
2226,1,6,60,"PostGuard(CW,4,1)",7,-0.075,2.05654,200,1,"-5:1;-4:7;-3:10;-2:33;-1:58;1:45;2:22;3:15;4:7;5:2",1
2226,1,6,61,"PostGuard(CCW,4,1)",7,0.04,1.98454,200,1,"-5:1;-4:4;-3:15;-2:27;-1:49;1:59;2:28;3:8;4:8;6:1",1
2226,1,6,62,"PostGuard(CW,4,2)",7,-0.115,1.88991,200,1,"-5:2;-4:8;-3:8;-2:21;-1:68;1:50;2:29;3:12;4:1;5:1",1
2226,1,6,63,"PostGuard(CCW,4,2)",7,-0.185,1.97504,200,1,"-6:1;-4:5;-3:14;-2:30;-1:62;1:51;2:18;3:13;4:3;5:3",1
2226,1,6,64,"Pass",0,-0.745,1.95703,200,1,"-5:2;-4:13;-3:23;-2:33;-1:61;1:39;2:19;3:8;4:2",1
645,7,7,0,"Draw(CW,TEE)",1,0.77,2.02166,200,1,"-4:4;-3:10;-2:8;-1:46;1:64;2:29;3:22;4:11;5:6",2
645,7,7,1,"Draw(CCW,TEE)",1,0.865,1.93307,200,1,"-4:1;-3:6;-2:16;-1:42;1:65;2:28;3:25;4:13;5:3;6:1",2
645,7,7,2,"Draw(CW,S0)",1,1.11,1.76009,200,1,"-4:1;-3:4;-2:13;-1:30;0:1;1:66;2:40;3:36;4:6;5:2;6:1",1.99
645,7,7,3,"Draw(CCW,S0)",1,1.02,1.90252,200,1,"-4:1;-3:4;-2:19;-1:30;0:1;1:69;2:36;3:19;4:15;5:6",2
645,7,7,4,"Draw(CW,S2)",1,0.745,1.95959,200,1,"-4:2;-3:6;-2:20;-1:41;1:61;2:38;3:14;4:13;5:5",1.255
645,7,7,5,"Draw(CCW,S2)",1,1.065,1.94185,200,1,"-4:1;-3:6;-2:7;-1:49;1:55;2:26;3:38;4:13;5:5",0.175
645,7,7,6,"Draw(CW,S4)",1,0.94,2.01653,200,1,"-4:4;-3:7;-2:12;-1:38;1:57;2:41;3:21;4:16;5:3;6:1",2
645,7,7,7,"Draw(CCW,S4)",1,0.5,1.96723,200,1,"-4:1;-3:3;-2:28;-1:55;0:1;1:54;2:26;3:17;4:8;5:7",2
645,7,7,8,"Draw(CW,S6)",1,1.12,1.78202,200,1,"-2:14;-1:40;1:68;2:36;3:24;4:11;5:6;6:1",1.99
645,7,7,9,"Draw(CCW,S6)",1,1.305,1.98796,200,1,"-4:1;-3:1;-2:12;-1:41;1:54;2:37;3:22;4:24;5:5;6:3",1.985
645,7,7,10,"Draw(CW,L0)",1,0.705,1.65468,200,1,"-4:3;-3:5;-2:8;-1:44;1:81;2:38;3:13;4:8",1.195
645,7,7,11,"Draw(CCW,L0)",1,0.705,1.80775,200,1,"-4:1;-3:5;-2:21;-1:38;1:73;2:34;3:15;4:11;5:2",1.18
645,7,7,12,"Draw(CW,L1)",1,1.39,2.14194,200,1,"-3:2;-2:11;-1:48;1:50;2:21;3:31;4:16;5:21",1.79
645,7,7,13,"Draw(CCW,L1)",1,0.62,1.77358,200,1,"-4:2;-3:5;-2:17;-1:46;1:65;2:45;3:11;4:6;5:3",1.13
645,7,7,14,"Draw(CW,L2)",1,0.525,1.84916,200,1,"-4:3;-3:7;-2:15;-1:51;1:67;2:32;3:15;4:7;5:3",1
645,7,7,15,"Draw(CCW,L2)",1,0.965,1.79549,200,1,"-4:2;-3:4;-2:13;-1:34;1:74;2:39;3:19;4:11;5:4",1
645,7,7,16,"Draw(CW,L3)",1,0.725,1.78868,200,1,"-4:3;-3:1;-2:14;-1:50;1:68;2:41;3:9;4:9;5:5",0.98
645,7,7,17,"Draw(CCW,L3)",1,0.68,1.91771,200,1,"-4:5;-3:6;-2:13;-1:44;1:67;2:33;3:20;4:9;5:3",1.04
645,7,7,18,"Draw(CW,L4)",1,0.825,1.84509,200,1,"-4:1;-3:6;-2:15;-1:43;1:61;2:37;3:25;4:10;5:2",1.035
645,7,7,19,"Draw(CCW,L4)",1,0.815,1.9002,200,1,"-4:2;-3:4;-2:17;-1:44;1:59;2:40;3:19;4:10;5:5",1.03
645,7,7,20,"Draw(CW,L5)",1,0.605,1.93106,200,1,"-4:1;-3:7;-2:19;-1:52;1:55;2:35;3:19;4:6;5:6",1.08
645,7,7,21,"Draw(CCW,L5)",1,0.725,1.88663,200,1,"-4:1;-3:5;-2:12;-1:55;1:70;2:22;3:17;4:12;5:6",1.08
645,7,7,22,"Draw(CW,L6)",1,0.76,1.85806,200,1,"-4:4;-3:6;-2:13;-1:40;1:68;2:33;3:27;4:8;5:1",1
645,7,7,23,"Draw(CCW,L6)",1,0.69,1.80108,200,1,"-4:3;-3:4;-2:11;-1:48;1:79;2:33;3:7;4:9;5:6",1
645,7,7,24,"Draw(CW,L7)",1,0.88,1.88828,200,1,"-4:2;-3:6;-2:13;-1:40;1:65;2:40;3:19;4:9;5:6",1.07
645,7,7,25,"Draw(CCW,L7)",1,0.79,2.13211,200,1,"-5:1;-4:2;-3:13;-2:10;-1:44;1:55;2:34;3:21;4:14;5:4;6:2",1.395
645,7,7,26,"PreGuard(CW,G3)",2,0.255,1.94935,200,1,"-5:4;-4:5;-3:8;-2:21;-1:38;1:77;2:29;3:13;4:4;5:1",1
645,7,7,27,"PreGuard(CCW,G3)",2,0.485,1.68516,200,1,"-4:6;-3:4;-2:12;-1:46;1:79;2:38;3:13;4:1;5:1",1
645,7,7,28,"PreGuard(CW,G4)",2,0.59,1.9005,200,1,"-5:1;-4:5;-3:6;-2:15;-1:42;1:67;2:35;3:20;4:9",1
645,7,7,29,"PreGuard(CCW,G4)",2,0.64,1.90011,200,1,"-4:4;-3:8;-2:14;-1:43;1:67;2:31;3:24;4:7;5:2",1
645,7,7,30,"PreGuard(CW,G5)",2,1.075,2.06867,200,1,"-4:3;-3:7;-2:14;-1:35;0:1;1:52;2:32;3:35;4:15;5:6",1
645,7,7,31,"PreGuard(CCW,G5)",2,0.72,1.94206,200,1,"-4:2;-3:8;-2:15;-1:48;1:52;2:38;3:24;4:11;5:2",1
645,7,7,32,"Hit(CW,6,TOUCH)",3,0.635,1.81708,200,1,"-4:4;-3:3;-2:19;-1:40;1:75;2:34;3:18;4:4;5:1;6:2",0.865
645,7,7,33,"Hit(CCW,6,TOUCH)",3,0.855,1.87189,200,1,"-4:2;-3:5;-2:9;-1:48;1:69;2:35;3:13;4:14;5:4;6:1",0.04
645,7,7,34,"Hit(CW,6,WEAK)",3,1.28,2.22746,200,1,"-3:1;-2:19;-1:51;1:34;2:28;3:28;4:21;5:18",1.9
645,7,7,35,"Hit(CCW,6,WEAK)",3,1.315,2.20812,200,1,"-4:2;-3:3;-2:13;-1:45;1:42;2:30;3:29;4:20;5:14;6:2",1.87
645,7,7,36,"Hit(CW,6,MIDDLE)",3,0.96,1.96428,200,1,"-3:6;-2:17;-1:46;1:43;2:35;3:36;4:16;5:1",1.095
645,7,7,37,"Hit(CCW,6,MIDDLE)",3,1.095,1.83738,200,1,"-3:1;-2:12;-1:49;1:53;2:37;3:28;4:16;5:4",1.08
645,7,7,38,"Hit(CW,6,STRONG)",3,0.92,2.04783,200,1,"-3:7;-2:19;-1:44;1:50;2:32;3:25;4:17;5:6",1.11
645,7,7,39,"Hit(CCW,6,STRONG)",3,1.24,1.91635,200,1,"-3:4;-2:5;-1:50;0:1;1:47;2:40;3:25;4:23;5:4;6:1",1.095
645,7,7,40,"Freeze(CW,6)",4,0.585,1.65311,200,1,"-5:1;-4:2;-3:6;-2:12;-1:41;1:85;2:35;3:14;4:4",1.005
645,7,7,41,"Freeze(CCW,6)",4,0.69,1.70994,200,1,"-4:1;-3:6;-2:20;-1:33;1:80;2:33;3:21;4:6",0.99
645,7,7,42,"PostGuard(CW,3,0)",7,0.98,1.93897,200,1,"-4:3;-3:5;-2:10;-1:44;1:55;2:38;3:28;4:13;5:4",1.09
645,7,7,43,"PostGuard(CCW,3,0)",7,1.165,1.85951,200,1,"-3:5;-2:14;-1:33;1:62;2:32;3:36;4:15;5:3",1.13
645,7,7,44,"PostGuard(CW,3,1)",7,0.89,1.95138,200,1,"-4:1;-3:4;-2:15;-1:49;1:59;2:29;3:20;4:19;5:4",1
645,7,7,45,"PostGuard(CCW,3,1)",7,0.95,1.88348,200,1,"-4:1;-3:5;-2:13;-1:44;1:58;2:36;3:25;4:16;5:2",1
645,7,7,46,"PostGuard(CW,3,2)",7,1.04,2.01703,200,1,"-4:1;-3:8;-2:11;-1:44;1:49;2:34;3:32;4:16;5:5",1
645,7,7,47,"PostGuard(CCW,3,2)",7,0.95,1.93067,200,1,"-4:2;-3:3;-2:12;-1:51;1:51;2:34;3:27;4:18;5:2",1
645,7,7,48,"Pass",0,0.61,1.70526,200,1,"-5:1;-4:2;-3:7;-2:11;-1:42;1:80;2:37;3:14;4:6",1
8983,2,8,0,"Draw(CW,TEE)",1,-0.075,1.91033,200,1,"-5:2;-4:3;-3:6;-2:35;-1:64;1:49;2:22;3:12;4:5;5:2",3.675
8983,2,8,1,"Draw(CCW,TEE)",1,-0.475,1.84916,200,1,"-4:5;-3:16;-2:35;-1:75;1:42;2:15;3:6;4:3;5:2;6:1",-0.345
8983,2,8,2,"Draw(CW,S0)",1,0.03,2.02215,200,1,"-5:2;-4:5;-3:10;-2:22;-1:66;1:48;2:28;3:7;4:10;5:1;6:1",3.655
8983,2,8,3,"Draw(CCW,S0)",1,-0.175,1.97848,200,1,"-5:2;-4:3;-3:10;-2:43;-1:52;1:54;2:17;3:14;4:2;5:1;6:2",0.435
8983,2,8,4,"Draw(CW,S2)",1,-0.32,1.94103,200,1,"-5:1;-4:6;-3:20;-2:25;-1:66;1:42;2:26;3:9;4:5",3.005
8983,2,8,5,"Draw(CCW,S2)",1,-0.24,1.86612,200,1,"-5:2;-4:3;-3:12;-2:29;-1:71;1:47;2:25;3:5;4:3;5:3",3
8983,2,8,6,"Draw(CW,S4)",1,-0.175,1.99358,200,1,"-4:5;-3:12;-2:28;-1:77;1:40;2:15;3:13;4:6;5:3;6:1",3.72
8983,2,8,7,"Draw(CCW,S4)",1,-0.435,1.92244,200,1,"-6:1;-5:1;-4:7;-3:11;-2:40;-1:63;1:46;2:16;3:11;4:3;5:1",0.06
8983,2,8,8,"Draw(CW,S6)",1,-0.08,2.06969,200,1,"-5:2;-4:8;-3:10;-2:27;-1:61;1:47;2:20;3:19;4:3;5:3",3
8983,2,8,9,"Draw(CCW,S6)",1,-0.415,1.81735,200,1,"-6:1;-5:1;-4:1;-3:12;-2:41;-1:73;1:38;2:18;3:11;4:4",3.07
8983,2,8,10,"Draw(CW,L0)",1,-0.405,2.15429,200,1,"-6:1;-5:4;-4:7;-3:16;-2:27;-1:72;1:31;2:20;3:16;4:3;5:2;6:1",3.09
8983,2,8,11,"Draw(CCW,L0)",1,-0.59,2.04741,200,1,"-5:1;-4:13;-3:15;-2:43;-1:57;1:36;2:24;3:5;4:3;5:2;6:1",0.47
8983,2,8,12,"Draw(CW,L1)",1,-0.415,1.88753,200,1,"-5:1;-4:7;-3:16;-2:34;-1:61;1:53;2:16;3:7;4:4;5:1",3
8983,2,8,13,"Draw(CCW,L1)",1,-0.535,1.89441,200,1,"-5:2;-4:8;-3:16;-2:36;-1:64;1:44;2:18;3:9;4:3",3
8983,2,8,14,"Draw(CW,L2)",1,-0.57,2.02116,200,1,"-5:1;-4:12;-3:15;-2:42;-1:58;1:41;2:16;3:10;4:3;5:1;6:1",3
8983,2,8,15,"Draw(CCW,L2)",1,-0.2,2.13307,200,1,"-6:2;-5:2;-4:5;-3:15;-2:31;-1:56;1:43;2:26;3:12;4:6;5:2",3
8983,2,8,16,"Draw(CW,L3)",1,-0.38,2.01137,200,1,"-5:2;-4:6;-3:15;-2:39;-1:60;1:41;2:19;3:12;4:5;6:1",3
8983,2,8,17,"Draw(CCW,L3)",1,-0.41,2.03025,200,1,"-5:2;-4:7;-3:15;-2:37;-1:64;1:38;2:21;3:8;4:5;5:3",3
8983,2,8,18,"Draw(CW,L4)",1,-0.18,1.98937,200,1,"-5:1;-4:5;-3:15;-2:30;-1:63;1:44;2:21;3:14;4:6;5:1",3
8983,2,8,19,"Draw(CCW,L4)",1,-0.195,2.06808,200,1,"-5:3;-4:6;-3:15;-2:30;-1:55;1:50;2:23;3:11;4:5;5:1;6:1",3
8983,2,8,20,"Draw(CW,L5)",1,-0.495,2.09761,200,1,"-6:1;-5:4;-4:4;-3:22;-2:32;-1:63;1:39;2:18;3:10;4:4;5:3",3
8983,2,8,21,"Draw(CCW,L5)",1,0.1,2.06398,200,1,"-5:1;-4:6;-3:12;-2:24;-1:57;1:45;2:33;3:12;4:7;5:3",3
8983,2,8,22,"Draw(CW,L6)",1,-0.325,2.00234,200,1,"-5:2;-4:5;-3:18;-2:32;-1:61;1:46;2:19;3:10;4:5;5:2",3
8983,2,8,23,"Draw(CCW,L6)",1,-0.4,2.14009,200,1,"-6:2;-5:3;-4:8;-3:17;-2:31;-1:55;1:46;2:21;3:10;4:6;5:1",3
8983,2,8,24,"Draw(CW,L7)",1,-0.4,1.88414,200,1,"-5:1;-4:6;-3:18;-2:26;-1:70;1:55;2:11;3:6;4:6;6:1",3
8983,2,8,25,"Draw(CCW,L7)",1,-0.335,1.97554,200,1,"-5:1;-4:2;-3:16;-2:40;-1:67;1:40;2:15;3:8;4:8;5:3",3.035
8983,2,8,26,"PreGuard(CW,G3)",2,-0.235,1.91567,200,1,"-5:1;-4:8;-3:13;-2:25;-1:66;1:49;2:21;3:15;4:1;5:1",3
8983,2,8,27,"PreGuard(CCW,G3)",2,-0.26,1.91635,200,1,"-4:9;-3:11;-2:31;-1:64;1:48;2:23;3:8;4:5;5:1",3
8983,2,8,28,"PreGuard(CW,G4)",2,-0.225,2.0915,200,1,"-5:4;-4:7;-3:11;-2:28;-1:68;1:35;2:22;3:21;4:2;5:2",3
8983,2,8,29,"PreGuard(CCW,G4)",2,-0.475,1.87333,200,1,"-5:2;-4:7;-3:15;-2:32;-1:69;1:44;2:20;3:8;4:2;5:1",3
8983,2,8,30,"PreGuard(CW,G5)",2,-0.09,2.23202,200,1,"-5:1;-4:10;-3:14;-2:31;-1:55;1:38;2:21;3:16;4:12;5:2",3
8983,2,8,31,"PreGuard(CCW,G5)",2,0.015,1.96844,200,1,"-5:2;-4:3;-3:7;-2:32;-1:63;1:45;2:28;3:9;4:10;5:1",3
8983,2,8,32,"Hit(CW,5,TOUCH)",3,-0.505,1.95448,200,1,"-5:2;-4:7;-3:11;-2:44;-1:68;1:35;2:17;3:7;4:9",3.215
8983,2,8,33,"Hit(CCW,5,TOUCH)",3,-0.32,1.83782,200,1,"-5:1;-4:4;-3:14;-2:35;-1:63;1:50;2:22;3:8;4:2;6:1",3.485
8983,2,8,34,"Hit(CW,5,WEAK)",3,-0.41,1.75553,200,1,"-5:1;-4:3;-3:13;-2:35;-1:73;1:47;2:20;3:4;4:3;6:1",3.37
8983,2,8,35,"Hit(CCW,5,WEAK)",3,-0.56,1.91217,200,1,"-5:3;-4:7;-3:12;-2:41;-1:67;1:42;2:18;3:5;4:3;5:1;6:1",3.41
8983,2,8,36,"Hit(CW,5,MIDDLE)",3,-0.53,1.77739,200,1,"-5:1;-4:5;-3:13;-2:40;-1:73;1:39;2:19;3:6;4:4",2.485
8983,2,8,37,"Hit(CCW,5,MIDDLE)",3,-0.445,1.93571,200,1,"-5:1;-4:8;-3:17;-2:35;-1:61;1:43;2:24;3:6;4:4;5:1",2.595
8983,2,8,38,"Hit(CW,5,STRONG)",3,-0.555,1.92795,200,1,"-4:12;-3:23;-2:24;-1:65;1:47;2:20;3:5;4:3;5:1",2.59
8983,2,8,39,"Hit(CCW,5,STRONG)",3,-0.24,2.07422,200,1,"-5:1;-4:6;-3:14;-2:36;-1:63;1:35;2:25;3:12;4:4;5:3;6:1",2.54
8983,2,8,40,"Freeze(CW,5)",4,-0.25,2.11837,200,1,"-5:2;-4:8;-3:17;-2:25;-1:66;1:39;2:22;3:11;4:7;5:3",3.07
8983,2,8,41,"Freeze(CCW,5)",4,-0.43,2.00627,200,1,"-4:7;-3:21;-2:35;-1:63;1:36;2:20;3:12;4:4;5:2",3.19
8983,2,8,42,"Hit(CW,7,TOUCH)",3,-0.13,1.97563,200,1,"-5:1;-4:7;-3:16;-2:24;-1:56;1:58;2:20;3:12;4:5;5:1",1.095
8983,2,8,43,"Hit(CCW,7,TOUCH)",3,-0.375,1.94535,200,1,"-5:3;-4:7;-3:11;-2:29;-1:73;0:1;1:43;2:18;3:9;4:4;5:2",0.33
8983,2,8,44,"Hit(CW,7,WEAK)",3,0.005,2.14359,200,1,"-5:3;-4:3;-3:11;-2:27;-1:68;0:1;1:37;2:22;3:17;4:6;5:3;6:2",1.465
