game_id,end,shot_num,candidate_idx,label,shot_type,q_ref_mean,q_ref_sd,n_rollouts,resampled,score_hist,q_immediate_mean
2435,0,1,0,"Draw(CW,TEE)",1,0.605,2.21336,200,1,"-5:1;-4:6;-3:9;-2:19;-1:43;1:51;2:31;3:24;4:9;5:5;6:2",-0.78
2435,0,1,1,"Draw(CCW,TEE)",1,0.695,2.10285,200,1,"-5:1;-4:2;-3:7;-2:21;-1:45;1:54;2:30;3:21;4:13;5:5;6:1",-0.94
2435,0,1,2,"Draw(CW,S0)",1,0.64,2.09055,200,1,"-5:1;-4:1;-3:9;-2:16;-1:53;1:55;2:29;3:17;4:13;5:4;6:1;7:1",-0.29
2435,0,1,3,"Draw(CCW,S0)",1,0.73,2.27971,200,1,"-6:1;-5:2;-4:3;-3:10;-2:13;-1:43;1:57;2:33;3:16;4:13;5:6;6:2;8:1",0.19
2435,0,1,4,"Draw(CW,S2)",1,0.715,2.03071,200,1,"-4:5;-3:5;-2:18;-1:43;1:61;2:28;3:25;4:12;5:1;6:2",-1
2435,0,1,5,"Draw(CCW,S2)",1,1.035,2.19858,200,1,"-6:1;-5:1;-4:2;-3:3;-2:16;-1:39;0:1;1:57;2:34;3:20;4:16;5:4;6:5;7:1",-1
2435,0,1,6,"Draw(CW,S4)",1,0.53,2.08545,200,1,"-5:1;-4:5;-3:8;-2:25;-1:36;1:59;2:33;3:19;4:11;5:3",-0.45
2435,0,1,7,"Draw(CCW,S4)",1,0.745,2.01989,200,1,"-4:1;-3:9;-2:24;-1:37;1:51;2:39;3:23;4:13;5:3",-0.69
2435,0,1,8,"Draw(CW,S6)",1,0.87,2.11261,200,1,"-3:7;-2:26;-1:36;1:51;2:43;3:17;4:9;5:8;6:2;7:1",-1
2435,0,1,9,"Draw(CCW,S6)",1,0.52,2.24491,200,1,"-6:1;-5:1;-4:6;-3:7;-2:23;-1:44;1:49;2:30;3:23;4:9;5:6;6:1",-1
2435,0,1,10,"Draw(CW,L0)",1,0.495,2.00499,200,1,"-5:3;-4:3;-3:7;-2:21;-1:40;1:63;2:35;3:18;4:8;5:2",-0.87
2435,0,1,11,"Draw(CCW,L0)",1,0.76,2.11244,200,1,"-5:1;-4:9;-3:5;-2:10;-1:41;1:57;2:38;3:26;4:10;5:1;6:1;7:1",0.29
2435,0,1,12,"Draw(CW,L1)",1,1.01,2.08324,200,1,"-4:4;-3:9;-2:9;-1:36;1:60;2:37;3:27;4:9;5:7;6:1;7:1",-1
2435,0,1,13,"Draw(CCW,L1)",1,0.455,2.02435,200,1,"-4:2;-3:8;-2:23;-1:56;1:49;2:29;3:19;4:11;5:1;6:2",-1
2435,0,1,14,"Draw(CW,L2)",1,0.64,2.1096,200,1,"-6:1;-5:1;-4:7;-2:20;-1:45;1:58;2:32;3:18;4:15;5:2;6:1",-1
2435,0,1,15,"Draw(CCW,L2)",1,0.43,2.10359,200,1,"-5:1;-4:6;-3:8;-2:23;-1:42;1:56;2:41;3:12;4:6;5:2;6:2;7:1",-1
2435,0,1,16,"Draw(CW,L3)",1,0.52,2.22477,200,1,"-5:1;-4:9;-3:6;-2:18;-1:48;1:52;2:31;3:14;4:14;5:7",-1
2435,0,1,17,"Draw(CCW,L3)",1,0.735,2.18054,200,1,"-5:3;-4:2;-3:4;-2:20;-1:43;1:65;2:23;3:21;4:8;5:7;6:4",-1
2435,0,1,18,"Draw(CW,L4)",1,0.58,2.02326,200,1,"-4:5;-3:5;-2:16;-1:56;1:50;2:36;3:16;4:12;5:3;6:1",-1
2435,0,1,19,"Draw(CCW,L4)",1,0.5,2.16333,200,1,"-7:1;-4:8;-3:7;-2:20;-1:40;1:61;2:27;3:26;4:3;5:7",-1
2435,0,1,20,"Draw(CW,L5)",1,0.615,2.25982,200,1,"-5:2;-4:4;-3:11;-2:16;-1:44;1:61;2:22;3:20;4:11;5:6;6:2;7:1",-1
2435,0,1,21,"Draw(CCW,L5)",1,0.775,1.981,200,1,"-5:1;-3:8;-2:16;-1:43;1:66;2:29;3:22;4:6;5:9",-1
2435,0,1,22,"Draw(CW,L6)",1,0.5,1.96977,200,1,"-5:1;-4:1;-3:7;-2:21;-1:52;1:61;2:27;3:17;4:8;5:4;6:1",-1
2435,0,1,23,"Draw(CCW,L6)",1,0.635,1.88462,200,1,"-4:3;-3:2;-2:21;-1:48;1:64;2:32;3:18;4:8;5:3;6:1",-1
2435,0,1,24,"Draw(CW,L7)",1,0.785,2.10209,200,1,"-6:2;-5:1;-3:6;-2:14;-1:45;1:64;2:34;3:15;4:10;5:7;6:1;7:1",-1
2435,0,1,25,"Draw(CCW,L7)",1,0.645,2.01965,200,1,"-4:4;-3:3;-2:18;-1:54;1:59;2:29;3:11;4:17;5:4;6:1",-1
2435,0,1,26,"PreGuard(CW,G3)",2,0.53,1.87593,200,1,"-5:1;-4:2;-3:8;-2:14;-1:51;0:1;1:63;2:31;3:22;4:4;5:3",-1
2435,0,1,27,"PreGuard(CCW,G3)",2,0.495,2.10712,200,1,"-5:1;-4:5;-3:10;-2:17;-1:44;0:1;1:65;2:27;3:16;4:9;5:1;6:4",-1
2435,0,1,28,"PreGuard(CW,G4)",2,0.545,2.07797,200,1,"-8:1;-4:4;-3:5;-2:18;-1:49;1:67;2:26;3:15;4:7;5:7;6:1",-1
2435,0,1,29,"PreGuard(CCW,G4)",2,0.3,2.10713,200,1,"-5:1;-4:2;-3:12;-2:24;-1:53;1:57;2:26;3:9;4:8;5:6;6:2",-1
2435,0,1,30,"PreGuard(CW,G5)",2,0.515,1.98489,200,1,"-4:8;-3:10;-2:14;-1:39;1:65;2:31;3:27;4:6",-1
2435,0,1,31,"PreGuard(CCW,G5)",2,0.47,2.02462,200,1,"-5:1;-4:3;-3:10;-2:17;-1:52;1:53;2:33;3:21;4:6;5:3;6:1",-1
2435,0,1,32,"Hit(CW,0,TOUCH)",3,0.345,2.10142,200,1,"-5:3;-3:13;-2:20;-1:51;0:1;1:58;2:24;3:20;4:7;5:1;7:1;8:1",-0.95
2435,0,1,33,"Hit(CCW,0,TOUCH)",3,0.8,2.17025,200,1,"-6:1;-5:2;-4:2;-3:8;-2:15;-1:39;1:60;2:28;3:28;4:10;5:5;6:2",-0.98
2435,0,1,34,"Hit(CW,0,WEAK)",3,0.895,2.08901,200,1,"-4:2;-3:4;-2:20;-1:43;1:59;2:28;3:20;4:16;5:6;6:1;7:1",0.95
2435,0,1,35,"Hit(CCW,0,WEAK)",3,1,2.19773,200,1,"-4:1;-3:6;-2:19;-1:42;1:57;2:29;3:14;4:20;5:9;6:1;7:2",0.945
2435,0,1,36,"Hit(CW,0,MIDDLE)",3,0.635,2.02528,200,1,"-7:1;-5:1;-4:3;-3:7;-2:14;-1:42;1:68;2:38;3:14;4:7;5:3;6:1;7:1",0.16
2435,0,1,37,"Hit(CCW,0,MIDDLE)",3,0.61,1.92039,200,1,"-4:4;-3:4;-2:21;-1:43;1:68;2:31;3:14;4:12;5:3",0.2
2435,0,1,38,"Hit(CW,0,STRONG)",3,0.845,1.98771,200,1,"-5:1;-4:2;-3:6;-2:21;-1:33;1:55;2:43;3:26;4:9;5:4",0.12
2435,0,1,39,"Hit(CCW,0,STRONG)",3,0.69,1.99095,200,1,"-5:1;-3:7;-2:14;-1:55;1:63;2:22;3:19;4:12;5:7",0.21
2435,0,1,40,"Freeze(CW,0)",4,0.77,2.05842,200,1,"-4:3;-3:7;-2:19;-1:40;1:62;2:31;3:20;4:11;5:5;6:2",-1
2435,0,1,41,"Freeze(CCW,0)",4,0.65,1.88613,200,1,"-4:2;-3:7;-2:19;-1:42;1:67;2:29;3:26;4:5;5:2;6:1",-1
2435,0,1,42,"Pass",0,0.335,2.04274,200,1,"-6:1;-5:2;-4:4;-3:5;-2:26;-1:44;1:66;2:24;3:21;4:4;5:2;7:1",-1
5303,2,0,0,"Draw(CW,TEE)",1,-1.035,2.06489,200,1,"-7:1;-5:8;-4:12;-3:27;-2:33;-1:59;1:37;2:16;3:3;4:4",1
5303,2,0,1,"Draw(CCW,TEE)",1,-0.92,1.83128,200,1,"-6:1;-5:3;-4:12;-3:24;-2:34;-1:59;1:53;2:12;3:1;4:1",1
5303,2,0,2,"Draw(CW,S0)",1,-0.845,1.97762,200,1,"-6:1;-5:4;-4:13;-3:22;-2:35;-1:56;1:47;2:13;3:8;4:1",1
5303,2,0,3,"Draw(CCW,S0)",1,-0.72,1.92395,200,1,"-6:1;-5:4;-4:6;-3:17;-2:38;-1:70;1:44;2:8;3:7;4:3;5:2",1
5303,2,0,4,"Draw(CW,S2)",1,-0.745,2.01494,200,1,"-6:3;-5:2;-4:7;-3:17;-2:47;-1:58;1:41;2:13;3:7;4:3;5:2",1
5303,2,0,5,"Draw(CCW,S2)",1,-0.535,2.07817,200,1,"-6:3;-5:2;-4:5;-3:17;-2:36;-1:67;1:36;2:13;3:15;4:6",1
5303,2,0,6,"Draw(CW,S4)",1,-0.69,2.02087,200,1,"-7:2;-6:1;-5:2;-4:9;-3:13;-2:34;-1:74;1:39;2:16;3:5;4:3;5:1;6:1",1
5303,2,0,7,"Draw(CCW,S4)",1,-0.545,2.09952,200,1,"-7:1;-5:4;-4:12;-3:13;-2:38;-1:51;1:48;2:20;3:8;4:5",1
5303,2,0,8,"Draw(CW,S6)",1,-0.725,1.93633,200,1,"-6:2;-5:2;-4:11;-3:23;-2:27;-1:59;1:58;2:12;3:4;4:1;5:1",1
5303,2,0,9,"Draw(CCW,S6)",1,-0.86,1.92364,200,1,"-6:2;-5:2;-4:9;-3:20;-2:41;-1:68;1:35;2:11;3:10;4:1;5:1",1
5303,2,0,10,"Draw(CW,L0)",1,-0.93,1.95834,200,1,"-6:3;-5:4;-4:10;-3:26;-2:24;-1:71;1:43;2:14;3:4;6:1",0.94
5303,2,0,11,"Draw(CCW,L0)",1,-0.91,1.98794,200,1,"-7:1;-5:2;-4:16;-3:23;-2:31;-1:66;1:40;2:11;3:7;4:2;5:1",0.96
5303,2,0,12,"Draw(CW,L1)",1,-0.54,2.03431,200,1,"-7:1;-6:1;-5:2;-4:8;-3:13;-2:38;-1:64;0:1;1:37;2:22;3:10;5:3",0.995
5303,2,0,13,"Draw(CCW,L1)",1,-0.435,1.91723,200,1,"-7:1;-5:2;-4:7;-3:12;-2:35;-1:60;1:59;2:12;3:9;4:1;5:2",0.995
5303,2,0,14,"Draw(CW,L2)",1,-0.95,2.05852,200,1,"-7:1;-6:2;-5:4;-4:15;-3:15;-2:36;-1:70;1:34;2:12;3:7;4:3;5:1",1
5303,2,0,15,"Draw(CCW,L2)",1,-0.68,1.90987,200,1,"-6:1;-5:3;-4:7;-3:18;-2:37;-1:66;1:41;2:19;3:6;4:1;6:1",1
5303,2,0,16,"Draw(CW,L3)",1,-0.855,1.83139,200,1,"-7:1;-6:1;-5:1;-4:12;-3:17;-2:35;-1:70;1:48;2:9;3:4;4:2",0.99
5303,2,0,17,"Draw(CCW,L3)",1,-0.515,2.24939,200,1,"-7:1;-6:1;-5:4;-4:9;-3:15;-2:37;-1:58;1:42;2:14;3:9;4:5;5:4;6:1",0.985
5303,2,0,18,"Draw(CW,L4)",1,-0.345,2.03125,200,1,"-5:2;-4:8;-3:18;-2:31;-1:56;1:47;2:23;3:10;4:4;6:1",0.71
5303,2,0,19,"Draw(CCW,L4)",1,-0.325,2.09031,200,1,"-6:2;-5:4;-4:4;-3:18;-2:28;-1:54;1:56;2:20;3:7;4:6;6:1",0.675
5303,2,0,20,"Draw(CW,L5)",1,-0.585,1.90073,200,1,"-6:2;-5:3;-4:2;-3:17;-2:44;-1:58;1:44;2:22;3:5;4:3",0.985
5303,2,0,21,"Draw(CCW,L5)",1,-0.47,1.95169,200,1,"-5:2;-4:11;-3:12;-2:35;-1:58;0:1;1:57;2:14;3:4;4:4;5:1;6:1",0.99
5303,2,0,22,"Draw(CW,L6)",1,-0.685,1.85897,200,1,"-5:2;-4:12;-3:14;-2:35;-1:69;1:47;2:13;3:4;4:3;5:1",1
5303,2,0,23,"Draw(CCW,L6)",1,-0.94,2.01901,200,1,"-6:2;-5:8;-4:6;-3:19;-2:45;-1:62;1:32;2:17;3:6;4:2;5:1",1
5303,2,0,24,"Draw(CW,L7)",1,-0.585,2.0598,200,1,"-5:5;-4:11;-3:14;-2:32;-1:66;1:42;2:16;3:9;4:3;5:1;6:1",1
5303,2,0,25,"Draw(CCW,L7)",1,-0.53,1.94142,200,1,"-6:2;-5:3;-4:5;-3:14;-2:30;-1:75;1:43;2:14;3:10;4:3;5:1",0.965
5303,2,0,26,"PreGuard(CW,G3)",2,-0.875,1.98227,200,1,"-6:3;-5:4;-4:11;-3:17;-2:36;-1:65;0:2;1:40;2:15;3:4;4:2;5:1",0.11
5303,2,0,27,"PreGuard(CCW,G3)",2,-0.725,1.95688,200,1,"-6:1;-5:5;-4:9;-3:15;-2:35;-1:69;1:40;2:16;3:6;4:4",0.14
5303,2,0,28,"PreGuard(CW,G4)",2,-0.855,2.06494,200,1,"-5:9;-4:10;-3:20;-2:32;-1:66;1:37;2:19;3:2;4:3;5:1;6:1",0
5303,2,0,29,"PreGuard(CCW,G4)",2,-0.78,1.9803,200,1,"-6:2;-5:2;-4:10;-3:27;-2:32;-1:55;1:48;2:16;3:6;4:2",0
5303,2,0,30,"PreGuard(CW,G5)",2,-0.665,2.00069,200,1,"-6:2;-5:2;-4:10;-3:19;-2:39;-1:51;1:53;2:14;3:7;4:2;5:1",0.105
5303,2,0,31,"PreGuard(CCW,G5)",2,-0.665,2.18009,200,1,"-5:11;-4:6;-3:23;-2:38;-1:41;1:45;2:23;3:11;4:2",0.115
5303,2,0,32,"Pass",0,-0.93,1.86148,200,1,"-5:5;-4:15;-3:15;-2:39;-1:64;1:43;2:15;3:3;4:1",0
284,7,1,0,"Draw(CW,TEE)",1,0.765,2.03464,200,1,"-6:1;-5:1;-4:3;-3:3;-2:13;-1:49;1:61;2:33;3:18;4:12;5:5;6:1",1
284,7,1,1,"Draw(CCW,TEE)",1,0.955,2.14312,200,1,"-6:1;-4:1;-3:12;-2:13;-1:34;1:59;2:34;3:24;4:13;5:8;6:1",1
284,7,1,2,"Draw(CW,S0)",1,0.92,1.96051,200,1,"-4:2;-3:5;-2:12;-1:45;1:65;2:29;3:24;4:10;5:7;6:1",1
284,7,1,3,"Draw(CCW,S0)",1,0.885,2.02034,200,1,"-5:2;-4:4;-3:3;-2:10;-1:41;1:76;2:22;3:24;4:10;5:7;6:1",1
284,7,1,4,"Draw(CW,S2)",1,1.03,2.17924,200,1,"-5:1;-4:2;-3:5;-2:10;-1:50;1:54;2:29;3:21;4:15;5:10;6:2;7:1",1
284,7,1,5,"Draw(CCW,S2)",1,0.935,2.29799,200,1,"-6:1;-5:2;-3:7;-2:22;-1:37;1:48;2:32;3:27;4:12;5:9;6:2;7:1",1
284,7,1,6,"Draw(CW,S4)",1,0.83,2.04233,200,1,"-5:1;-4:3;-3:4;-2:20;-1:39;1:59;2:29;3:28;4:12;5:5",1
284,7,1,7,"Draw(CCW,S4)",1,0.87,1.88762,200,1,"-4:1;-3:7;-2:13;-1:42;1:60;2:43;3:21;4:10;5:1;6:1;7:1",1
284,7,1,8,"Draw(CW,S6)",1,1.225,2.23705,200,1,"-4:3;-3:3;-2:13;-1:42;1:57;2:26;3:23;4:17;5:10;6:4;7:2",1
284,7,1,9,"Draw(CCW,S6)",1,0.93,2.217,200,1,"-5:1;-4:2;-3:5;-2:19;-1:45;1:48;2:31;3:24;4:14;5:8;6:2;7:1",1
284,7,1,10,"Draw(CW,L0)",1,0.875,2.03945,200,1,"-4:2;-3:8;-2:18;-1:37;1:59;2:34;3:20;4:17;5:5",0.92
284,7,1,11,"Draw(CCW,L0)",1,0.73,2.14642,200,1,"-4:6;-3:7;-2:10;-1:52;1:55;2:35;3:16;4:8;5:9;6:1;7:1",0.94
284,7,1,12,"Draw(CW,L1)",1,0.78,2.10751,200,1,"-4:1;-3:8;-2:19;-1:46;1:58;2:29;3:16;4:14;5:6;6:3",0.99
284,7,1,13,"Draw(CCW,L1)",1,0.975,1.94535,200,1,"-5:2;-4:2;-3:1;-2:10;-1:44;1:70;2:31;3:21;4:12;5:5;6:2",0.975
284,7,1,14,"Draw(CW,L2)",1,0.885,2.06198,200,1,"-4:4;-3:2;-2:17;-1:44;1:64;2:28;3:19;4:13;5:6;6:3",1
284,7,1,15,"Draw(CCW,L2)",1,0.86,2.18412,200,1,"-5:1;-4:4;-3:7;-2:12;-1:47;1:51;2:35;3:22;4:9;5:10;6:2",1
284,7,1,16,"Draw(CW,L3)",1,1.14,2.16342,200,1,"-4:1;-3:5;-2:12;-1:47;1:50;2:36;3:21;4:14;5:9;6:4;8:1",0.99
284,7,1,17,"Draw(CCW,L3)",1,1.365,2.33918,200,1,"-5:1;-4:1;-3:3;-2:16;-1:40;1:44;2:30;3:33;4:13;5:10;6:5;7:4",0.98
284,7,1,18,"Draw(CW,L4)",1,0.95,2.16506,200,1,"-5:1;-3:11;-2:17;-1:35;1:55;2:40;3:15;4:17;5:5;6:4",0.645
284,7,1,19,"Draw(CCW,L4)",1,0.84,2.05777,200,1,"-5:2;-4:3;-3:3;-2:13;-1:47;0:1;1:59;2:30;3:23;4:12;5:6;6:1",0.705
284,7,1,20,"Draw(CW,L5)",1,0.715,2.30516,200,1,"-4:2;-3:8;-2:29;-1:43;1:47;2:27;3:20;4:10;5:10;6:3;7:1",0.975
284,7,1,21,"Draw(CCW,L5)",1,0.805,2.05109,200,1,"-4:1;-3:4;-2:25;-1:43;1:54;2:31;3:22;4:15;5:3;6:1;7:1",0.975
284,7,1,22,"Draw(CW,L6)",1,0.73,2.12299,200,1,"-5:1;-4:2;-3:9;-2:14;-1:49;1:58;2:28;3:14;4:20;5:4;7:1",1
284,7,1,23,"Draw(CCW,L6)",1,0.95,2.2017,200,1,"-4:3;-3:4;-2:20;-1:42;1:57;2:28;3:17;4:18;5:8;6:1;7:2",1
284,7,1,24,"Draw(CW,L7)",1,0.9,2.25389,200,1,"-5:3;-4:1;-3:5;-2:14;-1:49;1:54;2:31;3:18;4:8;5:13;6:4",0.995
284,7,1,25,"Draw(CCW,L7)",1,0.765,2.03955,200,1,"-4:1;-3:8;-2:18;-1:44;1:62;2:30;3:21;4:8;5:5;6:2;7:1",0.99
284,7,1,26,"PreGuard(CW,G3)",2,0.71,2.18309,200,1,"-4:6;-3:6;-2:19;-1:45;1:52;2:32;3:18;4:16;5:4;6:1;7:1",0.135
284,7,1,27,"PreGuard(CCW,G3)",2,0.675,1.95688,200,1,"-4:1;-3:5;-2:19;-1:54;1:51;2:37;3:17;4:12;5:2;6:2",0.135
284,7,1,28,"PreGuard(CW,G4)",2,0.76,2.21188,200,1,"-5:2;-4:2;-3:5;-2:23;-1:42;1:54;2:34;3:16;4:12;5:6;6:3;7:1",0
284,7,1,29,"PreGuard(CCW,G4)",2,0.575,2.00858,200,1,"-6:1;-5:1;-4:1;-3:8;-2:13;-1:51;1:70;2:27;3:15;4:7;5:3;6:2;7:1",0
284,7,1,30,"PreGuard(CW,G5)",2,0.57,2.11544,200,1,"-4:3;-3:4;-2:23;-1:58;1:47;2:31;3:15;4:10;5:7;6:1;7:1",0.11
284,7,1,31,"PreGuard(CCW,G5)",2,0.715,2.2054,200,1,"-4:4;-3:8;-2:18;-1:49;1:49;2:29;3:24;4:12;5:3;6:2;7:2",0.09
284,7,1,32,"PostGuard(CW,1,0)",7,1.165,2.07069,200,1,"-4:1;-3:5;-2:11;-1:44;1:53;2:36;3:22;4:14;5:13;6:1",1
284,7,1,33,"PostGuard(CCW,1,0)",7,0.735,2.16905,200,1,"-6:1;-4:4;-3:5;-2:14;-1:54;1:51;2:31;3:19;4:11;5:8;6:2",1
284,7,1,34,"PostGuard(CW,1,1)",7,0.595,2.14032,200,1,"-5:1;-4:3;-3:8;-2:18;-1:49;1:58;2:32;3:17;4:4;5:5;6:4;7:1",0.245
284,7,1,35,"PostGuard(CCW,1,1)",7,0.59,2.0741,200,1,"-6:1;-5:1;-4:3;-3:8;-2:18;-1:42;1:64;2:31;3:17;4:9;5:6",0.26
284,7,1,36,"PostGuard(CW,1,2)",7,0.305,2.16379,200,1,"-6:1;-4:7;-3:5;-2:24;-1:57;1:49;2:30;3:11;4:9;5:5;6:2",0
284,7,1,37,"PostGuard(CCW,1,2)",7,0.82,2.04392,200,1,"-6:1;-4:6;-3:4;-2:12;-1:36;0:1;1:71;2:38;3:17;4:6;5:5;6:2;7:1",0
284,7,1,38,"Pass",0,0.655,2.03125,200,1,"-4:4;-3:4;-2:23;-1:44;1:60;2:28;3:22;4:9;5:5;6:1",0
9065,4,0,0,"Draw(CW,TEE)",1,-0.53,2.02709,200,1,"-5:3;-4:13;-3:16;-2:29;-1:61;1:46;2:18;3:11;4:2;5:1",1
9065,4,0,1,"Draw(CCW,TEE)",1,-0.83,2.19342,200,1,"-6:2;-5:9;-4:9;-3:22;-2:33;-1:55;1:48;2:11;3:3;4:5;5:3",1
9065,4,0,2,"Draw(CW,S0)",1,-0.67,2.16589,200,1,"-6:3;-5:4;-4:10;-3:21;-2:29;-1:61;1:41;2:14;3:12;4:4;5:1",1
9065,4,0,3,"Draw(CCW,S0)",1,-0.825,2.07951,200,1,"-6:2;-5:6;-4:16;-3:15;-2:30;-1:60;1:48;2:15;3:4;4:4",1
9065,4,0,4,"Draw(CW,S2)",1,-0.295,1.97939,200,1,"-7:1;-5:3;-4:8;-3:11;-2:23;-1:66;1:54;2:21;3:9;4:3;5:1",1
9065,4,0,5,"Draw(CCW,S2)",1,-0.34,1.95049,200,1,"-5:2;-4:7;-3:18;-2:24;-1:63;1:58;2:17;3:4;4:4;5:3",1
9065,4,0,6,"Draw(CW,S4)",1,-0.955,1.94499,200,1,"-6:4;-5:3;-4:11;-3:17;-2:41;-1:64;1:38;2:16;3:5;4:1",1
9065,4,0,7,"Draw(CCW,S4)",1,-0.84,2.15741,200,1,"-6:3;-5:5;-4:12;-3:23;-2:33;-1:54;1:47;2:12;3:5;4:4;5:2",1
9065,4,0,8,"Draw(CW,S6)",1,-0.595,2.20249,200,1,"-8:1;-6:2;-5:3;-4:6;-3:20;-2:29;-1:73;0:1;1:32;2:13;3:11;4:6;5:2;6:1",1
9065,4,0,9,"Draw(CCW,S6)",1,-0.46,2.11858,200,1,"-6:1;-5:4;-4:6;-3:18;-2:36;-1:56;1:45;2:18;3:8;4:6;5:1;6:1",1
9065,4,0,10,"Draw(CW,L0)",1,-0.575,1.85859,200,1,"-4:10;-3:24;-2:31;-1:55;1:55;2:17;3:7;4:1",0.935
9065,4,0,11,"Draw(CCW,L0)",1,-0.615,1.89388,200,1,"-5:3;-4:7;-3:21;-2:34;-1:60;1:51;2:17;3:4;4:1;5:2",0.945
9065,4,0,12,"Draw(CW,L1)",1,-0.78,1.98283,200,1,"-6:1;-5:7;-4:8;-3:24;-2:23;-1:69;1:40;2:20;3:8",0.98
9065,4,0,13,"Draw(CCW,L1)",1,-0.68,1.99188,200,1,"-5:5;-4:7;-3:16;-2:45;-1:61;1:34;2:20;3:6;4:6",0.985
9065,4,0,14,"Draw(CW,L2)",1,-0.46,1.90484,200,1,"-5:2;-4:7;-3:13;-2:42;-1:58;1:45;2:20;3:10;4:3",1
9065,4,0,15,"Draw(CCW,L2)",1,-0.545,1.86225,200,1,"-5:5;-4:5;-3:18;-2:30;-1:64;1:49;2:23;3:5;4:1",1
9065,4,0,16,"Draw(CW,L3)",1,-0.595,1.92119,200,1,"-6:1;-4:9;-3:19;-2:28;-1:77;1:39;2:16;3:4;4:5;5:2",0.985
9065,4,0,17,"Draw(CCW,L3)",1,-0.41,1.99797,200,1,"-5:3;-4:5;-3:14;-2:36;-1:68;1:41;2:15;3:11;4:4;5:3",0.975
9065,4,0,18,"Draw(CW,L4)",1,-0.56,2.16712,200,1,"-6:1;-5:3;-4:10;-3:19;-2:37;-1:57;1:38;2:18;3:9;4:4;5:4",0.74
9065,4,0,19,"Draw(CCW,L4)",1,-0.745,2.09761,200,1,"-6:2;-5:9;-4:8;-3:18;-2:26;-1:67;1:41;2:17;3:11;5:1",0.695
9065,4,0,20,"Draw(CW,L5)",1,-0.54,2.06116,200,1,"-6:1;-5:4;-4:11;-3:13;-2:29;-1:68;1:44;2:14;3:10;4:5;5:1",0.98
9065,4,0,21,"Draw(CCW,L5)",1,-0.485,2.04445,200,1,"-6:1;-5:3;-4:8;-3:19;-2:27;-1:63;1:49;2:19;3:4;4:5;5:1;6:1",0.96
9065,4,0,22,"Draw(CW,L6)",1,-0.68,2.01683,200,1,"-5:4;-4:14;-3:16;-2:35;-1:59;1:41;2:19;3:10;4:2",1
9065,4,0,23,"Draw(CCW,L6)",1,-0.44,1.89378,200,1,"-5:1;-4:8;-3:16;-2:32;-1:65;1:45;2:22;3:9;4:1;6:1",1
9065,4,0,24,"Draw(CW,L7)",1,-0.53,2.0974,200,1,"-6:2;-5:3;-4:10;-3:18;-2:28;-1:59;1:49;2:20;3:6;4:4;7:1",0.975
9065,4,0,25,"Draw(CCW,L7)",1,-0.86,1.95714,200,1,"-6:2;-5:4;-4:9;-3:19;-2:39;-1:67;1:33;2:19;3:6;4:1;5:1",0.965
9065,4,0,26,"PreGuard(CW,G3)",2,-0.475,2.13761,200,1,"-7:1;-5:4;-4:11;-3:9;-2:36;-1:64;1:39;2:17;3:12;4:5;5:2",0.115
9065,4,0,27,"PreGuard(CCW,G3)",2,-0.96,1.81064,200,1,"-6:1;-5:4;-4:8;-3:26;-2:34;-1:68;1:43;2:13;3:2;5:1",0.13
9065,4,0,28,"PreGuard(CW,G4)",2,-0.505,2.29128,200,1,"-7:1;-6:1;-5:7;-4:9;-3:17;-2:36;-1:43;1:48;2:24;3:7;4:4;5:2;6:1",0
9065,4,0,29,"PreGuard(CCW,G4)",2,-0.33,2.14967,200,1,"-5:3;-4:7;-3:21;-2:34;-1:48;1:44;2:29;3:8;4:2;5:2;6:2",0
9065,4,0,30,"PreGuard(CW,G5)",2,-0.44,2.0631,200,1,"-5:4;-4:8;-3:19;-2:29;-1:59;1:46;2:22;3:5;4:7;5:1",0.095
9065,4,0,31,"PreGuard(CCW,G5)",2,-0.695,2.06688,200,1,"-7:1;-6:1;-5:3;-4:11;-3:22;-2:33;-1:52;0:1;1:48;2:19;3:5;4:4",0.165
9065,4,0,32,"Pass",0,-0.745,2.01989,200,1,"-5:5;-4:16;-3:15;-2:30;-1:63;1:49;2:14;3:2;4:5;5:1",0
7579,0,1,0,"Draw(CW,TEE)",1,0.605,1.9872,200,1,"-4:2;-3:9;-2:22;-1:41;1:64;2:27;3:21;4:10;5:4",0.17
7579,0,1,1,"Draw(CCW,TEE)",1,0.56,1.96377,200,1,"-5:2;-4:1;-3:9;-2:12;-1:53;1:62;2:33;3:16;4:7;5:4;6:1",0.09
7579,0,1,2,"Draw(CW,S0)",1,0.565,2.04102,200,1,"-5:1;-4:4;-3:6;-2:21;-1:44;1:59;2:33;3:22;4:7;5:1;6:1;8:1",0.79
7579,0,1,3,"Draw(CCW,S0)",1,0.745,1.96723,200,1,"-4:2;-3:4;-2:13;-1:57;1:58;2:32;3:15;4:11;5:7;6:1",0.88
7579,0,1,4,"Draw(CW,S2)",1,0.755,2.25499,200,1,"-6:1;-5:1;-4:4;-3:3;-2:21;-1:45;1:54;2:31;3:19;4:10;5:5;6:6",-1
7579,0,1,5,"Draw(CCW,S2)",1,0.94,2.25973,200,1,"-5:2;-4:5;-3:7;-2:16;-1:29;1:67;2:29;3:20;4:15;5:7;6:1;7:2",-1
7579,0,1,6,"Draw(CW,S4)",1,0.545,1.90472,200,1,"-6:1;-4:3;-3:7;-2:13;-1:53;1:56;2:40;3:19;4:6;5:2",0.73
