game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec,risk_lambda,num_candidates,num_children
7977,6,14,ClusterValue,3,200,10,43,68,"Hit(CW,7,STRONG)",7086,575.195,0,145,4
3926,6,11,ClusterValue,3,200,10,43,36,"Hit(CW,0,MIDDLE)",50710,3581.1,0,123,4
3883,1,14,ClusterValue,3,200,10,43,19,"Draw(CCW,L4)",2273,125.197,0,37,4
9222,7,5,ClusterValue,3,200,10,43,24,"Draw(CW,L7)",134333,7774.05,0,37,4
7881,2,15,ClusterValue,3,200,10,43,84,"Hit(CW,12,WEAK)",329,26.3749,0,129,4
6406,1,10,ClusterValue,3,200,10,43,50,"Freeze(CW,9)",59114,3743.44,0,59,4
8452,5,15,ClusterValue,3,200,10,43,34,"Hit(CW,0,WEAK)",353,37.2668,0,153,4
1028,6,15,ClusterValue,3,200,10,43,135,"PostGuard(CCW,11,1)",351,30.4994,0,151,4
2596,1,14,ClusterValue,3,200,10,43,78,"Hit(CW,9,STRONG)",7098,606.987,0,145,4
4748,1,3,ClusterValue,3,200,10,43,12,"Draw(CW,L1)",170937,10385.4,0,49,4
9206,3,13,ClusterValue,3,200,10,43,11,"Draw(CCW,L0)",7666,557.037,0,49,4
5859,1,6,ClusterValue,3,200,10,43,35,"Hit(CCW,1,WEAK)",128298,8031.24,0,65,4
6871,4,5,ClusterValue,3,200,10,43,7,"Draw(CCW,S4)",147928,9251.42,0,71,4
7163,3,13,ClusterValue,3,200,10,43,64,"Hit(CW,12,WEAK)",13145,1078.79,0,85,4
5807,0,8,ClusterValue,3,200,10,43,66,"PostGuard(CW,2,2)",100037,6377.1,0,81,4
5567,2,15,ClusterValue,3,200,10,43,0,"Draw(CW,TEE)",329,32.9296,0,129,4
2507,3,11,ClusterValue,3,200,10,43,39,"Hit(CCW,4,WEAK)",50927,3306.27,0,107,4
7006,3,15,ClusterValue,3,200,10,43,0,"Draw(CW,TEE)",345,34.3342,0,145,4
1984,6,4,ClusterValue,3,200,10,43,40,"Freeze(CW,1)",158867,9694.36,0,59,4
1845,7,14,ClusterValue,3,200,10,43,44,"PostGuard(CW,10,1)",3077,176.171,0,55,4
