game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec,risk_lambda
5392,3,13,RandomK,3,200,10,46,54,"Hit(CW,4,WEAK)",22871,1578.88,0
4262,4,2,RandomK,3,200,10,46,34,"Hit(CW,1,WEAK)",167791,5786.91,0
6230,1,12,RandomK,3,200,10,46,40,"Freeze(CW,11)",21579,876.221,0
3543,4,7,RandomK,3,200,10,46,36,"Hit(CW,2,MIDDLE)",95469,3310.7,0
1784,6,5,RandomK,3,200,10,46,49,"Hit(CCW,2,STRONG)",130675,4892.85,0
4905,4,14,RandomK,3,200,10,46,58,"Hit(CW,9,STRONG)",1924,118.528,0
3837,2,10,RandomK,3,200,10,46,44,"Hit(CW,9,WEAK)",56911,2312.83,0
2854,0,15,RandomK,3,200,10,46,68,"Hit(CW,14,STRONG)",103,6.56577,0
1221,1,10,RandomK,3,200,10,46,79,"Hit(CCW,9,STRONG)",56144,2421.36,0
7301,6,14,RandomK,3,200,10,46,46,"Hit(CW,3,MIDDLE)",4492,330.33,0
5248,0,3,RandomK,3,200,10,46,32,"Hit(CW,2,TOUCH)",152593,5252.97,0
2545,3,15,RandomK,3,200,10,46,1,"Draw(CCW,TEE)",61,3.33578,0
6335,1,11,RandomK,3,200,10,46,35,"Hit(CCW,6,WEAK)",35790,1305.47,0
8275,4,5,RandomK,3,200,10,46,49,"Hit(CCW,2,STRONG)",128239,4651.61,0
963,5,13,RandomK,3,200,10,46,39,"Hit(CCW,8,STRONG)",17752,1074.68,0
176,5,11,RandomK,3,200,10,46,0,"Draw(CW,TEE)",48447,2310.57,0
2199,1,13,RandomK,3,200,10,46,78,"Hit(CW,10,STRONG)",17651,1177.2,0
8298,3,11,RandomK,3,200,10,46,69,"Hit(CCW,6,STRONG)",52000,2681.18,0
6729,2,14,RandomK,3,200,10,46,0,"Draw(CW,TEE)",3810,275.422,0
8119,5,4,RandomK,3,200,10,46,40,"Freeze(CW,1)",143483,5300.31,0
8189,0,14,RandomK,3,200,10,46,36,"Hit(CW,13,MIDDLE)",672,38.4963,0
9791,0,8,RandomK,3,200,10,46,3,"Draw(CCW,S0)",82679,2957.14,0
5487,5,5,RandomK,3,200,10,46,2,"Draw(CW,S0)",129002,4879.89,0
4950,0,15,RandomK,3,200,10,46,1,"Draw(CCW,TEE)",71,4.09092,0
9143,3,7,RandomK,3,200,10,46,52,"Hit(CW,4,TOUCH)",103110,4012.56,0
4517,4,13,RandomK,3,200,10,46,95,"PostGuard(CCW,3,1)",27380,1883.6,0
2994,5,10,RandomK,3,200,10,46,39,"Hit(CCW,1,STRONG)",64668,3028.09,0
961,6,13,RandomK,3,200,10,46,46,"Hit(CW,2,MIDDLE)",20526,1403.63,0
1566,1,3,RandomK,3,200,10,46,2,"Draw(CW,S0)",154707,5540.36,0
1686,6,15,RandomK,3,200,10,46,4,"Draw(CW,S2)",49,2.66649,0
1201,0,6,RandomK,3,200,10,46,3,"Draw(CCW,S0)",108788,3770.7,0
5494,4,5,RandomK,3,200,10,46,69,"PostGuard(CCW,3,0)",131645,5056.78,0
2492,4,15,RandomK,3,200,10,46,2,"Draw(CW,S0)",75,4.49152,0
8959,1,11,RandomK,3,200,10,46,51,"Freeze(CCW,6)",51112,2546.16,0
1671,0,15,RandomK,3,200,10,46,78,"Hit(CW,12,STRONG)",117,7.72679,0
