game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec,arm,risk_lambda,q_ref_mean,q_ref_sd,q_best,regret,q_adj,q_adj_best,regret_adj
8198,0,4,AllGrid,3,200,10,45,57,"PostGuard(CCW,2,2)",144105,5331.96,A1,0.0,-0.605,2.114,-0.365,0.24,-1.662,-1.308635,0.3533649999999999
6829,6,13,AllGrid,3,200,10,45,46,"Hit(CW,12,MIDDLE)",10868,626.001,A1,0.0,-0.085,1.30299,0.45,0.535,-0.736495,-0.203355,0.53314
4702,2,8,AllGrid,3,200,10,45,3,"Draw(CCW,S0)",85551,3235.45,A1,0.0,-0.29,1.80164,-0.045,0.245,-1.19082,-1.00064,0.19018
4058,3,5,AllGrid,3,200,10,45,3,"Draw(CCW,S0)",132233,5118.71,A1,0.0,0.52,2.0024,0.985,0.4649999999999999,-0.4812,-0.0017599999999999,0.4794400000000001
7591,4,13,AllGrid,3,200,10,45,1,"Draw(CCW,TEE)",23163,1475.26,A1,0.0,2.64,1.40371,3.245,0.605,1.938145,2.70533,0.767185
1445,7,8,AllGrid,3,200,10,45,6,"Draw(CW,S4)",90289,3592.11,A1,0.0,-0.23,1.71088,-0.23,0.0,-1.08544,-1.08544,0.0
5373,5,13,AllGrid,3,200,10,45,11,"Draw(CCW,L0)",26558,1727.2,A1,0.0,1.755,1.46798,1.945,0.1900000000000001,1.02101,1.352975,0.331965
5423,3,9,AllGrid,3,200,10,45,68,"Hit(CW,6,STRONG)",84013,3977.57,A1,0.0,-0.065,1.87371,0.97,1.035,-1.001855,-0.140965,0.8608899999999999
1644,5,15,AllGrid,3,200,10,45,0,"Draw(CW,TEE)",135,9.70498,A1,0.0,-1.0,0.0,-0.35,0.65,-1.0,-0.93256,0.06744
6839,5,3,AllGrid,3,200,10,45,23,"Draw(CCW,L6)",157517,5613.39,A1,0.0,0.995,2.16217,1.225,0.2300000000000001,-0.086085,0.0756100000000001,0.1616950000000002
1063,2,15,AllGrid,3,200,10,45,34,"Hit(CW,12,WEAK)",55,2.97125,A1,0.0,1.905,0.293215,1.905,0.0,1.7583925,1.7583925,0.0
3774,5,6,AllGrid,3,200,10,45,54,"PostGuard(CW,0,1)",117704,4541.57,A1,0.0,-0.525,1.85186,-0.215,0.31,-1.45093,-1.1727,0.27823
7844,2,5,AllGrid,3,200,10,45,54,"PostGuard(CW,1,1)",133644,5037.72,A1,0.0,0.425,2.04802,1.02,0.595,-0.59901,0.0304649999999999,0.629475
5770,5,13,AllGrid,3,200,10,45,40,"Freeze(CW,0)",20753,1347.53,A1,0.0,0.855,1.59185,1.12,0.2650000000000001,0.0590749999999999,0.592917,0.533842
7977,6,14,AllGrid,3,200,10,46,46,"Hit(CW,3,MIDDLE)",17586,1389.51,A1,,-3.235,1.42119,-1.635,1.6,-3.945595,-2.371845,1.57375
3926,6,11,AllGrid,3,200,10,46,37,"Hit(CCW,0,MIDDLE)",61881,3798.83,A1,,-1.43,2.04086,0.425,1.855,-2.45043,-0.594115,1.856315
3883,1,14,AllGrid,3,200,10,46,0,"Draw(CW,TEE)",1014,53.3571,A1,,-0.29,0.925149,-0.075,0.2149999999999999,-0.7525744999999999,-0.551806,0.2007684999999999
9222,7,5,AllGrid,3,200,10,46,20,"Draw(CW,L5)",121888,4185.07,A1,,1.125,2.01727,1.315,0.1899999999999999,0.116365,0.330065,0.2137
7881,2,15,AllGrid,3,200,10,46,84,"Hit(CW,12,WEAK)",129,9.08461,A1,,0.285,1.42961,1.72,1.435,-0.429805,0.6866099999999999,1.116415
6406,1,10,AllGrid,3,200,10,46,2,"Draw(CW,S0)",57997,2441.37,A1,,-0.7,1.82757,-0.385,0.3149999999999999,-1.613785,-1.23893,0.3748550000000001
8452,5,15,AllGrid,3,200,10,46,34,"Hit(CW,0,WEAK)",153,13.6931,A1,,1.32,0.6063,1.935,0.615,1.01685,1.811737,0.7948870000000001
1028,6,15,AllGrid,3,200,10,46,0,"Draw(CW,TEE)",151,13.7527,A1,,0.77,0.668655,1.0,0.2299999999999999,0.4356725,1.0,0.5643275
2596,1,14,AllGrid,3,200,10,46,86,"Hit(CW,11,MIDDLE)",17420,1430.81,A1,,0.65,1.72554,1.97,1.3199999999999998,-0.21277,1.7626545,1.9754245
4748,1,3,AllGrid,3,200,10,46,43,"PostGuard(CCW,3,0)",157234,5616.69,A1,,0.835,2.12315,0.985,0.15,-0.2265749999999999,0.0489499999999999,0.2755249999999999
9206,3,13,AllGrid,3,200,10,46,34,"Hit(CW,12,WEAK)",11157,629.288,A1,,1.73,1.43774,1.73,0.0,1.01113,1.01113,0.0
5859,1,6,AllGrid,3,200,10,46,0,"Draw(CW,TEE)",117771,4718.76,A1,,-0.015,1.98363,-0.015,0.0,-1.006815,-1.006815,0.0
6871,4,5,AllGrid,3,200,10,46,53,"PostGuard(CCW,1,0)",132995,5245.26,A1,,0.905,1.98645,1.32,0.415,-0.088225,0.2883,0.376525
7163,3,13,AllGrid,3,200,10,46,63,"Hit(CCW,12,TOUCH)",22700,1420.96,A1,,1.84,1.38723,2.465,0.6249999999999998,1.146385,1.7441,0.597715
5807,0,8,AllGrid,3,200,10,46,72,"PostGuard(CW,4,2)",94576,4159.4,A1,,-0.23,2.07776,0.03,0.26,-1.26888,-1.02227,0.24661
5567,2,15,AllGrid,3,200,10,46,0,"Draw(CW,TEE)",129,10.3381,A1,,1.535,0.999387,1.93,0.395,1.0353065,1.7758085,0.740502
2507,3,11,AllGrid,3,200,10,46,60,"Hit(CW,8,MIDDLE)",56028,3017.3,A1,,1.42,2.26354,1.715,0.2950000000000001,0.28823,0.6236950000000001,0.3354650000000001
7006,3,15,AllGrid,3,200,10,46,0,"Draw(CW,TEE)",145,13.4573,A1,,-1.0,0.0,-0.97,0.03,-1.0,-1.0,0.0
1984,6,4,AllGrid,3,200,10,46,29,"PreGuard(CCW,G4)",145003,5473.69,A1,,-0.93,2.2924,-0.31,0.6200000000000001,-2.0762,-1.28004,0.79616
1845,7,14,AllGrid,3,200,10,46,48,"PostGuard(CW,12,0)",2935,174.248,A1,,1.005,1.77904,1.44,0.435,0.1154799999999999,0.6659849999999999,0.550505
5780,2,6,AllGrid,3,200,10,46,23,"Draw(CCW,L6)",113526,4213.28,A1,,-1.155,1.91598,-0.375,0.78,-2.11299,-1.29075,0.8222399999999999
8645,7,5,AllGrid,3,200,10,46,44,"Hit(CW,2,WEAK)",134048,5437.74,A1,,0.78,1.97778,0.92,0.14,-0.20889,-0.0615299999999999,0.14736
6132,0,13,AllGrid,3,200,10,46,2,"Draw(CW,S0)",22968,1548.76,A1,,1.915,1.33333,2.62,0.7050000000000001,1.248335,2.035705,0.7873700000000001
3339,4,10,AllGrid,3,200,10,46,43,"Hit(CCW,9,TOUCH)",63155,2766.45,A1,,-0.705,1.9514,-0.305,0.3999999999999999,-1.6807,-1.19128,0.4894199999999999
3566,6,14,AllGrid,3,200,10,46,56,"Hit(CW,7,MIDDLE)",13524,1161.78,A1,,0.34,1.21836,1.01,0.6699999999999999,-0.26918,1.0,1.26918
5523,3,9,AllGrid,3,200,10,46,55,"Hit(CCW,4,WEAK)",83431,4290.98,A1,,0.74,1.9602,0.74,0.0,-0.2400999999999999,-0.2400999999999999,0.0
7015,5,14,AllGrid,3,200,10,46,46,"Hit(CW,3,MIDDLE)",17576,1473.75,A1,,-3.285,0.820838,-1.135,2.1500000000000004,-3.695419,-2.098945,1.5964740000000002
743,7,3,AllGrid,3,200,10,46,27,"PreGuard(CCW,G3)",158652,5895.42,A1,,0.48,1.92083,0.98,0.5,-0.480415,-0.0727249999999999,0.4076900000000001
1014,4,15,AllGrid,3,200,10,46,10,"Draw(CW,L0)",61,3.34421,A1,,3.325,1.27255,3.325,0.0,2.6887250000000003,2.6887250000000003,0.0
3900,0,10,AllGrid,3,200,10,46,0,"Draw(CW,TEE)",57932,2423.86,A1,,0.305,1.74126,0.305,0.0,-0.5656300000000001,-0.5656300000000001,0.0
4543,6,5,AllGrid,3,200,10,46,35,"Hit(CCW,0,WEAK)",132559,5306.16,A1,,0.465,1.8705,1.09,0.625,-0.47025,0.0577800000000001,0.5280300000000002
9231,5,14,AllGrid,3,200,10,46,7,"Draw(CCW,S4)",7737,518.464,A1,,1.805,0.887116,2.025,0.2199999999999999,1.3614419999999998,1.620533,0.2590910000000002
1825,5,7,AllGrid,3,200,10,46,3,"Draw(CCW,S0)",106090,4473.58,A1,,0.785,2.08537,0.865,0.0799999999999999,-0.257685,-0.2135949999999999,0.04409
4062,4,15,AllGrid,3,200,10,46,35,"Hit(CCW,2,WEAK)",117,8.71867,A1,,-1.275,0.824242,-0.475,0.7999999999999999,-1.687121,-1.42096,0.2661609999999998
9882,2,11,AllGrid,3,200,10,46,56,"Hit(CW,6,MIDDLE)",58328,3392.1,A1,,0.37,1.68318,1.295,0.925,-0.4715899999999999,0.2877799999999999,0.7593699999999999
2998,6,14,AllGrid,3,200,10,46,57,"Hit(CCW,5,MIDDLE)",17252,1492.47,A1,,2.82,0.926067,2.895,0.0750000000000001,2.3569665,2.46373,0.1067635
1555,2,3,AllGrid,3,200,10,46,24,"Draw(CW,L7)",158054,5852.41,A1,,0.6,2.00749,1.1,0.5000000000000001,-0.4037450000000001,0.054775,0.4585200000000001
4372,4,14,AllGrid,3,200,10,46,0,"Draw(CW,TEE)",2176,122.583,A1,,0.005,1.13357,0.095,0.09,-0.561785,-0.5266850000000001,0.0350999999999999
3732,7,7,AllGrid,3,200,10,46,9,"Draw(CCW,S6)",95469,3314.23,A1,,0.425,1.70129,1.125,0.7,-0.425645,0.254745,0.68039
3858,5,5,AllGrid,3,200,10,46,10,"Draw(CW,L0)",134187,5508.68,A1,,0.64,2.00509,0.885,0.245,-0.362545,-0.1150499999999999,0.247495
1938,0,14,AllGrid,3,200,10,46,46,"Hit(CW,11,MIDDLE)",7396,537.423,A1,,-0.08,1.81207,1.43,1.51,-0.986035,0.9590015,1.9450365
9112,3,9,AllGrid,3,200,10,46,58,"Hit(CW,6,STRONG)",74577,3257.16,A1,,0.415,1.80632,0.76,0.345,-0.48816,-0.13746,0.3506999999999999
4157,3,12,AllGrid,3,200,10,46,39,"Hit(CCW,3,STRONG)",41725,2529.47,A1,,-1.83,1.33458,-0.705,1.125,-2.49729,-1.5046849999999998,0.9926050000000002
7373,1,11,AllGrid,3,200,10,46,33,"Hit(CCW,2,TOUCH)",53788,2943.88,A1,,1.09,1.32359,1.175,0.0849999999999999,0.428205,0.5203300000000001,0.092125
7173,4,15,AllGrid,3,200,10,46,0,"Draw(CW,TEE)",151,17.0333,A1,,1.84,0.366606,2.0,0.1599999999999999,1.656697,2.0,0.3433029999999999
196,4,4,AllGrid,3,200,10,46,46,"PostGuard(CW,2,2)",142849,5170.57,A1,,-0.59,2.05716,-0.22,0.37,-1.61858,-1.206355,0.412225
2630,2,14,AllGrid,3,200,10,46,32,"Hit(CW,11,TOUCH)",3189,184.061,A1,,-1.18,1.73712,-1.07,0.1099999999999998,-2.04856,-1.5130295,0.5355305000000001
5731,2,10,AllGrid,3,200,10,46,28,"PreGuard(CW,G4)",50527,1841.92,A1,,-1.205,1.92431,-0.555,0.65,-2.167155,-1.26157,0.905585
9518,4,5,AllGrid,3,200,10,46,38,"Hit(CW,0,STRONG)",134171,5319.56,A1,,0.56,1.93298,0.985,0.4249999999999999,-0.4064899999999999,0.0096899999999999,0.4161799999999999
8211,7,12,AllGrid,3,200,10,46,2,"Draw(CW,S0)",35220,1871.82,A1,,-1.155,1.79749,-0.815,0.3400000000000001,-2.053745,-1.69403,0.3597150000000002
5392,3,13,AllGrid,3,200,10,46,86,"Hit(CW,10,MIDDLE)",36485,2571.95,A1,0.0,-1.64,1.95714,-1.005,0.635,-2.61857,-1.7931899999999998,0.8253800000000002
4262,4,2,AllGrid,3,200,10,46,2,"Draw(CW,S0)",173808,6239.67,A1,0.0,-0.78,2.00788,-0.465,0.315,-1.78394,-1.40741,0.37653
6230,1,12,AllGrid,3,200,10,46,39,"Hit(CCW,11,STRONG)",25711,1107.06,A1,0.0,-0.795,1.30498,-0.215,0.5800000000000001,-1.4474900000000002,-0.93242,0.5150700000000002
3543,4,7,AllGrid,3,200,10,46,42,"PostGuard(CW,1,0)",97543,3516.25,A1,0.0,0.985,1.87477,1.025,0.0399999999999999,0.0476149999999999,0.049295,0.0016800000000001
1784,6,5,AllGrid,3,200,10,46,62,"PostGuard(CW,3,2)",133126,5158.2,A1,0.0,0.62,1.9989,1.05,0.43,-0.3794499999999999,0.0025399999999999,0.3819899999999999
4905,4,14,AllGrid,3,200,10,46,11,"Draw(CCW,L0)",8047,495.128,A1,0.0,-1.68,1.66961,-1.65,0.03,-2.514805,-2.110299,0.404506
3837,2,10,AllGrid,3,200,10,46,42,"Hit(CW,9,TOUCH)",61527,2679.66,A1,0.0,-0.745,1.76351,-0.455,0.29,-1.626755,-1.330315,0.2964399999999998
2854,0,15,AllGrid,3,200,10,46,57,"Hit(CCW,12,MIDDLE)",103,6.62533,A1,0.0,-0.825,1.20182,1.18,2.005,-1.42591,1.0,2.42591
1221,1,10,AllGrid,3,200,10,46,65,"Hit(CCW,7,WEAK)",72655,3728.76,A1,0.0,-1.245,2.07725,-0.575,0.6700000000000002,-2.283625,-1.56424,0.7193849999999999
7301,6,14,AllGrid,3,200,10,46,0,"Draw(CW,TEE)",17090,1253.37,A1,0.0,0.875,1.39261,1.985,1.11,0.178695,1.8847065,1.7060115
5248,0,3,AllGrid,3,200,10,46,17,"Draw(CCW,L3)",158784,5665.79,A1,0.0,0.85,2.11128,1.33,0.4800000000000001,-0.2056399999999999,0.3162100000000001,0.52185
2545,3,15,AllGrid,3,200,10,46,0,"Draw(CW,TEE)",61,3.33351,A1,0.0,2.98,0.14,2.98,0.0,2.91,2.91,0.0
6335,1,11,AllGrid,3,200,10,46,42,"Hit(CW,10,TOUCH)",36685,1380.07,A1,0.0,0.24,1.59135,1.125,0.885,-0.555675,0.3767749999999999,0.93245
8275,4,5,AllGrid,3,200,10,46,44,"Hit(CW,2,WEAK)",132380,5130.9,A1,0.0,1.005,1.98871,1.005,0.0,0.0106449999999999,0.037675,0.0270300000000001
963,5,13,AllGrid,3,200,10,46,45,"Hit(CCW,10,WEAK)",22126,1371.14,A1,0.0,0.86,2.07374,1.235,0.3750000000000001,-0.1768699999999999,0.508345,0.685215
176,5,11,AllGrid,3,200,10,46,41,"Freeze(CCW,0)",55103,2803.65,A1,0.0,0.945,1.86332,1.585,0.64,0.0133399999999999,0.668105,0.654765
2199,1,13,AllGrid,3,200,10,46,75,"Hit(CCW,10,WEAK)",30562,2078.42,A1,0.0,-0.3,2.01742,0.25,0.55,-1.30871,-0.524195,0.7845150000000001
8298,3,11,AllGrid,3,200,10,46,69,"Hit(CCW,6,STRONG)",60750,3340.41,A1,0.0,0.16,1.93246,1.185,1.025,-0.80623,0.1517049999999999,0.957935
6729,2,14,AllGrid,3,200,10,46,0,"Draw(CW,TEE)",14943,1074.54,A1,0.0,0.62,1.07963,0.665,0.045,0.0801849999999999,0.14232,0.062135
8119,5,4,AllGrid,3,200,10,46,7,"Draw(CCW,S4)",147009,5571.46,A1,0.0,-0.18,2.02178,-0.18,0.0,-1.19089,-1.19089,0.0
8189,0,14,AllGrid,3,200,10,46,34,"Hit(CW,13,WEAK)",3138,182.697,A1,0.0,-0.055,1.26173,0.025,0.08,-0.6858650000000001,-0.65771,0.028155
9791,0,8,AllGrid,3,200,10,46,3,"Draw(CCW,S0)",87466,3294.13,A1,0.0,-0.415,1.83106,-0.11,0.305,-1.33053,-1.051795,0.2787349999999999
5487,5,5,AllGrid,3,200,10,46,2,"Draw(CW,S0)",132047,5187.4,A1,0.0,0.645,1.94138,1.085,0.4399999999999999,-0.32569,0.0320899999999999,0.35778
4950,0,15,AllGrid,3,200,10,46,35,"Hit(CCW,12,WEAK)",71,4.09345,A1,0.0,-0.6,1.02956,0.83,1.43,-1.11478,0.0097699999999999,1.1245500000000002
9143,3,7,AllGrid,3,200,10,46,34,"Hit(CW,0,WEAK)",106790,4320.52,A1,0.0,0.495,2.18632,1.135,0.64,-0.5981599999999999,0.14546,0.74362
4517,4,13,AllGrid,3,200,10,46,65,"Hit(CCW,8,WEAK)",33678,2358.98,A1,0.0,0.665,1.33146,1.535,0.8699999999999999,-0.00073,0.9989605,0.9996905
2994,5,10,AllGrid,3,200,10,46,40,"Freeze(CW,1)",73869,3711.87,A1,0.0,-0.35,1.85135,0.045,0.3949999999999999,-1.275675,-0.823865,0.4518100000000001
961,6,13,AllGrid,3,200,10,46,11,"Draw(CCW,L0)",39206,2680.8,A1,0.0,-1.77,1.43426,-1.735,0.0349999999999999,-2.48713,-2.48713,0.0
1566,1,3,AllGrid,3,200,10,46,13,"Draw(CCW,L1)",160047,5989.5,A1,0.0,0.56,1.93556,0.975,0.4149999999999999,-0.4077799999999999,-0.0230449999999999,0.3847349999999999
1686,6,15,AllGrid,3,200,10,46,0,"Draw(CW,TEE)",49,2.68268,A1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1201,0,6,AllGrid,3,200,10,46,3,"Draw(CCW,S0)",115148,4230.77,A1,0.0,-0.77,2.08976,-0.385,0.385,-1.81488,-1.343745,0.4711350000000001
5494,4,5,AllGrid,3,200,10,46,40,"Freeze(CW,0)",135570,5417.25,A1,0.0,0.58,1.99339,1.21,0.63,-0.416695,0.123045,0.5397400000000001
2492,4,15,AllGrid,3,200,10,46,2,"Draw(CW,S0)",75,4.51604,A1,0.0,1.175,1.24675,1.65,0.4749999999999998,0.551625,1.3308215,0.7791964999999998
8959,1,11,AllGrid,3,200,10,46,48,"Hit(CW,6,STRONG)",52583,2636.51,A1,0.0,0.2,1.83576,1.26,1.06,-0.7178800000000001,0.3835849999999999,1.101465
1671,0,15,AllGrid,3,200,10,46,76,"Hit(CW,12,MIDDLE)",117,7.88859,A1,0.0,-0.015,1.8179,2.74,2.7550000000000003,-0.92395,1.8621600000000005,2.7861100000000003
1385,7,11,AllGrid,3,200,10,46,79,"PostGuard(CCW,5,0)",53566,2660.4,A1,0.0,1.075,1.71737,1.18,0.1049999999999999,0.2163149999999999,0.4155399999999999,0.1992249999999999
6872,1,14,AllGrid,3,200,10,46,84,"Hit(CW,13,WEAK)",15713,1165.92,A1,0.0,0.885,0.949618,1.02,0.135,0.410191,1.0,0.589809
8785,1,4,AllGrid,3,200,10,46,36,"Hit(CW,1,MIDDLE)",143893,5138.02,A1,0.0,-0.74,1.98555,-0.32,0.42,-1.732775,-1.219665,0.51311
1835,0,15,AllGrid,3,200,10,46,55,"Hit(CCW,14,WEAK)",69,4.06117,A1,0.0,1.235,1.19573,1.235,0.0,0.6371350000000001,0.884263,0.2471279999999999
6216,7,8,AllGrid,3,200,10,46,11,"Draw(CCW,L0)",86430,3238.52,A1,0.0,-0.375,1.87733,0.075,0.45,-1.313665,-0.92492,0.3887449999999998
8471,6,5,AllGrid,3,200,10,46,39,"Hit(CCW,0,STRONG)",135054,5324.47,A1,0.0,0.785,1.88382,1.06,0.275,-0.15691,0.0302500000000001,0.1871600000000001
256,3,12,AllGrid,3,200,10,46,4,"Draw(CW,S2)",35794,1837.39,A1,0.0,-0.735,1.62012,0.495,1.23,-1.54506,-0.433705,1.111355
5778,2,9,AllGrid,3,200,10,46,53,"Hit(CCW,4,TOUCH)",81718,3687.9,A1,0.0,0.59,1.84713,0.915,0.325,-0.333565,0.012535,0.3461000000000001
6320,4,15,AllGrid,3,200,10,46,64,"Hit(CW,12,WEAK)",103,6.34794,A1,0.0,-0.5,1.85203,-0.055,0.445,-1.426015,-0.92131,0.504705
1638,4,11,AllGrid,3,200,10,46,46,"Hit(CW,4,MIDDLE)",53975,2675.62,A1,0.0,0.48,1.75203,0.715,0.235,-0.396015,-0.2006649999999999,0.19535
2310,6,15,AllGrid,3,200,10,46,55,"Hit(CCW,6,WEAK)",135,8.85869,A1,0.0,-0.39,1.5388,2.215,2.605,-1.1594,1.1497799999999998,2.30918
7921,5,4,AllGrid,3,200,10,46,16,"Draw(CW,L3)",143500,5186.67,A1,0.0,-0.45,2.11601,-0.205,0.245,-1.508005,-1.2177900000000002,0.2902149999999999
1361,1,12,AllGrid,3,200,10,46,48,"Hit(CW,11,STRONG)",28191,1251.54,A1,0.0,-0.455,1.45189,0.19,0.645,-1.180945,-0.586835,0.5941099999999999
5041,1,8,AllGrid,3,200,10,46,33,"Hit(CCW,7,TOUCH)",86948,3340.67,A1,0.0,-0.215,1.99969,0.14,0.355,-1.214845,-0.817915,0.39693
5033,7,5,AllGrid,3,200,10,46,44,"Hit(CW,2,WEAK)",131796,5094.77,A1,0.0,0.925,1.93891,1.165,0.24,-0.0444549999999999,0.1200399999999999,0.1644949999999998
5022,1,15,AllGrid,3,200,10,46,7,"Draw(CCW,S4)",89,5.77372,A1,0.0,1.25,0.466369,1.25,0.0,1.0168155,1.0168155,0.0
9907,7,9,AllGrid,3,200,10,46,32,"Hit(CW,4,TOUCH)",70289,2698.22,A1,0.0,0.62,1.77921,1.01,0.39,-0.269605,0.01754,0.287145
8627,2,12,AllGrid,3,200,10,46,88,"PostGuard(CW,6,2)",40243,2276.96,A1,0.0,0.24,1.25395,0.415,0.175,-0.3869749999999999,-0.229745,0.1572299999999999
1641,6,10,AllGrid,3,200,10,46,34,"Hit(CW,1,WEAK)",75127,4032.29,A1,0.0,0.19,1.76462,0.31,0.12,-0.69231,-0.6029500000000001,0.0893599999999998
7249,2,15,AllGrid,3,200,10,46,0,"Draw(CW,TEE)",139,9.5932,A1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
4837,7,2,AllGrid,3,200,10,46,10,"Draw(CW,L0)",172492,6226.06,A1,0.0,-0.495,1.88679,-0.18,0.315,-1.438395,-1.21198,0.2264149999999998
1039,2,15,AllGrid,3,200,10,46,3,"Draw(CCW,S0)",43,2.35992,A1,0.0,0.0,1.0,0.955,0.955,-0.5,0.851348,1.351348
7846,3,10,AllGrid,3,200,10,46,46,"Hit(CW,9,MIDDLE)",57949,2333.05,A1,0.0,-0.645,1.58713,-0.12,0.525,-1.438565,-0.989715,0.4488500000000001
5246,2,5,AllGrid,3,200,10,46,42,"Hit(CW,2,TOUCH)",135387,5427.14,A1,0.0,0.67,2.11922,1.025,0.3549999999999998,-0.3896099999999999,0.0510399999999998,0.4406499999999997
4166,2,12,AllGrid,3,200,10,46,7,"Draw(CCW,S4)",33172,1635.09,A1,0.0,-0.23,1.73698,0.19,0.42,-1.09849,-0.6382350000000001,0.4602549999999998
6533,4,6,AllGrid,3,200,10,46,61,"Freeze(CCW,5)",122352,5111.24,A1,0.0,0.295,2.09475,0.615,0.32,-0.752375,-0.31462,0.437755
5721,0,12,AllGrid,3,200,10,46,54,"Hit(CW,5,WEAK)",48409,2876.16,A1,0.0,1.055,1.60062,1.945,0.8900000000000001,0.2546899999999999,1.528588,1.273898
4463,7,9,AllGrid,3,200,10,46,41,"Freeze(CCW,0)",84078,3921.56,A1,0.0,0.72,2.00788,1.03,0.31,-0.2839400000000001,0.0665649999999998,0.3505049999999999
5606,2,14,AllGrid,3,200,10,46,76,"Hit(CW,9,MIDDLE)",15764,1125.7,A1,0.0,-0.685,1.32882,0.54,1.225,-1.34941,-0.17035,1.17906
1123,4,3,AllGrid,3,200,10,46,6,"Draw(CW,S4)",156214,5597.52,A1,0.0,0.645,1.93106,1.04,0.395,-0.32053,0.06938,0.38991
8113,3,15,AllGrid,3,200,10,46,0,"Draw(CW,TEE)",69,4.125,A1,0.0,0.93,0.36756,1.0,0.0699999999999999,0.7462200000000001,1.0,0.2537799999999999
716,6,7,AllGrid,3,200,10,46,40,"Freeze(CW,4)",99087,3622.44,A1,0.0,0.555,1.87536,1.015,0.4599999999999998,-0.3826799999999999,0.073725,0.4564049999999999
459,3,5,AllGrid,3,200,10,46,34,"Hit(CW,0,WEAK)",133072,5082.44,A1,0.0,0.845,2.09547,1.05,0.205,-0.2027350000000001,0.0341899999999999,0.236925
9287,7,12,AllGrid,3,200,10,46,3,"Draw(CCW,S0)",31306,1480.1,A1,0.0,-0.795,1.67122,-0.31,0.485,-1.63061,-0.98168,0.6489299999999998
5647,1,10,AllGrid,3,200,10,46,52,"Hit(CW,7,TOUCH)",66558,3014.18,A1,0.0,-0.275,1.82192,0.33,0.605,-1.18596,-0.460745,0.7252150000000002
4562,4,13,AllGrid,3,200,10,46,10,"Draw(CW,L0)",33731,2337.87,A1,0.0,1.29,1.68698,1.765,0.4749999999999998,0.4465100000000001,1.0849699999999998,0.6384599999999997
6201,5,11,AllGrid,3,200,10,46,63,"Hit(CCW,6,TOUCH)",56608,2995.17,A1,0.0,0.765,1.64005,0.765,0.0,-0.0550249999999999,-0.0550249999999999,0.0
9166,3,14,AllGrid,3,200,10,46,54,"Hit(CW,5,WEAK)",14423,1067.47,A1,0.0,0.35,1.85405,0.995,0.645,-0.577025,0.3176949999999999,0.89472
8703,4,3,AllGrid,3,200,10,46,32,"Hit(CW,0,TOUCH)",157876,5551.85,A1,0.0,0.69,1.99095,1.18,0.49,-0.305475,0.1865699999999999,0.4920449999999999
1616,0,14,AllGrid,3,200,10,46,33,"Hit(CCW,7,TOUCH)",3669,213.799,A1,0.0,0.86,1.35292,0.86,0.0,0.18354,0.18354,0.0
5809,3,9,AllGrid,3,200,10,46,45,"Hit(CCW,8,WEAK)",66373,2407.65,A1,0.0,0.705,1.72278,0.78,0.075,-0.15639,-0.0848099999999999,0.07158
4651,6,5,AllGrid,3,200,10,46,11,"Draw(CCW,L0)",132769,5159.78,A1,0.0,0.625,2.02593,0.915,0.29,-0.3879649999999999,-0.09715,0.2908149999999998
8894,2,15,AllGrid,3,200,10,46,2,"Draw(CW,S0)",79,4.84523,A1,0.0,1.885,0.437921,1.885,0.0,1.6660395,1.6660395,0.0
2369,6,9,AllGrid,3,200,10,46,72,"PostGuard(CW,7,0)",76951,3226.83,A1,0.0,0.575,1.75339,0.69,0.1149999999999999,-0.301695,-0.214695,0.0869999999999999
1083,7,15,AllGrid,3,200,10,46,0,"Draw(CW,TEE)",103,6.51725,A1,0.0,-0.98,0.198997,0.74,1.72,-1.0794985,-0.163105,0.9163935
366,3,11,AllGrid,3,200,10,46,69,"Hit(CCW,6,STRONG)",60355,3341.66,A1,0.0,0.78,1.84976,1.555,0.7749999999999999,-0.14488,0.5517699999999999,0.6966499999999999
6354,2,15,AllGrid,3,200,10,46,4,"Draw(CW,S2)",151,10.3993,A1,0.0,1.535,0.498773,1.535,0.0,1.2856135,1.2856135,0.0
9260,7,2,AllGrid,3,200,10,46,1,"Draw(CCW,TEE)",172969,6186.43,A1,0.0,-0.43,2.09645,-0.21,0.22,-1.478225,-1.206985,0.2712399999999999
6267,4,12,AllGrid,3,200,10,46,2,"Draw(CW,S0)",29182,1320.24,A1,0.0,-0.4,1.52971,-0.025,0.375,-1.164855,-0.859435,0.30542
1158,6,8,AllGrid,3,200,10,46,62,"PostGuard(CW,6,2)",88925,3457.77,A1,0.0,0.005,2.04816,0.39,0.385,-1.0190800000000002,-0.642945,0.3761350000000002
6520,1,5,AllGrid,3,200,10,46,4,"Draw(CW,S2)",134691,5410.9,A1,0.0,0.59,2.01045,1.215,0.6250000000000001,-0.415225,0.2315749999999999,0.6468
2099,0,14,AllGrid,3,200,10,46,1,"Draw(CCW,TEE)",6990,430.196,A1,0.0,0.56,1.20681,0.56,0.0,-0.0434049999999999,-0.0434049999999999,0.0
4892,6,10,AllGrid,3,200,10,46,71,"Freeze(CCW,7)",68065,3271.5,A1,0.0,-0.58,1.87979,0.185,0.7649999999999999,-1.519895,-0.66805,0.851845
