game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec,risk_lambda
5392,3,13,RandomK,3,200,10,44,57,"Hit(CCW,4,MIDDLE)",22805,1579.93,0
4262,4,2,RandomK,3,200,10,44,21,"Draw(CCW,L5)",167735,5811.52,0
6230,1,12,RandomK,3,200,10,44,2,"Draw(CW,S0)",21475,861.032,0
3543,4,7,RandomK,3,200,10,44,10,"Draw(CW,L0)",96302,3402.9,0
1784,6,5,RandomK,3,200,10,44,6,"Draw(CW,S4)",131048,4861.52,0
4905,4,14,RandomK,3,200,10,44,56,"Hit(CW,9,MIDDLE)",2160,132.713,0
3837,2,10,RandomK,3,200,10,44,34,"Hit(CW,7,WEAK)",56537,2309.18,0
2854,0,15,RandomK,3,200,10,44,67,"Hit(CCW,14,MIDDLE)",103,6.5684,0
1221,1,10,RandomK,3,200,10,44,44,"Hit(CW,3,WEAK)",63807,3051.74,0
7301,6,14,RandomK,3,200,10,44,12,"Draw(CW,L1)",4381,322.807,0
5248,0,3,RandomK,3,200,10,44,39,"Hit(CCW,2,STRONG)",154879,5372.47,0
2545,3,15,RandomK,3,200,10,44,7,"Draw(CCW,S4)",61,3.32982,0
6335,1,11,RandomK,3,200,10,44,35,"Hit(CCW,6,WEAK)",35477,1297.7,0
8275,4,5,RandomK,3,200,10,44,60,"PostGuard(CW,3,1)",131685,4904.32,0
963,5,13,RandomK,3,200,10,44,10,"Draw(CW,L0)",11474,690.977,0
176,5,11,RandomK,3,200,10,44,55,"Hit(CCW,8,WEAK)",50521,2411.7,0
2199,1,13,RandomK,3,200,10,44,75,"Hit(CCW,10,WEAK)",15030,986.856,0
8298,3,11,RandomK,3,200,10,44,68,"Hit(CW,6,STRONG)",52699,2685.03,0
6729,2,14,RandomK,3,200,10,44,2,"Draw(CW,S0)",3989,289.413,0
8119,5,4,RandomK,3,200,10,44,32,"Hit(CW,1,TOUCH)",143456,5327.98,0
8189,0,14,RandomK,3,200,10,44,35,"Hit(CCW,13,WEAK)",812,46.4761,0
9791,0,8,RandomK,3,200,10,44,3,"Draw(CCW,S0)",83187,3002.29,0
5487,5,5,RandomK,3,200,10,44,53,"PostGuard(CCW,1,0)",127179,4704.86,0
4950,0,15,RandomK,3,200,10,44,7,"Draw(CCW,S4)",71,4.08248,0
9143,3,7,RandomK,3,200,10,44,34,"Hit(CW,0,WEAK)",103259,4062.29,0
4517,4,13,RandomK,3,200,10,44,66,"Hit(CW,8,MIDDLE)",27310,1900,0
2994,5,10,RandomK,3,200,10,44,46,"Hit(CW,3,MIDDLE)",63646,2982.53,0
961,6,13,RandomK,3,200,10,44,78,"Hit(CW,8,STRONG)",19006,1298.47,0
