game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec
7977,6,14,RandomK,3,200,10,44,3,"Draw(CCW,S0)",4308,341.164
3926,6,11,RandomK,3,200,10,44,68,"Hit(CW,6,STRONG)",49492,2665.7
3883,1,14,RandomK,3,200,10,44,4,"Draw(CW,S2)",367,19.1377
9222,7,5,RandomK,3,200,10,44,18,"Draw(CW,L4)",119687,3917.12
7881,2,15,RandomK,3,200,10,44,37,"Hit(CCW,2,MIDDLE)",129,9.26421
6406,1,10,RandomK,3,200,10,44,32,"Hit(CW,7,TOUCH)",51195,1935.05
8452,5,15,RandomK,3,200,10,44,86,"Hit(CW,10,MIDDLE)",153,13.5661
1028,6,15,RandomK,3,200,10,44,1,"Draw(CCW,TEE)",151,13.7085
2596,1,14,RandomK,3,200,10,44,47,"Hit(CCW,3,MIDDLE)",4414,347.061
4748,1,3,RandomK,3,200,10,44,22,"Draw(CW,L6)",151864,5237.8
9206,3,13,RandomK,3,200,10,44,39,"Hit(CCW,12,STRONG)",3997,225.137
5859,1,6,RandomK,3,200,10,44,60,"PostGuard(CW,4,1)",115177,4448.93
6871,4,5,RandomK,3,200,10,44,55,"PostGuard(CCW,1,1)",130480,4859.86
7163,3,13,RandomK,3,200,10,44,68,"Hit(CW,12,STRONG)",10949,669.986
5807,0,8,RandomK,3,200,10,44,74,"PostGuard(CW,6,0)",90987,3772.42
5567,2,15,RandomK,3,200,10,44,12,"Draw(CW,L1)",129,10.8767
2507,3,11,RandomK,3,200,10,44,71,"Hit(CCW,10,MIDDLE)",44044,2075.25
7006,3,15,RandomK,3,200,10,44,3,"Draw(CCW,S0)",145,12.7887
1984,6,4,RandomK,3,200,10,44,47,"Hit(CCW,3,MIDDLE)",141124,5035.03
1845,7,14,RandomK,3,200,10,44,44,"PostGuard(CW,10,1)",747,44.2601
5780,2,6,RandomK,3,200,10,44,37,"Hit(CCW,5,MIDDLE)",108799,3761.76
8645,7,5,RandomK,3,200,10,44,34,"Hit(CW,0,WEAK)",128982,4805.34
6132,0,13,RandomK,3,200,10,44,30,"PreGuard(CW,G5)",19158,1209.08
3339,4,10,RandomK,3,200,10,44,37,"Hit(CCW,7,MIDDLE)",54352,2146.52
3566,6,14,RandomK,3,200,10,44,83,"Hit(CCW,13,TOUCH)",3200,258.035
5523,3,9,RandomK,3,200,10,44,56,"Hit(CW,4,MIDDLE)",70602,2969.48
7015,5,14,RandomK,3,200,10,44,57,"Hit(CCW,5,MIDDLE)",4410,358.754
743,7,3,RandomK,3,200,10,44,25,"Draw(CCW,L7)",153411,5344.93
1014,4,15,RandomK,3,200,10,44,11,"Draw(CCW,L0)",61,3.34166
3900,0,10,RandomK,3,200,10,44,2,"Draw(CW,S0)",51493,1913.07
4543,6,5,RandomK,3,200,10,44,34,"Hit(CW,0,WEAK)",128503,4729.34
9231,5,14,RandomK,3,200,10,44,63,"Hit(CCW,11,TOUCH)",1932,130.385
1825,5,7,RandomK,3,200,10,44,3,"Draw(CCW,S0)",102157,3975.34
4062,4,15,RandomK,3,200,10,44,35,"Hit(CCW,2,WEAK)",117,8.52957
9882,2,11,RandomK,3,200,10,44,18,"Draw(CW,L4)",51471,2693.39
2998,6,14,RandomK,3,200,10,44,57,"Hit(CCW,5,MIDDLE)",4100,349.142
1555,2,3,RandomK,3,200,10,44,40,"Freeze(CW,0)",153243,5303.69
4372,4,14,RandomK,3,200,10,44,43,"PostGuard(CCW,12,0)",635,35.6869
3732,7,7,RandomK,3,200,10,44,20,"Draw(CW,L5)",93362,3110.45
3858,5,5,RandomK,3,200,10,44,41,"Freeze(CCW,0)",131586,5102.05
1938,0,14,RandomK,3,200,10,44,46,"Hit(CW,11,MIDDLE)",2041,144.589
9112,3,9,RandomK,3,200,10,44,35,"Hit(CCW,2,WEAK)",68927,2709.92
4157,3,12,RandomK,3,200,10,44,34,"Hit(CW,3,WEAK)",29208,1621.61
7373,1,11,RandomK,3,200,10,44,0,"Draw(CW,TEE)",50840,2619.75
7173,4,15,RandomK,3,200,10,44,19,"Draw(CCW,L4)",151,15.6549
196,4,4,RandomK,3,200,10,44,45,"PostGuard(CCW,2,1)",139988,4850.15
2630,2,14,RandomK,3,200,10,44,41,"Freeze(CCW,11)",877,50.1156
5731,2,10,RandomK,3,200,10,44,3,"Draw(CCW,S0)",49852,1724.69
9518,4,5,RandomK,3,200,10,44,39,"Hit(CCW,0,STRONG)",129390,4909.25
8211,7,12,RandomK,3,200,10,44,64,"Hit(CW,11,WEAK)",27033,1284.01
