game_id,end,shot_num,method,seed,candidate_idx,cluster_id,is_representative,shot_type,label,e_score,e_sd,cluster_value,land_x,land_y
7977,6,14,RandomK,46,2,0,1,"Draw","Draw(CW,S0)",,,,,
7977,6,14,RandomK,46,4,1,1,"Draw","Draw(CW,S2)",,,,,
7977,6,14,RandomK,46,8,2,1,"Draw","Draw(CW,S6)",,,,,
7977,6,14,RandomK,46,9,3,1,"Draw","Draw(CCW,S6)",,,,,
7977,6,14,RandomK,46,19,4,1,"Draw","Draw(CCW,L4)",,,,,
7977,6,14,RandomK,46,23,5,1,"Draw","Draw(CCW,L6)",,,,,
7977,6,14,RandomK,46,26,6,1,"PreGuard","PreGuard(CW,G3)",,,,,
7977,6,14,RandomK,46,34,7,1,"Hit","Hit(CW,1,WEAK)",,,,,
7977,6,14,RandomK,46,36,8,1,"Hit","Hit(CW,1,MIDDLE)",,,,,
7977,6,14,RandomK,46,37,9,1,"Hit","Hit(CCW,1,MIDDLE)",,,,,
7977,6,14,RandomK,46,45,10,1,"Hit","Hit(CCW,3,WEAK)",,,,,
7977,6,14,RandomK,46,58,11,1,"Hit","Hit(CW,5,STRONG)",,,,,
7977,6,14,RandomK,46,61,12,1,"Freeze","Freeze(CCW,5)",,,,,
7977,6,14,RandomK,46,62,13,1,"Hit","Hit(CW,7,TOUCH)",,,,,
7977,6,14,RandomK,46,83,14,1,"Hit","Hit(CCW,11,TOUCH)",,,,,
7977,6,14,RandomK,46,86,15,1,"Hit","Hit(CW,11,MIDDLE)",,,,,
7977,6,14,RandomK,46,88,16,1,"Hit","Hit(CW,11,STRONG)",,,,,
7977,6,14,RandomK,46,92,17,1,"Hit","Hit(CW,13,TOUCH)",,,,,
7977,6,14,RandomK,46,98,18,1,"Hit","Hit(CW,13,STRONG)",,,,,
7977,6,14,RandomK,46,119,19,1,"PostGuard","PostGuard(CCW,4,2)",,,,,
7977,6,14,RandomK,46,121,20,1,"PostGuard","PostGuard(CCW,6,0)",,,,,
7977,6,14,RandomK,46,125,21,1,"PostGuard","PostGuard(CCW,6,2)",,,,,
7977,6,14,RandomK,46,127,22,1,"PostGuard","PostGuard(CCW,8,0)",,,,,
7977,6,14,RandomK,46,131,23,1,"PostGuard","PostGuard(CCW,8,2)",,,,,
7977,6,14,RandomK,46,134,24,1,"PostGuard","PostGuard(CW,10,1)",,,,,
7977,6,14,RandomK,46,135,25,1,"PostGuard","PostGuard(CCW,10,1)",,,,,
7977,6,14,RandomK,46,139,26,1,"PostGuard","PostGuard(CCW,12,0)",,,,,
7977,6,14,RandomK,46,142,27,1,"PostGuard","PostGuard(CW,12,2)",,,,,
7977,6,14,RandomK,46,143,28,1,"PostGuard","PostGuard(CCW,12,2)",,,,,
3926,6,11,RandomK,46,4,0,1,"Draw","Draw(CW,S2)",,,,,
3926,6,11,RandomK,46,9,1,1,"Draw","Draw(CCW,S6)",,,,,
3926,6,11,RandomK,46,10,2,1,"Draw","Draw(CW,L0)",,,,,
3926,6,11,RandomK,46,22,3,1,"Draw","Draw(CW,L6)",,,,,
3926,6,11,RandomK,46,25,4,1,"Draw","Draw(CCW,L7)",,,,,
3926,6,11,RandomK,46,30,5,1,"PreGuard","PreGuard(CW,G5)",,,,,
3926,6,11,RandomK,46,34,6,1,"Hit","Hit(CW,0,WEAK)",,,,,
3926,6,11,RandomK,46,47,7,1,"Hit","Hit(CCW,2,MIDDLE)",,,,,
3926,6,11,RandomK,46,55,8,1,"Hit","Hit(CCW,4,WEAK)",,,,,
3926,6,11,RandomK,46,74,9,1,"Hit","Hit(CW,8,WEAK)",,,,,
3926,6,11,RandomK,46,79,10,1,"Hit","Hit(CCW,8,STRONG)",,,,,
3926,6,11,RandomK,46,80,11,1,"Freeze","Freeze(CW,8)",,,,,
3926,6,11,RandomK,46,81,12,1,"Freeze","Freeze(CCW,8)",,,,,
3926,6,11,RandomK,46,83,13,1,"Hit","Hit(CCW,10,TOUCH)",,,,,
3926,6,11,RandomK,46,92,14,1,"PostGuard","PostGuard(CW,1,0)",,,,,
3926,6,11,RandomK,46,94,15,1,"PostGuard","PostGuard(CW,1,1)",,,,,
3926,6,11,RandomK,46,96,16,1,"PostGuard","PostGuard(CW,1,2)",,,,,
3926,6,11,RandomK,46,97,17,1,"PostGuard","PostGuard(CCW,1,2)",,,,,
