game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec
7977,6,14,ClusterValueDeep,3,200,10,42,69,"Hit(CCW,7,STRONG)",334670,11255.6
3926,6,11,ClusterValueDeep,3,200,10,42,37,"Hit(CCW,0,MIDDLE)",91779,3908.14
3883,1,14,ClusterValueDeep,3,200,10,42,10,"Draw(CW,L0)",331542,10925.9
9222,7,5,ClusterValueDeep,3,200,10,42,8,"Draw(CW,S6)",247702,8180.79
7881,2,15,ClusterValueDeep,3,200,10,42,116,"PostGuard(CW,13,0)",342917,11417.7
6406,1,10,ClusterValueDeep,3,200,10,42,49,"Hit(CCW,9,STRONG)",114090,4019.53
8452,5,15,ClusterValueDeep,3,200,10,42,34,"Hit(CW,0,WEAK)",342965,11403.6
1028,6,15,ClusterValueDeep,3,200,10,42,0,"Draw(CW,TEE)",342112,11360.6
2596,1,14,ClusterValueDeep,3,200,10,42,86,"Hit(CW,11,MIDDLE)",343013,11563.3
4748,1,3,ClusterValueDeep,3,200,10,42,12,"Draw(CW,L1)",327915,11093.4
9206,3,13,ClusterValueDeep,3,200,10,42,6,"Draw(CW,S4)",239895,8053.4
5859,1,6,ClusterValueDeep,3,200,10,42,1,"Draw(CCW,TEE)",250518,8971.35
6871,4,5,ClusterValueDeep,3,200,10,42,46,"Hit(CW,2,MIDDLE)",293496,10268.8
7163,3,13,ClusterValueDeep,3,200,10,42,42,"Hit(CW,6,TOUCH)",244536,8280.09
5807,0,8,ClusterValueDeep,3,200,10,42,55,"Hit(CCW,7,WEAK)",201812,7376.32
5567,2,15,ClusterValueDeep,3,200,10,42,127,"PostGuard(CCW,15,2)",344075,11352.5
2507,3,11,ClusterValueDeep,3,200,10,42,43,"Hit(CCW,4,STRONG)",89029,3528.17
7006,3,15,ClusterValueDeep,3,200,10,42,0,"Draw(CW,TEE)",355701,11881.7
1984,6,4,ClusterValueDeep,3,200,10,42,0,"Draw(CW,TEE)",321353,11165.7
1845,7,14,ClusterValueDeep,3,200,10,42,6,"Draw(CW,S4)",332503,10952.3
5780,2,6,ClusterValueDeep,3,200,10,42,48,"Pass",241240,8156.81
8645,7,5,ClusterValueDeep,3,200,10,42,49,"Hit(CCW,2,STRONG)",291809,10313.4
6132,0,13,ClusterValueDeep,3,200,10,42,2,"Draw(CW,S0)",241527,8280.1
3339,4,10,ClusterValueDeep,3,200,10,42,43,"Hit(CCW,9,TOUCH)",114087,4072.83
3566,6,14,ClusterValueDeep,3,200,10,42,53,"Hit(CCW,7,TOUCH)",334534,11195.2
5523,3,9,ClusterValueDeep,3,200,10,42,58,"Hit(CW,4,STRONG)",166293,6578.92
7015,5,14,ClusterValueDeep,3,200,10,42,46,"Hit(CW,3,MIDDLE)",334719,11271.1
743,7,3,ClusterValueDeep,3,200,10,42,11,"Draw(CCW,L0)",337158,11570.6
1014,4,15,ClusterValueDeep,3,200,10,42,50,"PostGuard(CW,11,1)",342763,11435.5
3900,0,10,ClusterValueDeep,3,200,10,42,40,"Freeze(CW,9)",91938,3249.31
4543,6,5,ClusterValueDeep,3,200,10,42,34,"Hit(CW,0,WEAK)",275025,9563.39
9231,5,14,ClusterValueDeep,3,200,10,42,50,"Freeze(CW,5)",342537,11396.7
1825,5,7,ClusterValueDeep,3,200,10,42,1,"Draw(CCW,TEE)",243735,8840.45
4062,4,15,ClusterValueDeep,3,200,10,42,116,"Pass",358729,12024.3
9882,2,11,ClusterValueDeep,3,200,10,42,75,"PostGuard(CCW,1,1)",90352,3866.54
2998,6,14,ClusterValueDeep,3,200,10,42,97,"Hit(CCW,13,MIDDLE)",342597,11561.4
1555,2,3,ClusterValueDeep,3,200,10,42,35,"Hit(CCW,0,WEAK)",331444,11196.1
4372,4,14,ClusterValueDeep,3,200,10,42,43,"PostGuard(CCW,12,0)",331737,10986.3
3732,7,7,ClusterValueDeep,3,200,10,42,41,"Freeze(CCW,4)",193720,6403.97
3858,5,5,ClusterValueDeep,3,200,10,42,35,"Hit(CCW,0,WEAK)",323453,11663.8
1938,0,14,ClusterValueDeep,3,200,10,42,44,"Hit(CW,11,WEAK)",334210,11167.6
9112,3,9,ClusterValueDeep,3,200,10,42,37,"Hit(CCW,2,MIDDLE)",129785,4557.28
4157,3,12,ClusterValueDeep,3,200,10,42,37,"Hit(CCW,3,MIDDLE)",44961,1853.38
7373,1,11,ClusterValueDeep,3,200,10,42,45,"Hit(CCW,4,WEAK)",80253,3091.89
7173,4,15,ClusterValueDeep,3,200,10,42,0,"Draw(CW,TEE)",341707,11407.6
196,4,4,ClusterValueDeep,3,200,10,42,33,"Hit(CCW,3,TOUCH)",306512,10339.6
2630,2,14,ClusterValueDeep,3,200,10,42,41,"Freeze(CCW,11)",332682,11049.4
5731,2,10,ClusterValueDeep,3,200,10,42,13,"Draw(CCW,L1)",101259,3311.23
9518,4,5,ClusterValueDeep,3,200,10,42,5,"Draw(CCW,S2)",316823,11438
8211,7,12,ClusterValueDeep,3,200,10,42,45,"Hit(CCW,5,WEAK)",39748,1429.51
