game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec,risk_lambda,num_candidates,num_children
7977,6,14,RandomK,3,200,10,44,37,"Hit(CCW,1,MIDDLE)",4708,594.24,0,145,29
3926,6,11,RandomK,3,200,10,44,78,"Hit(CW,8,STRONG)",46036,4174.62,0,123,25
3883,1,14,RandomK,3,200,10,44,4,"Draw(CW,S2)",767,50.2192,0,37,8
9222,7,5,RandomK,3,200,10,44,19,"Draw(CCW,L4)",120844,7221.28,0,37,8
7881,2,15,RandomK,3,200,10,44,48,"Hit(CW,4,STRONG)",329,26.8852,0,129,26
6406,1,10,RandomK,3,200,10,44,45,"Hit(CCW,9,WEAK)",53126,3579.4,0,59,12
8452,5,15,RandomK,3,200,10,44,86,"Hit(CW,10,MIDDLE)",353,36.1542,0,153,31
1028,6,15,RandomK,3,200,10,44,1,"Draw(CCW,TEE)",351,36.0428,0,151,31
2596,1,14,RandomK,3,200,10,44,46,"Hit(CW,3,MIDDLE)",4814,631.717,0,145,29
4748,1,3,RandomK,3,200,10,44,22,"Draw(CW,L6)",152723,9458.09,0,49,10
9206,3,13,RandomK,3,200,10,44,32,"Hit(CW,12,TOUCH)",7615,731.696,0,49,10
5859,1,6,RandomK,3,200,10,44,40,"Freeze(CW,1)",114854,7926.89,0,65,13
6871,4,5,RandomK,3,200,10,44,3,"Draw(CCW,S0)",130044,8725.59,0,71,15
7163,3,13,RandomK,3,200,10,44,68,"Hit(CW,12,STRONG)",13496,1424.25,0,85,17
5807,0,8,RandomK,3,200,10,44,74,"PostGuard(CW,6,0)",91696,6821.63,0,81,17
5567,2,15,RandomK,3,200,10,44,67,"Hit(CCW,8,MIDDLE)",329,31.1683,0,129,26
2507,3,11,RandomK,3,200,10,44,73,"Hit(CCW,10,STRONG)",48344,4117.41,0,107,22
7006,3,15,RandomK,3,200,10,44,3,"Draw(CCW,S0)",345,37.5625,0,145,29
1984,6,4,RandomK,3,200,10,44,11,"Draw(CCW,L0)",142162,9151.62,0,59,12
1845,7,14,RandomK,3,200,10,44,44,"PostGuard(CW,10,1)",1147,98.7851,0,55,11
5780,2,6,RandomK,3,200,10,44,18,"Draw(CW,L4)",109923,6904.76,0,49,10
8645,7,5,RandomK,3,200,10,44,35,"Hit(CCW,0,WEAK)",128891,8641.28,0,71,15
6132,0,13,RandomK,3,200,10,44,80,"PostGuard(CW,11,0)",18529,2077.7,0,87,18
3339,4,10,RandomK,3,200,10,44,37,"Hit(CCW,7,MIDDLE)",58248,4186.41,0,71,15
3566,6,14,RandomK,3,200,10,44,53,"Hit(CCW,7,TOUCH)",3600,493.801,0,129,26
5523,3,9,RandomK,3,200,10,44,56,"Hit(CW,4,MIDDLE)",76025,6072.43,0,103,21
7015,5,14,RandomK,3,200,10,44,11,"Draw(CCW,L0)",4810,618.31,0,145,29
743,7,3,RandomK,3,200,10,44,20,"Draw(CW,L5)",154416,9925.49,0,55,11
1014,4,15,RandomK,3,200,10,44,11,"Draw(CCW,L0)",261,16.9582,0,61,13
3900,0,10,RandomK,3,200,10,44,2,"Draw(CW,S0)",53001,3508.07,0,55,11
4543,6,5,RandomK,3,200,10,44,46,"Hit(CW,2,MIDDLE)",129536,8725.25,0,71,15
9231,5,14,RandomK,3,200,10,44,11,"Draw(CCW,L0)",2332,245.686,0,101,21
1825,5,7,RandomK,3,200,10,44,6,"Draw(CW,S4)",103925,7310.09,0,77,16
4062,4,15,RandomK,3,200,10,44,35,"Hit(CCW,2,WEAK)",317,25.8907,0,117,24
9882,2,11,RandomK,3,200,10,44,46,"Hit(CW,4,MIDDLE)",47659,4238.73,0,109,22
2998,6,14,RandomK,3,200,10,44,33,"Hit(CCW,1,TOUCH)",4500,582.116,0,145,29
1555,2,3,RandomK,3,200,10,44,15,"Draw(CCW,L2)",153962,9832.4,0,55,11
4372,4,14,RandomK,3,200,10,44,43,"PostGuard(CCW,12,0)",1035,83.7378,0,49,10
3732,7,7,RandomK,3,200,10,44,5,"Draw(CCW,S2)",94166,5701.77,0,49,10
3858,5,5,RandomK,3,200,10,44,0,"Draw(CW,TEE)",131171,9172.96,0,75,15
1938,0,14,RandomK,3,200,10,44,44,"Hit(CW,11,WEAK)",2441,266.609,0,93,19
9112,3,9,RandomK,3,200,10,44,35,"Hit(CCW,2,WEAK)",69343,4832.24,0,75,15
4157,3,12,RandomK,3,200,10,44,34,"Hit(CW,3,WEAK)",34061,3390.76,0,107,22
7373,1,11,RandomK,3,200,10,44,49,"Hit(CCW,4,STRONG)",50414,4442.51,0,103,21
7173,4,15,RandomK,3,200,10,44,19,"Draw(CCW,L4)",351,37.8483,0,151,31
196,4,4,RandomK,3,200,10,44,45,"PostGuard(CCW,2,1)",140178,8781.94,0,49,10
2630,2,14,RandomK,3,200,10,44,33,"Hit(CCW,11,TOUCH)",1277,106.551,0,59,12
5731,2,10,RandomK,3,200,10,44,1,"Draw(CCW,TEE)",50676,3185.9,0,43,9
9518,4,5,RandomK,3,200,10,44,7,"Draw(CCW,S4)",130023,8829.57,0,71,15
8211,7,12,RandomK,3,200,10,44,60,"Freeze(CW,9)",26402,2144.42,0,79,16
5392,3,13,RandomK,3,200,10,44,57,"Hit(CCW,4,MIDDLE)",25454,3151.97,0,135,27
4262,4,2,RandomK,3,200,10,44,32,"Hit(CW,1,TOUCH)",168273,10568.9,0,49,10
6230,1,12,RandomK,3,200,10,44,2,"Draw(CW,S0)",22796,1648.47,0,49,10
3543,4,7,RandomK,3,200,10,44,42,"PostGuard(CW,1,0)",96031,6100.34,0,55,11
1784,6,5,RandomK,3,200,10,44,6,"Draw(CW,S4)",131368,8843.32,0,71,15
4905,4,14,RandomK,3,200,10,44,47,"Hit(CCW,7,MIDDLE)",2560,257.956,0,101,21
3837,2,10,RandomK,3,200,10,44,34,"Hit(CW,7,WEAK)",55623,4047.98,0,71,15
2854,0,15,RandomK,3,200,10,44,68,"Hit(CW,14,STRONG)",303,23.8955,0,103,21
1221,1,10,RandomK,3,200,10,44,44,"Hit(CW,3,WEAK)",64369,5675.85,0,113,23
7301,6,14,RandomK,3,200,10,44,12,"Draw(CW,L1)",4781,617.874,0,145,29
5248,0,3,RandomK,3,200,10,44,39,"Hit(CCW,2,STRONG)",155233,9677.76,0,49,10
2545,3,15,RandomK,3,200,10,44,7,"Draw(CCW,S4)",261,16.1701,0,61,13
6335,1,11,RandomK,3,200,10,44,35,"Hit(CCW,6,WEAK)",35836,2322.87,0,53,11
8275,4,5,RandomK,3,200,10,44,24,"Draw(CW,L7)",131573,8934.2,0,71,15
963,5,13,RandomK,3,200,10,44,10,"Draw(CW,L0)",12548,1337.06,0,89,18
176,5,11,RandomK,3,200,10,44,24,"Draw(CW,L7)",51986,4565.7,0,97,20
2199,1,13,RandomK,3,200,10,44,18,"Draw(CW,L4)",23908,2887.74,0,119,24
8298,3,11,RandomK,3,200,10,44,73,"Hit(CCW,8,TOUCH)",52430,4942.69,0,119,24
6729,2,14,RandomK,3,200,10,44,2,"Draw(CW,S0)",4389,548.928,0,135,27
8119,5,4,RandomK,3,200,10,44,11,"Draw(CCW,L0)",143728,9673.54,0,65,13
8189,0,14,RandomK,3,200,10,44,35,"Hit(CCW,13,WEAK)",1212,97.339,0,55,11
9791,0,8,RandomK,3,200,10,44,3,"Draw(CCW,S0)",83331,5434.23,0,55,11
5487,5,5,RandomK,3,200,10,44,1,"Draw(CCW,TEE)",128635,8740,0,71,15
4950,0,15,RandomK,3,200,10,44,7,"Draw(CCW,S4)",271,16.734,0,71,15
9143,3,7,RandomK,3,200,10,44,12,"Draw(CW,L1)",104030,7480.74,0,81,17
4517,4,13,RandomK,3,200,10,44,67,"Hit(CCW,8,MIDDLE)",28835,3659.99,0,123,25
2994,5,10,RandomK,3,200,10,44,42,"Hit(CW,3,TOUCH)",67887,5904.09,0,113,23
961,6,13,RandomK,3,200,10,44,57,"Hit(CCW,4,MIDDLE)",28410,3543.82,0,139,28
1566,1,3,RandomK,3,200,10,44,42,"Hit(CW,2,TOUCH)",155608,10093.1,0,59,12
1686,6,15,RandomK,3,200,10,44,7,"Draw(CCW,S4)",249,14.2202,0,49,10
1201,0,6,RandomK,3,200,10,44,33,"Hit(CCW,1,TOUCH)",109110,6907.61,0,53,11
5494,4,5,RandomK,3,200,10,44,46,"Hit(CW,2,MIDDLE)",132292,9353.24,0,75,15
2492,4,15,RandomK,3,200,10,44,42,"Hit(CW,10,TOUCH)",275,19.562,0,75,15
8959,1,11,RandomK,3,200,10,44,39,"Hit(CCW,2,STRONG)",50642,4508.4,0,97,20
1671,0,15,RandomK,3,200,10,44,47,"Hit(CCW,6,MIDDLE)",317,25.2203,0,117,24
1385,7,11,RandomK,3,200,10,44,79,"PostGuard(CCW,5,0)",48393,4023.38,0,103,21
6872,1,14,RandomK,3,200,10,44,1,"Draw(CCW,TEE)",4438,585.922,0,135,27
8785,1,4,RandomK,3,200,10,44,42,"PostGuard(CW,2,0)",138691,8679.69,0,49,10
1835,0,15,RandomK,3,200,10,44,56,"Hit(CW,14,MIDDLE)",269,13.1035,0,69,14
6216,7,8,RandomK,3,200,10,44,18,"Draw(CW,L4)",83878,5467.57,0,55,11
8471,6,5,RandomK,3,200,10,44,60,"Freeze(CW,4)",131372,9228.35,0,75,15
256,3,12,RandomK,3,200,10,44,48,"Hit(CW,11,STRONG)",24334,1920.83,0,77,16
5778,2,9,RandomK,3,200,10,44,68,"Hit(CW,6,STRONG)",76895,5880.36,0,97,20
6320,4,15,RandomK,3,200,10,44,67,"Hit(CCW,12,MIDDLE)",303,20.406,0,103,21
1638,4,11,RandomK,3,200,10,44,68,"Hit(CW,8,STRONG)",48259,4062.2,0,103,21
2310,6,15,RandomK,3,200,10,44,75,"Hit(CCW,10,WEAK)",335,29.1316,0,135,27
7921,5,4,RandomK,3,200,10,44,41,"Freeze(CCW,1)",138035,8693.29,0,49,10
1361,1,12,RandomK,3,200,10,44,31,"PreGuard(CCW,G5)",22840,1720.78,0,59,12
5041,1,8,RandomK,3,200,10,44,49,"PostGuard(CCW,6,0)",84030,5564.68,0,55,11
5033,7,5,RandomK,3,200,10,44,39,"Hit(CCW,0,STRONG)",129523,8688.47,0,71,15
5022,1,15,RandomK,3,200,10,44,17,"Draw(CCW,L3)",289,20.8987,0,89,18
9907,7,9,RandomK,3,200,10,44,34,"Hit(CW,4,WEAK)",70338,4780.65,0,65,13
8627,2,12,RandomK,3,200,10,44,18,"Draw(CW,L4)",38131,3817.87,0,103,21
1641,6,10,RandomK,3,200,10,44,34,"Hit(CW,1,WEAK)",63072,5740.79,0,113,23
7249,2,15,RandomK,3,200,10,44,6,"Draw(CW,S4)",339,30.0343,0,139,28
4837,7,2,RandomK,3,200,10,44,19,"Draw(CCW,L4)",169413,10904.4,0,49,10
1039,2,15,RandomK,3,200,10,44,34,"Hit(CW,14,WEAK)",243,11.257,0,43,9
7846,3,10,RandomK,3,200,10,44,48,"Hit(CW,9,STRONG)",54354,3796.78,0,65,13
5246,2,5,RandomK,3,200,10,44,0,"Draw(CW,TEE)",132186,9385.17,0,75,15
4166,2,12,RandomK,3,200,10,44,52,"Hit(CW,11,STRONG)",24442,1859.69,0,75,15
6533,4,6,RandomK,3,200,10,44,64,"PostGuard(CW,0,1)",120362,8887.54,0,81,17
5721,0,12,RandomK,3,200,10,44,106,"PostGuard(CW,6,1)",42146,4412.54,0,123,25
4463,7,9,RandomK,3,200,10,44,1,"Draw(CCW,TEE)",78951,6432.69,0,103,21
5606,2,14,RandomK,3,200,10,44,46,"Hit(CW,3,MIDDLE)",3936,487.541,0,139,28
1123,4,3,RandomK,3,200,10,44,36,"Hit(CW,0,MIDDLE)",153695,9784.86,0,55,11
8113,3,15,RandomK,3,200,10,44,35,"Hit(CCW,8,WEAK)",269,13.0563,0,69,14
716,6,7,RandomK,3,200,10,44,41,"Freeze(CCW,4)",96821,6142.31,0,55,11
459,3,5,RandomK,3,200,10,44,45,"Hit(CCW,2,WEAK)",128411,8666.79,0,71,15
9287,7,12,RandomK,3,200,10,44,38,"Hit(CW,11,WEAK)",23410,1710.72,0,65,13
5647,1,10,RandomK,3,200,10,44,0,"Draw(CW,TEE)",64516,5183.67,0,91,19
4562,4,13,RandomK,3,200,10,44,82,"Hit(CW,10,TOUCH)",28118,3481.78,0,129,26
6201,5,11,RandomK,3,200,10,44,63,"Hit(CCW,6,TOUCH)",45474,3961.03,0,107,22
9166,3,14,RandomK,3,200,10,44,65,"Hit(CCW,7,WEAK)",4127,530.35,0,139,28
8703,4,3,RandomK,3,200,10,44,17,"Draw(CCW,L3)",152387,9336.73,0,49,10
1616,0,14,RandomK,3,200,10,44,33,"Hit(CCW,7,TOUCH)",1441,127.129,0,69,14
5809,3,9,RandomK,3,200,10,44,47,"Hit(CCW,8,MIDDLE)",67547,4320.02,0,53,11
4651,6,5,RandomK,3,200,10,44,1,"Draw(CCW,TEE)",129593,8865.7,0,71,15
8894,2,15,RandomK,3,200,10,44,2,"Draw(CW,S0)",279,18.8042,0,79,16
2369,6,9,RandomK,3,200,10,44,2,"Draw(CW,S0)",74976,5445.93,0,79,16
1083,7,15,RandomK,3,200,10,44,10,"Draw(CW,L0)",303,23.5468,0,103,21
366,3,11,RandomK,3,200,10,44,45,"Hit(CCW,2,WEAK)",55252,5362.68,0,119,24
6354,2,15,RandomK,3,200,10,44,109,"PostGuard(CCW,3,0)",351,29.6444,0,151,31
9260,7,2,RandomK,3,200,10,44,20,"Draw(CW,L5)",167851,10676.6,0,49,10
