game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec
6408,7,15,AllGrid,3,1000,10,42,36,"Hit(CW,12,TOUCH)",1029176,35186.8
9639,2,15,AllGrid,3,1000,10,42,66,"Hit(CW,8,MIDDLE)",1029110,35671.5
1589,4,15,AllGrid,3,1000,10,42,37,"Hit(CCW,2,MIDDLE)",1037332,34686.4
4707,7,15,AllGrid,3,1000,10,42,15,"Draw(CCW,L2)",1025409,34944.7
9432,3,15,AllGrid,3,1000,10,42,102,"PostGuard(CW,9,2)",1029095,35300.8
7871,7,15,AllGrid,3,1000,10,42,134,"PostGuard(CW,11,1)",1034891,35388.1
6154,4,15,AllGrid,3,1000,10,42,53,"PostGuard(CCW,13,0)",1038181,34882.7
4511,3,15,AllGrid,3,1000,10,42,39,"Hit(CCW,6,STRONG)",1035042,35249.7
3435,0,15,AllGrid,3,1000,10,42,21,"Draw(CCW,L5)",1029884,35677.1
8154,1,15,AllGrid,3,1000,10,42,30,"PreGuard(CW,G5)",1035209,34543.5
5567,2,15,AllGrid,3,1000,10,42,63,"Hit(CCW,8,TOUCH)",1027696,35137.7
7847,7,15,AllGrid,3,1000,10,42,6,"Draw(CW,S4)",1026354,35244
7828,4,15,AllGrid,3,1000,10,42,126,"PostGuard(CW,11,0)",1031274,35546.8
3058,3,14,AllGrid,3,1000,10,42,47,"Hit(CCW,11,MIDDLE)",1120661,38019.3
9900,7,14,AllGrid,3,1000,10,42,74,"Hit(CW,11,WEAK)",1101580,37882.5
2630,2,14,AllGrid,3,1000,10,42,10,"Draw(CW,L0)",1120911,38189.5
2882,5,14,AllGrid,3,1000,10,42,15,"Draw(CCW,L2)",1121214,37901.7
7977,6,14,AllGrid,3,1000,10,42,35,"Hit(CCW,1,WEAK)",1100480,38131.4
4927,1,14,AllGrid,3,1000,10,42,103,"PostGuard(CCW,8,1)",1124150,37781.5
6215,2,14,AllGrid,3,1000,10,42,93,"PostGuard(CCW,6,1)",1127261,38735.3
3697,5,14,AllGrid,3,1000,10,42,22,"Draw(CW,L6)",1089043,36765.3
6622,3,14,AllGrid,3,1000,10,42,56,"Hit(CW,11,MIDDLE)",1092425,36963.4
5422,3,14,AllGrid,3,1000,10,42,12,"Draw(CW,L1)",1093033,36974.7
529,5,14,AllGrid,3,1000,10,42,59,"Hit(CCW,13,STRONG)",1121195,37854.9
7054,4,14,AllGrid,3,1000,10,42,6,"Draw(CW,S4)",1091236,36837.3
9240,0,14,AllGrid,3,1000,10,42,13,"Draw(CCW,L1)",1119313,37592
6303,3,13,AllGrid,3,1000,10,42,18,"Draw(CW,L4)",1214395,41776.8
2760,1,13,AllGrid,3,1000,10,42,58,"Hit(CW,8,STRONG)",1249415,43674.5
7738,2,13,AllGrid,3,1000,10,42,51,"Freeze(CCW,2)",1305921,48241.6
4004,6,13,AllGrid,3,1000,10,42,108,"PostGuard(CW,3,0)",1313193,48728.7
1546,0,13,AllGrid,3,1000,10,42,54,"Hit(CW,10,WEAK)",1226534,42350.3
1255,4,13,AllGrid,3,1000,10,42,58,"Hit(CW,10,STRONG)",1232974,42925
2661,7,13,AllGrid,3,1000,10,42,53,"Hit(CCW,6,TOUCH)",1241246,43783.1
8474,4,13,AllGrid,3,1000,10,42,8,"Draw(CW,S6)",1188429,39939.4
9578,3,13,AllGrid,3,1000,10,42,59,"Hit(CCW,8,STRONG)",1257348,44512.4
6461,7,13,AllGrid,3,1000,10,42,84,"Hit(CW,12,WEAK)",1262928,45272.5
4362,3,13,AllGrid,3,1000,10,42,78,"Hit(CW,10,STRONG)",1251848,44672.1
8711,2,13,AllGrid,3,1000,10,42,15,"Draw(CCW,L2)",1287945,47413.3
9826,2,13,AllGrid,3,1000,10,42,8,"Draw(CW,S6)",1203914,41055.3
8421,6,12,AllGrid,3,1000,10,42,36,"Hit(CW,9,MIDDLE)",123622,5492.75
524,5,12,AllGrid,3,1000,10,42,36,"Hit(CW,11,MIDDLE)",112276,4824.51
2525,3,12,AllGrid,3,1000,10,42,43,"Hit(CCW,9,TOUCH)",135478,6448.45
9771,3,12,AllGrid,3,1000,10,42,7,"Draw(CCW,S4)",125426,5598.23
239,3,12,AllGrid,3,1000,10,42,11,"Draw(CCW,L0)",125912,5870.43
5828,2,12,AllGrid,3,1000,10,42,6,"Draw(CW,S4)",137977,7033.21
1804,7,12,AllGrid,3,1000,10,42,7,"Draw(CCW,S4)",122198,5383.12
3588,5,12,AllGrid,3,1000,10,42,11,"Draw(CCW,L0)",130414,6583.52
994,7,12,AllGrid,3,1000,10,42,35,"Hit(CCW,11,WEAK)",110603,4576.62
3229,1,12,AllGrid,3,1000,10,42,3,"Draw(CCW,S0)",128367,6330.72
5459,0,12,AllGrid,3,1000,10,42,39,"Hit(CCW,11,STRONG)",127348,5655.21
1482,1,12,AllGrid,3,1000,10,42,3,"Draw(CCW,S0)",140356,7007.91
1109,5,12,AllGrid,3,1000,10,42,54,"Hit(CW,7,WEAK)",166510,10279
