game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec
7977,6,14,AllGrid,3,200,10,44,46,"Hit(CW,3,MIDDLE)",17586,1444.78
3926,6,11,AllGrid,3,200,10,44,37,"Hit(CCW,0,MIDDLE)",61636,3789.13
3883,1,14,AllGrid,3,200,10,44,0,"Draw(CW,TEE)",1014,53.0601
9222,7,5,AllGrid,3,200,10,44,5,"Draw(CCW,S2)",122930,4268.74
7881,2,15,AllGrid,3,200,10,44,84,"Hit(CW,12,WEAK)",129,8.98374
6406,1,10,AllGrid,3,200,10,44,2,"Draw(CW,S0)",58780,2469.32
8452,5,15,AllGrid,3,200,10,44,34,"Hit(CW,0,WEAK)",153,13.2218
1028,6,15,AllGrid,3,200,10,44,0,"Draw(CW,TEE)",151,13.282
2596,1,14,AllGrid,3,200,10,44,86,"Hit(CW,11,MIDDLE)",17420,1378.72
4748,1,3,AllGrid,3,200,10,44,42,"PostGuard(CW,3,0)",156720,5585.77
9206,3,13,AllGrid,3,200,10,44,34,"Hit(CW,12,WEAK)",11157,625.933
5859,1,6,AllGrid,3,200,10,44,3,"Draw(CCW,S0)",118413,4837.07
6871,4,5,AllGrid,3,200,10,44,53,"PostGuard(CCW,1,0)",133007,5276.14
7163,3,13,AllGrid,3,200,10,44,63,"Hit(CCW,12,TOUCH)",22700,1415.2
5807,0,8,AllGrid,3,200,10,44,42,"Hit(CW,5,TOUCH)",94427,4199.65
5567,2,15,AllGrid,3,200,10,44,0,"Draw(CW,TEE)",129,10.3412
2507,3,11,AllGrid,3,200,10,44,43,"Hit(CCW,4,STRONG)",55904,2967.91
7006,3,15,AllGrid,3,200,10,44,0,"Draw(CW,TEE)",145,13.0355
1984,6,4,AllGrid,3,200,10,44,41,"Freeze(CCW,1)",144973,5437.94
1845,7,14,AllGrid,3,200,10,44,48,"PostGuard(CW,12,0)",2935,174.483
5780,2,6,AllGrid,3,200,10,44,28,"PreGuard(CW,G4)",111696,4076.95
8645,7,5,AllGrid,3,200,10,44,38,"Hit(CW,0,STRONG)",133072,5411.4
6132,0,13,AllGrid,3,200,10,44,2,"Draw(CW,S0)",22968,1550.5
3339,4,10,AllGrid,3,200,10,44,43,"Hit(CCW,9,TOUCH)",63116,2770.52
3566,6,14,AllGrid,3,200,10,44,56,"Hit(CW,7,MIDDLE)",13524,1136.23
5523,3,9,AllGrid,3,200,10,44,59,"Hit(CCW,4,STRONG)",83795,4338.17
7015,5,14,AllGrid,3,200,10,44,46,"Hit(CW,3,MIDDLE)",17576,1488.9
743,7,3,AllGrid,3,200,10,44,20,"Draw(CW,L5)",158914,5936.16
1014,4,15,AllGrid,3,200,10,44,10,"Draw(CW,L0)",61,3.34005
3900,0,10,AllGrid,3,200,10,44,0,"Draw(CW,TEE)",58483,2432.98
4543,6,5,AllGrid,3,200,10,44,50,"Freeze(CW,2)",133454,5325.92
9231,5,14,AllGrid,3,200,10,44,7,"Draw(CCW,S4)",7737,543.374
1825,5,7,AllGrid,3,200,10,44,68,"PostGuard(CW,5,2)",106162,4479.59
4062,4,15,AllGrid,3,200,10,44,35,"Hit(CCW,2,WEAK)",117,10.6889
9882,2,11,AllGrid,3,200,10,44,65,"Hit(CCW,8,WEAK)",58793,3409.45
2998,6,14,AllGrid,3,200,10,44,57,"Hit(CCW,5,MIDDLE)",17252,1508.33
1555,2,3,AllGrid,3,200,10,44,45,"PostGuard(CCW,1,1)",158574,5856.07
4372,4,14,AllGrid,3,200,10,44,0,"Draw(CW,TEE)",2176,134.108
3732,7,7,AllGrid,3,200,10,44,9,"Draw(CCW,S6)",94656,3336.49
3858,5,5,AllGrid,3,200,10,44,3,"Draw(CCW,S0)",133949,5516.18
1938,0,14,AllGrid,3,200,10,44,46,"Hit(CW,11,MIDDLE)",7396,561.255
9112,3,9,AllGrid,3,200,10,44,3,"Draw(CCW,S0)",74373,3279.83
4157,3,12,AllGrid,3,200,10,44,39,"Hit(CCW,3,STRONG)",41862,2581.39
7373,1,11,AllGrid,3,200,10,44,41,"Freeze(CCW,2)",53593,2950.61
7173,4,15,AllGrid,3,200,10,44,0,"Draw(CW,TEE)",151,18.3312
196,4,4,AllGrid,3,200,10,44,29,"PreGuard(CCW,G4)",144591,5202.85
2630,2,14,AllGrid,3,200,10,44,32,"Hit(CW,11,TOUCH)",3189,180.327
5731,2,10,AllGrid,3,200,10,44,28,"PreGuard(CW,G4)",51581,1942.49
9518,4,5,AllGrid,3,200,10,44,44,"Hit(CW,2,WEAK)",134271,5321.44
8211,7,12,AllGrid,3,200,10,44,69,"Hit(CCW,11,STRONG)",34562,1815.95
