game_id,end,shot_num,method,seed,candidate_idx,cluster_id,is_representative,shot_type,label,e_score,e_sd,cluster_value,land_x,land_y,cluster_sd,cluster_value_risk,risk_lambda,rep_rank,rep_visits
2435,0,1,ClusterValue,42,0,0,0,"Draw","Draw(CW,TEE)",2.000000,1.414214,0.523810,-0.187973,37.853336,2.280749,0.523810,0,,
2435,0,1,ClusterValue,42,1,0,0,"Draw","Draw(CCW,TEE)",-1.000000,0.000000,0.523810,0.103571,37.709644,2.280749,0.523810,0,,
2435,0,1,ClusterValue,42,2,0,0,"Draw","Draw(CW,S0)",-0.333333,1.699673,0.523810,-0.412712,38.276123,2.280749,0.523810,0,,
2435,0,1,ClusterValue,42,6,0,0,"Draw","Draw(CW,S4)",-2.000000,2.449490,0.523810,-0.304867,38.012199,2.280749,0.523810,0,,
2435,0,1,ClusterValue,42,7,0,0,"Draw","Draw(CCW,S4)",0.333333,0.942809,0.523810,0.143408,37.714497,2.280749,0.523810,0,,
2435,0,1,ClusterValue,42,32,0,0,"Hit","Hit(CW,0,TOUCH)",1.333333,2.054805,0.523810,0.052791,37.711372,2.280749,0.523810,0,,
2435,0,1,ClusterValue,42,33,0,0,"Hit","Hit(CCW,0,TOUCH)",3.333333,0.471405,0.523810,0.122883,37.711369,2.280749,0.523810,0,,
2435,0,1,ClusterValue,42,3,1,0,"Draw","Draw(CCW,S0)",0.333333,0.942809,0.166667,0.197315,37.729572,1.213352,0.166667,0,,
2435,0,1,ClusterValue,42,11,1,0,"Draw","Draw(CCW,L0)",0.000000,1.414214,0.166667,0.576705,38.019257,1.213352,0.166667,0,,
2435,0,1,ClusterValue,42,4,2,0,"Draw","Draw(CW,S2)",0.666667,1.247219,0.944444,0.899884,38.401306,2.368127,0.944444,0,,
2435,0,1,ClusterValue,42,5,2,0,"Draw","Draw(CCW,S2)",-1.000000,2.943920,0.944444,0.899917,38.404873,2.368127,0.944444,0,,
2435,0,1,ClusterValue,42,14,2,1,"Draw","Draw(CW,L2)",3.000000,1.632993,0.944444,1.538970,38.403671,2.368127,0.944444,0,3,16
2435,0,1,ClusterValue,42,15,2,0,"Draw","Draw(CCW,L2)",0.333333,1.885618,0.944444,1.538953,38.404457,2.368127,0.944444,0,,
2435,0,1,ClusterValue,42,16,2,0,"Draw","Draw(CW,L3)",3.000000,1.414214,0.944444,1.088060,37.310215,2.368127,0.944444,0,,
2435,0,1,ClusterValue,42,17,2,0,"Draw","Draw(CCW,L3)",-0.333333,0.942809,0.944444,1.087985,37.312275,2.368127,0.944444,0,,
2435,0,1,ClusterValue,42,8,3,0,"Draw","Draw(CW,S6)",1.000000,2.449490,0.777778,-0.899917,38.404873,2.799912,0.777778,0,,
2435,0,1,ClusterValue,42,9,3,0,"Draw","Draw(CCW,S6)",-1.000000,0.000000,0.777778,-0.899883,38.401276,2.799912,0.777778,0,,
2435,0,1,ClusterValue,42,20,3,0,"Draw","Draw(CW,L5)",-0.666667,2.357023,0.777778,-1.087984,37.312302,2.799912,0.777778,0,,
2435,0,1,ClusterValue,42,21,3,1,"Draw","Draw(CCW,L5)",3.333333,3.858612,0.777778,-1.088060,37.310215,2.799912,0.777778,0,0,48
2435,0,1,ClusterValue,42,22,3,0,"Draw","Draw(CW,L6)",0.333333,2.624669,0.777778,-1.538953,38.404457,2.799912,0.777778,0,,
2435,0,1,ClusterValue,42,23,3,0,"Draw","Draw(CCW,L6)",1.666667,0.942809,0.777778,-1.539004,38.404030,2.799912,0.777778,0,,
2435,0,1,ClusterValue,42,10,4,0,"Draw","Draw(CW,L0)",1.333333,0.471405,0.666667,-0.000192,39.946053,2.118700,0.666667,0,,
2435,0,1,ClusterValue,42,12,4,0,"Draw","Draw(CW,L1)",0.333333,1.885618,0.666667,1.088377,39.497604,2.118700,0.666667,0,,
