game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec,risk_lambda,num_candidates,num_children
2435,0,1,ClusterValue,3,200,10,42,35,"Hit(CCW,0,WEAK)",191069,11739.3,0,43,4
5303,2,0,ClusterValue,3,200,10,42,22,"Draw(CW,L6)",204490,12433.1,0,33,4
284,7,1,ClusterValue,3,200,10,42,9,"Draw(CCW,S6)",189925,11558.3,0,39,4
9065,4,0,ClusterValue,3,200,10,42,28,"PreGuard(CW,G4)",203925,12533.1,0,33,4
7579,0,1,ClusterValue,3,200,10,42,40,"Freeze(CW,0)",191526,11909,0,43,4
5445,5,1,ClusterValue,3,200,10,42,23,"Draw(CCW,L6)",189643,11628.1,0,39,4
9428,3,0,ClusterValue,3,200,10,42,19,"Draw(CCW,L4)",201979,12365,0,33,4
7300,3,0,ClusterValue,3,200,10,42,29,"PreGuard(CCW,G4)",204836,12527.6,0,33,4
8156,1,1,ClusterValue,3,200,10,42,14,"Draw(CW,L2)",188978,11518.6,0,39,4
8701,2,0,ClusterValue,3,200,10,42,27,"PreGuard(CCW,G3)",201261,12238.8,0,33,4
1998,7,0,ClusterValue,3,200,10,42,18,"Draw(CW,L4)",203123,12514.2,0,33,4
2643,7,1,ClusterValue,3,200,10,42,6,"Draw(CW,S4)",190950,11765.3,0,43,4
4833,5,0,ClusterValue,3,200,10,42,14,"Draw(CW,L2)",204032,12265,0,33,4
6085,3,0,ClusterValue,3,200,10,42,19,"Draw(CCW,L4)",202854,12484.8,0,33,4
3377,1,1,ClusterValue,3,200,10,42,32,"PostGuard(CW,1,0)",190137,11584.4,0,39,4
3950,3,1,ClusterValue,3,200,10,42,33,"Hit(CCW,0,TOUCH)",191938,12066.1,0,43,4
5322,5,0,ClusterValue,3,200,10,42,7,"Draw(CCW,S4)",204208,12562.3,0,33,4
6603,4,0,ClusterValue,3,200,10,42,18,"Draw(CW,L4)",203232,12362.3,0,33,4
6821,4,0,ClusterValue,3,200,10,42,29,"PreGuard(CCW,G4)",203024,12433.9,0,33,4
4552,4,0,ClusterValue,3,200,10,42,8,"Draw(CW,S6)",204533,12327.5,0,33,4
1532,3,1,ClusterValue,3,200,10,42,11,"Draw(CCW,L0)",191037,11746.1,0,43,4
5154,6,1,ClusterValue,3,200,10,42,5,"Draw(CCW,S2)",191143,11855.1,0,43,4
3082,0,2,ClusterValue,3,200,10,42,25,"Draw(CCW,L7)",172629,10392.5,0,33,4
4716,7,3,ClusterValue,3,200,10,42,8,"Draw(CW,S6)",157711,9570.75,0,33,4
2732,2,0,ClusterValue,3,200,10,42,25,"Draw(CCW,L7)",203455,12405.2,0,33,4
7051,7,1,ClusterValue,3,200,10,42,9,"Draw(CCW,S6)",190084,11882.8,0,43,4
5470,0,1,ClusterValue,3,200,10,42,39,"Hit(CCW,0,STRONG)",192141,11905.3,0,43,4
7590,3,1,ClusterValue,3,200,10,42,34,"Hit(CW,0,WEAK)",192062,11779.1,0,43,4
3383,6,0,ClusterValue,3,200,10,42,18,"Draw(CW,L4)",202238,12166.4,0,33,4
1327,5,1,ClusterValue,3,200,10,42,38,"Hit(CW,0,STRONG)",190744,11719.4,0,43,4
2213,0,1,ClusterValue,3,200,10,42,41,"Freeze(CCW,0)",192006,11928.7,0,43,4
9526,7,1,ClusterValue,3,200,10,42,11,"Draw(CCW,L0)",192287,11814.8,0,43,4
9585,2,0,ClusterValue,3,200,10,42,30,"PreGuard(CW,G5)",203086,12384.1,0,33,4
2126,6,1,ClusterValue,3,200,10,42,21,"Draw(CCW,L5)",191144,11942.5,0,43,4
5349,1,1,ClusterValue,3,200,10,42,16,"Draw(CW,L3)",188692,11518.6,0,39,4
7511,4,0,ClusterValue,3,200,10,42,18,"Draw(CW,L4)",203579,12372.4,0,33,4
6560,1,0,ClusterValue,3,200,10,42,18,"Draw(CW,L4)",202192,12538.9,0,33,4
2296,1,3,ClusterValue,3,200,10,42,10,"Draw(CW,L0)",159957,9679.71,0,43,4
2227,1,0,ClusterValue,3,200,10,42,0,"Draw(CW,TEE)",204003,12400.5,0,33,4
1846,0,0,ClusterValue,3,200,10,42,8,"Draw(CW,S6)",202697,12396.2,0,33,4
7360,0,2,ClusterValue,3,200,10,42,0,"Draw(CW,TEE)",177754,11163.7,0,49,4
2359,1,2,ClusterValue,3,200,10,42,13,"Draw(CCW,L1)",178301,11141.7,0,49,4
9378,6,5,ClusterValue,3,200,10,42,47,"Hit(CCW,4,MIDDLE)",130789,8031.06,0,53,4
1936,0,4,ClusterValue,3,200,10,42,47,"PostGuard(CCW,2,2)",146444,9135.29,0,49,4
2919,3,5,ClusterValue,3,200,10,42,34,"Hit(CW,2,WEAK)",133133,8606.14,0,59,4
8484,6,2,ClusterValue,3,200,10,42,8,"Draw(CW,S6)",178747,11066.3,0,49,4
8492,3,3,ClusterValue,3,200,10,42,36,"Hit(CW,0,MIDDLE)",165047,10148,0,55,4
8250,2,4,ClusterValue,3,200,10,42,56,"PostGuard(CW,2,2)",149523,9570.51,0,59,4
69,5,5,ClusterValue,3,200,10,42,23,"Draw(CCW,L6)",132679,8424.13,0,55,4
8029,7,5,ClusterValue,3,200,10,42,9,"Draw(CCW,S6)",131734,8070.1,0,49,4
3941,1,3,ClusterValue,3,200,10,42,27,"PreGuard(CCW,G3)",164020,10266.2,0,55,4
9258,3,4,ClusterValue,3,200,10,42,6,"Draw(CW,S4)",146068,9148.83,0,49,4
3481,1,2,ClusterValue,3,200,10,42,46,"PostGuard(CW,0,2)",178601,11275.8,0,49,4
8790,2,5,ClusterValue,3,200,10,42,14,"Draw(CW,L2)",130334,7711.24,0,49,4
8205,1,3,ClusterValue,3,200,10,42,11,"Draw(CCW,L0)",162502,10340.1,0,55,4
2133,7,4,ClusterValue,3,200,10,42,34,"Hit(CW,1,WEAK)",146996,9086.71,0,53,4
9945,2,3,ClusterValue,3,200,10,42,34,"Hit(CW,0,WEAK)",164145,10281.1,0,55,4
7226,1,5,ClusterValue,3,200,10,42,36,"Hit(CW,2,MIDDLE)",132672,8444.24,0,59,4
368,6,2,ClusterValue,3,200,10,42,48,"Pass",177432,11089.9,0,49,4
2628,1,5,ClusterValue,3,200,10,42,7,"Draw(CCW,S4)",130350,8053.52,0,49,4
8575,6,3,ClusterValue,3,200,10,42,10,"Draw(CW,L0)",162897,10221.6,0,55,4
