game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec,risk_lambda,num_candidates,num_children
7977,6,14,ClusterPW,3,200,10,44,69,"Hit(CCW,7,STRONG)",6796,332.14,0,145,10
3926,6,11,ClusterPW,3,200,10,44,39,"Hit(CCW,0,STRONG)",59244,3372.56,0,123,10
3883,1,14,ClusterPW,3,200,10,44,18,"Draw(CW,L4)",1737,67.0157,0,37,8
9222,7,5,ClusterPW,3,200,10,44,22,"Draw(CW,L6)",134275,6476.26,0,37,8
7881,2,15,ClusterPW,3,200,10,44,84,"Hit(CW,12,WEAK)",129,8.82293,0,129,10
6406,1,10,ClusterPW,3,200,10,44,10,"Draw(CW,L0)",63143,3268.3,0,59,10
8452,5,15,ClusterPW,3,200,10,44,34,"Hit(CW,0,WEAK)",153,11.2939,0,153,10
1028,6,15,ClusterPW,3,200,10,44,0,"Draw(CW,TEE)",151,11.4072,0,151,10
2596,1,14,ClusterPW,3,200,10,44,86,"Hit(CW,11,MIDDLE)",6654,337.518,0,145,10
4748,1,3,ClusterPW,3,200,10,44,11,"Draw(CCW,L0)",173314,8734.57,0,49,10
9206,3,13,ClusterPW,3,200,10,44,11,"Draw(CCW,L0)",11324,567.28,0,49,10
5859,1,6,ClusterPW,3,200,10,44,30,"PreGuard(CW,G5)",133242,6959.24,0,65,10
6871,4,5,ClusterPW,3,200,10,44,23,"Draw(CCW,L6)",152566,8070.9,0,71,10
7163,3,13,ClusterPW,3,200,10,44,68,"Hit(CW,12,STRONG)",11489,554.477,0,85,10
5807,0,8,ClusterPW,3,200,10,44,72,"PostGuard(CW,4,2)",107415,5981.47,0,81,10
5567,2,15,ClusterPW,3,200,10,44,0,"Draw(CW,TEE)",129,9.05058,0,129,10
2507,3,11,ClusterPW,3,200,10,44,39,"Hit(CCW,4,WEAK)",52185,2902.6,0,107,10
7006,3,15,ClusterPW,3,200,10,44,0,"Draw(CW,TEE)",145,10.8187,0,145,10
1984,6,4,ClusterPW,3,200,10,44,46,"Hit(CW,3,MIDDLE)",163177,8547.11,0,59,10
1845,7,14,ClusterPW,3,200,10,44,48,"PostGuard(CW,12,0)",2762,107.699,0,55,10
5780,2,6,ClusterPW,3,200,10,44,37,"Hit(CCW,5,MIDDLE)",125956,6521.83,0,49,10
8645,7,5,ClusterPW,3,200,10,44,43,"Hit(CCW,2,TOUCH)",152630,8383.18,0,71,10
6132,0,13,ClusterPW,3,200,10,44,65,"PostGuard(CCW,5,1)",22655,1852.29,0,87,10
3339,4,10,ClusterPW,3,200,10,44,39,"Hit(CCW,7,STRONG)",66932,3783.44,0,71,10
3566,6,14,ClusterPW,3,200,10,44,76,"Hit(CW,11,MIDDLE)",6211,470.712,0,129,10
5523,3,9,ClusterPW,3,200,10,44,55,"Hit(CCW,4,WEAK)",90167,5356.81,0,103,10
7015,5,14,ClusterPW,3,200,10,44,46,"Hit(CW,3,MIDDLE)",6766,380.466,0,145,10
743,7,3,ClusterPW,3,200,10,44,24,"Draw(CW,L7)",177586,9262.23,0,55,10
1014,4,15,ClusterPW,3,200,10,44,10,"Draw(CW,L0)",61,4.51629,0,61,10
3900,0,10,ClusterPW,3,200,10,44,6,"Draw(CW,S4)",62298,2630.21,0,55,10
4543,6,5,ClusterPW,3,200,10,44,34,"Hit(CW,0,WEAK)",152535,8237.87,0,71,10
9231,5,14,ClusterPW,3,200,10,44,10,"Draw(CW,L0)",4589,303.503,0,101,10
1825,5,7,ClusterPW,3,200,10,44,38,"Hit(CW,2,STRONG)",120196,6666.44,0,77,10
4062,4,15,ClusterPW,3,200,10,44,35,"Hit(CCW,2,WEAK)",117,11.959,0,117,10
9882,2,11,ClusterPW,3,200,10,44,49,"Hit(CCW,4,STRONG)",64945,4439.3,0,109,10
2998,6,14,ClusterPW,3,200,10,44,57,"Hit(CCW,5,MIDDLE)",6801,505.167,0,145,10
1555,2,3,ClusterPW,3,200,10,44,35,"Hit(CCW,0,WEAK)",177493,7858.58,0,55,10
4372,4,14,ClusterPW,3,200,10,44,18,"Draw(CW,L4)",2430,141.409,0,49,10
3732,7,7,ClusterPW,3,200,10,44,14,"Draw(CW,L2)",107616,5503.69,0,49,10
3858,5,5,ClusterPW,3,200,10,44,52,"Hit(CW,4,TOUCH)",152588,8480.63,0,75,10
1938,0,14,ClusterPW,3,200,10,44,54,"Hit(CW,13,WEAK)",4362,300,0,93,10
9112,3,9,ClusterPW,3,200,10,44,37,"Hit(CCW,2,MIDDLE)",82326,4532.92,0,75,10
4157,3,12,ClusterPW,3,200,10,44,36,"Hit(CW,3,MIDDLE)",36381,2434.6,0,107,10
7373,1,11,ClusterPW,3,200,10,44,50,"Freeze(CW,4)",59739,3887.34,0,103,10
7173,4,15,ClusterPW,3,200,10,44,0,"Draw(CW,TEE)",151,17.7272,0,151,10
196,4,4,ClusterPW,3,200,10,44,39,"Hit(CCW,3,STRONG)",159024,8180.98,0,49,10
2630,2,14,ClusterPW,3,200,10,44,0,"Draw(CW,TEE)",2859,171.269,0,59,10
5731,2,10,ClusterPW,3,200,10,44,13,"Draw(CCW,L1)",57608,3002.08,0,43,9
9518,4,5,ClusterPW,3,200,10,44,44,"Hit(CW,2,WEAK)",152541,8351.38,0,71,10
8211,7,12,ClusterPW,3,200,10,44,55,"Hit(CCW,9,WEAK)",33294,2129.2,0,79,10
5392,3,13,ClusterPW,3,200,10,44,88,"Hit(CW,10,STRONG)",25586,2211.07,0,135,10
4262,4,2,ClusterPW,3,200,10,44,36,"Hit(CW,1,MIDDLE)",191140,9616.27,0,49,10
6230,1,12,ClusterPW,3,200,10,44,36,"Hit(CW,11,MIDDLE)",26289,1285.1,0,49,10
3543,4,7,ClusterPW,3,200,10,44,34,"Hit(CW,2,WEAK)",111731,5890.94,0,55,10
1784,6,5,ClusterPW,3,200,10,44,47,"Hit(CCW,2,MIDDLE)",153064,8418.08,0,71,10
4905,4,14,ClusterPW,3,200,10,44,11,"Draw(CCW,L0)",4651,288.779,0,101,10
3837,2,10,ClusterPW,3,200,10,44,42,"Hit(CW,9,TOUCH)",64553,3698.26,0,71,10
2854,0,15,ClusterPW,3,200,10,44,57,"Hit(CCW,12,MIDDLE)",103,10.8134,0,103,10
1221,1,10,ClusterPW,3,200,10,44,79,"Hit(CCW,9,STRONG)",79495,5118.38,0,113,10
7301,6,14,ClusterPW,3,200,10,44,12,"Draw(CW,L1)",6986,550.298,0,145,10
5248,0,3,ClusterPW,3,200,10,44,3,"Draw(CCW,S0)",176942,9309.16,0,49,10
2545,3,15,ClusterPW,3,200,10,44,0,"Draw(CW,TEE)",61,5.20376,0,61,10
6335,1,11,ClusterPW,3,200,10,44,34,"Hit(CW,6,WEAK)",44302,2489.53,0,53,10
8275,4,5,ClusterPW,3,200,10,44,47,"Hit(CCW,2,MIDDLE)",152465,8076.37,0,71,10
963,5,13,ClusterPW,3,200,10,44,45,"Hit(CCW,10,WEAK)",18460,1386.29,0,89,10
176,5,11,ClusterPW,3,200,10,44,37,"Hit(CCW,0,MIDDLE)",59473,3850.64,0,97,10
2199,1,13,ClusterPW,3,200,10,44,76,"Hit(CW,10,MIDDLE)",25690,2181.94,0,119,10
8298,3,11,ClusterPW,3,200,10,44,35,"Hit(CCW,0,WEAK)",59664,3934.02,0,119,10
6729,2,14,ClusterPW,3,200,10,44,0,"Draw(CW,TEE)",6434,468.488,0,135,10
8119,5,4,ClusterPW,3,200,10,44,7,"Draw(CCW,S4)",165971,9183.57,0,65,10
8189,0,14,ClusterPW,3,200,10,44,7,"Draw(CCW,S4)",2725,158.133,0,55,10
9791,0,8,ClusterPW,3,200,10,44,7,"Draw(CCW,S4)",96856,5142.65,0,55,10
5487,5,5,ClusterPW,3,200,10,44,0,"Draw(CW,TEE)",152197,8343.88,0,71,10
4950,0,15,ClusterPW,3,200,10,44,35,"Hit(CCW,12,WEAK)",71,6.73848,0,71,10
9143,3,7,ClusterPW,3,200,10,44,2,"Draw(CW,S0)",122269,6872.08,0,81,10
4517,4,13,ClusterPW,3,200,10,44,68,"Hit(CW,8,STRONG)",26339,2280.93,0,123,10
2994,5,10,ClusterPW,3,200,10,44,79,"Hit(CCW,9,STRONG)",78961,5027.37,0,113,10
961,6,13,ClusterPW,3,200,10,44,87,"Hit(CCW,10,MIDDLE)",26733,2296.63,0,139,10
1566,1,3,ClusterPW,3,200,10,44,45,"Hit(CCW,2,WEAK)",180959,9714.29,0,59,10
1686,6,15,ClusterPW,3,200,10,44,0,"Draw(CW,TEE)",49,4.17876,0,49,10
1201,0,6,ClusterPW,3,200,10,44,33,"Hit(CCW,1,TOUCH)",126596,5996.2,0,53,10
5494,4,5,ClusterPW,3,200,10,44,12,"Draw(CW,L1)",156197,8771.98,0,75,10
2492,4,15,ClusterPW,3,200,10,44,2,"Draw(CW,S0)",75,6.97179,0,75,10
8959,1,11,ClusterPW,3,200,10,44,48,"Hit(CW,6,STRONG)",54695,3406.76,0,97,10
1671,0,15,ClusterPW,3,200,10,44,76,"Hit(CW,12,MIDDLE)",117,12.021,0,117,10
1385,7,11,ClusterPW,3,200,10,44,79,"PostGuard(CCW,5,0)",56553,3539.81,0,103,10
6872,1,14,ClusterPW,3,200,10,44,85,"Hit(CCW,13,WEAK)",6390,481.193,0,135,10
8785,1,4,ClusterPW,3,200,10,44,46,"PostGuard(CW,2,2)",158513,8088.8,0,49,10
1835,0,15,ClusterPW,3,200,10,44,55,"Hit(CCW,14,WEAK)",69,6.10844,0,69,10
6216,7,8,ClusterPW,3,200,10,44,18,"Draw(CW,L4)",96983,5094.71,0,55,10
8471,6,5,ClusterPW,3,200,10,44,7,"Draw(CCW,S4)",153638,8416.22,0,75,10
256,3,12,ClusterPW,3,200,10,44,50,"Freeze(CW,11)",33627,2205.48,0,77,10
5778,2,9,ClusterPW,3,200,10,44,2,"Draw(CW,S0)",90462,5208.02,0,97,10
6320,4,15,ClusterPW,3,200,10,44,64,"Hit(CW,12,WEAK)",103,10.3816,0,103,10
1638,4,11,ClusterPW,3,200,10,44,49,"Hit(CCW,4,STRONG)",56946,3662.49,0,103,10
2310,6,15,ClusterPW,3,200,10,44,55,"Hit(CCW,6,WEAK)",135,13.7843,0,135,10
7921,5,4,ClusterPW,3,200,10,44,29,"PreGuard(CCW,G4)",157813,8178.97,0,49,10
1361,1,12,ClusterPW,3,200,10,44,48,"Hit(CW,11,STRONG)",26496,1544.67,0,59,10
5041,1,8,ClusterPW,3,200,10,44,53,"PostGuard(CCW,6,2)",95769,5040.92,0,55,10
5033,7,5,ClusterPW,3,200,10,44,35,"Hit(CCW,0,WEAK)",152347,8058.69,0,71,10
5022,1,15,ClusterPW,3,200,10,44,7,"Draw(CCW,S4)",89,6.66148,0,89,10
9907,7,9,ClusterPW,3,200,10,44,35,"Hit(CCW,4,WEAK)",80521,3796.79,0,65,10
8627,2,12,ClusterPW,3,200,10,44,56,"Hit(CW,9,MIDDLE)",44925,3221.62,0,103,10
1641,6,10,ClusterPW,3,200,10,44,66,"Hit(CW,7,MIDDLE)",84873,5582.74,0,113,10
7249,2,15,ClusterPW,3,200,10,44,0,"Draw(CW,TEE)",139,15.4101,0,139,10
4837,7,2,ClusterPW,3,200,10,44,33,"Hit(CCW,1,TOUCH)",192106,9987.08,0,49,10
1039,2,15,ClusterPW,3,200,10,44,3,"Draw(CCW,S0)",43,3.43952,0,43,9
7846,3,10,ClusterPW,3,200,10,44,48,"Hit(CW,9,STRONG)",61390,3228.74,0,65,10
5246,2,5,ClusterPW,3,200,10,44,1,"Draw(CCW,TEE)",153303,8165.11,0,75,10
4166,2,12,ClusterPW,3,200,10,44,49,"Hit(CCW,11,WEAK)",31232,1823.34,0,75,10
6533,4,6,ClusterPW,3,200,10,44,29,"PreGuard(CCW,G4)",142034,7897.68,0,81,10
5721,0,12,ClusterPW,3,200,10,44,3,"Draw(CCW,S0)",48901,3554.28,0,123,10
4463,7,9,ClusterPW,3,200,10,44,1,"Draw(CCW,TEE)",91210,5163.97,0,103,10
5606,2,14,ClusterPW,3,200,10,44,77,"Hit(CCW,9,MIDDLE)",6331,432.025,0,139,10
1123,4,3,ClusterPW,3,200,10,44,36,"Hit(CW,0,MIDDLE)",176811,8998.17,0,55,10
8113,3,15,ClusterPW,3,200,10,44,0,"Draw(CW,TEE)",69,6.00056,0,69,10
716,6,7,ClusterPW,3,200,10,44,39,"Hit(CCW,4,STRONG)",111553,5666.08,0,55,10
459,3,5,ClusterPW,3,200,10,44,49,"Hit(CCW,2,STRONG)",150395,6167.99,0,71,10
9287,7,12,ClusterPW,3,200,10,44,44,"Freeze(CW,11)",30020,1769.28,0,65,10
5647,1,10,ClusterPW,3,200,10,44,7,"Draw(CCW,S4)",74786,4360.3,0,91,10
4562,4,13,ClusterPW,3,200,10,44,76,"Hit(CW,8,MIDDLE)",26194,2219.95,0,129,10
6201,5,11,ClusterPW,3,200,10,44,63,"Hit(CCW,6,TOUCH)",58034,3653.67,0,107,10
9166,3,14,ClusterPW,3,200,10,44,67,"Hit(CCW,7,MIDDLE)",6448,470.139,0,139,10
8703,4,3,ClusterPW,3,200,10,44,20,"Draw(CW,L5)",174189,8575.24,0,49,10
1616,0,14,ClusterPW,3,200,10,44,33,"Hit(CCW,7,TOUCH)",3161,185.668,0,69,10
5809,3,9,ClusterPW,3,200,10,44,42,"Hit(CW,8,TOUCH)",77655,3995.81,0,53,10
4651,6,5,ClusterPW,3,200,10,44,48,"Hit(CW,2,STRONG)",151600,7892.58,0,71,10
8894,2,15,ClusterPW,3,200,10,44,2,"Draw(CW,S0)",79,7.22072,0,79,10
2369,6,9,ClusterPW,3,200,10,44,49,"Hit(CCW,2,STRONG)",86804,4681.27,0,79,10
1083,7,15,ClusterPW,3,200,10,44,0,"Draw(CW,TEE)",103,9.47768,0,103,10
366,3,11,ClusterPW,3,200,10,44,1,"Draw(CCW,TEE)",62968,4074.97,0,119,10
6354,2,15,ClusterPW,3,200,10,44,4,"Draw(CW,S2)",151,15.3921,0,151,10
9260,7,2,ClusterPW,3,200,10,44,7,"Draw(CCW,S4)",190541,9461.96,0,49,10
6267,4,12,ClusterPW,3,200,10,44,11,"Draw(CCW,L0)",27553,1547.07,0,55,10
1158,6,8,ClusterPW,3,200,10,44,43,"Hit(CCW,7,TOUCH)",99058,4024.29,0,65,10
6520,1,5,ClusterPW,3,200,10,44,34,"Hit(CW,0,WEAK)",153026,8033.67,0,75,10
2099,0,14,ClusterPW,3,200,10,44,7,"Draw(CCW,S4)",4350,264.3,0,91,10
4892,6,10,ClusterPW,3,200,10,44,57,"Hit(CCW,5,MIDDLE)",73662,4170.8,0,101,10
7859,3,14,ClusterPW,3,200,10,44,89,"Hit(CCW,13,STRONG)",6089,426.63,0,129,10
2084,7,10,ClusterPW,3,200,10,44,45,"Hit(CCW,3,WEAK)",82400,4890.97,0,113,10
5335,1,14,ClusterPW,3,200,10,44,85,"Hit(CCW,11,WEAK)",6902,523.074,0,145,10
5272,2,4,ClusterPW,3,200,10,44,7,"Draw(CCW,S4)",159764,7976.21,0,53,10
