game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec,risk_lambda
5392,3,13,Proposed,3,200,10,42,86,"Hit(CW,10,MIDDLE)",20191,2499.69,0
4262,4,2,Proposed,3,200,10,42,36,"Hit(CW,1,MIDDLE)",168259,10733.7,0
6230,1,12,Proposed,3,200,10,42,36,"Hit(CW,11,MIDDLE)",20763,1466.28,0
3543,4,7,Proposed,3,200,10,42,10,"Draw(CW,L0)",94690,6104.13,0
1784,6,5,Proposed,3,200,10,42,46,"Hit(CW,2,MIDDLE)",130227,8985.86,0
4905,4,14,Proposed,3,200,10,42,11,"Draw(CCW,L0)",1996,220.003,0
3837,2,10,Proposed,3,200,10,42,34,"Hit(CW,7,WEAK)",56191,4107.52,0
2854,0,15,Proposed,3,200,10,42,0,"Draw(CW,TEE)",103,12.3276,0
1221,1,10,Proposed,3,200,10,42,77,"Hit(CCW,9,MIDDLE)",63120,5335.33,0
7301,6,14,Proposed,3,200,10,42,51,"Freeze(CCW,3)",4124,561.35,0
5248,0,3,Proposed,3,200,10,42,32,"Hit(CW,2,TOUCH)",154396,9864,0
2545,3,15,Proposed,3,200,10,42,0,"Draw(CW,TEE)",61,6.04483,0
6335,1,11,Proposed,3,200,10,42,37,"Hit(CCW,6,MIDDLE)",36436,2486.46,0
8275,4,5,Proposed,3,200,10,42,45,"Hit(CCW,2,WEAK)",128511,8707.83,0
963,5,13,Proposed,3,200,10,42,45,"Hit(CCW,10,WEAK)",14622,1595.62,0
176,5,11,Proposed,3,200,10,42,55,"Hit(CCW,8,WEAK)",48274,4130.59,0
2199,1,13,Proposed,3,200,10,42,76,"Hit(CW,10,MIDDLE)",20258,2376.85,0
8298,3,11,Proposed,3,200,10,42,35,"Hit(CCW,0,WEAK)",50436,4593.27,0
6729,2,14,Proposed,3,200,10,42,6,"Draw(CW,S4)",3804,498.238,0
8119,5,4,Proposed,3,200,10,42,50,"Freeze(CW,3)",143443,9561.73,0
8189,0,14,Proposed,3,200,10,42,37,"Hit(CCW,13,MIDDLE)",802,84.88,0
9791,0,8,Proposed,3,200,10,42,37,"Hit(CCW,7,MIDDLE)",83631,5545.31,0
5487,5,5,Proposed,3,200,10,42,6,"Draw(CW,S4)",130021,8968.07,0
4950,0,15,Proposed,3,200,10,42,57,"PostGuard(CCW,5,2)",71,7.63609,0
9143,3,7,Proposed,3,200,10,42,2,"Draw(CW,S0)",100845,7088.31,0
4517,4,13,Proposed,3,200,10,42,66,"Hit(CW,8,MIDDLE)",24322,2946.43,0
2994,5,10,Proposed,3,200,10,42,77,"Hit(CCW,9,MIDDLE)",61212,5011.74,0
961,6,13,Proposed,3,200,10,42,57,"Hit(CCW,4,MIDDLE)",23299,2822.94,0
