game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec
6408,7,15,AllGrid,2,1000,10,44,29,"PreGuard(CCW,G4)",1083464,35193.7
9639,2,15,AllGrid,2,1000,10,44,21,"Draw(CCW,L5)",1084880,35458
1589,4,15,AllGrid,2,1000,10,44,67,"PostGuard(CCW,15,2)",1113345,36454.5
4707,7,15,AllGrid,2,1000,10,44,24,"Draw(CW,L7)",1085427,35360.7
9432,3,15,AllGrid,2,1000,10,44,67,"Hit(CCW,10,MIDDLE)",1086141,35366.3
7871,7,15,AllGrid,2,1000,10,44,115,"PostGuard(CCW,5,0)",1112370,36482.8
6154,4,15,AllGrid,2,1000,10,44,20,"Draw(CW,L5)",1112013,36437
4511,3,15,AllGrid,2,1000,10,44,47,"Hit(CCW,8,MIDDLE)",1114606,36557.9
3435,0,15,AllGrid,2,1000,10,44,18,"Draw(CW,L4)",1085247,35567.2
8154,1,15,AllGrid,2,1000,10,44,32,"Hit(CW,8,TOUCH)",1115298,36386.5
5567,2,15,AllGrid,2,1000,10,44,78,"Hit(CW,10,STRONG)",1085803,35589.1
7847,7,15,AllGrid,2,1000,10,44,54,"PostGuard(CW,9,1)",1088311,35273.4
7828,4,15,AllGrid,2,1000,10,44,72,"Hit(CW,10,TOUCH)",1112672,36542
3058,3,14,AllGrid,2,1000,10,44,54,"Hit(CW,13,WEAK)",1166203,37759
9900,7,14,AllGrid,2,1000,10,44,29,"PreGuard(CCW,G4)",1185883,39030.2
2630,2,14,AllGrid,2,1000,10,44,51,"Freeze(CCW,13)",1146716,37019.2
2882,5,14,AllGrid,2,1000,10,44,46,"Hit(CW,7,MIDDLE)",1169510,38219.9
7977,6,14,AllGrid,2,1000,10,44,104,"PostGuard(CW,0,1)",1159737,38151.7
4927,1,14,AllGrid,2,1000,10,44,113,"ComeAround(CCW,12,0)",1156202,37559.1
6215,2,14,AllGrid,2,1000,10,44,11,"Draw(CCW,L0)",1156139,37750
3697,5,14,AllGrid,2,1000,10,44,56,"Hit(CW,13,MIDDLE)",1170856,38103.9
6622,3,14,AllGrid,2,1000,10,44,73,"PostGuard(CCW,4,2)",1147043,37136.1
5422,3,14,AllGrid,2,1000,10,44,39,"Hit(CCW,11,STRONG)",1163615,37723.5
529,5,14,AllGrid,2,1000,10,44,1,"Draw(CCW,TEE)",1142715,36861.7
7054,4,14,AllGrid,2,1000,10,44,73,"PostGuard(CCW,10,0)",1147768,37165.9
9240,0,14,AllGrid,2,1000,10,44,46,"Hit(CW,13,MIDDLE)",1171476,38282.2
6303,3,13,AllGrid,2,1000,10,44,11,"Draw(CCW,L0)",76774,2575.49
2760,1,13,AllGrid,2,1000,10,44,65,"Hit(CCW,10,WEAK)",80102,3372
7738,2,13,AllGrid,2,1000,10,44,66,"Hit(CW,6,MIDDLE)",87517,4786.63
4004,6,13,AllGrid,2,1000,10,44,39,"Hit(CCW,0,STRONG)",88820,4785.73
1546,0,13,AllGrid,2,1000,10,44,57,"Hit(CCW,10,MIDDLE)",78620,3159.16
1255,4,13,AllGrid,2,1000,10,44,64,"Hit(CW,12,WEAK)",79715,3584.73
2661,7,13,AllGrid,2,1000,10,44,68,"Hit(CW,8,STRONG)",79095,3150.68
8474,4,13,AllGrid,2,1000,10,44,37,"Hit(CCW,8,MIDDLE)",74870,2566.56
9578,3,13,AllGrid,2,1000,10,44,50,"Freeze(CW,6)",80349,3948.35
6461,7,13,AllGrid,2,1000,10,44,75,"Hit(CCW,10,WEAK)",79695,3422.55
4362,3,13,AllGrid,2,1000,10,44,37,"Hit(CCW,0,MIDDLE)",83881,4506.67
8711,2,13,AllGrid,2,1000,10,44,69,"Hit(CCW,10,STRONG)",85838,3727.27
9826,2,13,AllGrid,2,1000,10,44,38,"Hit(CW,10,STRONG)",78635,2604.46
8421,6,12,AllGrid,2,1000,10,44,32,"Hit(CW,9,TOUCH)",148401,5181.98
524,5,12,AllGrid,2,1000,10,44,39,"Hit(CCW,11,STRONG)",149071,5214.32
2525,3,12,AllGrid,2,1000,10,44,6,"Draw(CW,S4)",150221,5594.15
9771,3,12,AllGrid,2,1000,10,44,0,"Draw(CW,TEE)",149128,5304.23
239,3,12,AllGrid,2,1000,10,44,11,"Draw(CCW,L0)",150778,5811.69
5828,2,12,AllGrid,2,1000,10,44,6,"Draw(CW,S4)",151565,6127.19
1804,7,12,AllGrid,2,1000,10,44,1,"Draw(CCW,TEE)",150169,5270.07
3588,5,12,AllGrid,2,1000,10,44,59,"Hit(CCW,11,STRONG)",152917,5769.11
994,7,12,AllGrid,2,1000,10,44,39,"Hit(CCW,11,STRONG)",148565,5012.43
3229,1,12,AllGrid,2,1000,10,44,3,"Draw(CCW,S0)",151063,6035.93
5459,0,12,AllGrid,2,1000,10,44,37,"Hit(CCW,11,MIDDLE)",148925,5010.23
1482,1,12,AllGrid,2,1000,10,44,3,"Draw(CCW,S0)",150981,5905.05
1109,5,12,AllGrid,2,1000,10,44,55,"Hit(CCW,7,WEAK)",155757,7545.39
