game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec
7977,6,14,AllGrid,1,200,10,43,46,"Hit(CW,3,MIDDLE)",14952,855.446
3926,6,11,AllGrid,1,200,10,43,39,"Hit(CCW,0,STRONG)",58013,2614.01
3883,1,14,AllGrid,1,200,10,43,0,"Draw(CW,TEE)",15641,507.566
9222,7,5,AllGrid,1,200,10,43,17,"Draw(CCW,L3)",148505,4835.45
7881,2,15,AllGrid,1,200,10,43,84,"Hit(CW,12,WEAK)",129,9.99943
6406,1,10,AllGrid,1,200,10,43,42,"Hit(CW,9,TOUCH)",73340,2507.17
8452,5,15,AllGrid,1,200,10,43,34,"Hit(CW,0,WEAK)",153,14.849
1028,6,15,AllGrid,1,200,10,43,0,"Draw(CW,TEE)",151,16.0238
2596,1,14,AllGrid,1,200,10,43,86,"Hit(CW,11,MIDDLE)",14790,818.78
4748,1,3,AllGrid,1,200,10,43,37,"Hit(CCW,0,MIDDLE)",176832,5862.56
9206,3,13,AllGrid,1,200,10,43,38,"Hit(CW,12,STRONG)",30385,994.356
5859,1,6,AllGrid,1,200,10,43,32,"Hit(CW,1,TOUCH)",131926,4670.86
6871,4,5,AllGrid,1,200,10,43,52,"PostGuard(CW,1,0)",146167,5043.2
7163,3,13,AllGrid,1,200,10,43,64,"Hit(CW,12,WEAK)",29267,1062.38
5807,0,8,AllGrid,1,200,10,43,55,"Hit(CCW,7,WEAK)",102310,3716.23
5567,2,15,AllGrid,1,200,10,43,0,"Draw(CW,TEE)",129,12.0322
2507,3,11,AllGrid,1,200,10,43,60,"Hit(CW,8,MIDDLE)",58356,2355.36
7006,3,15,AllGrid,1,200,10,43,0,"Draw(CW,TEE)",145,14.7069
1984,6,4,AllGrid,1,200,10,43,2,"Draw(CW,S0)",160586,5442.21
1845,7,14,AllGrid,1,200,10,43,43,"PostGuard(CCW,10,0)",14700,487.298
5780,2,6,AllGrid,1,200,10,43,34,"Hit(CW,5,WEAK)",132060,4349.3
8645,7,5,AllGrid,1,200,10,43,0,"Draw(CW,TEE)",147157,5155.14
6132,0,13,AllGrid,1,200,10,43,44,"Hit(CW,10,WEAK)",29514,1213.12
3339,4,10,AllGrid,1,200,10,43,50,"Freeze(CW,9)",72599,2536.51
3566,6,14,AllGrid,1,200,10,43,11,"Draw(CCW,L0)",14738,960.933
5523,3,9,AllGrid,1,200,10,43,56,"Hit(CW,4,MIDDLE)",87600,3524.66
7015,5,14,AllGrid,1,200,10,43,48,"Hit(CW,3,STRONG)",15042,866.209
743,7,3,AllGrid,1,200,10,43,26,"PreGuard(CW,G3)",175764,5873.96
1014,4,15,AllGrid,1,200,10,43,10,"Draw(CW,L0)",61,3.3429
3900,0,10,AllGrid,1,200,10,43,2,"Draw(CW,S0)",72807,2437.54
4543,6,5,AllGrid,1,200,10,43,34,"Hit(CW,0,WEAK)",147070,5067.67
9231,5,14,AllGrid,1,200,10,43,2,"Draw(CW,S0)",14791,680.705
1825,5,7,AllGrid,1,200,10,43,53,"PostGuard(CCW,1,0)",116609,4153.54
4062,4,15,AllGrid,1,200,10,43,35,"Hit(CCW,2,WEAK)",117,9.03459
9882,2,11,AllGrid,1,200,10,43,75,"PostGuard(CCW,1,1)",58923,2580.61
2998,6,14,AllGrid,1,200,10,43,59,"Hit(CCW,5,STRONG)",14529,908.253
1555,2,3,AllGrid,1,200,10,43,14,"Draw(CW,L2)",176500,5866.71
4372,4,14,AllGrid,1,200,10,43,19,"Draw(CCW,L4)",14651,467.033
3732,7,7,AllGrid,1,200,10,43,41,"Freeze(CCW,4)",118911,3825.19
3858,5,5,AllGrid,1,200,10,43,18,"Draw(CW,L4)",146377,5272.11
1938,0,14,AllGrid,1,200,10,43,48,"Hit(CW,11,STRONG)",14801,696.149
9112,3,9,AllGrid,1,200,10,43,11,"Draw(CCW,L0)",87730,3155.53
4157,3,12,AllGrid,1,200,10,43,34,"Hit(CW,3,WEAK)",43350,1919.48
7373,1,11,AllGrid,1,200,10,43,11,"Draw(CCW,L0)",57561,2416.73
7173,4,15,AllGrid,1,200,10,43,0,"Draw(CW,TEE)",151,18.8282
196,4,4,AllGrid,1,200,10,43,6,"Draw(CW,S4)",161784,5265.02
2630,2,14,AllGrid,1,200,10,43,0,"Draw(CW,TEE)",14623,512.229
5731,2,10,AllGrid,1,200,10,43,39,"Hit(CCW,9,STRONG)",73237,2329.96
9518,4,5,AllGrid,1,200,10,43,45,"Hit(CCW,2,WEAK)",146931,5112.61
8211,7,12,AllGrid,1,200,10,43,70,"Freeze(CW,11)",44066,1567.97
