game_id,end,shot_num,team,remaining,has_hammer,phase_shot,phase_r,n_stones,n_stones_bin,n_my,n_op,n_my_house,n_op_house,n_house,house_diff,n_my_guard,n_op_guard,n_guard,n_center_guard,center_lane_blocked,n_front_house,n_back_house,n_within_0.61,n_within_1.22,d_no1,no1_mine,d_no2,no1_no2_gap,counting_my,counting_op,score_now,min_pair_dist,mean_nn_dist,x_spread,y_spread,house_mean_nn_dist,house_density,n_cand,q_star,q_2nd,q_gap12,q_median,q_mean,q_min,q_range,q_iqr,q_star_minus_median,n_near_best_025,n_near_best_050,frac_near_best_050,q_sd_mean,q_sd_median,q_sd_best,best_type,n_types,frac_hit,frac_draw,frac_guard,best_type_margin,n_types_near_best_050,best_type_is_hit,best_hist_entropy,best_p_negative,best_p_ge2,qadj_star_l0.5,qadj_best_same_as_q_best_l0.5,qadj_best_type_l0.5,lookahead_gain_best,lookahead_gain_mean,n_cand_ct,K_clusters,n_reps,largest_frac,n_singleton,singleton_frac,size_entropy_norm,mean_cluster_size,type_purity,eta2_q,within_sd_q,between_range_q,best_is_rep,best_cluster_selected,best_cluster_size,rep_q_max,screen_loss,true_top_cluster_selected,rho_cand,rho_cluster,rho_gain,cluster_sd_mean,best_cluster_rank,rho_cluster_risk_l0.5,rho_cand_risk_l0.5,topk_overlap_l0.5,n_seeds_ct,rho_gain_sd,md_best_is_rep,md_best_cluster_selected,md_rep_q_max,md_screen_loss,regret_A1,regret_A1_sd,n_seeds_A1,regret_adj_A1,regret_adj_A1_sd,regret_A9P5,regret_A9P5_sd,n_seeds_A9P5,regret_adj_A9P5,regret_adj_A9P5_sd,regret_A9P5N,regret_A9P5N_sd,n_seeds_A9P5N,regret_adj_A9P5N,regret_adj_A9P5N_sd,regret_A11b,regret_A11b_sd,n_seeds_A11b,regret_adj_A11b,regret_adj_A11b_sd,regret_A11a,regret_A11a_sd,n_seeds_A11a,regret_adj_A11a,regret_adj_A11a_sd,d_A9P5_A1,d_A9P5N_A1,d_A9P5N_A9P5,d_A11b_A1,d_A11b_A9P5,d_A11b_A9P5N,d_A11a_A1,d_A11a_A9P5,d_A11a_A9P5N,d_A11a_A11b,dadj_A9P5_A1,dadj_A9P5N_A1,dadj_A9P5N_A9P5,dadj_A11b_A1,dadj_A11b_A9P5,dadj_A11b_A9P5N,dadj_A11a_A1,dadj_A11a_A9P5,dadj_A11a_A9P5N,dadj_A11a_A11b
1158,6,8,0,8,0,mid,mid_r5-8,4,2-4,2,2,2,2,4,0,0,0,0,0,1,3,1,1,3,0.343547013121931,1,0.7101067890367555,0.3665597759148245,2,0,2,0.674813835565106,1.0114663775541795,0.7619647419626395,0.5163029972796983,1.0114663775541795,0.32675016982042204,65,0.39,0.34,0.04999999999999999,-0.195,-0.20130769230769235,-0.93,1.32,0.33,0.585,6,24,0.36923076923076925,1.9480358461538463,1.95599,2.06589,PostGuard,6,0.24615384615384617,0.46153846153846156,0.27692307692307694,0.25,5,0,2.7016606778984564,0.465,0.33,-0.642945,1,PostGuard,-1.6099999999999999,-2.113923076923077,65.0,13.0,13.0,0.24615384615384617,5.0,0.38461538461538464,0.8144771463647624,5.0,0.7538461538461538,0.576098243473832,0.17794887968801232,0.8234375,0.0,1.0,16.0,0.179,0.211,1.0,0.2531028668896503,0.6088346866053104,0.35573181971566015,1.7891637909375462,3.4,0.46391021237520513,0.21478711240507048,1.0,5,0.12698915079901488,0.0,1.0,0.015,0.375,0.217,0.1569872606296448,5,0.18809099999999995,0.15518306324306158,0.4640000000000001,0.2738704073097347,5,0.38740600000000003,0.30742608738524463,0.377,0.1666433316997713,5,0.36781,0.12063340017383256,0.5549999999999999,0.1358767824170119,5,0.523404,0.12962782597690978,0.6519999999999999,0.36132741385065154,5,0.565094,0.3113209918516579,0.24700000000000008,0.16,-0.08700000000000008,0.33799999999999997,0.09099999999999986,0.17799999999999994,0.43499999999999994,0.18799999999999983,0.2749999999999999,0.09699999999999998,0.19931500000000008,0.17971900000000007,-0.019596000000000002,0.335313,0.13599799999999995,0.15559399999999995,0.37700300000000003,0.17768799999999996,0.19728399999999996,0.041690000000000005
6520,1,5,1,11,1,early,early_r9+,5,5-8,2,3,2,3,5,-1,0,0,0,0,1,4,1,4,5,0.20857973019457263,0,0.26534765695027324,0.05676792675570061,0,2,-2,0.30121023275154524,0.3771228883992991,0.19164056601514826,0.3727001829889567,0.3771228883992991,0.40843771227552755,75,1.215,1.175,0.040000000000000036,0.83,0.8392000000000002,0.35,0.8650000000000001,0.26,0.3850000000000001,20,56,0.7466666666666667,1.9897365333333334,1.99799,2.02207,PostGuard,6,0.32,0.4266666666666667,0.24,0.040000000000000036,6,0,2.7240534654351287,0.295,0.445,0.23157499999999998,0,Hit,3.215,1.7768666666666668,75.0,15.0,15.0,0.29333333333333333,5.0,0.3333333333333333,0.7827151142498606,5.0,0.7066666666666667,0.2111135241973065,0.15249826753032059,0.375,0.0,1.0,16.0,1.125,0.09000000000000008,1.0,0.1558982538311935,0.3508530397963644,0.1949547859651709,1.7753087216641656,8.4,0.22214285714285711,0.14308278612591283,1.0,5,0.25002623763919996,0.0,1.0,1.115,0.10000000000000009,0.32500000000000007,0.16970562748477142,5,0.32660900000000004,0.1909763784935195,0.20300000000000007,0.030331501776206245,5,0.23933400000000002,0.03967192811044109,0.24600000000000005,0.2750772618738234,5,0.2795009999999999,0.2816794495388331,0.13900000000000004,0.06958807369082724,5,0.1678699999999999,0.10595135835608724,0.2940000000000001,0.10151354589413181,5,0.28979999999999995,0.11542766815196431,-0.122,-0.07900000000000001,0.04299999999999998,-0.18600000000000003,-0.06400000000000003,-0.10700000000000001,-0.030999999999999972,0.09100000000000003,0.04800000000000004,0.15500000000000005,-0.08727500000000002,-0.04710800000000015,0.04016699999999987,-0.15873900000000013,-0.07146400000000011,-0.11163099999999998,-0.03680900000000009,0.05046599999999993,0.010299000000000058,0.12193000000000004
2099,0,14,0,2,0,late,late_r2-4,7,5-8,3,4,3,4,7,-1,0,0,0,0,1,5,2,3,6,0.33040511625729996,0,0.3376219407577055,0.007216824500405561,0,1,-1,0.3069738027975706,0.46597589067828604,0.48482428337828265,0.49065377210578065,0.46597589067828604,0.5718127971857385,91,0.56,0.535,0.025000000000000022,-1.365,-1.330054945054945,-2.76,3.32,0.20999999999999996,1.925,2,4,0.04395604395604396,1.1167274395604396,1.02,1.20681,Draw,6,0.3516483516483517,0.37362637362637363,0.26373626373626374,0.4700000000000001,2,0,1.7032916044219055,0.28,0.165,-0.043404999999999916,1,Draw,-0.3799999999999999,-0.4830219780219781,91.0,19.0,15.0,0.2197802197802198,7.0,0.3684210526315789,0.7953127645462884,4.7894736842105265,0.7142857142857143,0.7616539926643267,0.19443182621858165,3.3,1.0,1.0,1.0,0.56,0.0,1.0,0.23329112926615875,0.2803104080212622,0.047019278755103484,0.9127803663417243,1.6,0.309960538834415,0.19941738793027652,0.9466666666666667,5,0.0414381876802505,1.0,1.0,0.56,0.0,0.0,0.0,5,0.0,0.0,1.051,0.9366055733338343,5,1.1431140000000002,0.9679298263975544,0.19300000000000003,0.25307113624433747,5,0.21554000000000006,0.2595579834064058,0.7090000000000001,0.9366055733338341,5,0.789676,0.9679298263975544,0.709,0.9366055733338341,5,0.789676,0.9679298263975544,1.051,0.19300000000000003,-0.8579999999999999,0.7090000000000001,-0.34199999999999986,0.516,0.709,-0.34199999999999997,0.5159999999999999,-1.1102230246251565e-16,1.1431140000000002,0.21554000000000006,-0.9275740000000001,0.789676,-0.35343800000000014,0.574136,0.789676,-0.35343800000000014,0.574136,0.0
4892,6,10,0,6,0,mid,mid_r5-8,8,5-8,3,5,3,5,8,-2,0,0,0,0,1,4,4,4,7,0.07512224288451388,0,0.31232225602572605,0.23720001314121217,0,1,-1,0.29653730952784063,0.37808844395567665,0.2264328573932869,0.6408540624627416,0.37808844395567665,0.6535003396408441,101,0.185,0.025,0.16,-0.63,-0.6349009900990099,-1.14,1.325,0.33499999999999996,0.815,3,8,0.07920792079207921,1.8247172277227721,1.85038,1.7061,Hit,6,0.39603960396039606,0.3564356435643564,0.2376237623762376,0.16,2,1,2.309949115778079,0.445,0.22,-0.66805,1,Hit,1.3050000000000002,0.2345049504950495,101.0,21.0,15.0,0.19801980198019803,8.0,0.38095238095238093,0.8262482115686163,4.809523809523809,0.7128712871287128,0.23357707441153425,0.2002418795327486,0.8124999999999998,0.0,0.8,20.0,-0.14499999999999996,0.32999999999999996,0.6,0.17436015035253033,0.2618130773977297,0.08745292704519933,1.718954624204326,11.6,0.17120797993728926,0.15536375348644224,0.9733333333333334,5,0.1802478950899459,0.0,1.0,-0.195,0.38,0.63,0.4735108235299379,5,0.717554,0.5111675623682512,0.852,0.42146470789379264,5,0.960075,0.4010853855010177,0.783,0.24358263484903844,5,0.9018200000000001,0.24225847557412722,0.8089999999999999,0.19765500246641873,5,0.891531,0.17534482061783294,0.43200000000000005,0.2572110028750714,5,0.5715929999999998,0.2251675809702633,0.22199999999999998,0.15300000000000002,-0.06899999999999995,0.17899999999999994,-0.04300000000000004,0.025999999999999912,-0.19799999999999995,-0.41999999999999993,-0.351,-0.3769999999999999,0.242521,0.18426600000000004,-0.058254999999999946,0.17397699999999994,-0.06854400000000005,-0.010289000000000104,-0.14596100000000023,-0.3884820000000002,-0.33022700000000027,-0.31993800000000017
7859,3,14,0,2,0,late,late_r2-4,12,9-12,6,6,6,6,12,0,0,0,0,0,1,8,4,4,11,0.2129274141204002,0,0.34265870586342595,0.12973129174302575,0,2,-2,0.2920565955016253,0.4438846071926957,0.6761964186935745,0.5774337630965908,0.4438846071926957,0.980250509461266,129,0.515,0.45,0.065,-1.765,-1.596279069767442,-2.765,3.2800000000000002,0.29500000000000015,2.28,3,5,0.03875968992248062,1.2167932170542635,1.17872,1.1224,Hit,6,0.37209302325581395,0.29457364341085274,0.32558139534883723,0.065,2,1,1.4650044383995096,0.295,0.09,-0.04620000000000002,1,Hit,-0.29999999999999993,0.13189922480620156,129.0,26.0,15.0,0.24806201550387597,9.0,0.34615384615384615,0.7662894538864187,4.961538461538462,0.689922480620155,0.910954820498252,0.17155664262922796,2.70875,0.2,1.0,4.0,0.211,0.304,1.0,0.23791809215999843,0.18024404474523165,-0.05767404741476676,0.9005834406445867,3.2,0.1961996263428926,0.28783653404312937,0.9199999999999999,5,0.05138340945614687,0.0,1.0,0.45,0.065,1.32,0.0,5,1.6666800000000002,0.0,0.49800000000000005,0.1068058987135074,5,0.8835709999999999,0.11215440948754535,0.248,0.33960638981032143,5,0.358887,0.49745699087458806,0.45899999999999996,0.0872066511224918,5,0.8426179999999999,0.09157369188254887,0.45899999999999996,0.08720665112249182,5,0.8426179999999999,0.09157369188254887,-0.8220000000000001,-1.072,-0.25000000000000006,-0.8610000000000001,-0.03900000000000009,0.21099999999999997,-0.8610000000000001,-0.03900000000000009,0.21099999999999997,0.0,-0.7831090000000003,-1.3077930000000002,-0.5246839999999999,-0.8240620000000003,-0.04095300000000002,0.48373099999999986,-0.8240620000000003,-0.04095300000000002,0.48373099999999986,0.0
2084,7,10,0,6,0,mid,mid_r5-8,10,9-12,5,5,5,5,10,0,0,0,0,0,1,6,4,5,9,0.08820600057598255,1,0.3211260588631795,0.23292005828719697,3,0,3,0.31428814621140416,0.39687662741826035,0.30465603378848743,0.6404324933199441,0.39687662741826035,0.8168754245510551,113,2.465,2.41,0.054999999999999716,1.485,1.4175221238938056,0.165,2.3,0.73,0.9799999999999998,5,21,0.18584070796460178,1.8984958407079646,1.89418,1.73746,PostGuard,6,0.35398230088495575,0.3185840707964602,0.3185840707964602,0.2599999999999998,4,0,2.531487466254482,0.09,0.755,1.623885,0,PostGuard,-0.5350000000000001,-1.288451327433628,113.0,23.0,15.0,0.23008849557522124,7.0,0.30434782608695654,0.7585729161275231,4.913043478260869,0.6902654867256637,0.7428597145867539,0.24646056164969443,2.095,0.0,1.0,26.0,2.258,0.20699999999999968,1.0,0.482411171703687,0.5960256156833326,0.11361444397964568,1.728219977090878,4.2,0.5720773772964793,0.4352266102674471,0.9333333333333333,5,0.09237841277324968,0.0,1.0,2.22,0.24499999999999966,0.2969999999999999,0.2766902600381878,5,0.3984230000000001,0.37300097948262817,0.49099999999999977,0.23471791580533438,5,0.5593379999999999,0.30021895952371164,0.14899999999999983,0.11529310473744729,5,0.153001,0.138357679828407,0.4999999999999999,0.3515501386715698,5,0.577474,0.37422822213523654,0.3779999999999998,0.24154709685690698,5,0.43704099999999996,0.31347245868656465,0.1939999999999999,-0.14800000000000005,-0.34199999999999997,0.203,0.009000000000000119,0.3510000000000001,0.0809999999999999,-0.11299999999999999,0.22899999999999995,-0.12200000000000011,0.1609149999999998,-0.24542200000000008,-0.4063369999999999,0.17905099999999996,0.018136000000000152,0.42447300000000004,0.038617999999999875,-0.12229699999999993,0.28403999999999996,-0.14043300000000009
5335,1,14,0,2,0,late,late_r2-4,14,13-16,7,7,7,7,14,0,0,0,0,0,1,10,4,5,13,0.11078076970128889,0,0.28991193105665813,0.17913116135536925,0,1,-1,0.30587640484516043,0.38338381092541285,0.4044648249481145,0.6150962888368099,0.38338381092541285,1.143625594371477,145,0.485,-0.105,0.59,-0.87,-0.8696206896551724,-1.695,2.18,0.19999999999999996,1.355,1,1,0.006896551724137931,0.7940005448275862,0.766485,1.67026,Hit,6,0.38620689655172413,0.27586206896551724,0.3310344827586207,0.9450000000000001,1,1,2.136232932604102,0.425,0.2,-0.35013000000000005,1,Hit,-0.8250000000000001,0.10737931034482759,145.0,29.0,15.0,0.2827586206896552,8.0,0.27586206896551724,0.8035777904117543,5.0,0.7310344827586207,0.6888831694443623,0.11606304033554152,1.8674999999999997,1.0,1.0,1.0,0.485,0.0,1.0,0.3421641883026877,0.4648725132004543,0.12270832489776658,0.6389383484235782,2.2,0.2700401197726738,0.2476852893554212,0.6133333333333333,5,0.16024207245455982,1.0,1.0,0.485,0.0,1.275,0.0,5,0.9338084999999999,0.0,0.0,0.0,5,0.0,0.0,0.39799999999999996,0.3709885442975295,5,0.335659,0.3147235041746962,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,-1.275,-0.877,0.39799999999999996,-1.275,0.0,-0.39799999999999996,-1.275,0.0,-0.39799999999999996,0.0,-0.9338084999999999,-0.5981494999999999,0.335659,-0.9338084999999999,0.0,-0.335659,-0.9338084999999999,0.0,-0.335659,0.0
5272,2,4,0,12,0,early,early_r9+,2,2-4,0,2,0,2,2,-2,0,0,0,0,1,1,1,2,2,0.17210209230570064,0,0.22476293391927557,0.05266084161357493,0,2,-2,0.3954110891515316,0.3954110891515316,0.190934,0.051300000000001234,0.3954110891515316,0.16337508491021102,53,-0.41,-0.445,0.03500000000000003,-0.82,-0.8326415094339622,-1.31,0.9000000000000001,0.235,0.41,9,32,0.6037735849056604,2.041618867924529,2.03514,2.03517,Hit,5,0.3018867924528302,0.5660377358490566,0.11320754716981132,0.03500000000000003,4,1,2.688168647852275,0.585,0.175,-1.4275849999999999,1,Hit,0.5,0.5900943396226415,53.0,11.0,11.0,0.18867924528301888,3.0,0.2727272727272727,0.9097995152962189,4.818181818181818,0.8113207547169811,0.33057729451865464,0.15049022768771894,0.51,0.0,1.0,6.0,-0.603,0.19300000000000006,1.0,-0.07539598411303697,-0.21862547999983545,-0.1432294958867985,1.894329312992427,5.8,-0.15018036718769862,-0.0754372939967112,1.0,5,0.22151987543812554,0.0,1.0,-0.54,0.13000000000000006,0.16799999999999995,0.17700988672952703,5,0.17355399999999999,0.17187837405415496,0.21200000000000002,0.11278297743897348,5,0.2294940000000001,0.093665161239385,0.284,0.17060187572239643,5,0.3012640000000001,0.1870564113576437,0.386,0.12172715391398911,5,0.37432600000000005,0.10598745458779547,0.429,0.13102480681153472,5,0.4657070000000002,0.13828230904566213,0.04400000000000007,0.11600000000000002,0.07199999999999995,0.21800000000000005,0.174,0.10200000000000004,0.261,0.21699999999999997,0.14500000000000002,0.04299999999999998,0.0559400000000001,0.1277100000000001,0.07177,0.20077200000000006,0.14483199999999996,0.07306199999999996,0.2921530000000002,0.23621300000000012,0.16444300000000012,0.09138100000000016
5472,3,13,1,3,1,late,late_r2-4,4,2-4,1,3,1,3,4,-2,0,0,0,0,1,3,1,3,4,0.20311678615023357,1,0.46200945925489223,0.2588926731046587,1,0,1,0.48732533133840944,0.539454915871022,0.2723725009582775,0.3453661390466637,0.539454915871022,0.32675016982042204,69,0.7,0.63,0.06999999999999995,0.03,0.018043478260869564,-0.85,1.5499999999999998,0.22500000000000003,0.6699999999999999,4,13,0.18840579710144928,1.6263195652173912,1.64298,1.44222,Hit,6,0.34782608695652173,0.463768115942029,0.17391304347826086,0.25499999999999995,4,1,2.0992622484724883,0.295,0.305,-0.021110000000000073,1,Hit,-0.03500000000000003,-0.5160144927536232,69.0,14.0,14.0,0.2028985507246377,5.0,0.35714285714285715,0.8569902314857869,4.928571428571429,0.7101449275362319,0.3509843643443683,0.21930750084096884,0.8306666666666667,0.2,1.0,3.0,0.617,0.08299999999999996,1.0,0.2288035227321596,0.20511239882309518,-0.023691123909064454,1.4920151017071,7.6,0.24844986606903235,0.2510673771043445,1.0,5,0.15645368939827883,1.0,1.0,0.7,0.0,0.7749999999999999,0.0,5,0.8506599999999999,0.0,0.6849999999999999,0.14035668847618205,5,0.8168099999999999,0.182854923846748,0.19099999999999992,0.18615853458812998,5,0.22010799999999991,0.20948592430638388,0.563,0.17527121840165322,5,0.681891,0.2290247101952102,0.563,0.17527121840165322,5,0.681891,0.2290247101952102,-0.08999999999999997,-0.584,-0.494,-0.21199999999999997,-0.122,0.372,-0.21199999999999997,-0.122,0.372,0.0,-0.033849999999999936,-0.630552,-0.5967020000000001,-0.16876899999999984,-0.1349189999999999,0.4617830000000001,-0.16876899999999984,-0.1349189999999999,0.4617830000000001,0.0
4526,5,9,1,7,1,mid,mid_r5-8,4,2-4,2,2,2,2,4,0,0,0,0,0,1,2,2,4,4,0.19391352274660817,1,0.2737041635799514,0.07979064083334325,1,0,1,0.3477688183851444,0.4476476125476393,0.27288453578883415,0.24315023133856942,0.4476476125476393,0.32675016982042204,65,0.685,0.64,0.04500000000000004,0.245,0.23315384615384616,-0.295,0.98,0.31,0.44000000000000006,10,41,0.6307692307692307,1.7866647692307696,1.78185,1.68694,Draw,6,0.24615384615384617,0.46153846153846156,0.27692307692307694,0.04500000000000004,5,0,2.3822405040497427,0.315,0.325,-0.15847,1,Draw,-0.7549999999999999,-0.3434615384615385,65.0,13.0,13.0,0.24615384615384617,2.0,0.15384615384615385,0.8936585119416003,5.0,0.7076923076923077,0.39822676001037327,0.15597533902327335,0.41125000000000006,0.2,1.0,4.0,0.555,0.13000000000000003,1.0,0.11811708170918203,0.12092156127805494,0.002804479568872903,1.6837981335884926,6.2,-0.007692307692307693,0.1311383422517371,1.0,5,0.11907554464177296,0.0,1.0,0.485,0.2000000000000001,0.36500000000000005,0.18128016990283305,5,0.39359700000000003,0.19642994147405335,0.298,0.04919349550499539,5,0.34992300000000004,0.038196513191651425,0.20800000000000002,0.19263307088867168,5,0.23488699999999998,0.22463473219317626,0.32399999999999995,0.12521980673998823,5,0.38522300000000004,0.13143292246427457,0.348,0.10028708790268072,5,0.391289,0.08577113802148134,-0.06700000000000006,-0.15700000000000003,-0.08999999999999997,-0.04100000000000009,0.025999999999999968,0.11599999999999994,-0.01700000000000007,0.04999999999999999,0.13999999999999996,0.02400000000000002,-0.04367399999999999,-0.15871000000000005,-0.11503600000000005,-0.008373999999999993,0.0353,0.15033600000000005,-0.0023080000000000322,0.04136599999999996,0.156402,0.00606599999999996
6392,2,5,1,11,1,early,early_r9+,5,5-8,2,3,2,3,5,-1,0,0,0,0,1,4,1,5,5,0.16253636322066484,0,0.2217303517541069,0.05919398853344207,0,1,-1,0.38186428793486304,0.4235543517831288,0.2104328837132676,0.32816123719903206,0.4235543517831288,0.40843771227552755,75,1.075,1.01,0.06499999999999995,0.64,0.6223333333333333,-0.04,1.115,0.29000000000000004,0.43499999999999994,12,46,0.6133333333333333,1.9969684000000003,1.98874,1.9492,Hit,6,0.32,0.4266666666666667,0.24,0.12,4,1,2.6610974232146356,0.285,0.41,0.10039999999999993,1,Hit,1.4,1.5326,75.0,15.0,15.0,0.22666666666666666,3.0,0.2,0.8854834903542457,5.0,0.6666666666666666,0.3664807760409358,0.16372354612101284,0.5575,0.2,1.0,6.0,1.0110000000000001,0.06399999999999997,1.0,0.16327263859250696,0.22548837731722804,0.0622157387247211,1.8743994649040339,5.8,0.13327910468118906,0.1416199198405868,1.0,5,0.2709127640587015,0.0,1.0,0.99,0.08499999999999996,0.2509999999999999,0.14262713626796272,5,0.26595599999999986,0.12709332449031308,0.24499999999999988,0.10588909292273685,5,0.24642799999999987,0.07794848536052515,0.2769999999999999,0.11278297743897352,5,0.26898399999999983,0.08685863963935886,0.1459999999999999,0.10151354589413178,5,0.15333299999999986,0.09713339832416032,0.3349999999999999,0.2880104164782934,5,0.3908679999999999,0.3124322085389085,-0.006000000000000005,0.026000000000000023,0.03200000000000003,-0.10499999999999998,-0.09899999999999998,-0.131,0.08400000000000002,0.09000000000000002,0.057999999999999996,0.189,-0.01952799999999999,0.003027999999999975,0.022555999999999965,-0.112623,-0.09309500000000001,-0.11565099999999998,0.12491200000000002,0.14444,0.12188400000000005,0.23753500000000002
1255,4,13,1,3,1,late,late_r2-4,7,5-8,3,4,3,4,7,-1,0,0,0,0,1,5,2,4,6,0.3033664282167676,1,0.3629420457442207,0.05957561752745305,1,0,1,0.32533897706853415,0.5906773210676182,0.8027530133531936,0.3937943480694321,0.5906773210676182,0.5718127971857385,91,2.34,2.26,0.08000000000000007,0.745,0.7663736263736263,-0.335,2.675,0.4624999999999999,1.5949999999999998,2,4,0.04395604395604396,1.7583647252747252,1.74298,1.67762,Hit,6,0.3516483516483517,0.37362637362637363,0.26373626373626374,0.46999999999999975,2,1,2.4456530891504404,0.11,0.73,1.5011899999999998,1,Hit,-0.685,-0.14785714285714285,91.0,19.0,15.0,0.18681318681318682,4.0,0.21052631578947367,0.8584110771822164,4.7894736842105265,0.7032967032967034,0.5804997744301306,0.284089390013912,2.0025,0.0,1.0,5.0,1.8530000000000002,0.48699999999999977,1.0,0.48998616308580817,0.6190091124852538,0.12902294939944564,1.563429905112637,2.6,0.6073684210526316,0.48390841662598144,0.9733333333333334,5,0.06668929633919908,0.0,1.0,1.8700000000000003,0.46999999999999975,0.49499999999999994,0.0,5,0.5077999999999998,0.0,0.5209999999999999,0.04655641738793923,5,0.39598999999999973,0.058647392844865684,0.493,0.29530916003402263,5,0.42548299999999983,0.2872969164383773,0.6739999999999997,0.4561578674099571,5,0.5595699999999997,0.5094321869738896,0.7079999999999999,0.43921236321396967,5,0.6023999999999997,0.48843250090212054,0.025999999999999968,-0.0019999999999999463,-0.027999999999999914,0.17899999999999977,0.1529999999999998,0.18099999999999972,0.2129999999999999,0.18699999999999994,0.21499999999999986,0.03400000000000014,-0.11181000000000008,-0.08231699999999997,0.029493000000000102,0.05176999999999987,0.16357999999999995,0.13408699999999985,0.0945999999999999,0.20640999999999998,0.17691699999999988,0.042830000000000035
5259,3,8,0,8,0,mid,mid_r5-8,8,5-8,4,4,4,4,8,0,0,0,0,0,1,5,3,3,8,0.23084584308323747,1,0.3705104994477199,0.13966465636448244,3,0,3,0.31387944190246186,0.44638340286094436,0.32823404093523506,0.6032345137620618,0.44638340286094436,0.6535003396408441,97,0.965,0.95,0.015000000000000013,0.225,0.2295360824742268,-1.07,2.035,0.465,0.74,12,29,0.29896907216494845,2.037685154639175,2.03945,2.02084,PostGuard,6,0.32989690721649484,0.35051546391752575,0.30927835051546393,0.17999999999999994,5,0,2.735543682855098,0.31,0.46,-0.026920000000000055,0,PostGuard,-2.035,-2.292783505154639,97.0,20.0,15.0,0.25773195876288657,8.0,0.4,0.763349979065371,4.85,0.6701030927835051,0.691772204371355,0.2208551789777135,1.5764583333333333,0.0,1.0,24.0,0.676,0.289,1.0,0.23524066947064015,0.20101901386717497,-0.034221655603465205,1.8631402937561112,6.0,0.07926299668727776,0.2317785541565729,0.9199999999999999,5,0.12932602475119695,0.0,1.0,0.645,0.31999999999999995,0.579,0.27859917444242366,5,0.6217749999999999,0.2720533543489218,0.23499999999999996,0.1584692399174048,5,0.26991,0.2129244193663564,0.45299999999999996,0.23120878011009874,5,0.4788659999999999,0.27593990721260303,0.449,0.3519836643936761,5,0.5147499999999999,0.4067018902402595,0.7959999999999999,0.3443544685349676,5,0.8898189999999999,0.3951713493916279,-0.344,-0.126,0.218,-0.12999999999999995,0.21400000000000005,-0.003999999999999948,0.21699999999999997,0.5609999999999999,0.34299999999999997,0.3469999999999999,-0.3518649999999999,-0.14290899999999995,0.20895599999999992,-0.10702499999999993,0.24483999999999995,0.03588400000000003,0.26804400000000006,0.6199089999999999,0.410953,0.375069
7905,3,15,1,1,1,late,r1,9,9-12,5,4,5,4,9,1,0,0,0,0,1,6,3,3,8,0.18685923024140424,1,0.42638619400843636,0.23952696376703211,1,0,1,0.33230225138510544,0.4755754552903435,0.42136668513122283,0.6889525785970719,0.4755754552903435,0.7351878820959495,103,2.865,2.775,0.0900000000000003,1.0,1.002864077669903,-0.48,3.345,0.0,1.8650000000000002,3,4,0.038834951456310676,0.3754608902912621,0.0,0.993365,Hit,6,0.3106796116504854,0.3300970873786408,0.34951456310679613,1.7500000000000002,1,1,1.88542993659231,0.005,0.92,2.3683175000000003,1,Hit,0.0,0.0,103.0,21.0,15.0,0.8058252427184465,20.0,0.9523809523809523,0.3527369907383066,4.904761904761905,0.5048543689320388,9.18380792867241e-06,0.5168052522442842,0.003554216867469817,0.0,1.0,83.0,2.765,0.10000000000000009,1.0,0.6696185179582499,-1.0,-1.66961851795825,0.04758793196403379,21.0,1.0,0.47348069195633935,1.0,5,0.0,0.0,1.0,1.0,1.8650000000000002,0.1,0.0,5,0.1885025000000002,0.0,0.1,0.0,5,0.1885025000000002,0.0,0.1,0.0,5,0.1885025000000002,0.0,0.1,0.0,5,0.1885025000000002,0.0,0.1,0.0,5,0.1885025000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
