game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec,risk_lambda,num_candidates,num_children
7977,6,14,AllGrid,3,800,10,44,37,"Hit(CCW,1,MIDDLE)",19186,2017.87,0,145,145
3926,6,11,AllGrid,3,800,10,44,65,"Hit(CCW,6,WEAK)",210118,17042.9,0,123,123
3883,1,14,AllGrid,3,800,10,44,1,"Draw(CCW,TEE)",2614,139.991,0,37,37
9222,7,5,AllGrid,3,800,10,44,14,"Draw(CW,L2)",491709,24392.3,0,37,37
7881,2,15,AllGrid,3,800,10,44,86,"Hit(CW,12,MIDDLE)",929,47.6895,0,129,129
6406,1,10,AllGrid,3,800,10,44,6,"Draw(CW,S4)",223913,13041.7,0,59,59
8452,5,15,AllGrid,3,800,10,44,89,"Hit(CCW,10,STRONG)",953,62.2462,0,153,153
1028,6,15,AllGrid,3,800,10,44,1,"Draw(CCW,TEE)",951,60.4047,0,151,151
2596,1,14,AllGrid,3,800,10,44,38,"Hit(CW,1,STRONG)",19020,1954.9,0,145,145
4748,1,3,AllGrid,3,800,10,44,35,"Hit(CCW,0,WEAK)",620848,31905.7,0,49,49
9206,3,13,AllGrid,3,800,10,44,34,"Hit(CW,12,WEAK)",21862,1729.23,0,49,49
5859,1,6,AllGrid,3,800,10,44,0,"Draw(CW,TEE)",463205,27064.5,0,65,65
6871,4,5,AllGrid,3,800,10,44,56,"PostGuard(CW,1,2)",518347,29492.5,0,71,71
7163,3,13,AllGrid,3,800,10,44,64,"Hit(CW,12,WEAK)",52414,4694.91,0,85,85
5807,0,8,AllGrid,3,800,10,44,28,"PreGuard(CW,G4)",362667,22032.7,0,81,81
5567,2,15,AllGrid,3,800,10,44,64,"Hit(CW,8,WEAK)",929,57.5425,0,129,129
2507,3,11,AllGrid,3,800,10,44,42,"Hit(CW,4,STRONG)",181893,12443.9,0,107,107
7006,3,15,AllGrid,3,800,10,44,49,"Hit(CCW,4,STRONG)",945,66.3899,0,145,145
1984,6,4,AllGrid,3,800,10,44,1,"Draw(CCW,TEE)",571761,31758,0,59,59
1845,7,14,AllGrid,3,800,10,44,45,"PostGuard(CCW,10,1)",4535,325.29,0,55,55
5780,2,6,AllGrid,3,800,10,44,45,"PostGuard(CCW,0,1)",447345,23979.7,0,49,49
