game_id,end,shot_num,method,seed,candidate_idx,cluster_id,is_representative,shot_type,label,e_score,e_sd,cluster_value,land_x,land_y,cluster_sd,cluster_value_risk,risk_lambda,rep_rank,rep_visits
7977,6,14,RandomK,44,3,0,1,"Draw","Draw(CCW,S0)",,,,,,,,0,,
7977,6,14,RandomK,44,36,1,1,"Hit","Hit(CW,1,MIDDLE)",,,,,,,,0,,
7977,6,14,RandomK,44,41,2,1,"Freeze","Freeze(CCW,1)",,,,,,,,0,,
7977,6,14,RandomK,44,70,3,1,"Freeze","Freeze(CW,7)",,,,,,,,0,,
3926,6,11,RandomK,44,52,0,1,"Hit","Hit(CW,4,TOUCH)",,,,,,,,0,,
3926,6,11,RandomK,44,82,1,1,"Hit","Hit(CW,10,TOUCH)",,,,,,,,0,,
3926,6,11,RandomK,44,86,2,1,"Hit","Hit(CW,10,MIDDLE)",,,,,,,,0,,
3926,6,11,RandomK,44,111,3,1,"PostGuard","PostGuard(CCW,7,0)",,,,,,,,0,,
3883,1,14,RandomK,44,7,0,1,"Draw","Draw(CCW,S4)",,,,,,,,0,,
3883,1,14,RandomK,44,23,1,1,"Draw","Draw(CCW,L6)",,,,,,,,0,,
3883,1,14,RandomK,44,35,2,1,"Hit","Hit(CCW,9,STRONG)",,,,,,,,0,,
3883,1,14,RandomK,44,36,3,1,"Pass","Pass",,,,,,,,0,,
9222,7,5,RandomK,44,7,0,1,"Draw","Draw(CCW,S4)",,,,,,,,0,,
9222,7,5,RandomK,44,15,1,1,"Draw","Draw(CCW,L2)",,,,,,,,0,,
9222,7,5,RandomK,44,19,2,1,"Draw","Draw(CCW,L4)",,,,,,,,0,,
9222,7,5,RandomK,44,35,3,1,"Hit","Hit(CCW,4,STRONG)",,,,,,,,0,,
7881,2,15,RandomK,44,14,0,1,"Draw","Draw(CW,L2)",,,,,,,,0,,
7881,2,15,RandomK,44,41,1,1,"Freeze","Freeze(CCW,2)",,,,,,,,0,,
7881,2,15,RandomK,44,95,2,1,"PostGuard","PostGuard(CCW,5,1)",,,,,,,,0,,
7881,2,15,RandomK,44,125,3,1,"PostGuard","PostGuard(CCW,15,1)",,,,,,,,0,,
6406,1,10,RandomK,44,5,0,1,"Draw","Draw(CCW,S2)",,,,,,,,0,,
6406,1,10,RandomK,44,8,1,1,"Draw","Draw(CW,S6)",,,,,,,,0,,
6406,1,10,RandomK,44,11,2,1,"Draw","Draw(CCW,L0)",,,,,,,,0,,
6406,1,10,RandomK,44,18,3,1,"Draw","Draw(CW,L4)",,,,,,,,0,,
8452,5,15,RandomK,44,86,0,1,"Hit","Hit(CW,10,MIDDLE)",,,,,,,,0,,
8452,5,15,RandomK,44,95,1,1,"Hit","Hit(CCW,12,STRONG)",,,,,,,,0,,
8452,5,15,RandomK,44,137,2,1,"PostGuard","PostGuard(CCW,13,1)",,,,,,,,0,,
8452,5,15,RandomK,44,139,3,1,"PostGuard","PostGuard(CCW,13,2)",,,,,,,,0,,
1028,6,15,RandomK,44,52,0,1,"Hit","Hit(CW,4,TOUCH)",,,,,,,,0,,
1028,6,15,RandomK,44,62,1,1,"Hit","Hit(CW,6,TOUCH)",,,,,,,,0,,
1028,6,15,RandomK,44,109,2,1,"PostGuard","PostGuard(CCW,3,0)",,,,,,,,0,,
1028,6,15,RandomK,44,123,3,1,"PostGuard","PostGuard(CCW,7,1)",,,,,,,,0,,
2596,1,14,RandomK,44,32,0,1,"Hit","Hit(CW,1,TOUCH)",,,,,,,,0,,
2596,1,14,RandomK,44,89,1,1,"Hit","Hit(CCW,11,STRONG)",,,,,,,,0,,
2596,1,14,RandomK,44,107,2,1,"PostGuard","PostGuard(CCW,0,2)",,,,,,,,0,,
2596,1,14,RandomK,44,133,3,1,"PostGuard","PostGuard(CCW,10,0)",,,,,,,,0,,
