game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec,risk_lambda,num_candidates,num_children,arm,q_ref_mean,q_ref_sd,q_best,regret
1845,7,14,AllGrid,3,800,10,44,45,"PostGuard(CCW,10,1)",4535,325.29,0,55,55,A1N,1.22,1.56576,1.44,0.21999999999999997
5780,2,6,AllGrid,3,800,10,44,45,"PostGuard(CCW,0,1)",447345,23979.7,0,49,49,A1N,-0.555,2.12061,-0.375,0.18000000000000005
8645,7,5,AllGrid,3,800,10,44,6,"Draw(CW,S4)",517524,30474.9,0,71,71,A1N,0.685,2.0508,0.92,0.235
6132,0,13,AllGrid,3,800,10,44,1,"Draw(CCW,TEE)",72530,6864.06,0,87,87,A1N,2.62,1.16859,2.62,0.0
3339,4,10,AllGrid,3,800,10,44,10,"Draw(CW,L0)",237196,14679.9,0,71,71,A1N,-0.46,2.0195,-0.305,0.15500000000000003
3566,6,14,AllGrid,3,800,10,44,67,"Hit(CCW,9,MIDDLE)",15124,1561.5,0,129,129,A1N,0.69,1.51456,1.01,0.32000000000000006
5523,3,9,AllGrid,3,800,10,44,55,"Hit(CCW,4,WEAK)",305414,20894.9,0,103,103,A1N,0.74,1.9602,0.74,0.0
7015,5,14,AllGrid,3,800,10,44,11,"Draw(CCW,L0)",19176,1999.84,0,145,145,A1N,-1.135,1.92789,-1.135,0.0
743,7,3,AllGrid,3,800,10,44,10,"Draw(CW,L0)",626305,31616.2,0,55,55,A1N,0.7,1.86548,0.98,0.28
1014,4,15,AllGrid,3,800,10,44,10,"Draw(CW,L0)",861,41.6049,0,61,61,A1N,3.325,1.27255,3.325,0.0
3900,0,10,AllGrid,3,800,10,44,40,"Freeze(CW,9)",224495,13179.7,0,55,55,A1N,-0.02,1.70282,0.305,0.325
4543,6,5,AllGrid,3,800,10,44,32,"Hit(CW,0,TOUCH)",519747,29174.6,0,71,71,A1N,0.76,1.92676,1.09,0.33000000000000007
9231,5,14,AllGrid,3,800,10,44,49,"Hit(CCW,5,STRONG)",9337,827.458,0,101,101,A1N,1.235,1.50989,2.025,0.7899999999999998
1825,5,7,AllGrid,3,800,10,44,53,"PostGuard(CCW,1,0)",409723,24642.0,0,77,77,A1N,0.865,2.16259,0.865,0.0
4062,4,15,AllGrid,3,800,10,44,47,"Hit(CCW,4,MIDDLE)",917,44.2854,0,117,117,A1N,-0.475,1.89192,-0.475,0.0
9882,2,11,AllGrid,3,800,10,44,48,"Hit(CW,4,STRONG)",192692,14075.3,0,109,109,A1N,1.23,2.06085,1.295,0.06499999999999995
2998,6,14,AllGrid,3,800,10,44,38,"Hit(CW,1,STRONG)",18852,2053.31,0,145,145,A1N,2.555,0.840818,2.895,0.33999999999999986
1555,2,3,AllGrid,3,800,10,44,5,"Draw(CCW,S2)",625880,33613.5,0,55,55,A1N,0.655,2.0799,1.1,0.44500000000000006
4372,4,14,AllGrid,3,800,10,44,0,"Draw(CW,TEE)",3776,249.015,0,49,49,A1N,0.005,1.13357,0.095,0.09
3732,7,7,AllGrid,3,800,10,44,9,"Draw(CCW,S6)",377699,19021.8,0,49,49,A1N,0.425,1.70129,1.125,0.7
3858,5,5,AllGrid,3,800,10,44,0,"Draw(CW,TEE)",525658,31676.7,0,75,75,A1N,0.575,1.981,0.885,0.31000000000000005
1938,0,14,AllGrid,3,800,10,44,38,"Hit(CW,9,STRONG)",8996,820.738,0,93,93,A1N,1.005,2.32486,1.43,0.42500000000000004
9112,3,9,AllGrid,3,800,10,44,39,"Hit(CCW,2,STRONG)",284352,17015.7,0,75,75,A1N,0.53,1.90239,0.76,0.22999999999999998
4157,3,12,AllGrid,3,800,10,44,36,"Hit(CW,3,MIDDLE)",124098,10008.0,0,107,107,A1N,-0.705,1.59937,-0.705,0.0
7373,1,11,AllGrid,3,800,10,44,41,"Freeze(CCW,2)",192984,14536.1,0,103,103,A1N,1.175,1.30934,1.175,0.0
7173,4,15,AllGrid,3,800,10,44,4,"Draw(CW,S2)",951,68.4057,0,151,151,A1N,2.0,0.0,2.0,0.0
196,4,4,AllGrid,3,800,10,44,19,"Draw(CCW,L4)",570554,29909.1,0,49,49,A1N,-0.385,2.12292,-0.22,0.165
2630,2,14,AllGrid,3,800,10,44,2,"Draw(CW,S0)",4789,326.256,0,59,59,A1N,-1.315,1.66306,-1.07,0.24499999999999988
5731,2,10,AllGrid,3,800,10,44,1,"Draw(CCW,TEE)",203842,10831.2,0,43,43,A1N,-0.87,1.83932,-0.555,0.31499999999999995
9518,4,5,AllGrid,3,800,10,44,45,"Hit(CCW,2,WEAK)",521257,29495.5,0,71,71,A1N,0.905,2.07508,0.985,0.07999999999999996
8211,7,12,AllGrid,3,800,10,44,2,"Draw(CW,S0)",120019,8862.67,0,79,79,A1N,-1.155,1.79749,-0.815,0.3400000000000001
5392,3,13,AllGrid,3,800,10,44,89,"Hit(CCW,10,STRONG)",92856,9809.26,0,135,135,A1N,-1.005,1.57638,-1.005,0.0
4262,4,2,AllGrid,3,800,10,44,0,"Draw(CW,TEE)",685238,35791.7,0,49,49,A1N,-0.875,1.90771,-0.465,0.41
6230,1,12,AllGrid,3,800,10,44,35,"Hit(CCW,11,WEAK)",92929,5722.85,0,49,49,A1N,-0.215,1.43484,-0.215,0.0
3543,4,7,AllGrid,3,800,10,44,34,"Hit(CW,2,WEAK)",382546,20695.8,0,55,55,A1N,0.86,1.87894,1.025,0.16499999999999992
1784,6,5,AllGrid,3,800,10,44,45,"Hit(CCW,2,WEAK)",520233,29277.5,0,71,71,A1N,0.885,2.30256,1.05,0.16500000000000004
4905,4,14,AllGrid,3,800,10,44,39,"Hit(CCW,5,STRONG)",9647,821.258,0,101,101,A1N,-2.19,2.11279,-1.65,0.54
3837,2,10,AllGrid,3,800,10,44,37,"Hit(CCW,7,MIDDLE)",233450,14944.0,0,71,71,A1N,-0.54,1.58063,-0.455,0.08500000000000002
2854,0,15,AllGrid,3,800,10,44,49,"Hit(CCW,10,STRONG)",903,47.22,0,103,103,A1N,0.335,1.67116,1.18,0.845
1221,1,10,AllGrid,3,800,10,44,49,"Hit(CCW,3,STRONG)",261650,19138.6,0,113,113,A1N,-0.64,1.95969,-0.575,0.06500000000000006
7301,6,14,AllGrid,3,800,10,44,62,"Hit(CW,7,TOUCH)",18690,2050.9,0,145,145,A1N,1.775,0.73101,1.985,0.2100000000000002
5248,0,3,AllGrid,3,800,10,44,35,"Hit(CCW,2,WEAK)",626199,29028.1,0,49,49,A1N,1.175,2.27032,1.33,0.15500000000000003
2545,3,15,AllGrid,3,800,10,44,0,"Draw(CW,TEE)",861,39.0988,0,61,61,A1N,2.98,0.14,2.98,0.0
6335,1,11,AllGrid,3,800,10,44,34,"Hit(CW,6,WEAK)",145086,8159.27,0,53,53,A1N,1.125,1.49645,1.125,0.0
8275,4,5,AllGrid,3,800,10,44,52,"PostGuard(CW,1,0)",518519,29914.5,0,71,71,A1N,0.67,1.98774,1.005,0.33499999999999985
963,5,13,AllGrid,3,800,10,44,40,"Freeze(CW,8)",72322,6642.4,0,89,89,A1N,1.06,1.84293,1.235,0.17500000000000004
176,5,11,AllGrid,3,800,10,44,84,"PostGuard(CW,5,0)",199217,15001.3,0,97,97,A1N,1.505,2.11423,1.585,0.08000000000000007
2199,1,13,AllGrid,3,800,10,44,59,"Hit(CCW,6,STRONG)",94676,9449.01,0,119,119,A1N,0.21,1.6631,0.25,0.04000000000000001
8298,3,11,AllGrid,3,800,10,44,79,"Hit(CCW,8,STRONG)",203545,16193.4,0,119,119,A1N,1.135,1.97656,1.185,0.050000000000000044
6729,2,14,AllGrid,3,800,10,44,39,"Hit(CCW,3,STRONG)",16543,1762.41,0,135,135,A1N,-0.57,1.06071,0.665,1.2349999999999999
8119,5,4,AllGrid,3,800,10,44,1,"Draw(CCW,TEE)",575875,33059.7,0,65,65,A1N,-0.31,2.04301,-0.18,0.13
8189,0,14,AllGrid,3,800,10,44,35,"Hit(CCW,13,WEAK)",4738,331.357,0,55,55,A1N,0.025,1.36542,0.025,0.0
9791,0,8,AllGrid,3,800,10,44,0,"Draw(CW,TEE)",339024,18919.3,0,55,55,A1N,-0.475,1.96198,-0.11,0.365
5487,5,5,AllGrid,3,800,10,44,46,"Hit(CW,2,MIDDLE)",517372,29488.5,0,71,71,A1N,1.06,2.05582,1.085,0.02499999999999991
4950,0,15,AllGrid,3,800,10,44,46,"Hit(CW,14,MIDDLE)",871,30.0157,0,71,71,A1N,0.645,1.67301,0.83,0.18499999999999994
9143,3,7,AllGrid,3,800,10,44,0,"Draw(CW,TEE)",413665,22050.4,0,81,81,A1N,1.135,1.97908,1.135,0.0
4517,4,13,AllGrid,3,800,10,44,32,"Hit(CW,2,TOUCH)",104278,11273.5,0,123,123,A1N,1.34,0.913455,1.535,0.19499999999999984
2994,5,10,AllGrid,3,800,10,44,49,"Hit(CCW,3,STRONG)",265738,19960.9,0,113,113,A1N,-0.645,1.8652,0.045,0.6900000000000001
961,6,13,AllGrid,3,800,10,44,11,"Draw(CCW,L0)",107400,11337.3,0,139,139,A1N,-1.77,1.43426,-1.735,0.03499999999999992
1566,1,3,AllGrid,3,800,10,44,53,"PostGuard(CCW,1,0)",632580,34853.4,0,59,59,A1N,0.655,1.92769,0.975,0.31999999999999995
1686,6,15,AllGrid,3,800,10,44,0,"Draw(CW,TEE)",849,35.6309,0,49,49,A1N,1.0,0.0,1.0,0.0
1201,0,6,AllGrid,3,800,10,44,42,"Hit(CW,5,TOUCH)",453610,24694.2,0,53,53,A1N,-0.825,2.04313,-0.385,0.43999999999999995
5494,4,5,AllGrid,3,800,10,44,2,"Draw(CW,S0)",524530,30671.0,0,75,75,A1N,0.89,1.93336,1.21,0.31999999999999995
2492,4,15,AllGrid,3,800,10,44,42,"Hit(CW,10,TOUCH)",875,42.5953,0,75,75,A1N,1.65,0.638357,1.65,0.0
8959,1,11,AllGrid,3,800,10,44,49,"Hit(CCW,6,STRONG)",183093,12968.6,0,97,97,A1N,0.875,1.69097,1.26,0.385
1671,0,15,AllGrid,3,800,10,44,77,"Hit(CCW,12,MIDDLE)",917,47.7472,0,117,117,A1N,2.74,1.75568,2.74,0.0
1385,7,11,AllGrid,3,800,10,44,6,"Draw(CW,S4)",192532,13950.0,0,103,103,A1N,0.9,1.78045,1.18,0.2799999999999999
6872,1,14,AllGrid,3,800,10,44,87,"Hit(CCW,13,MIDDLE)",17313,1912.69,0,135,135,A1N,-0.32,1.37753,1.02,1.34
8785,1,4,AllGrid,3,800,10,44,11,"Draw(CCW,L0)",565398,30580.8,0,49,49,A1N,-0.69,1.95036,-0.32,0.36999999999999994
1835,0,15,AllGrid,3,800,10,44,56,"Hit(CW,14,MIDDLE)",869,28.579,0,69,69,A1N,1.215,0.773806,1.235,0.020000000000000018
6216,7,8,AllGrid,3,800,10,44,0,"Draw(CW,TEE)",338864,15131.6,0,55,55,A1N,-0.45,1.75143,0.075,0.525
8471,6,5,AllGrid,3,800,10,44,35,"Hit(CCW,0,WEAK)",527069,31513.5,0,75,75,A1N,0.82,1.99188,1.06,0.2400000000000001
256,3,12,AllGrid,3,800,10,44,46,"Hit(CW,11,MIDDLE)",106339,7561.99,0,77,77,A1N,0.495,1.85741,0.495,0.0
5778,2,9,AllGrid,3,800,10,44,6,"Draw(CW,S4)",306985,20118.4,0,97,97,A1N,0.635,1.9214,0.915,0.28
6320,4,15,AllGrid,3,800,10,44,56,"Hit(CW,10,MIDDLE)",903,39.5776,0,103,103,A1N,-0.055,1.73262,-0.055,0.0
1638,4,11,AllGrid,3,800,10,44,66,"Hit(CW,8,MIDDLE)",185888,13343.6,0,103,103,A1N,0.55,1.67257,0.715,0.16499999999999992
2310,6,15,AllGrid,3,800,10,44,78,"Hit(CW,10,STRONG)",935,51.0235,0,135,135,A1N,2.15,2.12779,2.215,0.06499999999999995
7921,5,4,AllGrid,3,800,10,44,18,"Draw(CW,L4)",562455,30715.7,0,49,49,A1N,-0.565,1.94827,-0.205,0.36
1361,1,12,AllGrid,3,800,10,44,45,"Hit(CCW,11,WEAK)",95817,5998.02,0,59,59,A1N,-0.195,1.48222,0.19,0.385
5041,1,8,AllGrid,3,800,10,44,3,"Draw(CCW,S0)",339203,18923.8,0,55,55,A1N,-0.455,1.84607,0.14,0.595
5033,7,5,AllGrid,3,800,10,44,52,"PostGuard(CW,1,0)",516499,30074.3,0,71,71,A1N,0.645,1.8652,1.165,0.52
5022,1,15,AllGrid,3,800,10,44,3,"Draw(CCW,S0)",889,43.9448,0,89,89,A1N,1.155,0.500974,1.25,0.09499999999999997
9907,7,9,AllGrid,3,800,10,44,49,"Hit(CCW,6,STRONG)",275592,15672.3,0,65,65,A1N,0.59,1.70936,1.01,0.42000000000000004
8627,2,12,AllGrid,3,800,10,44,83,"PostGuard(CCW,4,2)",134551,10898.0,0,103,103,A1N,0.17,1.50037,0.415,0.24499999999999997
1641,6,10,AllGrid,3,800,10,44,67,"Hit(CCW,7,MIDDLE)",268183,21673.2,0,113,113,A1N,-0.11,1.89945,0.31,0.42
7249,2,15,AllGrid,3,800,10,44,57,"Hit(CCW,4,MIDDLE)",939,54.9701,0,139,139,A1N,0.73,1.2598,1.0,0.27
4837,7,2,AllGrid,3,800,10,44,44,"PostGuard(CW,0,1)",683510,37244.5,0,49,49,A1N,-0.18,2.14886,-0.18,0.0
1039,2,15,AllGrid,3,800,10,44,34,"Hit(CW,14,WEAK)",843,26.3588,0,43,43,A1N,0.945,0.22798,0.955,0.010000000000000009
7846,3,10,AllGrid,3,800,10,44,45,"Hit(CCW,9,WEAK)",218151,12663.9,0,65,65,A1N,-0.415,1.75293,-0.12,0.295
5246,2,5,AllGrid,3,800,10,44,3,"Draw(CCW,S0)",527365,30852.1,0,75,75,A1N,0.81,1.95548,1.025,0.21499999999999986
4166,2,12,AllGrid,3,800,10,44,50,"Hit(CW,11,MIDDLE)",110697,7665.42,0,75,75,A1N,0.185,1.67056,0.19,0.0050000000000000044
6533,4,6,AllGrid,3,800,10,44,29,"PreGuard(CCW,G4)",473860,29081.9,0,81,81,A1N,0.26,1.97038,0.615,0.355
5721,0,12,AllGrid,3,800,10,44,98,"PostGuard(CW,4,0)",162907,11006.3,0,123,123,A1N,1.67,1.14066,1.945,0.27500000000000013
4463,7,9,AllGrid,3,800,10,44,54,"Hit(CW,4,WEAK)",311638,19265.2,0,103,103,A1N,0.81,1.83409,1.03,0.21999999999999997
5606,2,14,AllGrid,3,800,10,44,46,"Hit(CW,3,MIDDLE)",17364,1785.93,0,139,139,A1N,0.515,1.59993,0.54,0.025000000000000022
1123,4,3,AllGrid,3,800,10,44,16,"Draw(CW,L3)",620422,33452.4,0,55,55,A1N,0.94,2.09914,1.04,0.10000000000000009
8113,3,15,AllGrid,3,800,10,44,33,"Hit(CCW,8,TOUCH)",869,40.673,0,69,69,A1N,1.0,0.0,1.0,0.0
716,6,7,AllGrid,3,800,10,44,32,"Hit(CW,4,TOUCH)",391900,18168.1,0,55,55,A1N,0.73,2.02413,1.015,0.2849999999999999
459,3,5,AllGrid,3,800,10,44,44,"Hit(CW,2,WEAK)",517022,27516.7,0,71,71,A1N,1.05,2.03162,1.05,0.0
9287,7,12,AllGrid,3,800,10,44,38,"Hit(CW,11,WEAK)",106708,7057.14,0,65,65,A1N,-0.31,1.57286,-0.31,0.0
5647,1,10,AllGrid,3,800,10,44,0,"Draw(CW,TEE)",249282,16485.5,0,91,91,A1N,0.28,1.88987,0.33,0.04999999999999999
4562,4,13,AllGrid,3,800,10,44,76,"Hit(CW,8,MIDDLE)",97752,10357.6,0,129,129,A1N,1.765,1.36006,1.765,0.0
6201,5,11,AllGrid,3,800,10,44,63,"Hit(CCW,6,TOUCH)",199296,15363.9,0,107,107,A1N,0.765,1.64005,0.765,0.0
9166,3,14,AllGrid,3,800,10,44,64,"Hit(CW,7,WEAK)",16023,1740.1,0,139,139,A1N,0.66,1.65964,0.995,0.33499999999999996
8703,4,3,AllGrid,3,800,10,44,34,"Hit(CW,0,WEAK)",622131,32266.9,0,49,49,A1N,0.905,2.00648,1.18,0.2749999999999999
1616,0,14,AllGrid,3,800,10,44,33,"Hit(CCW,7,TOUCH)",5269,377.859,0,69,69,A1N,0.86,1.35292,0.86,0.0
5809,3,9,AllGrid,3,800,10,44,38,"Hit(CW,6,STRONG)",268301,14280.0,0,53,53,A1N,0.78,1.72962,0.78,0.0
4651,6,5,AllGrid,3,800,10,44,44,"Hit(CW,2,WEAK)",519372,29319.3,0,71,71,A1N,0.915,2.0243,0.915,0.0
8894,2,15,AllGrid,3,800,10,44,2,"Draw(CW,S0)",879,41.5672,0,79,79,A1N,1.885,0.437921,1.885,0.0
2369,6,9,AllGrid,3,800,10,44,62,"Hit(CW,8,TOUCH)",295059,18245.8,0,79,79,A1N,0.425,1.9556,0.69,0.26499999999999996
1083,7,15,AllGrid,3,800,10,44,57,"Hit(CCW,12,MIDDLE)",903,44.9225,0,103,103,A1N,0.61,1.73433,0.74,0.13
366,3,11,AllGrid,3,800,10,44,46,"Hit(CW,2,MIDDLE)",208414,17228.0,0,119,119,A1N,0.875,1.74338,1.555,0.6799999999999999
6354,2,15,AllGrid,3,800,10,44,12,"Draw(CW,L1)",951,58.9479,0,151,151,A1N,1.51,0.4999,1.535,0.02499999999999991
9260,7,2,AllGrid,3,800,10,44,33,"Hit(CCW,1,TOUCH)",680510,33516.2,0,49,49,A1N,-0.37,1.99075,-0.21,0.16
6267,4,12,AllGrid,3,800,10,44,10,"Draw(CW,L0)",105771,6713.05,0,55,55,A1N,-0.165,1.58675,-0.025,0.14
1158,6,8,AllGrid,3,800,10,44,56,"PostGuard(CW,4,2)",344697,19733.2,0,65,65,A1N,0.39,2.06589,0.39,0.0
6520,1,5,AllGrid,3,800,10,44,19,"Draw(CCW,L4)",524100,32107.0,0,75,75,A1N,0.965,1.88515,1.215,0.2500000000000001
2099,0,14,AllGrid,3,800,10,44,7,"Draw(CCW,S4)",8590,728.355,0,91,91,A1N,0.535,1.32241,0.56,0.025000000000000022
4892,6,10,AllGrid,3,800,10,44,42,"Hit(CW,3,TOUCH)",248195,17875.8,0,101,101,A1N,0.185,1.7061,0.185,0.0
7859,3,14,AllGrid,3,800,10,44,78,"Hit(CW,11,STRONG)",15374,1560.5,0,129,129,A1N,-0.09,1.65587,0.515,0.605
2084,7,10,AllGrid,3,800,10,44,2,"Draw(CW,S0)",273142,21126.9,0,113,113,A1N,2.13,2.14315,2.465,0.33499999999999996
5335,1,14,AllGrid,3,800,10,44,88,"Hit(CW,11,STRONG)",19865,2235.53,0,145,145,A1N,-0.13,1.48428,0.485,0.615
5272,2,4,AllGrid,3,800,10,44,42,"Hit(CW,3,TOUCH)",571079,28899.2,0,53,53,A1N,-0.81,1.98844,-0.41,0.4000000000000001
5472,3,13,AllGrid,3,800,10,44,44,"Hit(CW,10,WEAK)",39676,3493.85,0,69,69,A1N,0.36,1.47323,0.7,0.33999999999999997
4526,5,9,AllGrid,3,800,10,44,6,"Draw(CW,S4)",283376,14241.8,0,65,65,A1N,0.475,1.83013,0.685,0.21000000000000008
6392,2,5,AllGrid,3,800,10,44,45,"Hit(CCW,2,WEAK)",525273,31680.7,0,75,75,A1N,0.815,1.9725,1.075,0.26
1255,4,13,AllGrid,3,800,10,44,67,"Hit(CCW,12,MIDDLE)",53541,5043.69,0,91,91,A1N,2.26,1.78112,2.34,0.08000000000000007
5259,3,8,AllGrid,3,800,10,44,80,"PostGuard(CW,2,1)",377874,23528.0,0,97,97,A1N,0.855,1.92457,0.965,0.10999999999999999
7905,3,15,AllGrid,3,800,10,44,58,"Hit(CW,10,STRONG)",903,42.8341,0,103,103,A1N,2.865,0.993365,2.865,0.0
4159,5,11,AllGrid,3,800,10,44,48,"Hit(CW,6,STRONG)",197215,16309.9,0,103,103,A1N,0.69,1.83409,0.765,0.07500000000000007
2788,5,13,AllGrid,3,800,10,44,77,"Hit(CCW,8,MIDDLE)",91498,9739.08,0,139,139,A1N,2.82,2.21531,3.115,0.2950000000000004
4360,7,4,AllGrid,3,800,10,44,47,"Hit(CCW,3,MIDDLE)",573318,30986.2,0,59,59,A1N,-0.535,1.88912,-0.47,0.06500000000000006
8248,7,13,AllGrid,3,800,10,44,1,"Draw(CCW,TEE)",38595,3337.59,0,59,59,A1N,1.49,1.16615,1.49,0.0
2081,5,9,AllGrid,3,800,10,44,44,"Hit(CW,8,WEAK)",276588,14973.7,0,53,53,A1N,0.585,1.70669,0.865,0.28
1265,4,5,AllGrid,3,800,10,44,37,"Hit(CCW,0,MIDDLE)",521823,30007.6,0,71,71,A1N,0.695,2.13119,0.89,0.19500000000000006
3677,7,15,AllGrid,3,800,10,44,54,"Hit(CW,14,WEAK)",875,33.2656,0,75,75,A1N,1.695,0.960195,1.695,0.0
477,2,10,AllGrid,3,800,10,44,43,"Hit(CCW,7,TOUCH)",245291,16441.5,0,81,81,A1N,-0.375,2.01603,-0.245,0.13
8462,7,13,AllGrid,3,800,10,44,72,"PostGuard(CW,1,0)",94684,9642.55,0,115,115,A1N,1.945,1.38996,2.63,0.6849999999999998
3186,1,11,AllGrid,3,800,10,44,58,"Hit(CW,4,STRONG)",171268,12764.2,0,119,119,A1N,0.815,2.07624,1.3,0.4850000000000001
8936,4,15,AllGrid,3,800,10,44,1,"Draw(CCW,TEE)",945,59.5704,0,145,145,A1N,0.825,0.578252,1.015,0.18999999999999995
966,6,3,AllGrid,3,800,10,44,5,"Draw(CCW,S2)",627882,31367.0,0,55,55,A1N,0.95,2.06821,1.15,0.19999999999999996
232,1,13,AllGrid,3,800,10,44,1,"Draw(CCW,TEE)",42906,3618.36,0,59,59,A1N,1.47,1.11315,1.575,0.10499999999999998
3968,6,10,AllGrid,3,800,10,44,47,"PostGuard(CCW,8,2)",205041,11094.9,0,49,49,A1N,0.575,1.78168,0.95,0.375
2440,2,5,AllGrid,3,800,10,44,1,"Draw(CCW,TEE)",520376,29086.1,0,71,71,A1N,0.905,2.00648,1.17,0.2649999999999999
1624,6,15,AllGrid,3,800,10,44,48,"Hit(CW,8,STRONG)",891,40.8543,0,91,91,A1N,1.265,1.15532,1.265,0.0
9851,7,8,AllGrid,3,800,10,44,53,"Hit(CCW,7,TOUCH)",354416,22320.3,0,81,81,A1N,0.155,2.0423,0.155,0.0
9879,2,15,AllGrid,3,800,10,44,45,"Hit(CCW,6,WEAK)",917,49.7976,0,117,117,A1N,3.125,0.599479,3.125,0.0
9832,1,9,AllGrid,3,800,10,44,2,"Draw(CW,S0)",311593,21729.5,0,103,103,A1N,0.815,1.81129,1.24,0.42500000000000004
4221,2,14,AllGrid,3,800,10,44,19,"Draw(CCW,L4)",18234,1548.49,0,145,145,A1N,0.7,1.50665,1.555,0.855
1999,2,5,AllGrid,3,800,10,44,34,"Hit(CW,2,WEAK)",500126,25068.4,0,53,53,A1N,0.675,1.69687,0.875,0.19999999999999996
99,4,13,AllGrid,3,800,10,44,48,"Hit(CW,12,WEAK)",25464,2088.72,0,57,57,A1N,0.335,1.3277,0.635,0.3
964,0,8,AllGrid,3,800,10,44,45,"Hit(CCW,5,WEAK)",337789,18136.4,0,63,63,A1N,-0.295,1.76011,-0.295,0.0
6357,7,5,AllGrid,3,800,10,44,14,"Draw(CW,L2)",525464,27883.4,0,75,75,A1N,0.38,2.10371,0.895,0.515
632,7,12,AllGrid,3,800,10,44,58,"Hit(CW,11,STRONG)",109466,7858.84,0,81,81,A1N,-0.215,1.79688,-0.195,0.01999999999999999
3130,2,11,AllGrid,3,800,10,44,6,"Draw(CW,S4)",187109,13725.8,0,91,91,A1N,1.08,1.58543,1.315,0.23499999999999988
2941,4,13,AllGrid,3,800,10,44,18,"Draw(CW,L4)",102391,10517.0,0,125,125,A1N,0.96,1.56474,1.365,0.405
6374,0,11,AllGrid,3,800,10,44,59,"Hit(CCW,6,STRONG)",179545,12438.2,0,113,113,A1N,1.19,2.28996,1.54,0.3500000000000001
156,7,14,AllGrid,3,800,10,44,87,"Hit(CCW,11,MIDDLE)",18999,2027.73,0,145,145,A1N,1.085,0.936896,1.105,0.020000000000000018
1570,1,4,AllGrid,3,800,10,44,6,"Draw(CW,S4)",566057,26756.1,0,49,49,A1N,-0.41,1.81711,-0.32,0.08999999999999997
7117,6,12,AllGrid,3,800,10,44,35,"Hit(CCW,11,WEAK)",92621,5700.0,0,49,49,A1N,-0.14,1.36396,-0.14,0.0
6164,7,6,AllGrid,3,800,10,44,43,"PostGuard(CCW,4,0)",451212,22362.1,0,49,49,A1N,-0.325,2.0419,-0.25,0.07500000000000001
4376,5,5,AllGrid,3,800,10,44,38,"Hit(CW,0,STRONG)",520859,26571.9,0,75,75,A1N,0.58,1.90095,0.9,0.32000000000000006
4444,0,12,AllGrid,3,800,10,44,7,"Draw(CCW,S4)",118075,8590.26,0,75,75,A1N,-0.705,1.80221,-0.345,0.36
5083,5,6,AllGrid,3,800,10,44,2,"Draw(CW,S0)",472465,24434.1,0,81,81,A1N,-0.7,2.02485,-0.245,0.45499999999999996
894,4,13,AllGrid,3,800,10,44,62,"Hit(CW,8,STRONG)",80212,7639.08,0,105,105,A1N,1.74,1.50745,2.14,0.40000000000000013
8445,1,11,AllGrid,3,800,10,44,85,"PostGuard(CCW,5,0)",204634,12857.9,0,103,103,A1N,2.135,1.8157,2.34,0.20500000000000007
7871,7,15,AllGrid,3,800,10,44,57,"Hit(CCW,4,MIDDLE)",951,70.917,0,151,151,A1N,3.095,1.50863,3.185,0.08999999999999986
8198,0,4,AllGrid,3,800,10,44,57,"PostGuard(CCW,2,2)",572677,25792.9,0,59,59,A1N,-0.605,2.114,-0.365,0.24
6829,6,13,AllGrid,3,800,10,44,47,"Hit(CCW,12,MIDDLE)",29042,2418.14,0,53,53,A1N,0.35,1.22372,0.45,0.10000000000000003
4702,2,8,AllGrid,3,800,10,44,7,"Draw(CCW,S4)",333813,16586.7,0,49,49,A1N,-0.045,1.91128,-0.045,0.0
4058,3,5,AllGrid,3,800,10,44,18,"Draw(CW,L4)",519901,23731.2,0,71,71,A1N,0.56,1.93556,0.985,0.42499999999999993
7591,4,13,AllGrid,3,800,10,44,7,"Draw(CCW,S4)",72534,6837.59,0,97,97,A1N,2.63,1.48091,3.245,0.6150000000000002
1445,7,8,AllGrid,3,800,10,44,7,"Draw(CCW,S4)",349356,16875.6,0,65,65,A1N,-0.45,1.79374,-0.23,0.22
5373,5,13,AllGrid,3,800,10,44,51,"Freeze(CCW,4)",88868,8526.02,0,107,107,A1N,1.945,1.18405,1.945,0.0
5423,3,9,AllGrid,3,800,10,44,11,"Draw(CCW,L0)",314974,17314.7,0,103,103,A1N,0.735,1.91697,0.97,0.235
1644,5,15,AllGrid,3,800,10,44,47,"Hit(CCW,4,MIDDLE)",935,60.381,0,135,135,A1N,-0.735,0.992358,-0.35,0.385
6839,5,3,AllGrid,3,800,10,44,16,"Draw(CW,L3)",626945,23885.6,0,55,55,A1N,0.855,2.18494,1.225,0.3700000000000001
1063,2,15,AllGrid,3,800,10,44,34,"Hit(CW,12,WEAK)",855,28.0175,0,55,55,A1N,1.905,0.293215,1.905,0.0
3774,5,6,AllGrid,3,800,10,44,43,"Hit(CCW,5,TOUCH)",462858,20299.6,0,65,65,A1N,-0.4,1.93907,-0.215,0.18500000000000003
7844,2,5,AllGrid,3,800,10,44,48,"Hit(CW,2,STRONG)",519605,21449.8,0,71,71,A1N,0.59,2.26758,1.02,0.43000000000000005
5770,5,13,AllGrid,3,800,10,44,10,"Draw(CW,L0)",66108,6130.95,0,91,91,A1N,0.975,1.48808,1.12,0.14500000000000013
7977,6,14,AllGrid,3,800,10,45,39,"Hit(CCW,1,STRONG)",19186,1981.45,0,145,145,A1N,-1.79,1.50197,-1.635,0.15500000000000003
