game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec,risk_lambda,num_candidates,num_children
7977,6,14,ClusterTS,3,200,10,44,67,"Hit(CCW,7,MIDDLE)",6777,507.191,0,145,29
3926,6,11,ClusterTS,3,200,10,44,37,"Hit(CCW,0,MIDDLE)",62884,3783.38,0,123,25
3883,1,14,ClusterTS,3,200,10,44,19,"Draw(CCW,L4)",1737,75.9462,0,37,8
9222,7,5,ClusterTS,3,200,10,44,20,"Draw(CW,L5)",133745,6176.14,0,37,8
7881,2,15,ClusterTS,3,200,10,44,84,"Hit(CW,12,WEAK)",129,13.1017,0,129,26
6406,1,10,ClusterTS,3,200,10,44,10,"Draw(CW,L0)",61826,3387.39,0,59,12
8452,5,15,ClusterTS,3,200,10,44,34,"Hit(CW,0,WEAK)",153,16.3527,0,153,31
1028,6,15,ClusterTS,3,200,10,44,135,"PostGuard(CCW,11,1)",151,16.6155,0,151,31
2596,1,14,ClusterTS,3,200,10,44,86,"Hit(CW,11,MIDDLE)",5995,436.868,0,145,29
4748,1,3,ClusterTS,3,200,10,44,34,"Hit(CW,0,WEAK)",174034,8923.31,0,49,10
9206,3,13,ClusterTS,3,200,10,44,3,"Draw(CCW,S0)",9141,645.272,0,49,10
5859,1,6,ClusterTS,3,200,10,44,10,"Draw(CW,L0)",133008,7416.63,0,65,13
6871,4,5,ClusterTS,3,200,10,44,54,"PostGuard(CW,1,1)",154435,8685.84,0,71,15
7163,3,13,ClusterTS,3,200,10,44,64,"Hit(CW,12,WEAK)",16883,1345.23,0,85,17
5807,0,8,ClusterTS,3,200,10,44,67,"PostGuard(CCW,2,2)",105909,6166.61,0,81,17
5567,2,15,ClusterTS,3,200,10,44,0,"Draw(CW,TEE)",129,13.9146,0,129,26
2507,3,11,ClusterTS,3,200,10,44,43,"Hit(CCW,4,STRONG)",61798,4161.36,0,107,22
7006,3,15,ClusterTS,3,200,10,44,130,"PostGuard(CW,9,2)",145,16.699,0,145,29
1984,6,4,ClusterTS,3,200,10,44,42,"Hit(CW,3,TOUCH)",163433,8887.74,0,59,12
1845,7,14,ClusterTS,3,200,10,44,43,"PostGuard(CCW,10,0)",2624,149.63,0,55,11
5780,2,6,ClusterTS,3,200,10,44,36,"Hit(CW,5,MIDDLE)",124523,6384.46,0,49,10
8645,7,5,ClusterTS,3,200,10,44,48,"Hit(CW,2,STRONG)",153936,8685.8,0,71,15
6132,0,13,ClusterTS,3,200,10,44,52,"Hit(CW,12,TOUCH)",22344,1875.2,0,87,18
3339,4,10,ClusterTS,3,200,10,44,35,"Hit(CCW,7,WEAK)",67528,3661.49,0,71,15
3566,6,14,ClusterTS,3,200,10,44,76,"Hit(CW,11,MIDDLE)",7103,580.471,0,129,26
5523,3,9,ClusterTS,3,200,10,44,55,"Hit(CCW,4,WEAK)",92278,5710.73,0,103,21
7015,5,14,ClusterTS,3,200,10,44,48,"Hit(CW,3,STRONG)",5877,414.937,0,145,29
743,7,3,ClusterTS,3,200,10,44,2,"Draw(CW,S0)",176982,7454.43,0,55,11
1014,4,15,ClusterTS,3,200,10,44,10,"Draw(CW,L0)",61,5.2949,0,61,13
3900,0,10,ClusterTS,3,200,10,44,0,"Draw(CW,TEE)",62594,3529.69,0,55,11
4543,6,5,ClusterTS,3,200,10,44,48,"Hit(CW,2,STRONG)",152153,8415.01,0,71,15
9231,5,14,ClusterTS,3,200,10,44,10,"Draw(CW,L0)",4070,262.343,0,101,21
1825,5,7,ClusterTS,3,200,10,44,35,"Hit(CCW,2,WEAK)",120867,6901.89,0,77,16
4062,4,15,ClusterTS,3,200,10,44,35,"Hit(CCW,2,WEAK)",117,11.6463,0,117,24
9882,2,11,ClusterTS,3,200,10,44,85,"PostGuard(CCW,5,0)",65721,4677.29,0,109,22
2998,6,14,ClusterTS,3,200,10,44,57,"Hit(CCW,5,MIDDLE)",6420,464.663,0,145,29
1555,2,3,ClusterTS,3,200,10,44,38,"Hit(CW,0,STRONG)",178125,9427.75,0,55,11
4372,4,14,ClusterTS,3,200,10,44,18,"Draw(CW,L4)",2043,108.772,0,49,10
3732,7,7,ClusterTS,3,200,10,44,33,"Hit(CCW,4,TOUCH)",107258,5373.8,0,49,10
3858,5,5,ClusterTS,3,200,10,44,44,"Hit(CW,2,WEAK)",155431,8930,0,75,15
1938,0,14,ClusterTS,3,200,10,44,54,"Hit(CW,13,WEAK)",3633,225.206,0,93,19
9112,3,9,ClusterTS,3,200,10,44,37,"Hit(CCW,2,MIDDLE)",85174,4775.08,0,75,15
4157,3,12,ClusterTS,3,200,10,44,38,"Hit(CW,3,STRONG)",36037,2495.41,0,107,22
7373,1,11,ClusterTS,3,200,10,44,38,"Hit(CW,2,STRONG)",64482,4493.15,0,103,21
7173,4,15,ClusterTS,3,200,10,44,135,"PostGuard(CCW,11,1)",151,17.4033,0,151,31
196,4,4,ClusterTS,3,200,10,44,24,"Draw(CW,L7)",159140,8164.9,0,49,10
2630,2,14,ClusterTS,3,200,10,44,6,"Draw(CW,S4)",2382,130.056,0,59,12
5731,2,10,ClusterTS,3,200,10,44,13,"Draw(CCW,L1)",56865,3005.57,0,43,9
9518,4,5,ClusterTS,3,200,10,44,36,"Hit(CW,0,MIDDLE)",153100,8622.21,0,71,15
8211,7,12,ClusterTS,3,200,10,44,45,"Hit(CCW,5,WEAK)",34170,2269.18,0,79,16
5392,3,13,ClusterTS,3,200,10,44,37,"Hit(CCW,0,MIDDLE)",28007,2526.47,0,135,27
4262,4,2,ClusterTS,3,200,10,44,47,"PostGuard(CCW,0,2)",191372,10222.9,0,49,10
6230,1,12,ClusterTS,3,200,10,44,38,"Hit(CW,11,STRONG)",25162,1453.98,0,49,10
3543,4,7,ClusterTS,3,200,10,44,22,"Draw(CW,L6)",110743,5943.08,0,55,11
1784,6,5,ClusterTS,3,200,10,44,34,"Hit(CW,0,WEAK)",154963,8542.65,0,71,15
4905,4,14,ClusterTS,3,200,10,44,11,"Draw(CCW,L0)",4464,266.528,0,101,21
3837,2,10,ClusterTS,3,200,10,44,42,"Hit(CW,9,TOUCH)",66242,3925.44,0,71,15
2854,0,15,ClusterTS,3,200,10,44,57,"Hit(CCW,12,MIDDLE)",103,10.3924,0,103,21
1221,1,10,ClusterTS,3,200,10,44,37,"Hit(CCW,1,MIDDLE)",76822,3920.29,0,113,23
7301,6,14,ClusterTS,3,200,10,44,48,"Hit(CW,3,STRONG)",7508,621.846,0,145,29
5248,0,3,ClusterTS,3,200,10,44,17,"Draw(CCW,L3)",175857,9072.35,0,49,10
2545,3,15,ClusterTS,3,200,10,44,0,"Draw(CW,TEE)",61,5.19629,0,61,13
6335,1,11,ClusterTS,3,200,10,44,39,"Hit(CCW,6,STRONG)",43201,2413.11,0,53,11
8275,4,5,ClusterTS,3,200,10,44,66,"PostGuard(CW,5,1)",154581,8720.32,0,71,15
963,5,13,ClusterTS,3,200,10,44,40,"Freeze(CW,8)",19307,1153.35,0,89,18
176,5,11,ClusterTS,3,200,10,44,55,"Hit(CCW,8,WEAK)",59450,3954.11,0,97,20
2199,1,13,ClusterTS,3,200,10,44,75,"Hit(CCW,10,WEAK)",24791,2153.47,0,119,24
