game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec
7977,6,14,AllGrid,1,200,10,45,48,"Hit(CW,3,STRONG)",14277,919.183
3926,6,11,AllGrid,1,200,10,45,39,"Hit(CCW,0,STRONG)",58834,2895.18
3883,1,14,AllGrid,1,200,10,45,0,"Draw(CW,TEE)",15470,512.036
9222,7,5,AllGrid,1,200,10,45,21,"Draw(CCW,L5)",147006,4821.45
7881,2,15,AllGrid,1,200,10,45,60,"Freeze(CW,6)",235395,7842.18
6406,1,10,AllGrid,1,200,10,45,6,"Draw(CW,S4)",73232,2616.19
8452,5,15,AllGrid,1,200,10,45,73,"Hit(CCW,8,TOUCH)",228910,7514.76
1028,6,15,AllGrid,1,200,10,45,29,"PreGuard(CCW,G4)",229173,7601.34
2596,1,14,AllGrid,1,200,10,45,86,"Hit(CW,11,MIDDLE)",14538,960.202
4748,1,3,AllGrid,1,200,10,45,39,"Hit(CCW,0,STRONG)",176338,5963.22
9206,3,13,AllGrid,1,200,10,45,36,"Hit(CW,12,MIDDLE)",30275,1022.77
5859,1,6,AllGrid,1,200,10,45,2,"Draw(CW,S0)",131621,4769.86
6871,4,5,AllGrid,1,200,10,45,52,"PostGuard(CW,1,0)",146238,5191.1
7163,3,13,AllGrid,1,200,10,45,66,"Hit(CW,12,MIDDLE)",28980,1098.03
5807,0,8,AllGrid,1,200,10,45,30,"PreGuard(CW,G5)",102374,3888.97
5567,2,15,AllGrid,1,200,10,45,123,"PostGuard(CCW,15,0)",232181,7689.49
2507,3,11,AllGrid,1,200,10,45,60,"Hit(CW,8,MIDDLE)",58710,2480.89
7006,3,15,AllGrid,1,200,10,45,77,"Hit(CCW,10,MIDDLE)",234093,7784.54
1984,6,4,AllGrid,1,200,10,45,33,"Hit(CCW,1,TOUCH)",160913,5563.87
1845,7,14,AllGrid,1,200,10,45,19,"Draw(CCW,L4)",14763,508.166
5780,2,6,AllGrid,1,200,10,45,36,"Hit(CW,5,MIDDLE)",132384,4483.26
8645,7,5,AllGrid,1,200,10,45,34,"Hit(CW,0,WEAK)",146381,5302.37
6132,0,13,AllGrid,1,200,10,45,44,"Hit(CW,10,WEAK)",29466,1335.12
3339,4,10,AllGrid,1,200,10,45,50,"Freeze(CW,9)",72927,2613.89
3566,6,14,AllGrid,1,200,10,45,98,"PostGuard(CW,4,0)",14873,1086.96
5523,3,9,AllGrid,1,200,10,45,57,"Hit(CCW,4,MIDDLE)",87414,3696.19
7015,5,14,AllGrid,1,200,10,45,46,"Hit(CW,3,MIDDLE)",14754,931.783
743,7,3,AllGrid,1,200,10,45,17,"Draw(CCW,L3)",174943,6019.26
1014,4,15,AllGrid,1,200,10,45,3,"Draw(CCW,S0)",228353,7517.03
3900,0,10,AllGrid,1,200,10,45,6,"Draw(CW,S4)",73447,2532.62
4543,6,5,AllGrid,1,200,10,45,35,"Hit(CCW,0,WEAK)",146112,5192.06
9231,5,14,AllGrid,1,200,10,45,2,"Draw(CW,S0)",14773,733.43
1825,5,7,AllGrid,1,200,10,45,39,"Hit(CCW,2,STRONG)",116718,4320.39
4062,4,15,AllGrid,1,200,10,45,15,"Draw(CCW,L2)",232253,7770.13
9882,2,11,AllGrid,1,200,10,45,2,"Draw(CW,S0)",58778,2690.12
2998,6,14,AllGrid,1,200,10,45,59,"Hit(CCW,5,STRONG)",14655,1032.5
1555,2,3,AllGrid,1,200,10,45,16,"Draw(CW,L3)",176024,5982.28
4372,4,14,AllGrid,1,200,10,45,19,"Draw(CCW,L4)",14592,469.991
3732,7,7,AllGrid,1,200,10,45,32,"Hit(CW,4,TOUCH)",119583,3921.26
3858,5,5,AllGrid,1,200,10,45,52,"Hit(CW,4,TOUCH)",145850,5391.24
1938,0,14,AllGrid,1,200,10,45,48,"Hit(CW,11,STRONG)",14225,699.037
9112,3,9,AllGrid,1,200,10,45,35,"Hit(CCW,2,WEAK)",87190,3226.74
4157,3,12,AllGrid,1,200,10,45,34,"Hit(CW,3,WEAK)",43929,2016.04
7373,1,11,AllGrid,1,200,10,45,11,"Draw(CCW,L0)",58033,2539.08
7173,4,15,AllGrid,1,200,10,45,17,"Draw(CCW,L3)",228329,7537.94
196,4,4,AllGrid,1,200,10,45,28,"PreGuard(CW,G4)",160502,5383.71
2630,2,14,AllGrid,1,200,10,45,0,"Draw(CW,TEE)",14407,513.893
5731,2,10,AllGrid,1,200,10,45,36,"Hit(CW,9,MIDDLE)",73730,2389.21
9518,4,5,AllGrid,1,200,10,45,36,"Hit(CW,0,MIDDLE)",146525,5292.97
8211,7,12,AllGrid,1,200,10,45,10,"Draw(CW,L0)",43642,1627.37
