game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec,arm,q_ref_mean,q_best,regret
2998,6,14,AllGrid,3,200,10,42,57,"Hit(CCW,5,MIDDLE)",17252,1549.1,A1,2.82,2.895,0.07500000000000018
1555,2,3,AllGrid,3,200,10,42,18,"Draw(CW,L4)",159359,5815.36,A1,0.46,1.1,0.6400000000000001
4372,4,14,AllGrid,3,200,10,42,0,"Draw(CW,TEE)",2176,122.616,A1,0.005,0.095,0.09
3732,7,7,AllGrid,3,200,10,42,21,"Draw(CCW,L5)",94018,3339.9,A1,0.44,1.125,0.685
3858,5,5,AllGrid,3,200,10,42,40,"Freeze(CW,0)",134886,5580.05,A1,0.885,0.885,0.0
1938,0,14,AllGrid,3,200,10,42,46,"Hit(CW,11,MIDDLE)",7396,568.268,A1,-0.08,1.43,1.51
9112,3,9,AllGrid,3,200,10,42,55,"Hit(CCW,6,WEAK)",73944,3245.92,A1,0.4,0.76,0.36
4157,3,12,AllGrid,3,200,10,42,34,"Hit(CW,3,WEAK)",41745,2657.17,A1,-1.14,-0.705,0.43499999999999994
7373,1,11,AllGrid,3,200,10,42,33,"Hit(CCW,2,TOUCH)",53340,2905.23,A1,1.09,1.175,0.08499999999999996
7173,4,15,AllGrid,3,200,10,42,0,"Draw(CW,TEE)",151,15.8294,A1,1.84,2.0,0.15999999999999992
196,4,4,AllGrid,3,200,10,42,35,"Hit(CCW,3,WEAK)",144042,5190.99,A1,-0.22,-0.22,0.0
2630,2,14,AllGrid,3,200,10,42,32,"Hit(CW,11,TOUCH)",3189,183.357,A1,-1.18,-1.07,0.10999999999999988
5731,2,10,AllGrid,3,200,10,42,28,"PreGuard(CW,G4)",51597,1875.62,A1,-1.205,-0.555,0.65
9518,4,5,AllGrid,3,200,10,42,48,"Hit(CW,2,STRONG)",132772,5219.95,A1,0.655,0.985,0.32999999999999996
8211,7,12,AllGrid,3,200,10,42,69,"Hit(CCW,11,STRONG)",34153,1816.05,A1,-1.18,-0.815,0.365
7977,6,14,AllGrid,3,200,10,43,46,"Hit(CW,3,MIDDLE)",17586,1451.53,A1,-3.235,-1.635,1.5999999999999999
3926,6,11,AllGrid,3,200,10,43,37,"Hit(CCW,0,MIDDLE)",61576,3803.48,A1,-1.43,0.425,1.855
3883,1,14,AllGrid,3,200,10,43,0,"Draw(CW,TEE)",1014,53.1275,A1,-0.29,-0.075,0.21499999999999997
9222,7,5,AllGrid,3,200,10,43,9,"Draw(CCW,S6)",123558,4254.5,A1,0.995,1.315,0.31999999999999995
7881,2,15,AllGrid,3,200,10,43,84,"Hit(CW,12,WEAK)",129,9.13181,A1,0.285,1.72,1.435
6406,1,10,AllGrid,3,200,10,43,2,"Draw(CW,S0)",58120,2434.99,A1,-0.7,-0.385,0.31499999999999995
8452,5,15,AllGrid,3,200,10,43,34,"Hit(CW,0,WEAK)",153,13.1182,A1,1.32,1.935,0.615
1028,6,15,AllGrid,3,200,10,43,0,"Draw(CW,TEE)",151,13.4367,A1,0.77,1.0,0.22999999999999998
2596,1,14,AllGrid,3,200,10,43,86,"Hit(CW,11,MIDDLE)",17420,1422.32,A1,0.65,1.97,1.3199999999999998
4748,1,3,AllGrid,3,200,10,43,21,"Draw(CCW,L5)",156240,5588.04,A1,0.665,0.985,0.31999999999999995
9206,3,13,AllGrid,3,200,10,43,34,"Hit(CW,12,WEAK)",11157,627.618,A1,1.73,1.73,0.0
5859,1,6,AllGrid,3,200,10,43,6,"Draw(CW,S4)",118067,4762.18,A1,-0.32,-0.015,0.305
6871,4,5,AllGrid,3,200,10,43,40,"Freeze(CW,0)",133063,5257.88,A1,0.525,1.32,0.795
7163,3,13,AllGrid,3,200,10,43,63,"Hit(CCW,12,TOUCH)",22700,1532.62,A1,1.84,2.465,0.6249999999999998
5807,0,8,AllGrid,3,200,10,43,23,"Draw(CCW,L6)",94649,4213.52,A1,-0.275,0.03,0.30500000000000005
5567,2,15,AllGrid,3,200,10,43,0,"Draw(CW,TEE)",129,10.1799,A1,1.535,1.93,0.395
2507,3,11,AllGrid,3,200,10,43,63,"Hit(CCW,8,STRONG)",55913,2991.31,A1,1.02,1.715,0.6950000000000001
7006,3,15,AllGrid,3,200,10,43,0,"Draw(CW,TEE)",145,13.3476,A1,-1.0,-0.97,0.030000000000000027
1984,6,4,AllGrid,3,200,10,43,48,"Hit(CW,3,STRONG)",144494,5455.47,A1,-0.505,-0.31,0.195
1845,7,14,AllGrid,3,200,10,43,48,"PostGuard(CW,12,0)",2935,174.056,A1,1.005,1.44,0.43500000000000005
5780,2,6,AllGrid,3,200,10,43,17,"Draw(CCW,L3)",111911,4206.88,A1,-0.885,-0.375,0.51
8645,7,5,AllGrid,3,200,10,43,40,"Freeze(CW,0)",133981,5467.51,A1,0.79,0.92,0.13
6132,0,13,AllGrid,3,200,10,43,2,"Draw(CW,S0)",22968,1552.6,A1,1.915,2.62,0.7050000000000001
3339,4,10,AllGrid,3,200,10,43,10,"Draw(CW,L0)",63536,2765.36,A1,-0.46,-0.305,0.15500000000000003
3566,6,14,AllGrid,3,200,10,43,56,"Hit(CW,7,MIDDLE)",13524,1171.08,A1,0.34,1.01,0.6699999999999999
5523,3,9,AllGrid,3,200,10,43,55,"Hit(CCW,4,WEAK)",83669,4328.27,A1,0.74,0.74,0.0
7015,5,14,AllGrid,3,200,10,43,46,"Hit(CW,3,MIDDLE)",17576,1478.72,A1,-3.285,-1.135,2.1500000000000004
743,7,3,AllGrid,3,200,10,43,36,"Hit(CW,0,MIDDLE)",157965,5885.31,A1,0.49,0.98,0.49
1014,4,15,AllGrid,3,200,10,43,10,"Draw(CW,L0)",61,4.30387,A1,3.325,3.325,0.0
3900,0,10,AllGrid,3,200,10,43,0,"Draw(CW,TEE)",58037,2408.56,A1,0.305,0.305,0.0
4543,6,5,AllGrid,3,200,10,43,34,"Hit(CW,0,WEAK)",134334,5392.01,A1,0.71,1.09,0.3800000000000001
9231,5,14,AllGrid,3,200,10,43,7,"Draw(CCW,S4)",7737,656.851,A1,1.805,2.025,0.21999999999999997
1825,5,7,AllGrid,3,200,10,43,61,"PostGuard(CCW,3,1)",106278,4556.2,A1,0.535,0.865,0.32999999999999996
4062,4,15,AllGrid,3,200,10,43,35,"Hit(CCW,2,WEAK)",117,10.7699,A1,-1.275,-0.475,0.7999999999999999
9882,2,11,AllGrid,3,200,10,43,34,"Hit(CW,2,WEAK)",57930,3376.13,A1,0.21,1.295,1.085
2998,6,14,AllGrid,3,200,10,43,57,"Hit(CCW,5,MIDDLE)",17252,1506.27,A1,2.82,2.895,0.07500000000000018
1555,2,3,AllGrid,3,200,10,43,15,"Draw(CCW,L2)",158664,5826.42,A1,0.785,1.1,0.31500000000000006
4372,4,14,AllGrid,3,200,10,43,0,"Draw(CW,TEE)",2176,125.438,A1,0.005,0.095,0.09
3732,7,7,AllGrid,3,200,10,43,16,"Draw(CW,L3)",94284,3311.09,A1,0.695,1.125,0.43000000000000005
3858,5,5,AllGrid,3,200,10,43,40,"Freeze(CW,0)",135165,5564.13,A1,0.885,0.885,0.0
1938,0,14,AllGrid,3,200,10,43,46,"Hit(CW,11,MIDDLE)",7396,528.977,A1,-0.08,1.43,1.51
9112,3,9,AllGrid,3,200,10,43,56,"Hit(CW,6,MIDDLE)",74001,3268.64,A1,0.695,0.76,0.06500000000000006
4157,3,12,AllGrid,3,200,10,43,39,"Hit(CCW,3,STRONG)",41896,2612.35,A1,-1.83,-0.705,1.125
7373,1,11,AllGrid,3,200,10,43,42,"Hit(CW,4,TOUCH)",52888,2876.54,A1,0.77,1.175,0.405
7173,4,15,AllGrid,3,200,10,43,0,"Draw(CW,TEE)",151,16.9629,A1,1.84,2.0,0.15999999999999992
196,4,4,AllGrid,3,200,10,43,29,"PreGuard(CCW,G4)",144501,5311.41,A1,-0.65,-0.22,0.43000000000000005
2630,2,14,AllGrid,3,200,10,43,32,"Hit(CW,11,TOUCH)",3189,192.599,A1,-1.18,-1.07,0.10999999999999988
5731,2,10,AllGrid,3,200,10,43,29,"PreGuard(CCW,G4)",51203,2024.29,A1,-0.86,-0.555,0.30499999999999994
9518,4,5,AllGrid,3,200,10,43,44,"Hit(CW,2,WEAK)",134013,5337.83,A1,0.705,0.985,0.28
8211,7,12,AllGrid,3,200,10,43,6,"Draw(CW,S4)",34850,1834.8,A1,-1.225,-0.815,0.41000000000000014
7977,6,14,AllGrid,3,200,10,44,46,"Hit(CW,3,MIDDLE)",17586,1444.78,A1,-3.235,-1.635,1.5999999999999999
3926,6,11,AllGrid,3,200,10,44,37,"Hit(CCW,0,MIDDLE)",61636,3789.13,A1,-1.43,0.425,1.855
3883,1,14,AllGrid,3,200,10,44,0,"Draw(CW,TEE)",1014,53.0601,A1,-0.29,-0.075,0.21499999999999997
9222,7,5,AllGrid,3,200,10,44,5,"Draw(CCW,S2)",122930,4268.74,A1,1.125,1.315,0.18999999999999995
7881,2,15,AllGrid,3,200,10,44,84,"Hit(CW,12,WEAK)",129,8.98374,A1,0.285,1.72,1.435
6406,1,10,AllGrid,3,200,10,44,2,"Draw(CW,S0)",58780,2469.32,A1,-0.7,-0.385,0.31499999999999995
8452,5,15,AllGrid,3,200,10,44,34,"Hit(CW,0,WEAK)",153,13.2218,A1,1.32,1.935,0.615
1028,6,15,AllGrid,3,200,10,44,0,"Draw(CW,TEE)",151,13.282,A1,0.77,1.0,0.22999999999999998
2596,1,14,AllGrid,3,200,10,44,86,"Hit(CW,11,MIDDLE)",17420,1378.72,A1,0.65,1.97,1.3199999999999998
4748,1,3,AllGrid,3,200,10,44,42,"PostGuard(CW,3,0)",156720,5585.77,A1,0.75,0.985,0.235
9206,3,13,AllGrid,3,200,10,44,34,"Hit(CW,12,WEAK)",11157,625.933,A1,1.73,1.73,0.0
5859,1,6,AllGrid,3,200,10,44,3,"Draw(CCW,S0)",118413,4837.07,A1,-0.71,-0.015,0.695
6871,4,5,AllGrid,3,200,10,44,53,"PostGuard(CCW,1,0)",133007,5276.14,A1,0.905,1.32,0.41500000000000004
7163,3,13,AllGrid,3,200,10,44,63,"Hit(CCW,12,TOUCH)",22700,1415.2,A1,1.84,2.465,0.6249999999999998
5807,0,8,AllGrid,3,200,10,44,42,"Hit(CW,5,TOUCH)",94427,4199.65,A1,-0.68,0.03,0.7100000000000001
5567,2,15,AllGrid,3,200,10,44,0,"Draw(CW,TEE)",129,10.3412,A1,1.535,1.93,0.395
2507,3,11,AllGrid,3,200,10,44,43,"Hit(CCW,4,STRONG)",55904,2967.91,A1,0.45,1.715,1.2650000000000001
7006,3,15,AllGrid,3,200,10,44,0,"Draw(CW,TEE)",145,13.0355,A1,-1.0,-0.97,0.030000000000000027
1984,6,4,AllGrid,3,200,10,44,41,"Freeze(CCW,1)",144973,5437.94,A1,-0.535,-0.31,0.22500000000000003
1845,7,14,AllGrid,3,200,10,44,48,"PostGuard(CW,12,0)",2935,174.483,A1,1.005,1.44,0.43500000000000005
5780,2,6,AllGrid,3,200,10,44,28,"PreGuard(CW,G4)",111696,4076.95,A1,-0.585,-0.375,0.20999999999999996
8645,7,5,AllGrid,3,200,10,44,38,"Hit(CW,0,STRONG)",133072,5411.4,A1,0.71,0.92,0.21000000000000008
6132,0,13,AllGrid,3,200,10,44,2,"Draw(CW,S0)",22968,1550.5,A1,1.915,2.62,0.7050000000000001
3339,4,10,AllGrid,3,200,10,44,43,"Hit(CCW,9,TOUCH)",63116,2770.52,A1,-0.705,-0.305,0.39999999999999997
3566,6,14,AllGrid,3,200,10,44,56,"Hit(CW,7,MIDDLE)",13524,1136.23,A1,0.34,1.01,0.6699999999999999
5523,3,9,AllGrid,3,200,10,44,59,"Hit(CCW,4,STRONG)",83795,4338.17,A1,0.51,0.74,0.22999999999999998
7015,5,14,AllGrid,3,200,10,44,46,"Hit(CW,3,MIDDLE)",17576,1488.9,A1,-3.285,-1.135,2.1500000000000004
743,7,3,AllGrid,3,200,10,44,20,"Draw(CW,L5)",158914,5936.16,A1,0.98,0.98,0.0
1014,4,15,AllGrid,3,200,10,44,10,"Draw(CW,L0)",61,3.34005,A1,3.325,3.325,0.0
3900,0,10,AllGrid,3,200,10,44,0,"Draw(CW,TEE)",58483,2432.98,A1,0.305,0.305,0.0
4543,6,5,AllGrid,3,200,10,44,50,"Freeze(CW,2)",133454,5325.92,A1,0.285,1.09,0.8050000000000002
9231,5,14,AllGrid,3,200,10,44,7,"Draw(CCW,S4)",7737,543.374,A1,1.805,2.025,0.21999999999999997
1825,5,7,AllGrid,3,200,10,44,68,"PostGuard(CW,5,2)",106162,4479.59,A1,0.38,0.865,0.485
4062,4,15,AllGrid,3,200,10,44,35,"Hit(CCW,2,WEAK)",117,10.6889,A1,-1.275,-0.475,0.7999999999999999
9882,2,11,AllGrid,3,200,10,44,65,"Hit(CCW,8,WEAK)",58793,3409.45,A1,0.3,1.295,0.9949999999999999
2998,6,14,AllGrid,3,200,10,44,57,"Hit(CCW,5,MIDDLE)",17252,1508.33,A1,2.82,2.895,0.07500000000000018
1555,2,3,AllGrid,3,200,10,44,45,"PostGuard(CCW,1,1)",158574,5856.07,A1,0.735,1.1,0.3650000000000001
4372,4,14,AllGrid,3,200,10,44,0,"Draw(CW,TEE)",2176,134.108,A1,0.005,0.095,0.09
3732,7,7,AllGrid,3,200,10,44,9,"Draw(CCW,S6)",94656,3336.49,A1,0.425,1.125,0.7
3858,5,5,AllGrid,3,200,10,44,3,"Draw(CCW,S0)",133949,5516.18,A1,0.795,0.885,0.08999999999999997
1938,0,14,AllGrid,3,200,10,44,46,"Hit(CW,11,MIDDLE)",7396,561.255,A1,-0.08,1.43,1.51
9112,3,9,AllGrid,3,200,10,44,3,"Draw(CCW,S0)",74373,3279.83,A1,-0.08,0.76,0.84
4157,3,12,AllGrid,3,200,10,44,39,"Hit(CCW,3,STRONG)",41862,2581.39,A1,-1.83,-0.705,1.125
7373,1,11,AllGrid,3,200,10,44,41,"Freeze(CCW,2)",53593,2950.61,A1,1.175,1.175,0.0
7173,4,15,AllGrid,3,200,10,44,0,"Draw(CW,TEE)",151,18.3312,A1,1.84,2.0,0.15999999999999992
196,4,4,AllGrid,3,200,10,44,29,"PreGuard(CCW,G4)",144591,5202.85,A1,-0.65,-0.22,0.43000000000000005
2630,2,14,AllGrid,3,200,10,44,32,"Hit(CW,11,TOUCH)",3189,180.327,A1,-1.18,-1.07,0.10999999999999988
5731,2,10,AllGrid,3,200,10,44,28,"PreGuard(CW,G4)",51581,1942.49,A1,-1.205,-0.555,0.65
9518,4,5,AllGrid,3,200,10,44,44,"Hit(CW,2,WEAK)",134271,5321.44,A1,0.705,0.985,0.28
8211,7,12,AllGrid,3,200,10,44,69,"Hit(CCW,11,STRONG)",34562,1815.95,A1,-1.18,-0.815,0.365
7977,6,14,AllGrid,3,200,10,45,46,"Hit(CW,3,MIDDLE)",17586,1443.68,A1,-3.235,-1.635,1.5999999999999999
3926,6,11,AllGrid,3,200,10,45,39,"Hit(CCW,0,STRONG)",61850,3808.78,A1,-1.615,0.425,2.04
3883,1,14,AllGrid,3,200,10,45,0,"Draw(CW,TEE)",1014,67.1467,A1,-0.29,-0.075,0.21499999999999997
9222,7,5,AllGrid,3,200,10,45,20,"Draw(CW,L5)",122254,4192.69,A1,1.125,1.315,0.18999999999999995
7881,2,15,AllGrid,3,200,10,45,84,"Hit(CW,12,WEAK)",129,9.12377,A1,0.285,1.72,1.435
6406,1,10,AllGrid,3,200,10,45,41,"Freeze(CCW,7)",58731,2461.65,A1,-0.89,-0.385,0.505
8452,5,15,AllGrid,3,200,10,45,34,"Hit(CW,0,WEAK)",153,13.4571,A1,1.32,1.935,0.615
1028,6,15,AllGrid,3,200,10,45,0,"Draw(CW,TEE)",151,13.5675,A1,0.77,1.0,0.22999999999999998
2596,1,14,AllGrid,3,200,10,45,86,"Hit(CW,11,MIDDLE)",17420,1366.89,A1,0.65,1.97,1.3199999999999998
4748,1,3,AllGrid,3,200,10,45,40,"Freeze(CW,0)",156085,5574.4,A1,0.815,0.985,0.17000000000000004
9206,3,13,AllGrid,3,200,10,45,34,"Hit(CW,12,WEAK)",11157,629.566,A1,1.73,1.73,0.0
5859,1,6,AllGrid,3,200,10,45,0,"Draw(CW,TEE)",117801,4780.89,A1,-0.015,-0.015,0.0
6871,4,5,AllGrid,3,200,10,45,0,"Draw(CW,TEE)",133210,5244.6,A1,1.005,1.32,0.31500000000000017
7163,3,13,AllGrid,3,200,10,45,63,"Hit(CCW,12,TOUCH)",22700,1420.2,A1,1.84,2.465,0.6249999999999998
5807,0,8,AllGrid,3,200,10,45,70,"PostGuard(CW,4,1)",94611,4159.04,A1,-0.265,0.03,0.29500000000000004
5567,2,15,AllGrid,3,200,10,45,0,"Draw(CW,TEE)",129,10.0362,A1,1.535,1.93,0.395
2507,3,11,AllGrid,3,200,10,45,62,"Hit(CW,8,STRONG)",56584,3055.08,A1,1.715,1.715,0.0
7006,3,15,AllGrid,3,200,10,45,0,"Draw(CW,TEE)",145,12.851,A1,-1.0,-0.97,0.030000000000000027
1984,6,4,AllGrid,3,200,10,45,37,"Hit(CCW,1,MIDDLE)",145342,5503.98,A1,-0.645,-0.31,0.335
1845,7,14,AllGrid,3,200,10,45,48,"PostGuard(CW,12,0)",2935,174.453,A1,1.005,1.44,0.43500000000000005
5780,2,6,AllGrid,3,200,10,45,34,"Hit(CW,5,WEAK)",112152,4116.28,A1,-0.375,-0.375,0.0
8645,7,5,AllGrid,3,200,10,45,17,"Draw(CCW,L3)",132921,5421.48,A1,0.695,0.92,0.2250000000000001
6132,0,13,AllGrid,3,200,10,45,2,"Draw(CW,S0)",22968,1550.75,A1,1.915,2.62,0.7050000000000001
3339,4,10,AllGrid,3,200,10,45,43,"Hit(CCW,9,TOUCH)",63160,2762.92,A1,-0.705,-0.305,0.39999999999999997
3566,6,14,AllGrid,3,200,10,45,56,"Hit(CW,7,MIDDLE)",13524,1121.03,A1,0.34,1.01,0.6699999999999999
5523,3,9,AllGrid,3,200,10,45,55,"Hit(CCW,4,WEAK)",83756,4295.88,A1,0.74,0.74,0.0
7015,5,14,AllGrid,3,200,10,45,46,"Hit(CW,3,MIDDLE)",17576,1466.74,A1,-3.285,-1.135,2.1500000000000004
743,7,3,AllGrid,3,200,10,45,32,"Hit(CW,0,TOUCH)",157145,5814.8,A1,0.75,0.98,0.22999999999999998
1014,4,15,AllGrid,3,200,10,45,10,"Draw(CW,L0)",61,3.34411,A1,3.325,3.325,0.0
3900,0,10,AllGrid,3,200,10,45,40,"Freeze(CW,9)",58772,2447.01,A1,-0.02,0.305,0.325
4543,6,5,AllGrid,3,200,10,45,2,"Draw(CW,S0)",133288,5311.24,A1,0.64,1.09,0.45000000000000007
9231,5,14,AllGrid,3,200,10,45,7,"Draw(CCW,S4)",7737,519.814,A1,1.805,2.025,0.21999999999999997
1825,5,7,AllGrid,3,200,10,45,71,"PostGuard(CCW,7,0)",106218,4497.24,A1,0.38,0.865,0.485
4062,4,15,AllGrid,3,200,10,45,35,"Hit(CCW,2,WEAK)",117,9.21183,A1,-1.275,-0.475,0.7999999999999999
9882,2,11,AllGrid,3,200,10,45,65,"Hit(CCW,8,WEAK)",58316,3395.41,A1,0.3,1.295,0.9949999999999999
2998,6,14,AllGrid,3,200,10,45,57,"Hit(CCW,5,MIDDLE)",17252,1494.06,A1,2.82,2.895,0.07500000000000018
1555,2,3,AllGrid,3,200,10,45,10,"Draw(CW,L0)",158765,5800.77,A1,0.655,1.1,0.44500000000000006
4372,4,14,AllGrid,3,200,10,45,0,"Draw(CW,TEE)",2176,125.454,A1,0.005,0.095,0.09
3732,7,7,AllGrid,3,200,10,45,21,"Draw(CCW,L5)",94791,3319.82,A1,0.44,1.125,0.685
3858,5,5,AllGrid,3,200,10,45,36,"Hit(CW,0,MIDDLE)",134664,5537.95,A1,0.74,0.885,0.14500000000000002
1938,0,14,AllGrid,3,200,10,45,46,"Hit(CW,11,MIDDLE)",7396,533.447,A1,-0.08,1.43,1.51
9112,3,9,AllGrid,3,200,10,45,3,"Draw(CCW,S0)",74362,3235.22,A1,-0.08,0.76,0.84
4157,3,12,AllGrid,3,200,10,45,37,"Hit(CCW,3,MIDDLE)",41792,2588.13,A1,-1.71,-0.705,1.005
7373,1,11,AllGrid,3,200,10,45,42,"Hit(CW,4,TOUCH)",53343,2888.38,A1,0.77,1.175,0.405
7173,4,15,AllGrid,3,200,10,45,0,"Draw(CW,TEE)",151,17.1305,A1,1.84,2.0,0.15999999999999992
196,4,4,AllGrid,3,200,10,45,28,"PreGuard(CW,G4)",142636,5113.28,A1,-0.605,-0.22,0.385
2630,2,14,AllGrid,3,200,10,45,32,"Hit(CW,11,TOUCH)",3189,211.078,A1,-1.18,-1.07,0.10999999999999988
5731,2,10,AllGrid,3,200,10,45,28,"PreGuard(CW,G4)",50896,1855.95,A1,-1.205,-0.555,0.65
9518,4,5,AllGrid,3,200,10,45,0,"Draw(CW,TEE)",133648,5293.42,A1,0.65,0.985,0.33499999999999996
8211,7,12,AllGrid,3,200,10,45,10,"Draw(CW,L0)",34246,1847.76,A1,-1.205,-0.815,0.3900000000000001
7977,6,14,AllGrid,3,200,10,46,46,"Hit(CW,3,MIDDLE)",17586,1389.51,A1,-3.235,-1.635,1.5999999999999999
3926,6,11,AllGrid,3,200,10,46,37,"Hit(CCW,0,MIDDLE)",61881,3798.83,A1,-1.43,0.425,1.855
3883,1,14,AllGrid,3,200,10,46,0,"Draw(CW,TEE)",1014,53.3571,A1,-0.29,-0.075,0.21499999999999997
9222,7,5,AllGrid,3,200,10,46,20,"Draw(CW,L5)",121888,4185.07,A1,1.125,1.315,0.18999999999999995
7881,2,15,AllGrid,3,200,10,46,84,"Hit(CW,12,WEAK)",129,9.08461,A1,0.285,1.72,1.435
6406,1,10,AllGrid,3,200,10,46,2,"Draw(CW,S0)",57997,2441.37,A1,-0.7,-0.385,0.31499999999999995
8452,5,15,AllGrid,3,200,10,46,34,"Hit(CW,0,WEAK)",153,13.6931,A1,1.32,1.935,0.615
1028,6,15,AllGrid,3,200,10,46,0,"Draw(CW,TEE)",151,13.7527,A1,0.77,1.0,0.22999999999999998
2596,1,14,AllGrid,3,200,10,46,86,"Hit(CW,11,MIDDLE)",17420,1430.81,A1,0.65,1.97,1.3199999999999998
4748,1,3,AllGrid,3,200,10,46,43,"PostGuard(CCW,3,0)",157234,5616.69,A1,0.835,0.985,0.15000000000000002
9206,3,13,AllGrid,3,200,10,46,34,"Hit(CW,12,WEAK)",11157,629.288,A1,1.73,1.73,0.0
5859,1,6,AllGrid,3,200,10,46,0,"Draw(CW,TEE)",117771,4718.76,A1,-0.015,-0.015,0.0
6871,4,5,AllGrid,3,200,10,46,53,"PostGuard(CCW,1,0)",132995,5245.26,A1,0.905,1.32,0.41500000000000004
7163,3,13,AllGrid,3,200,10,46,63,"Hit(CCW,12,TOUCH)",22700,1420.96,A1,1.84,2.465,0.6249999999999998
5807,0,8,AllGrid,3,200,10,46,72,"PostGuard(CW,4,2)",94576,4159.4,A1,-0.23,0.03,0.26
