game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec
7977,6,14,AllGrid,1,200,10,44,46,"Hit(CW,3,MIDDLE)",14835,887.522
3926,6,11,AllGrid,1,200,10,44,37,"Hit(CCW,0,MIDDLE)",58399,2900.36
3883,1,14,AllGrid,1,200,10,44,1,"Draw(CCW,TEE)",15620,526.664
9222,7,5,AllGrid,1,200,10,44,4,"Draw(CW,S2)",147732,4859.44
7881,2,15,AllGrid,1,200,10,44,91,"Freeze(CCW,12)",234275,7793.64
6406,1,10,AllGrid,1,200,10,44,0,"Draw(CW,TEE)",72653,2550.31
8452,5,15,AllGrid,1,200,10,44,92,"Hit(CW,12,MIDDLE)",227114,7466.93
1028,6,15,AllGrid,1,200,10,44,72,"Hit(CW,8,TOUCH)",231475,7639.25
2596,1,14,AllGrid,1,200,10,44,86,"Hit(CW,11,MIDDLE)",14538,970.457
4748,1,3,AllGrid,1,200,10,44,36,"Hit(CW,0,MIDDLE)",176972,6016.4
9206,3,13,AllGrid,1,200,10,44,35,"Hit(CCW,12,WEAK)",29951,1001.68
5859,1,6,AllGrid,1,200,10,44,3,"Draw(CCW,S0)",132558,4833.28
6871,4,5,AllGrid,1,200,10,44,44,"Hit(CW,2,WEAK)",145651,5197.66
7163,3,13,AllGrid,1,200,10,44,66,"Hit(CW,12,MIDDLE)",29340,1128.02
5807,0,8,AllGrid,1,200,10,44,68,"PostGuard(CW,4,0)",101880,3857.76
5567,2,15,AllGrid,1,200,10,44,46,"Hit(CW,4,MIDDLE)",233539,7752.77
2507,3,11,AllGrid,1,200,10,44,62,"Hit(CW,8,STRONG)",58402,2494.51
7006,3,15,AllGrid,1,200,10,44,74,"Hit(CW,10,WEAK)",235294,7819.83
1984,6,4,AllGrid,1,200,10,44,17,"Draw(CCW,L3)",161127,5587.79
1845,7,14,AllGrid,1,200,10,44,42,"PostGuard(CW,10,0)",14727,506.133
5780,2,6,AllGrid,1,200,10,44,35,"Hit(CCW,5,WEAK)",132024,4441.35
8645,7,5,AllGrid,1,200,10,44,34,"Hit(CW,0,WEAK)",146221,5297.55
6132,0,13,AllGrid,1,200,10,44,44,"Hit(CW,10,WEAK)",29287,1288.81
3339,4,10,AllGrid,1,200,10,44,50,"Freeze(CW,9)",72821,2667.28
3566,6,14,AllGrid,1,200,10,44,43,"Hit(CCW,5,TOUCH)",15017,1110.73
5523,3,9,AllGrid,1,200,10,44,57,"Hit(CCW,4,MIDDLE)",88117,3750.94
7015,5,14,AllGrid,1,200,10,44,48,"Hit(CW,3,STRONG)",14862,968.685
743,7,3,AllGrid,1,200,10,44,35,"Hit(CCW,0,WEAK)",176793,6068.14
1014,4,15,AllGrid,1,200,10,44,32,"Hit(CW,10,TOUCH)",227253,7533.91
3900,0,10,AllGrid,1,200,10,44,32,"Hit(CW,9,TOUCH)",73016,2522.92
4543,6,5,AllGrid,1,200,10,44,34,"Hit(CW,0,WEAK)",146919,5160.98
9231,5,14,AllGrid,1,200,10,44,50,"Freeze(CW,5)",14395,741.37
1825,5,7,AllGrid,1,200,10,44,41,"Freeze(CCW,2)",115939,4282.76
4062,4,15,AllGrid,1,200,10,44,60,"Freeze(CW,6)",235397,7842.17
9882,2,11,AllGrid,1,200,10,44,10,"Draw(CW,L0)",58990,2754.25
2998,6,14,AllGrid,1,200,10,44,59,"Hit(CCW,5,STRONG)",14430,1033.91
1555,2,3,AllGrid,1,200,10,44,23,"Draw(CCW,L6)",176325,5985.86
4372,4,14,AllGrid,1,200,10,44,19,"Draw(CCW,L4)",15173,485.249
3732,7,7,AllGrid,1,200,10,44,41,"Freeze(CCW,4)",119539,3934.61
3858,5,5,AllGrid,1,200,10,44,52,"Hit(CW,4,TOUCH)",145289,5357.18
1938,0,14,AllGrid,1,200,10,44,48,"Hit(CW,11,STRONG)",14594,745.214
9112,3,9,AllGrid,1,200,10,44,37,"Hit(CCW,2,MIDDLE)",88225,3316.12
4157,3,12,AllGrid,1,200,10,44,34,"Hit(CW,3,WEAK)",43762,2025.35
7373,1,11,AllGrid,1,200,10,44,11,"Draw(CCW,L0)",58246,2553.8
7173,4,15,AllGrid,1,200,10,44,66,"Hit(CW,6,MIDDLE)",230383,7572.11
196,4,4,AllGrid,1,200,10,44,28,"PreGuard(CW,G4)",162326,5418.92
2630,2,14,AllGrid,1,200,10,44,0,"Draw(CW,TEE)",14704,520.875
5731,2,10,AllGrid,1,200,10,44,37,"Hit(CCW,9,MIDDLE)",73790,2370.17
9518,4,5,AllGrid,1,200,10,44,37,"Hit(CCW,0,MIDDLE)",146813,5306.63
8211,7,12,AllGrid,1,200,10,44,10,"Draw(CW,L0)",43399,1628.32
