game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec,risk_lambda
5392,3,13,AllGrid,3,200,10,45,86,"Hit(CW,10,MIDDLE)",36485,2622.84,0
4262,4,2,AllGrid,3,200,10,45,11,"Draw(CCW,L0)",172882,6210.68,0
6230,1,12,AllGrid,3,200,10,45,39,"Hit(CCW,11,STRONG)",24782,1056.58,0
3543,4,7,AllGrid,3,200,10,45,42,"PostGuard(CW,1,0)",96897,3502.03,0
1784,6,5,AllGrid,3,200,10,45,37,"Hit(CCW,0,MIDDLE)",132616,5123.64,0
4905,4,14,AllGrid,3,200,10,45,11,"Draw(CCW,L0)",8047,494.766,0
3837,2,10,AllGrid,3,200,10,45,42,"Hit(CW,9,TOUCH)",61616,2720.64,0
2854,0,15,AllGrid,3,200,10,45,57,"Hit(CCW,12,MIDDLE)",103,6.62713,0
1221,1,10,AllGrid,3,200,10,45,65,"Hit(CCW,7,WEAK)",73708,3801.84,0
7301,6,14,AllGrid,3,200,10,45,0,"Draw(CW,TEE)",17090,1266.18,0
5248,0,3,AllGrid,3,200,10,45,46,"PostGuard(CW,1,2)",158845,5670.71,0
2545,3,15,AllGrid,3,200,10,45,0,"Draw(CW,TEE)",61,3.33116,0
6335,1,11,AllGrid,3,200,10,45,35,"Hit(CCW,6,WEAK)",37296,1401.63,0
8275,4,5,AllGrid,3,200,10,45,65,"PostGuard(CCW,5,0)",132674,5108.51,0
963,5,13,AllGrid,3,200,10,45,45,"Hit(CCW,10,WEAK)",22126,1371.01,0
176,5,11,AllGrid,3,200,10,45,43,"Hit(CCW,6,TOUCH)",55701,2810.94,0
2199,1,13,AllGrid,3,200,10,45,75,"Hit(CCW,10,WEAK)",30562,2080.51,0
8298,3,11,AllGrid,3,200,10,45,66,"Hit(CW,6,MIDDLE)",60940,3356.98,0
6729,2,14,AllGrid,3,200,10,45,0,"Draw(CW,TEE)",14943,1075.02,0
8119,5,4,AllGrid,3,200,10,45,43,"Hit(CCW,3,TOUCH)",147099,5621.46,0
8189,0,14,AllGrid,3,200,10,45,34,"Hit(CW,13,WEAK)",3138,183.588,0
9791,0,8,AllGrid,3,200,10,45,37,"Hit(CCW,7,MIDDLE)",86461,3282.43,0
5487,5,5,AllGrid,3,200,10,45,19,"Draw(CCW,L4)",132437,5192.64,0
4950,0,15,AllGrid,3,200,10,45,35,"Hit(CCW,12,WEAK)",71,4.08114,0
9143,3,7,AllGrid,3,200,10,45,2,"Draw(CW,S0)",106261,4331.35,0
4517,4,13,AllGrid,3,200,10,45,65,"Hit(CCW,8,WEAK)",33678,2352.73,0
2994,5,10,AllGrid,3,200,10,45,40,"Freeze(CW,1)",73921,3722.1,0
961,6,13,AllGrid,3,200,10,45,11,"Draw(CCW,L0)",39206,2688.88,0
1566,1,3,AllGrid,3,200,10,45,47,"Hit(CCW,2,MIDDLE)",159320,5998.02,0
1686,6,15,AllGrid,3,200,10,45,0,"Draw(CW,TEE)",49,2.68425,0
1201,0,6,AllGrid,3,200,10,45,28,"PreGuard(CW,G4)",113944,4171.51,0
5494,4,5,AllGrid,3,200,10,45,67,"PostGuard(CCW,1,2)",134908,5378.52,0
2492,4,15,AllGrid,3,200,10,45,2,"Draw(CW,S0)",75,4.53244,0
8959,1,11,AllGrid,3,200,10,45,58,"Hit(CW,8,STRONG)",52532,2650.44,0
1671,0,15,AllGrid,3,200,10,45,76,"Hit(CW,12,MIDDLE)",117,7.82263,0
1385,7,11,AllGrid,3,200,10,45,52,"Hit(CW,6,TOUCH)",54158,2673.59,0
6872,1,14,AllGrid,3,200,10,45,84,"Hit(CW,13,WEAK)",15713,1181.11,0
8785,1,4,AllGrid,3,200,10,45,28,"PreGuard(CW,G4)",145163,5191.73,0
1835,0,15,AllGrid,3,200,10,45,55,"Hit(CCW,14,WEAK)",69,4.06373,0
6216,7,8,AllGrid,3,200,10,45,0,"Draw(CW,TEE)",86763,3248.47,0
8471,6,5,AllGrid,3,200,10,45,14,"Draw(CW,L2)",135337,5390.57,0
256,3,12,AllGrid,3,200,10,45,65,"PostGuard(CCW,8,0)",35797,1836.13,0
5778,2,9,AllGrid,3,200,10,45,61,"Freeze(CCW,4)",80835,3645.42,0
6320,4,15,AllGrid,3,200,10,45,64,"Hit(CW,12,WEAK)",103,6.31968,0
1638,4,11,AllGrid,3,200,10,45,0,"Draw(CW,TEE)",54429,2737.52,0
2310,6,15,AllGrid,3,200,10,45,55,"Hit(CCW,6,WEAK)",135,9.01439,0
7921,5,4,AllGrid,3,200,10,45,44,"PostGuard(CW,2,1)",143897,5242.26,0
1361,1,12,AllGrid,3,200,10,45,46,"Hit(CW,11,MIDDLE)",26726,1197.51,0
5041,1,8,AllGrid,3,200,10,45,33,"Hit(CCW,7,TOUCH)",87756,3366.78,0
5033,7,5,AllGrid,3,200,10,45,15,"Draw(CCW,L2)",132936,5160.33,0
5022,1,15,AllGrid,3,200,10,45,7,"Draw(CCW,S4)",89,5.71995,0
9907,7,9,AllGrid,3,200,10,45,33,"Hit(CCW,4,TOUCH)",70332,2690.12,0
8627,2,12,AllGrid,3,200,10,45,88,"PostGuard(CW,6,2)",39719,2261.36,0
1641,6,10,AllGrid,3,200,10,45,34,"Hit(CW,1,WEAK)",74846,3988.1,0
7249,2,15,AllGrid,3,200,10,45,0,"Draw(CW,TEE)",139,9.5431,0
4837,7,2,AllGrid,3,200,10,45,44,"PostGuard(CW,0,1)",171960,6220.51,0
1039,2,15,AllGrid,3,200,10,45,3,"Draw(CCW,S0)",43,2.36114,0
7846,3,10,AllGrid,3,200,10,45,49,"Hit(CCW,9,STRONG)",58580,2404.44,0
5246,2,5,AllGrid,3,200,10,45,33,"Hit(CCW,0,TOUCH)",134378,5374.55,0
4166,2,12,AllGrid,3,200,10,45,7,"Draw(CCW,S4)",32690,1613.02,0
6533,4,6,AllGrid,3,200,10,45,70,"PostGuard(CW,2,1)",121849,5108.72,0
5721,0,12,AllGrid,3,200,10,45,41,"Freeze(CCW,1)",48548,2883.11,0
4463,7,9,AllGrid,3,200,10,45,41,"Freeze(CCW,0)",83927,3882.48,0
5606,2,14,AllGrid,3,200,10,45,76,"Hit(CW,9,MIDDLE)",15764,1106.18,0
1123,4,3,AllGrid,3,200,10,45,12,"Draw(CW,L1)",155699,5594.79,0
8113,3,15,AllGrid,3,200,10,45,0,"Draw(CW,TEE)",69,4.13213,0
716,6,7,AllGrid,3,200,10,45,21,"Draw(CCW,L5)",99221,3659.86,0
459,3,5,AllGrid,3,200,10,45,47,"Hit(CCW,2,MIDDLE)",133562,5120.27,0
9287,7,12,AllGrid,3,200,10,45,3,"Draw(CCW,S0)",31153,1460.14,0
5647,1,10,AllGrid,3,200,10,45,52,"Hit(CW,7,TOUCH)",66175,3040.12,0
4562,4,13,AllGrid,3,200,10,45,10,"Draw(CW,L0)",33731,2339.4,0
6201,5,11,AllGrid,3,200,10,45,63,"Hit(CCW,6,TOUCH)",56505,3002.84,0
9166,3,14,AllGrid,3,200,10,45,54,"Hit(CW,5,WEAK)",14423,1059.48,0
8703,4,3,AllGrid,3,200,10,45,37,"Hit(CCW,0,MIDDLE)",157732,5529.45,0
1616,0,14,AllGrid,3,200,10,45,33,"Hit(CCW,7,TOUCH)",3669,212.417,0
5809,3,9,AllGrid,3,200,10,45,45,"Hit(CCW,8,WEAK)",67137,2444.43,0
4651,6,5,AllGrid,3,200,10,45,7,"Draw(CCW,S4)",133390,5191.18,0
8894,2,15,AllGrid,3,200,10,45,2,"Draw(CW,S0)",79,4.83039,0
2369,6,9,AllGrid,3,200,10,45,73,"PostGuard(CCW,7,0)",77106,3231.29,0
