game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec,arm,q_ref_mean,q_best,regret
4543,6,5,Proposed,3,200,10,44,34,"Hit(CW,0,WEAK)",127893,6930.05,A2,0.71,1.09,0.3800000000000001
9231,5,14,Proposed,3,200,10,44,75,"Hit(CCW,13,WEAK)",224512,9370.79,A2,-0.335,2.025,2.36
1825,5,7,Proposed,3,200,10,44,36,"Hit(CW,2,MIDDLE)",101069,4484.5,A2,0.665,0.865,0.19999999999999996
4062,4,15,Proposed,3,200,10,44,114,"PostGuard(CW,13,2)",206052,11829.8,A2,-2.0,-0.475,1.525
9882,2,11,Proposed,3,200,10,44,78,"PostGuard(CW,3,0)",52200,4235.53,A2,0.51,1.295,0.7849999999999999
2998,6,14,Proposed,3,200,10,44,37,"Hit(CCW,1,MIDDLE)",226925,13087.2,A2,2.17,2.895,0.7250000000000001
1555,2,3,Proposed,3,200,10,44,35,"Hit(CCW,0,WEAK)",154091,8917.48,A2,0.835,1.1,0.2650000000000001
4372,4,14,Proposed,3,200,10,44,34,"Hit(CW,13,WEAK)",217603,12057.5,A2,-0.875,0.095,0.97
3732,7,7,Proposed,3,200,10,44,42,"PostGuard(CW,7,0)",92344,5295.93,A2,0.54,1.125,0.585
3858,5,5,Proposed,3,200,10,44,41,"Freeze(CCW,0)",130652,7467.81,A2,0.695,0.885,0.19000000000000006
1938,0,14,Proposed,3,200,10,44,62,"PostGuard(CW,2,0)",226208,10421.1,A2,1.0,1.43,0.42999999999999994
9112,3,9,Proposed,3,200,10,44,56,"Hit(CW,6,MIDDLE)",68875,4027.06,A2,0.695,0.76,0.06500000000000006
4157,3,12,Proposed,3,200,10,44,34,"Hit(CW,3,WEAK)",23297,1856.02,A2,-1.14,-0.705,0.43499999999999994
7373,1,11,Proposed,3,200,10,44,10,"Draw(CW,L0)",47156,3831.44,A2,0.43,1.175,0.7450000000000001
7173,4,15,Proposed,3,200,10,44,132,"PostGuard(CW,11,0)",205730,11916.7,A2,2.0,2.0,0.0
196,4,4,Proposed,3,200,10,44,44,"PostGuard(CW,2,1)",138731,8372.35,A2,-0.385,-0.22,0.165
2630,2,14,Proposed,3,200,10,44,42,"Hit(CW,13,TOUCH)",217905,11929.9,A2,-2.075,-1.07,1.0050000000000001
5731,2,10,Proposed,3,200,10,44,36,"Hit(CW,9,MIDDLE)",49222,3017.83,A2,-0.72,-0.555,0.16499999999999992
9518,4,5,Proposed,3,200,10,44,44,"Hit(CW,2,WEAK)",126870,7090.07,A2,0.705,0.985,0.28
8211,7,12,Proposed,3,200,10,44,66,"Hit(CW,11,MIDDLE)",25960,2065.74,A2,-1.34,-0.815,0.5250000000000001
7977,6,14,Proposed,3,200,10,45,95,"Hit(CCW,13,WEAK)",220399,7871.83,A2,-3.14,-1.635,1.5050000000000001
3926,6,11,Proposed,3,200,10,45,35,"Hit(CCW,0,WEAK)",44080,2120.2,A2,-0.595,0.425,1.02
3883,1,14,Proposed,3,200,10,45,6,"Draw(CW,S4)",216229,10213.5,A2,-0.48,-0.075,0.40499999999999997
9222,7,5,Proposed,3,200,10,45,12,"Draw(CW,L1)",120227,5737.97,A2,0.885,1.315,0.42999999999999994
7881,2,15,Proposed,3,200,10,45,111,"PostGuard(CCW,11,0)",207593,9913.95,A2,-1.0,1.72,2.7199999999999998
6406,1,10,Proposed,3,200,10,45,0,"Draw(CW,TEE)",52294,2820.67,A2,-0.385,-0.385,0.0
8452,5,15,Proposed,3,200,10,45,147,"ComeAround(CCW,12,0)",206089,7245.51,A2,1.0,1.935,0.935
1028,6,15,Proposed,3,200,10,45,149,"PostGuard(CCW,15,2)",204246,9769.74,A2,1.0,1.0,0.0
2596,1,14,Proposed,3,200,10,45,85,"Hit(CCW,11,WEAK)",226959,11043.1,A2,0.875,1.97,1.095
4748,1,3,Proposed,3,200,10,45,11,"Draw(CCW,L0)",151160,5458.99,A2,0.54,0.985,0.44499999999999995
9206,3,13,Proposed,3,200,10,45,26,"PreGuard(CW,G3)",237467,11018.4,A2,-0.695,1.73,2.425
5859,1,6,Proposed,3,200,10,45,61,"PostGuard(CCW,4,1)",112244,5820.53,A2,-0.585,-0.015,0.57
6871,4,5,Proposed,3,200,10,45,52,"PostGuard(CW,1,0)",130154,6849.82,A2,1.18,1.32,0.14000000000000012
7163,3,13,Proposed,3,200,10,45,11,"Draw(CCW,L0)",250006,10793.9,A2,1.68,2.465,0.7849999999999999
5807,0,8,Proposed,3,200,10,45,71,"PostGuard(CCW,4,1)",89003,3671.85,A2,-0.035,0.03,0.065
5567,2,15,Proposed,3,200,10,45,111,"PostGuard(CCW,11,0)",205144,7634.7,A2,-1.0,1.93,2.9299999999999997
2507,3,11,Proposed,3,200,10,45,39,"Hit(CCW,4,WEAK)",40608,2419.02,A2,1.66,1.715,0.05500000000000016
7006,3,15,Proposed,3,200,10,45,135,"PostGuard(CCW,11,1)",206453,10283.0,A2,-1.0,-0.97,0.030000000000000027
1984,6,4,Proposed,3,200,10,45,47,"Hit(CCW,3,MIDDLE)",140521,7461.27,A2,-0.595,-0.31,0.285
1845,7,14,Proposed,3,200,10,45,37,"Hit(CCW,13,MIDDLE)",222295,11178.4,A2,-0.45,1.44,1.89
5780,2,6,Proposed,3,200,10,45,37,"Hit(CCW,5,MIDDLE)",109101,5683.32,A2,-0.75,-0.375,0.375
8645,7,5,Proposed,3,200,10,45,46,"Hit(CW,2,MIDDLE)",129841,7158.54,A2,0.62,0.92,0.30000000000000004
6132,0,13,Proposed,3,200,10,45,47,"Hit(CCW,10,MIDDLE)",248683,13120.6,A2,1.76,2.62,0.8600000000000001
3339,4,10,Proposed,3,200,10,45,62,"PostGuard(CW,6,2)",56283,3296.67,A2,-0.995,-0.305,0.69
3566,6,14,Proposed,3,200,10,45,86,"Hit(CW,13,MIDDLE)",224955,11505.7,A2,0.105,1.01,0.905
5523,3,9,Proposed,3,200,10,45,57,"Hit(CCW,4,MIDDLE)",68731,4158.8,A2,0.605,0.74,0.135
7015,5,14,Proposed,3,200,10,45,45,"Hit(CCW,3,WEAK)",221097,10974.3,A2,-3.365,-1.135,2.2300000000000004
743,7,3,Proposed,3,200,10,45,24,"Draw(CW,L7)",153229,8004.04,A2,0.555,0.98,0.42499999999999993
1014,4,15,Proposed,3,200,10,45,0,"Draw(CW,TEE)",205598,9709.59,A2,1.035,3.325,2.29
3900,0,10,Proposed,3,200,10,45,0,"Draw(CW,TEE)",51995,2905.9,A2,0.305,0.305,0.0
4543,6,5,Proposed,3,200,10,45,34,"Hit(CW,0,WEAK)",128424,6953.17,A2,0.71,1.09,0.3800000000000001
9231,5,14,Proposed,3,200,10,45,6,"Draw(CW,S4)",225056,9135.41,A2,1.545,2.025,0.48
1825,5,7,Proposed,3,200,10,45,6,"Draw(CW,S4)",101892,4330.43,A2,0.55,0.865,0.31499999999999995
4062,4,15,Proposed,3,200,10,45,104,"PostGuard(CW,11,0)",206478,11725.5,A2,-2.0,-0.475,1.525
9882,2,11,Proposed,3,200,10,45,11,"Draw(CCW,L0)",52545,4397.45,A2,0.17,1.295,1.125
2998,6,14,Proposed,3,200,10,45,44,"Hit(CW,3,WEAK)",225386,13205.2,A2,1.73,2.895,1.165
1555,2,3,Proposed,3,200,10,45,11,"Draw(CCW,L0)",153317,8886.87,A2,0.805,1.1,0.29500000000000004
4372,4,14,Proposed,3,200,10,45,7,"Draw(CCW,S4)",218534,11660.1,A2,-0.345,0.095,0.43999999999999995
3732,7,7,Proposed,3,200,10,45,44,"PostGuard(CW,7,1)",93606,5199.14,A2,0.74,1.125,0.385
3858,5,5,Proposed,3,200,10,45,41,"Freeze(CCW,0)",130439,7547.02,A2,0.695,0.885,0.19000000000000006
1938,0,14,Proposed,3,200,10,45,33,"Hit(CCW,9,TOUCH)",223839,10206.1,A2,1.04,1.43,0.3899999999999999
9112,3,9,Proposed,3,200,10,45,56,"Hit(CW,6,MIDDLE)",68363,3911.96,A2,0.695,0.76,0.06500000000000006
4157,3,12,Proposed,3,200,10,45,34,"Hit(CW,3,WEAK)",23173,1837.73,A2,-1.14,-0.705,0.43499999999999994
7373,1,11,Proposed,3,200,10,45,36,"Hit(CW,2,MIDDLE)",48758,4065.59,A2,0.335,1.175,0.8400000000000001
7173,4,15,Proposed,3,200,10,45,135,"PostGuard(CCW,11,1)",204051,11767.5,A2,2.0,2.0,0.0
196,4,4,Proposed,3,200,10,45,36,"Hit(CW,3,MIDDLE)",138723,8284.64,A2,-0.39,-0.22,0.17
2630,2,14,Proposed,3,200,10,45,9,"Draw(CCW,S6)",218787,11980.3,A2,-2.845,-1.07,1.7750000000000001
5731,2,10,Proposed,3,200,10,45,18,"Draw(CW,L4)",49189,3034.37,A2,-0.995,-0.555,0.43999999999999995
9518,4,5,Proposed,3,200,10,45,44,"Hit(CW,2,WEAK)",127453,7168.94,A2,0.705,0.985,0.28
8211,7,12,Proposed,3,200,10,45,66,"Hit(CW,11,MIDDLE)",26028,2071.03,A2,-1.34,-0.815,0.5250000000000001
7977,6,14,Proposed,3,200,10,46,46,"Hit(CW,3,MIDDLE)",221816,10230.5,A2,-3.235,-1.635,1.5999999999999999
3926,6,11,Proposed,3,200,10,46,35,"Hit(CCW,0,WEAK)",46177,2926.38,A2,-0.595,0.425,1.02
3883,1,14,Proposed,3,200,10,46,36,Pass,217666,9267.58,A2,-0.955,-0.075,0.88
9222,7,5,Proposed,3,200,10,46,9,"Draw(CCW,S6)",119463,5468.25,A2,0.995,1.315,0.31999999999999995
7881,2,15,Proposed,3,200,10,46,110,"PostGuard(CW,11,0)",208195,9533.33,A2,-1.0,1.72,2.7199999999999998
6406,1,10,Proposed,3,200,10,46,0,"Draw(CW,TEE)",50683,2601.6,A2,-0.385,-0.385,0.0
8452,5,15,Proposed,3,200,10,46,137,"PostGuard(CCW,13,1)",205664,9348.84,A2,1.0,1.935,0.935
1028,6,15,Proposed,3,200,10,46,125,"PostGuard(CCW,7,2)",205067,7634.72,A2,1.0,1.0,0.0
2596,1,14,Proposed,3,200,10,46,84,"Hit(CW,11,WEAK)",225070,10503.1,A2,0.73,1.97,1.24
4748,1,3,Proposed,3,200,10,46,11,"Draw(CCW,L0)",152411,6228.7,A2,0.54,0.985,0.44499999999999995
9206,3,13,Proposed,3,200,10,46,22,"Draw(CW,L6)",239722,10044.0,A2,-0.44,1.73,2.17
5859,1,6,Proposed,3,200,10,46,43,"Hit(CCW,5,TOUCH)",112474,5566.12,A2,-0.52,-0.015,0.505
6871,4,5,Proposed,3,200,10,46,52,"PostGuard(CW,1,0)",129461,4826.15,A2,1.18,1.32,0.14000000000000012
7163,3,13,Proposed,3,200,10,46,31,"PreGuard(CCW,G5)",250345,10812.6,A2,0.42,2.465,2.045
5807,0,8,Proposed,3,200,10,46,45,"Hit(CCW,5,WEAK)",88662,3884.19,A2,-0.885,0.03,0.915
5567,2,15,Proposed,3,200,10,46,109,"PostGuard(CCW,9,2)",205808,7775.18,A2,-1.0,1.93,2.9299999999999997
2507,3,11,Proposed,3,200,10,46,48,"Hit(CW,6,WEAK)",41599,2457.86,A2,0.785,1.715,0.93
7006,3,15,Proposed,3,200,10,46,120,"PostGuard(CW,7,0)",207672,10352.1,A2,-1.0,-0.97,0.030000000000000027
1984,6,4,Proposed,3,200,10,46,47,"Hit(CCW,3,MIDDLE)",140822,5922.28,A2,-0.595,-0.31,0.285
1845,7,14,Proposed,3,200,10,46,48,"PostGuard(CW,12,0)",223932,10463.2,A2,1.005,1.44,0.43500000000000005
5780,2,6,Proposed,3,200,10,46,37,"Hit(CCW,5,MIDDLE)",109114,5701.83,A2,-0.75,-0.375,0.375
8645,7,5,Proposed,3,200,10,46,35,"Hit(CCW,0,WEAK)",129211,7096.83,A2,0.74,0.92,0.18000000000000005
6132,0,13,Proposed,3,200,10,46,46,"Hit(CW,10,MIDDLE)",245847,11471.1,A2,1.725,2.62,0.895
3339,4,10,Proposed,3,200,10,46,62,"PostGuard(CW,6,2)",56957,3369.96,A2,-0.995,-0.305,0.69
3566,6,14,Proposed,3,200,10,46,35,"Hit(CCW,1,WEAK)",225210,8686.56,A2,-0.27,1.01,1.28
5523,3,9,Proposed,3,200,10,46,55,"Hit(CCW,4,WEAK)",68371,4202.49,A2,0.74,0.74,0.0
7015,5,14,Proposed,3,200,10,46,12,"Draw(CW,L1)",221984,10982.8,A2,-3.25,-1.135,2.115
743,7,3,Proposed,3,200,10,46,9,"Draw(CCW,S6)",154870,8065.84,A2,0.64,0.98,0.33999999999999997
1014,4,15,Proposed,3,200,10,46,54,"PostGuard(CW,13,0)",205237,8904.25,A2,1.0,3.325,2.325
3900,0,10,Proposed,3,200,10,46,40,"Freeze(CW,9)",51220,2859.17,A2,-0.02,0.305,0.325
4543,6,5,Proposed,3,200,10,46,34,"Hit(CW,0,WEAK)",128705,5522.05,A2,0.71,1.09,0.3800000000000001
9231,5,14,Proposed,3,200,10,46,74,"Hit(CW,13,WEAK)",224922,9156.21,A2,-0.41,2.025,2.435
1825,5,7,Proposed,3,200,10,46,1,"Draw(CCW,TEE)",99297,4578.36,A2,0.79,0.865,0.07499999999999996
4062,4,15,Proposed,3,200,10,46,107,"PostGuard(CCW,11,1)",207609,11127.0,A2,-2.0,-0.475,1.525
9882,2,11,Proposed,3,200,10,46,47,"Hit(CCW,4,MIDDLE)",52334,4423.89,A2,-0.08,1.295,1.375
2998,6,14,Proposed,3,200,10,46,95,"Hit(CCW,13,WEAK)",227129,13359.2,A2,2.41,2.895,0.4849999999999999
1555,2,3,Proposed,3,200,10,46,36,"Hit(CW,0,MIDDLE)",152470,8824.59,A2,0.625,1.1,0.4750000000000001
4372,4,14,Proposed,3,200,10,46,32,"Hit(CW,13,TOUCH)",218558,11627.9,A2,-1.19,0.095,1.285
3732,7,7,Proposed,3,200,10,46,44,"PostGuard(CW,7,1)",92288,5358.11,A2,0.74,1.125,0.385
3858,5,5,Proposed,3,200,10,46,35,"Hit(CCW,0,WEAK)",131230,7762.18,A2,0.545,0.885,0.33999999999999997
1938,0,14,Proposed,3,200,10,46,62,"PostGuard(CW,2,0)",224258,10200.5,A2,1.0,1.43,0.42999999999999994
9112,3,9,Proposed,3,200,10,46,37,"Hit(CCW,2,MIDDLE)",65938,3844.75,A2,0.76,0.76,0.0
4157,3,12,Proposed,3,200,10,46,34,"Hit(CW,3,WEAK)",23420,1896.57,A2,-1.14,-0.705,0.43499999999999994
7373,1,11,Proposed,3,200,10,46,36,"Hit(CW,2,MIDDLE)",49649,4178.81,A2,0.335,1.175,0.8400000000000001
7173,4,15,Proposed,3,200,10,46,145,"PostGuard(CCW,15,0)",205697,12063.6,A2,2.0,2.0,0.0
196,4,4,Proposed,3,200,10,46,36,"Hit(CW,3,MIDDLE)",137369,8447.17,A2,-0.39,-0.22,0.17
2630,2,14,Proposed,3,200,10,46,52,"PostGuard(CW,10,0)",218801,12064.6,A2,-2.725,-1.07,1.655
5731,2,10,Proposed,3,200,10,46,13,"Draw(CCW,L1)",48550,3026.62,A2,-0.94,-0.555,0.3849999999999999
9518,4,5,Proposed,3,200,10,46,46,"Hit(CW,2,MIDDLE)",127929,7281.03,A2,0.845,0.985,0.14
8211,7,12,Proposed,3,200,10,46,66,"Hit(CW,11,MIDDLE)",24535,1932.06,A2,-1.34,-0.815,0.5250000000000001
7977,6,14,RandomK,3,200,10,42,50,"Freeze(CW,3)",221645,8026.53,A5,-3.39,-1.635,1.7550000000000001
3926,6,11,RandomK,3,200,10,42,62,"Hit(CW,6,TOUCH)",55873,4450.96,A5,-0.865,0.425,1.29
3883,1,14,RandomK,3,200,10,42,6,"Draw(CW,S4)",217004,10314.3,A5,-0.48,-0.075,0.40499999999999997
9222,7,5,RandomK,3,200,10,42,9,"Draw(CCW,S6)",121384,5787.04,A5,0.995,1.315,0.31999999999999995
7881,2,15,RandomK,3,200,10,42,14,"Draw(CW,L2)",207594,9970.39,A5,-1.0,1.72,2.7199999999999998
6406,1,10,RandomK,3,200,10,42,6,"Draw(CW,S4)",50821,2706.24,A5,-0.435,-0.385,0.04999999999999999
8452,5,15,RandomK,3,200,10,42,132,"PostGuard(CW,11,2)",206209,9795.62,A5,1.0,1.935,0.935
1028,6,15,RandomK,3,200,10,42,2,"Draw(CW,S0)",205867,9820.25,A5,-0.045,1.0,1.045
2596,1,14,RandomK,3,200,10,42,129,"PostGuard(CCW,8,1)",226753,11064.9,A5,1.505,1.97,0.4650000000000001
4748,1,3,RandomK,3,200,10,42,43,"PostGuard(CCW,3,0)",152485,6946.41,A5,0.835,0.985,0.15000000000000002
9206,3,13,RandomK,3,200,10,42,18,"Draw(CW,L4)",240053,10442.5,A5,-0.435,1.73,2.165
5859,1,6,RandomK,3,200,10,42,40,"Freeze(CW,1)",114515,6133.93,A5,-0.36,-0.015,0.345
6871,4,5,RandomK,3,200,10,42,42,"Hit(CW,2,TOUCH)",130995,6894.41,A5,0.76,1.32,0.56
7163,3,13,RandomK,3,200,10,42,33,"Hit(CCW,2,TOUCH)",252019,10103.5,A5,0.4,2.465,2.065
5807,0,8,RandomK,3,200,10,42,19,"Draw(CCW,L4)",90451,5042.51,A5,-0.44,0.03,0.47
5567,2,15,RandomK,3,200,10,42,95,"PostGuard(CCW,3,1)",208402,7605.8,A5,-1.0,1.93,2.9299999999999997
2507,3,11,RandomK,3,200,10,42,39,"Hit(CCW,4,WEAK)",38206,2020.46,A5,1.66,1.715,0.05500000000000016
7006,3,15,RandomK,3,200,10,42,113,"PostGuard(CCW,3,2)",207735,10806.0,A5,-1.0,-0.97,0.030000000000000027
1984,6,4,RandomK,3,200,10,42,49,"Hit(CCW,3,STRONG)",142772,8003.83,A5,-0.575,-0.31,0.26499999999999996
1845,7,14,RandomK,3,200,10,42,9,"Draw(CCW,S6)",223076,11749.3,A5,-0.465,1.44,1.905
5780,2,6,RandomK,3,200,10,42,38,"Hit(CW,5,STRONG)",109228,5889.45,A5,-0.575,-0.375,0.19999999999999996
8645,7,5,RandomK,3,200,10,42,0,"Draw(CW,TEE)",128300,7498.31,A5,0.59,0.92,0.33000000000000007
6132,0,13,RandomK,3,200,10,42,33,"Hit(CCW,8,TOUCH)",244785,13394.3,A5,2.08,2.62,0.54
3339,4,10,RandomK,3,200,10,42,43,"Hit(CCW,9,TOUCH)",53178,3200.67,A5,-0.705,-0.305,0.39999999999999997
3566,6,14,RandomK,3,200,10,42,41,"Freeze(CCW,1)",226420,12090.6,A5,0.79,1.01,0.21999999999999997
5523,3,9,RandomK,3,200,10,42,66,"Hit(CW,6,MIDDLE)",70296,4527.89,A5,-0.015,0.74,0.755
7015,5,14,RandomK,3,200,10,42,10,"Draw(CW,L0)",222505,11519.3,A5,-2.805,-1.135,1.6700000000000002
743,7,3,RandomK,3,200,10,42,2,"Draw(CW,S0)",153471,8366.31,A5,0.705,0.98,0.275
1014,4,15,RandomK,3,200,10,42,54,"PostGuard(CW,13,0)",205218,9602.75,A5,1.0,3.325,2.325
3900,0,10,RandomK,3,200,10,42,38,"Hit(CW,9,STRONG)",48726,2712.34,A5,-0.275,0.305,0.5800000000000001
4543,6,5,RandomK,3,200,10,42,44,"Hit(CW,2,WEAK)",128984,7235.31,A5,0.78,1.09,0.31000000000000005
9231,5,14,RandomK,3,200,10,42,15,"Draw(CCW,L2)",225920,9561.92,A5,1.4,2.025,0.625
1825,5,7,RandomK,3,200,10,42,6,"Draw(CW,S4)",99949,4260.64,A5,0.55,0.865,0.31499999999999995
4062,4,15,RandomK,3,200,10,42,50,"Freeze(CW,4)",207823,11602.3,A5,-2.0,-0.475,1.525
9882,2,11,RandomK,3,200,10,42,61,"Freeze(CCW,6)",48935,3940.79,A5,0.38,1.295,0.9149999999999999
2998,6,14,RandomK,3,200,10,42,98,"Hit(CW,13,STRONG)",226680,12678.9,A5,2.395,2.895,0.5
1555,2,3,RandomK,3,200,10,42,21,"Draw(CCW,L5)",155367,8716.77,A5,0.805,1.1,0.29500000000000004
4372,4,14,RandomK,3,200,10,42,35,"Hit(CCW,13,WEAK)",217921,11681.7,A5,-0.705,0.095,0.7999999999999999
3732,7,7,RandomK,3,200,10,42,19,"Draw(CCW,L4)",92723,4950.33,A5,0.995,1.125,0.13
3858,5,5,RandomK,3,200,10,42,25,"Draw(CCW,L7)",131844,7818.0,A5,0.63,0.885,0.255
1938,0,14,RandomK,3,200,10,42,64,"PostGuard(CW,2,1)",225148,10419.9,A5,0.955,1.43,0.475
9112,3,9,RandomK,3,200,10,42,37,"Hit(CCW,2,MIDDLE)",67613,3972.98,A5,0.76,0.76,0.0
4157,3,12,RandomK,3,200,10,42,39,"Hit(CCW,3,STRONG)",30120,2725.19,A5,-1.83,-0.705,1.125
7373,1,11,RandomK,3,200,10,42,1,"Draw(CCW,TEE)",49387,4258.98,A5,1.055,1.175,0.1200000000000001
7173,4,15,RandomK,3,200,10,42,129,"PostGuard(CCW,9,1)",205560,11879.4,A5,2.0,2.0,0.0
196,4,4,RandomK,3,200,10,42,9,"Draw(CCW,S6)",139636,8562.44,A5,-0.475,-0.22,0.255
2630,2,14,RandomK,3,200,10,42,51,"Freeze(CCW,13)",223933,11934.0,A5,-2.58,-1.07,1.51
5731,2,10,RandomK,3,200,10,42,0,"Draw(CW,TEE)",47772,2938.23,A5,-1.335,-0.555,0.7799999999999999
9518,4,5,RandomK,3,200,10,42,49,"Hit(CCW,2,STRONG)",126457,7006.93,A5,0.475,0.985,0.51
8211,7,12,RandomK,3,200,10,42,6,"Draw(CW,S4)",24176,1937.96,A5,-1.225,-0.815,0.41000000000000014
7977,6,14,RandomK,3,200,10,43,121,"PostGuard(CCW,6,0)",223057,10294.5,A5,-3.355,-1.635,1.72
3926,6,11,RandomK,3,200,10,43,69,"Hit(CCW,6,STRONG)",44254,2863.65,A5,-0.42,0.425,0.845
3883,1,14,RandomK,3,200,10,43,27,"PreGuard(CCW,G3)",217764,10276.5,A5,-0.835,-0.075,0.76
9222,7,5,RandomK,3,200,10,43,21,"Draw(CCW,L5)",120982,5751.17,A5,0.95,1.315,0.365
7881,2,15,RandomK,3,200,10,43,30,"PreGuard(CW,G5)",207461,9892.32,A5,-1.0,1.72,2.7199999999999998
6406,1,10,RandomK,3,200,10,43,51,"Freeze(CCW,9)",51343,2759.74,A5,-0.79,-0.385,0.405
8452,5,15,RandomK,3,200,10,43,140,"PostGuard(CW,15,0)",204975,9742.1,A5,1.0,1.935,0.935
1028,6,15,RandomK,3,200,10,43,125,"PostGuard(CCW,7,2)",205455,9314.73,A5,1.0,1.0,0.0
2596,1,14,RandomK,3,200,10,43,25,"Draw(CCW,L7)",228164,11089.9,A5,1.44,1.97,0.53
4748,1,3,RandomK,3,200,10,43,37,"Hit(CCW,0,MIDDLE)",151065,7380.27,A5,0.85,0.985,0.135
9206,3,13,RandomK,3,200,10,43,48,Pass,237660,10940.8,A5,-0.52,1.73,2.25
5859,1,6,RandomK,3,200,10,43,2,"Draw(CW,S0)",111909,5618.09,A5,-0.22,-0.015,0.20500000000000002
6871,4,5,RandomK,3,200,10,43,57,"PostGuard(CCW,1,2)",130327,6510.1,A5,0.705,1.32,0.6150000000000001
7163,3,13,RandomK,3,200,10,43,73,"PostGuard(CCW,9,0)",249352,10991.2,A5,0.525,2.465,1.94
5807,0,8,RandomK,3,200,10,43,79,"PostGuard(CCW,6,2)",91427,4455.88,A5,-0.275,0.03,0.30500000000000005
5567,2,15,RandomK,3,200,10,43,79,"Hit(CCW,10,STRONG)",205757,7768.11,A5,1.885,1.93,0.04499999999999993
2507,3,11,RandomK,3,200,10,43,60,"Hit(CW,8,MIDDLE)",39248,2133.27,A5,1.42,1.715,0.29500000000000015
7006,3,15,RandomK,3,200,10,43,112,"PostGuard(CW,3,2)",208781,10935.3,A5,-1.0,-0.97,0.030000000000000027
1984,6,4,RandomK,3,200,10,43,42,"Hit(CW,3,TOUCH)",140236,7886.06,A5,-0.695,-0.31,0.38499999999999995
1845,7,14,RandomK,3,200,10,43,14,"Draw(CW,L2)",218128,11413.1,A5,-0.505,1.44,1.9449999999999998
5780,2,6,RandomK,3,200,10,43,37,"Hit(CCW,5,MIDDLE)",110072,5713.06,A5,-0.75,-0.375,0.375
8645,7,5,RandomK,3,200,10,43,35,"Hit(CCW,0,WEAK)",130363,7724.68,A5,0.74,0.92,0.18000000000000005
6132,0,13,RandomK,3,200,10,43,47,"Hit(CCW,10,MIDDLE)",243717,13362.3,A5,1.76,2.62,0.8600000000000001
3339,4,10,RandomK,3,200,10,43,2,"Draw(CW,S0)",52433,3137.03,A5,-0.67,-0.305,0.36500000000000005
3566,6,14,RandomK,3,200,10,43,47,"Hit(CCW,5,MIDDLE)",225608,11822.3,A5,-0.595,1.01,1.605
5523,3,9,RandomK,3,200,10,43,56,"Hit(CW,4,MIDDLE)",66761,4113.02,A5,0.445,0.74,0.295
7015,5,14,RandomK,3,200,10,43,131,"PostGuard(CCW,8,2)",221745,11319.3,A5,-3.1,-1.135,1.965
743,7,3,RandomK,3,200,10,43,41,"Freeze(CCW,0)",153782,8440.4,A5,0.455,0.98,0.5249999999999999
1014,4,15,RandomK,3,200,10,43,22,"Draw(CW,L6)",206832,10130.2,A5,1.0,3.325,2.325
3900,0,10,RandomK,3,200,10,43,37,"Hit(CCW,9,MIDDLE)",49268,2747.37,A5,-0.52,0.305,0.825
4543,6,5,RandomK,3,200,10,43,35,"Hit(CCW,0,WEAK)",127470,7149.98,A5,0.465,1.09,0.625
9231,5,14,RandomK,3,200,10,43,40,"Freeze(CW,3)",224169,9718.73,A5,1.365,2.025,0.6599999999999999
1825,5,7,RandomK,3,200,10,43,38,"Hit(CW,2,STRONG)",99745,4317.06,A5,0.72,0.865,0.14500000000000002
4062,4,15,RandomK,3,200,10,43,32,"Hit(CW,2,TOUCH)",208767,11633.0,A5,-2.225,-0.475,1.75
9882,2,11,RandomK,3,200,10,43,61,"Freeze(CCW,6)",51398,4290.51,A5,0.38,1.295,0.9149999999999999
2998,6,14,RandomK,3,200,10,43,116,"PostGuard(CW,4,1)",227518,13048.4,A5,2.08,2.895,0.815
1555,2,3,RandomK,3,200,10,43,20,"Draw(CW,L5)",153171,8798.71,A5,1.035,1.1,0.06500000000000017
4372,4,14,RandomK,3,200,10,43,39,"Hit(CCW,13,STRONG)",218313,12107.8,A5,-0.85,0.095,0.945
3732,7,7,RandomK,3,200,10,43,4,"Draw(CW,S2)",92417,5310.92,A5,0.635,1.125,0.49
3858,5,5,RandomK,3,200,10,43,40,"Freeze(CW,0)",130574,7697.75,A5,0.885,0.885,0.0
1938,0,14,RandomK,3,200,10,43,18,"Draw(CW,L4)",224440,10186.9,A5,1.07,1.43,0.3599999999999999
9112,3,9,RandomK,3,200,10,43,37,"Hit(CCW,2,MIDDLE)",66889,3915.45,A5,0.76,0.76,0.0
4157,3,12,RandomK,3,200,10,43,39,"Hit(CCW,3,STRONG)",27734,2273.11,A5,-1.83,-0.705,1.125
7373,1,11,RandomK,3,200,10,43,11,"Draw(CCW,L0)",48753,4119.5,A5,0.98,1.175,0.19500000000000006
7173,4,15,RandomK,3,200,10,43,104,"PostGuard(CW,1,1)",205460,11863.5,A5,2.0,2.0,0.0
196,4,4,RandomK,3,200,10,43,41,"Freeze(CCW,3)",139338,8431.65,A5,-0.775,-0.22,0.555
2630,2,14,RandomK,3,200,10,43,43,"Hit(CCW,13,TOUCH)",218407,11756.8,A5,-2.565,-1.07,1.4949999999999999
5731,2,10,RandomK,3,200,10,43,1,"Draw(CCW,TEE)",47548,2905.54,A5,-0.87,-0.555,0.31499999999999995
9518,4,5,RandomK,3,200,10,43,35,"Hit(CCW,0,WEAK)",127749,7248.75,A5,0.71,0.985,0.275
