game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec,risk_lambda,num_candidates,num_children
7977,6,14,ScoreTopK,3,200,10,46,88,"Hit(CW,11,STRONG)",7116,474.432,0,145,4
3926,6,11,ScoreTopK,3,200,10,46,38,"Hit(CW,0,STRONG)",53355,3041.71,0,123,4
3883,1,14,ScoreTopK,3,200,10,46,18,"Draw(CW,L4)",2148,94.1547,0,37,4
9222,7,5,ScoreTopK,3,200,10,46,20,"Draw(CW,L5)",131763,6057.65,0,37,4
7881,2,15,ScoreTopK,3,200,10,46,86,"Hit(CW,12,MIDDLE)",329,20.6466,0,129,4
6406,1,10,ScoreTopK,3,200,10,46,37,"Hit(CCW,7,MIDDLE)",58208,2806.72,0,59,4
8452,5,15,ScoreTopK,3,200,10,46,89,"Hit(CCW,10,STRONG)",353,27.1137,0,153,4
1028,6,15,ScoreTopK,3,200,10,46,110,"PostGuard(CW,3,1)",351,27.494,0,151,4
2596,1,14,ScoreTopK,3,200,10,46,76,"Hit(CW,9,MIDDLE)",6938,461.389,0,145,4
4748,1,3,ScoreTopK,3,200,10,46,8,"Draw(CW,S6)",172109,8095.23,0,49,4
9206,3,13,ScoreTopK,3,200,10,46,34,"Hit(CW,12,WEAK)",7352,414.177,0,49,4
5859,1,6,ScoreTopK,3,200,10,46,2,"Draw(CW,S0)",128810,6406.52,0,65,4
6871,4,5,ScoreTopK,3,200,10,46,1,"Draw(CCW,TEE)",148376,7326.38,0,71,4
7163,3,13,ScoreTopK,3,200,10,46,64,"Hit(CW,12,WEAK)",11156,657.644,0,85,4
5807,0,8,ScoreTopK,3,200,10,46,29,"PreGuard(CCW,G4)",102168,5318.68,0,81,4
5567,2,15,ScoreTopK,3,200,10,46,74,"Hit(CW,10,WEAK)",329,23.2868,0,129,4
2507,3,11,ScoreTopK,3,200,10,46,39,"Hit(CCW,4,WEAK)",50371,2703.92,0,107,4
7006,3,15,ScoreTopK,3,200,10,46,100,"Freeze(CW,14)",345,27.4429,0,145,4
1984,6,4,ScoreTopK,3,200,10,46,45,"Hit(CCW,3,WEAK)",159333,7602.4,0,59,4
1845,7,14,ScoreTopK,3,200,10,46,19,"Draw(CCW,L4)",2929,122.463,0,55,4
5780,2,6,ScoreTopK,3,200,10,46,35,"Hit(CCW,5,WEAK)",123783,5770.89,0,49,4
8645,7,5,ScoreTopK,3,200,10,46,6,"Draw(CW,S4)",149455,7464.89,0,71,4
6132,0,13,ScoreTopK,3,200,10,46,83,"PostGuard(CCW,11,1)",13176,869.714,0,87,4
3339,4,10,ScoreTopK,3,200,10,46,9,"Draw(CCW,S6)",62850,3137.04,0,71,4
3566,6,14,ScoreTopK,3,200,10,46,69,"Hit(CCW,9,STRONG)",6341,439.209,0,129,4
5523,3,9,ScoreTopK,3,200,10,46,54,"Hit(CW,4,WEAK)",85461,4518.13,0,103,4
7015,5,14,ScoreTopK,3,200,10,46,11,"Draw(CCW,L0)",7382,509.145,0,145,4
