game_id,end,shot_num,method,seed,candidate_idx,cluster_id,is_representative,shot_type,label,e_score,e_sd,cluster_value,land_x,land_y,cluster_sd,cluster_value_risk,risk_lambda
5392,3,13,RandomK,43,2,0,1,"Draw","Draw(CW,S0)",,,,,,,,0
5392,3,13,RandomK,43,5,1,1,"Draw","Draw(CCW,S2)",,,,,,,,0
5392,3,13,RandomK,43,7,2,1,"Draw","Draw(CCW,S4)",,,,,,,,0
5392,3,13,RandomK,43,13,3,1,"Draw","Draw(CCW,L1)",,,,,,,,0
5392,3,13,RandomK,43,17,4,1,"Draw","Draw(CCW,L3)",,,,,,,,0
5392,3,13,RandomK,43,27,5,1,"PreGuard","PreGuard(CCW,G3)",,,,,,,,0
5392,3,13,RandomK,43,33,6,1,"Hit","Hit(CCW,0,TOUCH)",,,,,,,,0
5392,3,13,RandomK,43,37,7,1,"Hit","Hit(CCW,0,MIDDLE)",,,,,,,,0
5392,3,13,RandomK,43,42,8,1,"Hit","Hit(CW,2,TOUCH)",,,,,,,,0
5392,3,13,RandomK,43,44,9,1,"Hit","Hit(CW,2,WEAK)",,,,,,,,0
5392,3,13,RandomK,43,50,10,1,"Freeze","Freeze(CW,2)",,,,,,,,0
5392,3,13,RandomK,43,57,11,1,"Hit","Hit(CCW,4,MIDDLE)",,,,,,,,0
5392,3,13,RandomK,43,61,12,1,"Freeze","Freeze(CCW,4)",,,,,,,,0
5392,3,13,RandomK,43,62,13,1,"Hit","Hit(CW,6,TOUCH)",,,,,,,,0
5392,3,13,RandomK,43,64,14,1,"Hit","Hit(CW,6,WEAK)",,,,,,,,0
5392,3,13,RandomK,43,72,15,1,"Hit","Hit(CW,8,TOUCH)",,,,,,,,0
5392,3,13,RandomK,43,85,16,1,"Hit","Hit(CCW,10,WEAK)",,,,,,,,0
5392,3,13,RandomK,43,87,17,1,"Hit","Hit(CCW,10,MIDDLE)",,,,,,,,0
5392,3,13,RandomK,43,89,18,1,"Hit","Hit(CCW,10,STRONG)",,,,,,,,0
5392,3,13,RandomK,43,92,19,1,"PostGuard","PostGuard(CW,1,0)",,,,,,,,0
5392,3,13,RandomK,43,95,20,1,"PostGuard","PostGuard(CCW,1,1)",,,,,,,,0
5392,3,13,RandomK,43,97,21,1,"PostGuard","PostGuard(CCW,1,2)",,,,,,,,0
5392,3,13,RandomK,43,106,22,1,"PostGuard","PostGuard(CW,5,1)",,,,,,,,0
5392,3,13,RandomK,43,110,23,1,"PostGuard","PostGuard(CW,7,0)",,,,,,,,0
5392,3,13,RandomK,43,113,24,1,"PostGuard","PostGuard(CCW,7,1)",,,,,,,,0
5392,3,13,RandomK,43,132,25,1,"PostGuard","PostGuard(CW,13,2)",,,,,,,,0
5392,3,13,RandomK,43,133,26,1,"PostGuard","PostGuard(CCW,13,2)",,,,,,,,0
4262,4,2,RandomK,43,8,0,1,"Draw","Draw(CW,S6)",,,,,,,,0
4262,4,2,RandomK,43,16,1,1,"Draw","Draw(CW,L3)",,,,,,,,0
4262,4,2,RandomK,43,28,2,1,"PreGuard","PreGuard(CW,G4)",,,,,,,,0
4262,4,2,RandomK,43,29,3,1,"PreGuard","PreGuard(CCW,G4)",,,,,,,,0
