group,level,target,n,mean,se,median,kruskal_p
crowded_house,0,dadj_A9_A1,18,-0.01943991666666666,0.04786269262696862,-0.03442949999999995,0.6197684019555014
crowded_house,1,dadj_A9_A1,32,-0.008391000000000006,0.05269945566433316,0.0,0.6197684019555014
crowded_house,0,screen_loss,18,0.17922222222222223,0.027439601594360406,0.1765,0.160014475939532
crowded_house,1,screen_loss,32,0.3075,0.052689672734827504,0.25550000000000006,0.160014475939532
crowded_house,0,rho_gain,18,0.19281255462618385,0.03746988631968232,0.23641021497220377,0.0051139096614807
crowded_house,1,rho_gain,31,0.02099178375741278,0.05606008952350788,0.0601812372539417,0.0051139096614807
center_lane_blocked,0,d_A9_A1,11,-0.027636363636363622,0.0626980168929931,-0.054,0.4741528244373272
center_lane_blocked,1,d_A9_A1,39,0.0007692307692307614,0.03915117352061249,0.0,0.4741528244373272
center_lane_blocked,0,d_A2_A1,11,-0.04518181818181816,0.055874505193142535,-0.015,0.6987993626268292
center_lane_blocked,1,d_A2_A1,39,0.0035384615384615793,0.10543211544149832,0.0,0.6987993626268292
center_lane_blocked,0,d_A9_A2,11,0.017545454545454562,0.05123073715799985,-0.0490000000000001,0.7078014993021067
center_lane_blocked,1,d_A9_A2,39,-0.002769230769230793,0.09672958858807876,0.0239999999999999,0.7078014993021067
center_lane_blocked,0,dadj_A9_A1,11,-0.048998136363636376,0.06311227232963097,-0.0365120000000002,0.5974966831608761
center_lane_blocked,1,dadj_A9_A1,39,-0.002037205128205131,0.044994737543733336,0.0,0.5974966831608761
center_lane_blocked,0,screen_loss,11,0.20699999999999996,0.03946160389312859,0.194,0.7518213693186034
center_lane_blocked,1,screen_loss,39,0.2766410256410256,0.044699076110144856,0.203,0.7518213693186034
center_lane_blocked,0,rho_gain,11,0.2275213202952799,0.03949744672923001,0.2397395360268473,0.005858556557097609
center_lane_blocked,1,rho_gain,38,0.04259570411850072,0.04789470113264215,0.0711483816502256,0.005858556557097609
