game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec,risk_lambda,num_candidates,num_children,arm,q_ref_mean,q_ref_sd,q_best,regret
7977,6,14,AllGrid,3,400,10,42,37,"Hit(CCW,1,MIDDLE)",18386,1386.03,0,145,145,A1N,-1.635,1.47369,-1.635,0.0
3926,6,11,AllGrid,3,400,10,42,38,"Hit(CW,0,STRONG)",115043,9622.49,0,123,123,A1N,0.12,1.94566,0.425,0.305
3883,1,14,AllGrid,3,400,10,42,1,"Draw(CCW,TEE)",1814,103.332,0,37,37,A1N,-0.075,0.953612,-0.075,0.0
9222,7,5,AllGrid,3,400,10,42,15,"Draw(CCW,L2)",247453,12281.9,0,37,37,A1N,1.05,2.08267,1.315,0.2649999999999999
7881,2,15,AllGrid,3,400,10,42,88,"Hit(CW,12,STRONG)",529,28.7182,0,129,129,A1N,1.72,2.06678,1.72,0.0
6406,1,10,AllGrid,3,400,10,42,6,"Draw(CW,S4)",114911,7082.39,0,59,59,A1N,-0.435,1.88037,-0.385,0.04999999999999999
8452,5,15,AllGrid,3,400,10,42,89,"Hit(CCW,10,STRONG)",553,37.9552,0,153,153,A1N,1.935,0.246526,1.935,0.0
1028,6,15,AllGrid,3,400,10,42,0,"Draw(CW,TEE)",551,37.1529,0,151,151,A1N,0.77,0.668655,1.0,0.22999999999999998
2596,1,14,AllGrid,3,400,10,42,47,"Hit(CCW,3,MIDDLE)",18220,1803.7,0,145,145,A1N,1.555,1.38816,1.97,0.41500000000000004
4748,1,3,AllGrid,3,400,10,42,7,"Draw(CCW,S4)",314153,15935.8,0,49,49,A1N,0.445,1.85121,0.985,0.54
9206,3,13,AllGrid,3,400,10,42,11,"Draw(CCW,L0)",16254,1202.2,0,49,49,A1N,1.66,1.49479,1.73,0.07000000000000006
5859,1,6,AllGrid,3,400,10,42,2,"Draw(CW,S0)",234182,13429.6,0,65,65,A1N,-0.22,1.95745,-0.015,0.20500000000000002
6871,4,5,AllGrid,3,400,10,42,53,"PostGuard(CCW,1,0)",262264,14462.3,0,71,71,A1N,0.905,1.98645,1.32,0.41500000000000004
7163,3,13,AllGrid,3,400,10,42,69,"Hit(CCW,12,STRONG)",37364,3484.15,0,85,85,A1N,1.635,1.56581,2.465,0.8299999999999998
5807,0,8,AllGrid,3,400,10,42,72,"PostGuard(CW,4,2)",185496,11435.7,0,81,81,A1N,-0.23,2.07776,0.03,0.26
5567,2,15,AllGrid,3,400,10,42,6,"Draw(CW,S4)",529,32.6173,0,129,129,A1N,1.875,0.478931,1.93,0.05499999999999994
2507,3,11,AllGrid,3,400,10,42,39,"Hit(CCW,4,WEAK)",103552,7784.0,0,107,107,A1N,1.66,2.22809,1.715,0.05500000000000016
7006,3,15,AllGrid,3,400,10,42,0,"Draw(CW,TEE)",545,38.8172,0,145,145,A1N,-1.0,0.0,-0.97,0.030000000000000027
1984,6,4,AllGrid,3,400,10,42,51,"Freeze(CCW,3)",287991,12800.8,0,59,59,A1N,-0.585,1.98816,-0.31,0.27499999999999997
1845,7,14,AllGrid,3,400,10,42,43,"PostGuard(CCW,10,0)",3735,268.504,0,55,55,A1N,0.695,1.72973,1.44,0.745
5780,2,6,AllGrid,3,400,10,42,44,"PostGuard(CW,0,1)",223900,11779.4,0,49,49,A1N,-0.69,2.05521,-0.375,0.31499999999999995
8645,7,5,AllGrid,3,400,10,42,35,"Hit(CCW,0,WEAK)",263797,14938.7,0,71,71,A1N,0.74,1.7951,0.92,0.18000000000000005
6132,0,13,AllGrid,3,400,10,42,19,"Draw(CCW,L4)",43252,4268.96,0,87,87,A1N,2.285,1.18481,2.62,0.33499999999999996
3339,4,10,AllGrid,3,400,10,42,42,"Hit(CW,9,TOUCH)",123716,7833.63,0,71,71,A1N,-0.5,1.88944,-0.305,0.195
3566,6,14,AllGrid,3,400,10,42,67,"Hit(CCW,9,MIDDLE)",14324,1443.46,0,129,129,A1N,0.69,1.51456,1.01,0.32000000000000006
5523,3,9,AllGrid,3,400,10,42,55,"Hit(CCW,4,WEAK)",159640,11037.3,0,103,103,A1N,0.74,1.9602,0.74,0.0
7015,5,14,AllGrid,3,400,10,42,11,"Draw(CCW,L0)",18376,1851.41,0,145,145,A1N,-1.135,1.92789,-1.135,0.0
743,7,3,AllGrid,3,400,10,42,6,"Draw(CW,S4)",312916,16416.4,0,55,55,A1N,0.595,2.0859,0.98,0.385
1014,4,15,AllGrid,3,400,10,42,10,"Draw(CW,L0)",461,21.8458,0,61,61,A1N,3.325,1.27255,3.325,0.0
3900,0,10,AllGrid,3,400,10,42,6,"Draw(CW,S4)",114254,6952.71,0,55,55,A1N,-0.195,1.84851,0.305,0.5
4543,6,5,AllGrid,3,400,10,42,6,"Draw(CW,S4)",265125,14844.5,0,71,71,A1N,0.895,1.95805,1.09,0.19500000000000006
9231,5,14,AllGrid,3,400,10,42,47,"Hit(CCW,5,MIDDLE)",8537,718.773,0,101,101,A1N,1.265,1.65975,2.025,0.76
1825,5,7,AllGrid,3,400,10,42,3,"Draw(CCW,S0)",208007,12332.0,0,77,77,A1N,0.785,2.08537,0.865,0.07999999999999996
4062,4,15,AllGrid,3,400,10,42,47,"Hit(CCW,4,MIDDLE)",517,27.1563,0,117,117,A1N,-0.475,1.89192,-0.475,0.0
9882,2,11,AllGrid,3,400,10,42,46,"Hit(CW,4,MIDDLE)",106890,8357.53,0,109,109,A1N,1.295,2.01444,1.295,0.0
2998,6,14,AllGrid,3,400,10,42,38,"Hit(CW,1,STRONG)",18052,1947.86,0,145,145,A1N,2.555,0.840818,2.895,0.33999999999999986
1555,2,3,AllGrid,3,400,10,42,1,"Draw(CCW,TEE)",316846,16491.8,0,55,55,A1N,0.645,1.96188,1.1,0.45500000000000007
4372,4,14,AllGrid,3,400,10,42,1,"Draw(CCW,TEE)",2976,198.129,0,49,49,A1N,0.005,1.12026,0.095,0.09
3732,7,7,AllGrid,3,400,10,42,41,"Freeze(CCW,4)",189168,9832.92,0,49,49,A1N,0.85,1.9615,1.125,0.275
3858,5,5,AllGrid,3,400,10,42,1,"Draw(CCW,TEE)",266623,15589.5,0,75,75,A1N,0.78,1.95745,0.885,0.10499999999999998
1938,0,14,AllGrid,3,400,10,42,47,"Hit(CCW,11,MIDDLE)",8196,1020.18,0,93,93,A1N,1.1,1.86815,1.43,0.32999999999999985
9112,3,9,AllGrid,3,400,10,42,34,"Hit(CW,2,WEAK)",145321,8506.34,0,75,75,A1N,0.625,1.77324,0.76,0.135
4157,3,12,AllGrid,3,400,10,42,36,"Hit(CW,3,MIDDLE)",75510,6031.06,0,107,107,A1N,-0.705,1.59937,-0.705,0.0
7373,1,11,AllGrid,3,400,10,42,1,"Draw(CCW,TEE)",102306,7281.48,0,103,103,A1N,1.055,1.54012,1.175,0.1200000000000001
7173,4,15,AllGrid,3,400,10,42,0,"Draw(CW,TEE)",551,40.654,0,151,151,A1N,1.84,0.366606,2.0,0.15999999999999992
196,4,4,AllGrid,3,400,10,42,43,"PostGuard(CCW,2,0)",287985,14139.4,0,49,49,A1N,-0.685,2.00394,-0.22,0.4650000000000001
2630,2,14,AllGrid,3,400,10,42,10,"Draw(CW,L0)",3989,276.69,0,59,59,A1N,-1.27,1.37735,-1.07,0.19999999999999996
5731,2,10,AllGrid,3,400,10,42,1,"Draw(CCW,TEE)",102658,4987.33,0,43,43,A1N,-0.87,1.83932,-0.555,0.31499999999999995
9518,4,5,AllGrid,3,400,10,42,45,"Hit(CCW,2,WEAK)",263095,12999.5,0,71,71,A1N,0.905,2.07508,0.985,0.07999999999999996
8211,7,12,AllGrid,3,400,10,42,2,"Draw(CW,S0)",65935,4539.02,0,79,79,A1N,-1.155,1.79749,-0.815,0.3400000000000001
5392,3,13,AllGrid,3,400,10,42,36,"Hit(CW,0,MIDDLE)",59986,5910.23,0,135,135,A1N,-1.21,1.59872,-1.005,0.20500000000000007
4262,4,2,AllGrid,3,400,10,42,40,"Freeze(CW,1)",345638,17093.7,0,49,49,A1N,-0.475,2.14228,-0.465,0.009999999999999953
6230,1,12,AllGrid,3,400,10,42,35,"Hit(CCW,11,WEAK)",50585,2927.21,0,49,49,A1N,-0.215,1.43484,-0.215,0.0
3543,4,7,AllGrid,3,400,10,42,42,"PostGuard(CW,1,0)",192538,9530.15,0,55,55,A1N,0.985,1.87477,1.025,0.039999999999999925
1784,6,5,AllGrid,3,400,10,42,46,"Hit(CW,2,MIDDLE)",262629,13964.5,0,71,71,A1N,0.855,2.05766,1.05,0.19500000000000006
4905,4,14,AllGrid,3,400,10,42,34,"Hit(CW,5,WEAK)",8847,717.228,0,101,101,A1N,-1.98,1.72325,-1.65,0.33000000000000007
3837,2,10,AllGrid,3,400,10,42,32,"Hit(CW,7,TOUCH)",121985,7266.06,0,71,71,A1N,-0.7,1.72916,-0.455,0.24499999999999994
2854,0,15,AllGrid,3,400,10,42,66,"Hit(CW,14,MIDDLE)",503,26.6658,0,103,103,A1N,1.025,1.63229,1.18,0.15500000000000003
1221,1,10,AllGrid,3,400,10,42,66,"Hit(CW,7,MIDDLE)",136504,9551.55,0,113,113,A1N,-0.785,1.75464,-0.575,0.21000000000000008
7301,6,14,AllGrid,3,400,10,42,0,"Draw(CW,TEE)",17890,1830.05,0,145,145,A1N,0.875,1.39261,1.985,1.11
5248,0,3,AllGrid,3,400,10,42,3,"Draw(CCW,S0)",318184,15731.2,0,49,49,A1N,0.95,2.24666,1.33,0.3800000000000001
2545,3,15,AllGrid,3,400,10,42,0,"Draw(CW,TEE)",461,19.7843,0,61,61,A1N,2.98,0.14,2.98,0.0
6335,1,11,AllGrid,3,400,10,42,46,"Hit(CW,10,MIDDLE)",73851,3833.74,0,53,53,A1N,0.76,1.5008,1.125,0.365
8275,4,5,AllGrid,3,400,10,42,48,"Hit(CW,2,STRONG)",261301,13864.8,0,71,71,A1N,0.83,1.89238,1.005,0.17499999999999993
963,5,13,AllGrid,3,400,10,42,32,"Hit(CW,8,TOUCH)",42786,3603.15,0,89,89,A1N,0.93,1.75645,1.235,0.30500000000000005
176,5,11,AllGrid,3,400,10,42,86,"PostGuard(CW,5,1)",102549,5395.75,0,97,97,A1N,1.295,1.95396,1.585,0.29000000000000004
2199,1,13,AllGrid,3,400,10,42,74,"Hit(CW,10,WEAK)",54230,5084.69,0,119,119,A1N,-0.19,1.78715,0.25,0.44
8298,3,11,AllGrid,3,400,10,42,46,"Hit(CW,2,MIDDLE)",110006,8325.81,0,119,119,A1N,0.765,2.01737,1.185,0.42000000000000004
6729,2,14,AllGrid,3,400,10,42,6,"Draw(CW,S4)",15743,1555.49,0,135,135,A1N,0.665,1.04536,0.665,0.0
8119,5,4,AllGrid,3,400,10,42,40,"Freeze(CW,1)",293676,15481.8,0,65,65,A1N,-0.625,1.96326,-0.18,0.445
8189,0,14,AllGrid,3,400,10,42,34,"Hit(CW,13,WEAK)",3938,275.381,0,55,55,A1N,-0.055,1.26173,0.025,0.08
9791,0,8,AllGrid,3,400,10,42,7,"Draw(CCW,S4)",173799,8958.94,0,55,55,A1N,-0.58,1.76454,-0.11,0.47
5487,5,5,AllGrid,3,400,10,42,26,"PreGuard(CW,G3)",262406,14202.3,0,71,71,A1N,0.475,1.81366,1.085,0.61
4950,0,15,AllGrid,3,400,10,42,48,"Hit(CW,14,STRONG)",471,17.6394,0,71,71,A1N,0.83,1.64046,0.83,0.0
9143,3,7,AllGrid,3,400,10,42,75,"PostGuard(CCW,7,0)",210241,10741.7,0,81,81,A1N,0.665,1.79799,1.135,0.47
4517,4,13,AllGrid,3,400,10,42,12,"Draw(CW,L1)",56949,5546.95,0,123,123,A1N,1.155,1.16661,1.535,0.3799999999999999
2994,5,10,AllGrid,3,400,10,42,69,"Hit(CCW,7,STRONG)",140706,9893.76,0,113,113,A1N,-0.375,2.16203,0.045,0.42
961,6,13,AllGrid,3,400,10,42,11,"Draw(CCW,L0)",65752,6346.43,0,139,139,A1N,-1.77,1.43426,-1.735,0.03499999999999992
1566,1,3,AllGrid,3,400,10,42,45,"Hit(CCW,2,WEAK)",317737,16479.4,0,59,59,A1N,0.605,2.04425,0.975,0.37
1686,6,15,AllGrid,3,400,10,42,0,"Draw(CW,TEE)",449,17.9416,0,49,49,A1N,1.0,0.0,1.0,0.0
1201,0,6,AllGrid,3,400,10,42,7,"Draw(CCW,S4)",229987,11520.2,0,53,53,A1N,-0.385,1.91749,-0.385,0.0
5494,4,5,AllGrid,3,400,10,42,59,"Hit(CCW,4,STRONG)",267891,14777.2,0,75,75,A1N,0.775,2.02098,1.21,0.43499999999999994
2492,4,15,AllGrid,3,400,10,42,42,"Hit(CW,10,TOUCH)",475,22.6323,0,75,75,A1N,1.65,0.638357,1.65,0.0
8959,1,11,AllGrid,3,400,10,42,49,"Hit(CCW,6,STRONG)",100697,7099.73,0,97,97,A1N,0.875,1.69097,1.26,0.385
1671,0,15,AllGrid,3,400,10,42,47,"Hit(CCW,6,MIDDLE)",517,27.3068,0,117,117,A1N,1.63,2.4603,2.74,1.1100000000000003
1385,7,11,AllGrid,3,400,10,42,80,"PostGuard(CW,5,1)",101865,6831.72,0,103,103,A1N,1.045,1.71259,1.18,0.135
6872,1,14,AllGrid,3,400,10,42,84,"Hit(CW,13,WEAK)",16513,1293.67,0,135,135,A1N,0.885,0.949618,1.02,0.135
8785,1,4,AllGrid,3,400,10,42,28,"PreGuard(CW,G4)",285123,14091.4,0,49,49,A1N,-0.425,1.94535,-0.32,0.10499999999999998
1835,0,15,AllGrid,3,400,10,42,55,"Hit(CCW,14,WEAK)",469,16.5114,0,69,69,A1N,1.235,1.19573,1.235,0.0
6216,7,8,AllGrid,3,400,10,42,28,"PreGuard(CW,G4)",172736,8813.67,0,55,55,A1N,-0.43,1.87219,0.075,0.505
8471,6,5,AllGrid,3,400,10,42,42,"Hit(CW,2,TOUCH)",267720,11028.1,0,75,75,A1N,0.77,2.02166,1.06,0.29000000000000004
256,3,12,AllGrid,3,400,10,42,48,"Hit(CW,11,STRONG)",60793,4082.81,0,77,77,A1N,0.35,1.91768,0.495,0.14500000000000002
5778,2,9,AllGrid,3,400,10,42,6,"Draw(CW,S4)",159604,9994.07,0,97,97,A1N,0.635,1.9214,0.915,0.28
6320,4,15,AllGrid,3,400,10,42,58,"Hit(CW,10,STRONG)",503,17.4215,0,103,103,A1N,-0.175,1.75908,-0.055,0.12
1638,4,11,AllGrid,3,400,10,42,47,"Hit(CCW,4,MIDDLE)",101250,5248.07,0,103,103,A1N,0.4,1.77482,0.715,0.31499999999999995
2310,6,15,AllGrid,3,400,10,42,78,"Hit(CW,10,STRONG)",535,29.3454,0,135,135,A1N,2.15,2.12779,2.215,0.06499999999999995
7921,5,4,AllGrid,3,400,10,42,1,"Draw(CCW,TEE)",284645,14288.0,0,49,49,A1N,-0.455,1.94113,-0.205,0.25
1361,1,12,AllGrid,3,400,10,42,37,"Hit(CCW,9,MIDDLE)",55970,3485.78,0,59,59,A1N,-0.415,1.42224,0.19,0.605
5041,1,8,AllGrid,3,400,10,42,41,"Freeze(CCW,7)",172040,9094.23,0,55,55,A1N,0.14,1.91583,0.14,0.0
5033,7,5,AllGrid,3,400,10,42,47,"Hit(CCW,2,MIDDLE)",263748,14135.4,0,71,71,A1N,0.8,2.03961,1.165,0.365
5022,1,15,AllGrid,3,400,10,42,37,"Hit(CCW,4,MIDDLE)",489,23.6121,0,89,89,A1N,1.06,0.828493,1.25,0.18999999999999995
9907,7,9,AllGrid,3,400,10,42,45,"Hit(CCW,6,WEAK)",141888,7437.24,0,65,65,A1N,1.01,1.98492,1.01,0.0
8627,2,12,AllGrid,3,400,10,42,19,"Draw(CCW,L4)",73085,5683.19,0,103,103,A1N,0.145,1.39067,0.415,0.27
1641,6,10,AllGrid,3,400,10,42,73,"Hit(CCW,9,TOUCH)",141911,10627.0,0,113,113,A1N,0.31,1.8259,0.31,0.0
7249,2,15,AllGrid,3,400,10,42,0,"Draw(CW,TEE)",539,31.9556,0,139,139,A1N,1.0,0.0,1.0,0.0
4837,7,2,AllGrid,3,400,10,42,17,"Draw(CCW,L3)",343921,17127.0,0,49,49,A1N,-0.73,1.98925,-0.18,0.55
1039,2,15,AllGrid,3,400,10,42,34,"Hit(CW,14,WEAK)",443,14.5592,0,43,43,A1N,0.945,0.22798,0.955,0.010000000000000009
7846,3,10,AllGrid,3,400,10,42,39,"Hit(CCW,7,STRONG)",114784,6386.9,0,65,65,A1N,-0.21,1.80994,-0.12,0.09
5246,2,5,AllGrid,3,400,10,42,41,"Freeze(CCW,0)",268090,14931.8,0,75,75,A1N,0.74,1.94741,1.025,0.2849999999999999
4166,2,12,AllGrid,3,400,10,42,49,"Hit(CCW,11,WEAK)",62636,4095.27,0,75,75,A1N,0.19,1.65647,0.19,0.0
6533,4,6,AllGrid,3,400,10,42,11,"Draw(CCW,L0)",241265,12210.2,0,81,81,A1N,-0.01,2.04937,0.615,0.625
5721,0,12,AllGrid,3,400,10,42,43,"Hit(CCW,3,TOUCH)",87933,5493.46,0,123,123,A1N,1.605,1.48626,1.945,0.3400000000000001
4463,7,9,AllGrid,3,400,10,42,73,"PostGuard(CCW,1,0)",162407,10323.9,0,103,103,A1N,0.835,1.95391,1.03,0.19500000000000006
5606,2,14,AllGrid,3,400,10,42,46,"Hit(CW,3,MIDDLE)",16564,1607.06,0,139,139,A1N,0.515,1.59993,0.54,0.025000000000000022
1123,4,3,AllGrid,3,400,10,42,5,"Draw(CCW,S2)",312562,15577.7,0,55,55,A1N,0.85,2.01432,1.04,0.19000000000000006
8113,3,15,AllGrid,3,400,10,42,33,"Hit(CCW,8,TOUCH)",469,20.8746,0,69,69,A1N,1.0,0.0,1.0,0.0
716,6,7,AllGrid,3,400,10,42,39,"Hit(CCW,4,STRONG)",197741,9991.45,0,55,55,A1N,0.63,1.65925,1.015,0.3849999999999999
459,3,5,AllGrid,3,400,10,42,45,"Hit(CCW,2,WEAK)",261952,14052.1,0,71,71,A1N,0.86,1.96987,1.05,0.19000000000000006
9287,7,12,AllGrid,3,400,10,42,39,"Hit(CCW,11,WEAK)",58032,3595.55,0,65,65,A1N,-0.335,1.29336,-0.31,0.025000000000000022
5647,1,10,AllGrid,3,400,10,42,0,"Draw(CW,TEE)",128301,8029.31,0,91,91,A1N,0.28,1.88987,0.33,0.04999999999999999
4562,4,13,AllGrid,3,400,10,42,76,"Hit(CW,8,MIDDLE)",60160,5816.9,0,129,129,A1N,1.765,1.36006,1.765,0.0
6201,5,11,AllGrid,3,400,10,42,63,"Hit(CCW,6,TOUCH)",107302,7917.11,0,107,107,A1N,0.765,1.64005,0.765,0.0
9166,3,14,AllGrid,3,400,10,42,54,"Hit(CW,5,WEAK)",15223,1529.54,0,139,139,A1N,0.35,1.85405,0.995,0.645
8703,4,3,AllGrid,3,400,10,42,37,"Hit(CCW,0,MIDDLE)",312947,11368.6,0,49,49,A1N,0.795,1.87162,1.18,0.3849999999999999
1616,0,14,AllGrid,3,400,10,42,33,"Hit(CCW,7,TOUCH)",4469,320.433,0,69,69,A1N,0.86,1.35292,0.86,0.0
5809,3,9,AllGrid,3,400,10,42,45,"Hit(CCW,8,WEAK)",136250,6844.77,0,53,53,A1N,0.705,1.72278,0.78,0.07500000000000007
4651,6,5,AllGrid,3,400,10,42,52,"PostGuard(CW,1,0)",264647,14060.7,0,71,71,A1N,0.64,2.0026,0.915,0.275
8894,2,15,AllGrid,3,400,10,42,2,"Draw(CW,S0)",479,21.7625,0,79,79,A1N,1.885,0.437921,1.885,0.0
2369,6,9,AllGrid,3,400,10,42,50,"Freeze(CW,2)",149998,8621.97,0,79,79,A1N,0.37,1.85556,0.69,0.31999999999999995
1083,7,15,AllGrid,3,400,10,42,57,"Hit(CCW,12,MIDDLE)",503,25.4102,0,103,103,A1N,0.61,1.73433,0.74,0.13
366,3,11,AllGrid,3,400,10,42,6,"Draw(CW,S4)",111580,8533.22,0,119,119,A1N,1.285,1.51782,1.555,0.27
6354,2,15,AllGrid,3,400,10,42,109,"PostGuard(CCW,3,0)",551,35.0862,0,151,151,A1N,1.505,0.499975,1.535,0.030000000000000027
9260,7,2,AllGrid,3,400,10,42,3,"Draw(CCW,S0)",344370,17117.7,0,49,49,A1N,-0.665,1.92426,-0.21,0.45500000000000007
6267,4,12,AllGrid,3,400,10,42,2,"Draw(CW,S0)",55670,2548.85,0,55,55,A1N,-0.4,1.52971,-0.025,0.375
1158,6,8,AllGrid,3,400,10,42,58,"PostGuard(CW,6,0)",174900,9162.52,0,65,65,A1N,0.005,2.06033,0.39,0.385
6520,1,5,AllGrid,3,400,10,42,0,"Draw(CW,TEE)",266342,14850.4,0,75,75,A1N,1.01,1.81931,1.215,0.20500000000000007
2099,0,14,AllGrid,3,400,10,42,7,"Draw(CCW,S4)",7790,627.63,0,91,91,A1N,0.535,1.32241,0.56,0.025000000000000022
4892,6,10,AllGrid,3,400,10,42,2,"Draw(CW,S0)",130916,8792.58,0,101,101,A1N,-0.065,2.03489,0.185,0.25
7859,3,14,AllGrid,3,400,10,42,33,"Hit(CCW,1,TOUCH)",14574,1377.61,0,129,129,A1N,0.515,1.1224,0.515,0.0
2084,7,10,AllGrid,3,400,10,42,2,"Draw(CW,S0)",143404,8031.98,0,113,113,A1N,2.13,2.14315,2.465,0.33499999999999996
5335,1,14,AllGrid,3,400,10,42,85,"Hit(CCW,11,WEAK)",19065,1979.38,0,145,145,A1N,0.485,1.67026,0.485,0.0
5272,2,4,AllGrid,3,400,10,42,45,"Hit(CCW,3,WEAK)",287226,14329.6,0,53,53,A1N,-0.565,2.11324,-0.41,0.15499999999999997
5472,3,13,AllGrid,3,400,10,42,58,"Hit(CW,12,STRONG)",25208,2030.23,0,69,69,A1N,0.14,1.36396,0.7,0.5599999999999999
4526,5,9,AllGrid,3,400,10,42,3,"Draw(CCW,S0)",144491,7919.83,0,65,65,A1N,0.315,1.73372,0.685,0.37000000000000005
6392,2,5,AllGrid,3,400,10,42,54,"Hit(CW,4,WEAK)",265490,14606.0,0,75,75,A1N,0.77,1.89132,1.075,0.30499999999999994
1255,4,13,AllGrid,3,400,10,42,67,"Hit(CCW,12,MIDDLE)",41756,3616.65,0,91,91,A1N,2.26,1.78112,2.34,0.08000000000000007
5259,3,8,AllGrid,3,400,10,42,40,"Freeze(CW,1)",194509,12235.2,0,97,97,A1N,0.61,2.21763,0.965,0.355
7905,3,15,AllGrid,3,400,10,42,58,"Hit(CW,10,STRONG)",503,24.388,0,103,103,A1N,2.865,0.993365,2.865,0.0
4159,5,11,AllGrid,3,400,10,42,3,"Draw(CCW,S0)",104633,8035.92,0,103,103,A1N,0.425,1.79287,0.765,0.34
2788,5,13,AllGrid,3,400,10,42,79,"Hit(CCW,8,STRONG)",64179,6450.02,0,139,139,A1N,3.075,2.20213,3.115,0.040000000000000036
4360,7,4,AllGrid,3,400,10,42,49,"Hit(CCW,3,STRONG)",286451,14605.0,0,59,59,A1N,-0.51,1.88412,-0.47,0.040000000000000036
8248,7,13,AllGrid,3,400,10,42,1,"Draw(CCW,TEE)",24562,1941.54,0,59,59,A1N,1.49,1.16615,1.49,0.0
2081,5,9,AllGrid,3,400,10,42,6,"Draw(CW,S4)",142099,7292.53,0,53,53,A1N,0.545,1.6757,0.865,0.31999999999999995
1265,4,5,AllGrid,3,400,10,42,43,"Hit(CCW,2,TOUCH)",262840,13835.6,0,71,71,A1N,0.485,1.92088,0.89,0.405
3677,7,15,AllGrid,3,400,10,42,11,"Draw(CCW,L0)",475,20.2225,0,75,75,A1N,1.365,1.11883,1.695,0.33000000000000007
477,2,10,AllGrid,3,400,10,42,1,"Draw(CCW,TEE)",126292,7790.58,0,81,81,A1N,-0.37,1.96548,-0.245,0.125
8462,7,13,AllGrid,3,400,10,42,91,"PostGuard(CCW,7,0)",52119,4819.92,0,115,115,A1N,2.47,1.06259,2.63,0.1599999999999997
3186,1,11,AllGrid,3,400,10,42,56,"Hit(CW,4,MIDDLE)",100547,7348.51,0,119,119,A1N,1.3,2.06398,1.3,0.0
8936,4,15,AllGrid,3,400,10,42,1,"Draw(CCW,TEE)",545,35.7615,0,145,145,A1N,0.825,0.578252,1.015,0.18999999999999995
966,6,3,AllGrid,3,400,10,42,43,"PostGuard(CCW,1,0)",315210,15266.8,0,55,55,A1N,0.805,2.01419,1.15,0.34499999999999986
232,1,13,AllGrid,3,400,10,42,1,"Draw(CCW,TEE)",27224,2163.92,0,59,59,A1N,1.47,1.11315,1.575,0.10499999999999998
3968,6,10,AllGrid,3,400,10,42,37,"PostGuard(CCW,6,0)",105687,5324.28,0,49,49,A1N,0.055,1.72104,0.95,0.8949999999999999
2440,2,5,AllGrid,3,400,10,42,0,"Draw(CW,TEE)",265191,13773.8,0,71,71,A1N,0.67,2.05939,1.17,0.4999999999999999
1624,6,15,AllGrid,3,400,10,42,48,"Hit(CW,8,STRONG)",491,17.1374,0,91,91,A1N,1.265,1.15532,1.265,0.0
9851,7,8,AllGrid,3,400,10,42,53,"Hit(CCW,7,TOUCH)",180781,8162.14,0,81,81,A1N,0.155,2.0423,0.155,0.0
9879,2,15,AllGrid,3,400,10,42,74,"Hit(CW,12,WEAK)",517,28.3697,0,117,117,A1N,2.995,0.122372,3.125,0.1299999999999999
9832,1,9,AllGrid,3,400,10,42,6,"Draw(CW,S4)",160335,10709.8,0,103,103,A1N,1.035,1.58549,1.24,0.20500000000000007
4221,2,14,AllGrid,3,400,10,42,19,"Draw(CCW,L4)",17434,1816.45,0,145,145,A1N,0.7,1.50665,1.555,0.855
1999,2,5,AllGrid,3,400,10,42,35,"Hit(CCW,2,WEAK)",250601,8998.99,0,53,53,A1N,0.6,1.76918,0.875,0.275
99,4,13,AllGrid,3,400,10,42,49,"Hit(CCW,12,WEAK)",18725,1404.74,0,57,57,A1N,0.635,1.17974,0.635,0.0
964,0,8,AllGrid,3,400,10,42,2,"Draw(CW,S0)",173336,9100.13,0,63,63,A1N,-0.825,1.9556,-0.295,0.53
6357,7,5,AllGrid,3,400,10,42,46,"Hit(CW,2,MIDDLE)",264921,13586.7,0,75,75,A1N,0.69,1.95548,0.895,0.20500000000000007
632,7,12,AllGrid,3,400,10,42,56,"Hit(CW,11,MIDDLE)",64126,4391.36,0,81,81,A1N,-0.215,1.88382,-0.195,0.01999999999999999
3130,2,11,AllGrid,3,400,10,42,0,"Draw(CW,TEE)",97559,6638.85,0,91,91,A1N,0.97,1.7202,1.315,0.345
2941,4,13,AllGrid,3,400,10,42,19,"Draw(CCW,L4)",58750,5564.94,0,125,125,A1N,1.225,1.35808,1.365,0.1399999999999999
6374,0,11,AllGrid,3,400,10,42,46,"Hit(CW,4,MIDDLE)",102399,7078.32,0,113,113,A1N,0.475,2.02962,1.54,1.065
156,7,14,AllGrid,3,400,10,42,89,"Hit(CCW,11,STRONG)",18199,1834.55,0,145,145,A1N,1.1,0.911043,1.105,0.004999999999999893
1570,1,4,AllGrid,3,400,10,42,43,"PostGuard(CCW,0,0)",284938,12673.7,0,49,49,A1N,-0.405,2.03002,-0.32,0.08500000000000002
7117,6,12,AllGrid,3,400,10,42,34,"Hit(CW,11,WEAK)",52111,3024.23,0,49,49,A1N,-0.185,1.42505,-0.14,0.044999999999999984
6164,7,6,AllGrid,3,400,10,42,45,"PostGuard(CCW,4,1)",228240,10438.4,0,49,49,A1N,-0.515,2.11418,-0.25,0.265
4376,5,5,AllGrid,3,400,10,42,48,"Hit(CW,2,STRONG)",263742,12208.0,0,75,75,A1N,0.355,1.84905,0.9,0.545
4444,0,12,AllGrid,3,400,10,42,3,"Draw(CCW,S0)",65924,4489.93,0,75,75,A1N,-0.575,1.62308,-0.345,0.22999999999999998
