game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec,risk_lambda
5392,3,13,Proposed,3,200,10,45,86,"Hit(CW,10,MIDDLE)",20191,2556.62,0
4262,4,2,Proposed,3,200,10,45,43,"PostGuard(CCW,0,0)",167447,10818.1,0
6230,1,12,Proposed,3,200,10,45,36,"Hit(CW,11,MIDDLE)",20485,1447.72,0
3543,4,7,Proposed,3,200,10,45,24,"Draw(CW,L7)",95498,6191.72,0
1784,6,5,Proposed,3,200,10,45,10,"Draw(CW,L0)",130436,9106.36,0
4905,4,14,Proposed,3,200,10,45,11,"Draw(CCW,L0)",1996,221.076,0
3837,2,10,Proposed,3,200,10,45,34,"Hit(CW,7,WEAK)",56944,4287.08,0
2854,0,15,Proposed,3,200,10,45,0,"Draw(CW,TEE)",103,12.4964,0
1221,1,10,Proposed,3,200,10,45,77,"Hit(CCW,9,MIDDLE)",61823,5326.14,0
7301,6,14,Proposed,3,200,10,45,51,"Freeze(CCW,3)",4124,571.369,0
5248,0,3,Proposed,3,200,10,45,22,"Draw(CW,L6)",153807,9935.16,0
2545,3,15,Proposed,3,200,10,45,0,"Draw(CW,TEE)",61,5.55713,0
6335,1,11,Proposed,3,200,10,45,37,"Hit(CCW,6,MIDDLE)",37041,2555.92,0
8275,4,5,Proposed,3,200,10,45,44,"Hit(CW,2,WEAK)",129940,8889.11,0
963,5,13,Proposed,3,200,10,45,45,"Hit(CCW,10,WEAK)",14622,1618.54,0
176,5,11,Proposed,3,200,10,45,37,"Hit(CCW,0,MIDDLE)",48791,4252.62,0
2199,1,13,Proposed,3,200,10,45,76,"Hit(CW,10,MIDDLE)",20258,2485.08,0
8298,3,11,Proposed,3,200,10,45,35,"Hit(CCW,0,WEAK)",51036,4802.27,0
6729,2,14,Proposed,3,200,10,45,6,"Draw(CW,S4)",3804,523.351,0
8119,5,4,Proposed,3,200,10,45,7,"Draw(CCW,S4)",142752,9751.87,0
8189,0,14,Proposed,3,200,10,45,37,"Hit(CCW,13,MIDDLE)",802,81.0399,0
