game_id,end,shot_num,method,seed,candidate_idx,cluster_id,is_representative,shot_type,label,e_score,e_sd,cluster_value,land_x,land_y,cluster_sd,cluster_value_risk,risk_lambda
5392,3,13,Proposed,45,0,0,0,"Draw","Draw(CW,TEE)",,,,,,,,0
5392,3,13,Proposed,45,61,0,0,"Freeze","Freeze(CCW,4)",,,,,,,,0
5392,3,13,Proposed,45,92,0,1,"PostGuard","PostGuard(CW,1,0)",,,,,,,,0
5392,3,13,Proposed,45,1,1,1,"Draw","Draw(CCW,TEE)",,,,,,,,0
5392,3,13,Proposed,45,104,1,0,"PostGuard","PostGuard(CW,5,0)",,,,,,,,0
5392,3,13,Proposed,45,2,2,0,"Draw","Draw(CW,S0)",,,,,,,,0
5392,3,13,Proposed,45,10,2,0,"Draw","Draw(CW,L0)",,,,,,,,0
5392,3,13,Proposed,45,33,2,1,"Hit","Hit(CCW,0,TOUCH)",,,,,,,,0
5392,3,13,Proposed,45,3,3,0,"Draw","Draw(CCW,S0)",,,,,,,,0
5392,3,13,Proposed,45,6,3,0,"Draw","Draw(CW,S4)",,,,,,,,0
5392,3,13,Proposed,45,53,3,0,"Hit","Hit(CCW,4,TOUCH)",,,,,,,,0
5392,3,13,Proposed,45,82,3,1,"Hit","Hit(CW,10,TOUCH)",,,,,,,,0
5392,3,13,Proposed,45,4,4,0,"Draw","Draw(CW,S2)",,,,,,,,0
5392,3,13,Proposed,45,5,4,0,"Draw","Draw(CCW,S2)",,,,,,,,0
5392,3,13,Proposed,45,8,4,0,"Draw","Draw(CW,S6)",,,,,,,,0
5392,3,13,Proposed,45,9,4,0,"Draw","Draw(CCW,S6)",,,,,,,,0
5392,3,13,Proposed,45,11,4,0,"Draw","Draw(CCW,L0)",,,,,,,,0
5392,3,13,Proposed,45,12,4,0,"Draw","Draw(CW,L1)",,,,,,,,0
5392,3,13,Proposed,45,13,4,0,"Draw","Draw(CCW,L1)",,,,,,,,0
5392,3,13,Proposed,45,14,4,0,"Draw","Draw(CW,L2)",,,,,,,,0
5392,3,13,Proposed,45,15,4,0,"Draw","Draw(CCW,L2)",,,,,,,,0
5392,3,13,Proposed,45,16,4,0,"Draw","Draw(CW,L3)",,,,,,,,0
5392,3,13,Proposed,45,17,4,0,"Draw","Draw(CCW,L3)",,,,,,,,0
5392,3,13,Proposed,45,20,4,0,"Draw","Draw(CW,L5)",,,,,,,,0
5392,3,13,Proposed,45,21,4,0,"Draw","Draw(CCW,L5)",,,,,,,,0
5392,3,13,Proposed,45,22,4,0,"Draw","Draw(CW,L6)",,,,,,,,0
5392,3,13,Proposed,45,23,4,0,"Draw","Draw(CCW,L6)",,,,,,,,0
5392,3,13,Proposed,45,24,4,0,"Draw","Draw(CW,L7)",,,,,,,,0
5392,3,13,Proposed,45,25,4,0,"Draw","Draw(CCW,L7)",,,,,,,,0
5392,3,13,Proposed,45,32,4,0,"Hit","Hit(CW,0,TOUCH)",,,,,,,,0
