game_id,end,shot_num,method,seed,candidate_idx,cluster_id,is_representative,shot_type,label,e_score,e_sd,cluster_value,land_x,land_y
7977,6,14,Proposed,45,0,0,0,"Draw","Draw(CW,TEE)",,,,,
7977,6,14,Proposed,45,2,0,0,"Draw","Draw(CW,S0)",,,,,
7977,6,14,Proposed,45,4,0,0,"Draw","Draw(CW,S2)",,,,,
7977,6,14,Proposed,45,6,0,0,"Draw","Draw(CW,S4)",,,,,
7977,6,14,Proposed,45,9,0,0,"Draw","Draw(CCW,S6)",,,,,
7977,6,14,Proposed,45,10,0,0,"Draw","Draw(CW,L0)",,,,,
7977,6,14,Proposed,45,11,0,0,"Draw","Draw(CCW,L0)",,,,,
7977,6,14,Proposed,45,12,0,0,"Draw","Draw(CW,L1)",,,,,
7977,6,14,Proposed,45,18,0,0,"Draw","Draw(CW,L4)",,,,,
7977,6,14,Proposed,45,19,0,0,"Draw","Draw(CCW,L4)",,,,,
7977,6,14,Proposed,45,32,0,0,"Hit","Hit(CW,1,TOUCH)",,,,,
7977,6,14,Proposed,45,33,0,0,"Hit","Hit(CCW,1,TOUCH)",,,,,
7977,6,14,Proposed,45,40,0,0,"Freeze","Freeze(CW,1)",,,,,
7977,6,14,Proposed,45,41,0,0,"Freeze","Freeze(CCW,1)",,,,,
7977,6,14,Proposed,45,42,0,0,"Hit","Hit(CW,3,TOUCH)",,,,,
7977,6,14,Proposed,45,43,0,0,"Hit","Hit(CCW,3,TOUCH)",,,,,
7977,6,14,Proposed,45,50,0,0,"Freeze","Freeze(CW,3)",,,,,
7977,6,14,Proposed,45,51,0,0,"Freeze","Freeze(CCW,3)",,,,,
7977,6,14,Proposed,45,53,0,0,"Hit","Hit(CCW,5,TOUCH)",,,,,
7977,6,14,Proposed,45,60,0,0,"Freeze","Freeze(CW,5)",,,,,
7977,6,14,Proposed,45,61,0,0,"Freeze","Freeze(CCW,5)",,,,,
7977,6,14,Proposed,45,62,0,0,"Hit","Hit(CW,7,TOUCH)",,,,,
7977,6,14,Proposed,45,63,0,0,"Hit","Hit(CCW,7,TOUCH)",,,,,
7977,6,14,Proposed,45,70,0,0,"Freeze","Freeze(CW,7)",,,,,
7977,6,14,Proposed,45,71,0,0,"Freeze","Freeze(CCW,7)",,,,,
7977,6,14,Proposed,45,82,0,0,"Hit","Hit(CW,11,TOUCH)",,,,,
7977,6,14,Proposed,45,83,0,0,"Hit","Hit(CCW,11,TOUCH)",,,,,
7977,6,14,Proposed,45,90,0,0,"Freeze","Freeze(CW,11)",,,,,
7977,6,14,Proposed,45,91,0,0,"Freeze","Freeze(CCW,11)",,,,,
7977,6,14,Proposed,45,92,0,0,"Hit","Hit(CW,13,TOUCH)",,,,,
7977,6,14,Proposed,45,93,0,0,"Hit","Hit(CCW,13,TOUCH)",,,,,
7977,6,14,Proposed,45,102,0,0,"PostGuard","PostGuard(CW,0,0)",,,,,
7977,6,14,Proposed,45,103,0,0,"PostGuard","PostGuard(CCW,0,0)",,,,,
7977,6,14,Proposed,45,104,0,0,"PostGuard","PostGuard(CW,0,1)",,,,,
7977,6,14,Proposed,45,105,0,0,"PostGuard","PostGuard(CCW,0,1)",,,,,
7977,6,14,Proposed,45,108,0,0,"PostGuard","PostGuard(CW,2,0)",,,,,
7977,6,14,Proposed,45,109,0,0,"PostGuard","PostGuard(CCW,2,0)",,,,,
7977,6,14,Proposed,45,114,0,0,"PostGuard","PostGuard(CW,4,0)",,,,,
7977,6,14,Proposed,45,115,0,1,"PostGuard","PostGuard(CCW,4,0)",,,,,
7977,6,14,Proposed,45,1,1,1,"Draw","Draw(CCW,TEE)",,,,,
7977,6,14,Proposed,45,3,1,0,"Draw","Draw(CCW,S0)",,,,,
7977,6,14,Proposed,45,7,1,0,"Draw","Draw(CCW,S4)",,,,,
7977,6,14,Proposed,45,25,1,0,"Draw","Draw(CCW,L7)",,,,,
7977,6,14,Proposed,45,52,1,0,"Hit","Hit(CW,5,TOUCH)",,,,,
7977,6,14,Proposed,45,72,1,0,"Hit","Hit(CW,9,TOUCH)",,,,,
7977,6,14,Proposed,45,73,1,0,"Hit","Hit(CCW,9,TOUCH)",,,,,
7977,6,14,Proposed,45,80,1,0,"Freeze","Freeze(CW,9)",,,,,
7977,6,14,Proposed,45,81,1,0,"Freeze","Freeze(CCW,9)",,,,,
7977,6,14,Proposed,45,5,2,0,"Draw","Draw(CCW,S2)",,,,,
7977,6,14,Proposed,45,8,2,0,"Draw","Draw(CW,S6)",,,,,
7977,6,14,Proposed,45,13,2,0,"Draw","Draw(CCW,L1)",,,,,
7977,6,14,Proposed,45,14,2,0,"Draw","Draw(CW,L2)",,,,,
7977,6,14,Proposed,45,15,2,0,"Draw","Draw(CCW,L2)",,,,,
7977,6,14,Proposed,45,16,2,0,"Draw","Draw(CW,L3)",,,,,
7977,6,14,Proposed,45,17,2,0,"Draw","Draw(CCW,L3)",,,,,
7977,6,14,Proposed,45,20,2,0,"Draw","Draw(CW,L5)",,,,,
7977,6,14,Proposed,45,21,2,0,"Draw","Draw(CCW,L5)",,,,,
7977,6,14,Proposed,45,22,2,0,"Draw","Draw(CW,L6)",,,,,
7977,6,14,Proposed,45,23,2,0,"Draw","Draw(CCW,L6)",,,,,
7977,6,14,Proposed,45,24,2,0,"Draw","Draw(CW,L7)",,,,,
7977,6,14,Proposed,45,26,2,0,"PreGuard","PreGuard(CW,G3)",,,,,
7977,6,14,Proposed,45,27,2,0,"PreGuard","PreGuard(CCW,G3)",,,,,
7977,6,14,Proposed,45,28,2,0,"PreGuard","PreGuard(CW,G4)",,,,,
7977,6,14,Proposed,45,29,2,0,"PreGuard","PreGuard(CCW,G4)",,,,,
7977,6,14,Proposed,45,30,2,0,"PreGuard","PreGuard(CW,G5)",,,,,
7977,6,14,Proposed,45,31,2,0,"PreGuard","PreGuard(CCW,G5)",,,,,
7977,6,14,Proposed,45,100,2,0,"Freeze","Freeze(CW,13)",,,,,
7977,6,14,Proposed,45,101,2,0,"Freeze","Freeze(CCW,13)",,,,,
7977,6,14,Proposed,45,106,2,0,"PostGuard","PostGuard(CW,0,2)",,,,,
7977,6,14,Proposed,45,107,2,0,"PostGuard","PostGuard(CCW,0,2)",,,,,
7977,6,14,Proposed,45,110,2,0,"PostGuard","PostGuard(CW,2,1)",,,,,
7977,6,14,Proposed,45,111,2,0,"PostGuard","PostGuard(CCW,2,1)",,,,,
7977,6,14,Proposed,45,112,2,0,"PostGuard","PostGuard(CW,2,2)",,,,,
7977,6,14,Proposed,45,113,2,0,"PostGuard","PostGuard(CCW,2,2)",,,,,
7977,6,14,Proposed,45,116,2,0,"PostGuard","PostGuard(CW,4,1)",,,,,
7977,6,14,Proposed,45,117,2,0,"PostGuard","PostGuard(CCW,4,1)",,,,,
7977,6,14,Proposed,45,118,2,0,"PostGuard","PostGuard(CW,4,2)",,,,,
7977,6,14,Proposed,45,119,2,0,"PostGuard","PostGuard(CCW,4,2)",,,,,
7977,6,14,Proposed,45,120,2,0,"PostGuard","PostGuard(CW,6,0)",,,,,
7977,6,14,Proposed,45,121,2,0,"PostGuard","PostGuard(CCW,6,0)",,,,,
7977,6,14,Proposed,45,122,2,1,"PostGuard","PostGuard(CW,6,1)",,,,,
7977,6,14,Proposed,45,123,2,0,"PostGuard","PostGuard(CCW,6,1)",,,,,
7977,6,14,Proposed,45,124,2,0,"PostGuard","PostGuard(CW,6,2)",,,,,
7977,6,14,Proposed,45,125,2,0,"PostGuard","PostGuard(CCW,6,2)",,,,,
7977,6,14,Proposed,45,126,2,0,"PostGuard","PostGuard(CW,8,0)",,,,,
7977,6,14,Proposed,45,127,2,0,"PostGuard","PostGuard(CCW,8,0)",,,,,
7977,6,14,Proposed,45,128,2,0,"PostGuard","PostGuard(CW,8,1)",,,,,
7977,6,14,Proposed,45,129,2,0,"PostGuard","PostGuard(CCW,8,1)",,,,,
7977,6,14,Proposed,45,130,2,0,"PostGuard","PostGuard(CW,8,2)",,,,,
7977,6,14,Proposed,45,131,2,0,"PostGuard","PostGuard(CCW,8,2)",,,,,
7977,6,14,Proposed,45,132,2,0,"PostGuard","PostGuard(CW,10,0)",,,,,
7977,6,14,Proposed,45,133,2,0,"PostGuard","PostGuard(CCW,10,0)",,,,,
7977,6,14,Proposed,45,134,2,0,"PostGuard","PostGuard(CW,10,1)",,,,,
7977,6,14,Proposed,45,135,2,0,"PostGuard","PostGuard(CCW,10,1)",,,,,
7977,6,14,Proposed,45,136,2,0,"PostGuard","PostGuard(CW,10,2)",,,,,
7977,6,14,Proposed,45,137,2,0,"PostGuard","PostGuard(CCW,10,2)",,,,,
7977,6,14,Proposed,45,138,2,0,"PostGuard","PostGuard(CW,12,0)",,,,,
7977,6,14,Proposed,45,139,2,0,"PostGuard","PostGuard(CCW,12,0)",,,,,
7977,6,14,Proposed,45,140,2,0,"PostGuard","PostGuard(CW,12,1)",,,,,
7977,6,14,Proposed,45,141,2,0,"PostGuard","PostGuard(CCW,12,1)",,,,,
7977,6,14,Proposed,45,142,2,0,"PostGuard","PostGuard(CW,12,2)",,,,,
7977,6,14,Proposed,45,143,2,0,"PostGuard","PostGuard(CCW,12,2)",,,,,
7977,6,14,Proposed,45,34,3,1,"Hit","Hit(CW,1,WEAK)",,,,,
7977,6,14,Proposed,45,64,3,0,"Hit","Hit(CW,7,WEAK)",,,,,
7977,6,14,Proposed,45,35,4,1,"Hit","Hit(CCW,1,WEAK)",,,,,
7977,6,14,Proposed,45,36,5,1,"Hit","Hit(CW,1,MIDDLE)",,,,,
7977,6,14,Proposed,45,38,5,0,"Hit","Hit(CW,1,STRONG)",,,,,
7977,6,14,Proposed,45,37,6,1,"Hit","Hit(CCW,1,MIDDLE)",,,,,
