game_id,end,shot_num,method,seed,candidate_idx,cluster_id,is_representative,shot_type,label,e_score,e_sd,cluster_value,land_x,land_y,cluster_sd,cluster_value_risk,risk_lambda,rep_rank,rep_visits
2435,0,1,Proposed,45,0,0,0,"Draw","Draw(CW,TEE)",,,,,,,,0,,
2435,0,1,Proposed,45,1,0,0,"Draw","Draw(CCW,TEE)",,,,,,,,0,,
2435,0,1,Proposed,45,2,0,0,"Draw","Draw(CW,S0)",,,,,,,,0,,
2435,0,1,Proposed,45,6,0,0,"Draw","Draw(CW,S4)",,,,,,,,0,,
2435,0,1,Proposed,45,7,0,0,"Draw","Draw(CCW,S4)",,,,,,,,0,,
2435,0,1,Proposed,45,32,0,1,"Hit","Hit(CW,0,TOUCH)",,,,,,,,0,0,25
2435,0,1,Proposed,45,33,0,0,"Hit","Hit(CCW,0,TOUCH)",,,,,,,,0,,
2435,0,1,Proposed,45,3,1,1,"Draw","Draw(CCW,S0)",,,,,,,,0,1,16
2435,0,1,Proposed,45,11,1,0,"Draw","Draw(CCW,L0)",,,,,,,,0,,
2435,0,1,Proposed,45,4,2,0,"Draw","Draw(CW,S2)",,,,,,,,0,,
2435,0,1,Proposed,45,5,2,1,"Draw","Draw(CCW,S2)",,,,,,,,0,2,31
2435,0,1,Proposed,45,14,2,0,"Draw","Draw(CW,L2)",,,,,,,,0,,
2435,0,1,Proposed,45,15,2,0,"Draw","Draw(CCW,L2)",,,,,,,,0,,
2435,0,1,Proposed,45,16,2,0,"Draw","Draw(CW,L3)",,,,,,,,0,,
2435,0,1,Proposed,45,17,2,0,"Draw","Draw(CCW,L3)",,,,,,,,0,,
2435,0,1,Proposed,45,8,3,0,"Draw","Draw(CW,S6)",,,,,,,,0,,
2435,0,1,Proposed,45,9,3,1,"Draw","Draw(CCW,S6)",,,,,,,,0,3,32
2435,0,1,Proposed,45,20,3,0,"Draw","Draw(CW,L5)",,,,,,,,0,,
2435,0,1,Proposed,45,21,3,0,"Draw","Draw(CCW,L5)",,,,,,,,0,,
2435,0,1,Proposed,45,22,3,0,"Draw","Draw(CW,L6)",,,,,,,,0,,
2435,0,1,Proposed,45,23,3,0,"Draw","Draw(CCW,L6)",,,,,,,,0,,
2435,0,1,Proposed,45,10,4,1,"Draw","Draw(CW,L0)",,,,,,,,0,4,19
2435,0,1,Proposed,45,12,4,0,"Draw","Draw(CW,L1)",,,,,,,,0,,
2435,0,1,Proposed,45,13,4,0,"Draw","Draw(CCW,L1)",,,,,,,,0,,
2435,0,1,Proposed,45,24,4,0,"Draw","Draw(CW,L7)",,,,,,,,0,,
2435,0,1,Proposed,45,25,4,0,"Draw","Draw(CCW,L7)",,,,,,,,0,,
2435,0,1,Proposed,45,18,5,0,"Draw","Draw(CW,L4)",,,,,,,,0,,
2435,0,1,Proposed,45,19,5,0,"Draw","Draw(CCW,L4)",,,,,,,,0,,
2435,0,1,Proposed,45,26,5,1,"PreGuard","PreGuard(CW,G3)",,,,,,,,0,5,14
2435,0,1,Proposed,45,27,5,0,"PreGuard","PreGuard(CCW,G3)",,,,,,,,0,,
2435,0,1,Proposed,45,28,5,0,"PreGuard","PreGuard(CW,G4)",,,,,,,,0,,
2435,0,1,Proposed,45,29,5,0,"PreGuard","PreGuard(CCW,G4)",,,,,,,,0,,
2435,0,1,Proposed,45,30,5,0,"PreGuard","PreGuard(CW,G5)",,,,,,,,0,,
2435,0,1,Proposed,45,31,5,0,"PreGuard","PreGuard(CCW,G5)",,,,,,,,0,,
2435,0,1,Proposed,45,34,6,0,"Hit","Hit(CW,0,WEAK)",,,,,,,,0,,
2435,0,1,Proposed,45,35,6,0,"Hit","Hit(CCW,0,WEAK)",,,,,,,,0,,
2435,0,1,Proposed,45,36,6,0,"Hit","Hit(CW,0,MIDDLE)",,,,,,,,0,,
2435,0,1,Proposed,45,37,6,1,"Hit","Hit(CCW,0,MIDDLE)",,,,,,,,0,6,39
2435,0,1,Proposed,45,38,6,0,"Hit","Hit(CW,0,STRONG)",,,,,,,,0,,
