game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec,risk_lambda,num_candidates,num_children
7977,6,14,ClusterPW,3,200,10,45,69,"Hit(CCW,7,STRONG)",6560,313.444,0,145,10
3926,6,11,ClusterPW,3,200,10,45,39,"Hit(CCW,0,STRONG)",60053,3535.47,0,123,10
3883,1,14,ClusterPW,3,200,10,45,19,"Draw(CCW,L4)",1791,65.0118,0,37,8
9222,7,5,ClusterPW,3,200,10,45,20,"Draw(CW,L5)",133882,6329.2,0,37,8
7881,2,15,ClusterPW,3,200,10,45,84,"Hit(CW,12,WEAK)",129,8.53806,0,129,10
6406,1,10,ClusterPW,3,200,10,45,51,"Freeze(CCW,9)",61834,3074.02,0,59,10
8452,5,15,ClusterPW,3,200,10,45,34,"Hit(CW,0,WEAK)",153,10.9955,0,153,10
1028,6,15,ClusterPW,3,200,10,45,0,"Draw(CW,TEE)",151,11.1528,0,151,10
2596,1,14,ClusterPW,3,200,10,45,86,"Hit(CW,11,MIDDLE)",6737,332.041,0,145,10
4748,1,3,ClusterPW,3,200,10,45,11,"Draw(CCW,L0)",173536,8582.94,0,49,10
9206,3,13,ClusterPW,3,200,10,45,11,"Draw(CCW,L0)",10871,525.269,0,49,10
5859,1,6,ClusterPW,3,200,10,45,41,"Freeze(CCW,1)",132437,6792.08,0,65,10
6871,4,5,ClusterPW,3,200,10,45,17,"Draw(CCW,L3)",153025,7907.15,0,71,10
7163,3,13,ClusterPW,3,200,10,45,65,"Hit(CCW,12,WEAK)",12211,579.649,0,85,10
5807,0,8,ClusterPW,3,200,10,45,55,"Hit(CCW,7,WEAK)",105362,5570.15,0,81,10
5567,2,15,ClusterPW,3,200,10,45,0,"Draw(CW,TEE)",129,8.94623,0,129,10
2507,3,11,ClusterPW,3,200,10,45,39,"Hit(CCW,4,WEAK)",55138,3084.52,0,107,10
7006,3,15,ClusterPW,3,200,10,45,0,"Draw(CW,TEE)",145,10.4647,0,145,10
1984,6,4,ClusterPW,3,200,10,45,40,"Freeze(CW,1)",162743,8387.26,0,59,10
1845,7,14,ClusterPW,3,200,10,45,44,"PostGuard(CW,10,1)",2688,107.04,0,55,10
5780,2,6,ClusterPW,3,200,10,45,38,"Hit(CW,5,STRONG)",126035,6388.89,0,49,10
8645,7,5,ClusterPW,3,200,10,45,47,"Hit(CCW,2,MIDDLE)",151737,8098.18,0,71,10
6132,0,13,ClusterPW,3,200,10,45,14,"Draw(CW,L2)",22917,1840.43,0,87,10
3339,4,10,ClusterPW,3,200,10,45,34,"Hit(CW,7,WEAK)",66676,3740.22,0,71,10
3566,6,14,ClusterPW,3,200,10,45,56,"Hit(CW,7,MIDDLE)",5951,451.306,0,129,10
5523,3,9,ClusterPW,3,200,10,45,55,"Hit(CCW,4,WEAK)",88821,5202.37,0,103,10
7015,5,14,ClusterPW,3,200,10,45,48,"Hit(CW,3,STRONG)",6730,490.241,0,145,10
743,7,3,ClusterPW,3,200,10,45,32,"Hit(CW,0,TOUCH)",176308,9115.13,0,55,10
1014,4,15,ClusterPW,3,200,10,45,10,"Draw(CW,L0)",61,5.50354,0,61,10
3900,0,10,ClusterPW,3,200,10,45,0,"Draw(CW,TEE)",62890,3429.12,0,55,10
4543,6,5,ClusterPW,3,200,10,45,47,"Hit(CCW,2,MIDDLE)",151943,8028.73,0,71,10
9231,5,14,ClusterPW,3,200,10,45,63,"Hit(CCW,11,TOUCH)",4648,300.383,0,101,10
1825,5,7,ClusterPW,3,200,10,45,36,"Hit(CW,2,MIDDLE)",119130,6463.52,0,77,10
4062,4,15,ClusterPW,3,200,10,45,35,"Hit(CCW,2,WEAK)",117,11.6306,0,117,10
9882,2,11,ClusterPW,3,200,10,45,11,"Draw(CCW,L0)",62876,4219.22,0,109,10
2998,6,14,ClusterPW,3,200,10,45,59,"Hit(CCW,5,STRONG)",6822,503.312,0,145,10
1555,2,3,ClusterPW,3,200,10,45,16,"Draw(CW,L3)",177163,9053.6,0,55,10
4372,4,14,ClusterPW,3,200,10,45,20,"Draw(CW,L5)",2331,135.269,0,49,10
3732,7,7,ClusterPW,3,200,10,45,15,"Draw(CCW,L2)",107504,5388.46,0,49,10
3858,5,5,ClusterPW,3,200,10,45,3,"Draw(CCW,S0)",154952,8570.12,0,75,10
1938,0,14,ClusterPW,3,200,10,45,11,"Draw(CCW,L0)",4447,301.294,0,93,10
9112,3,9,ClusterPW,3,200,10,45,37,"Hit(CCW,2,MIDDLE)",81733,4417.63,0,75,10
