game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec
7977,6,14,ScoreTopK,3,200,10,42,3,"Draw(CCW,S0)",227091,18819.1
3926,6,11,ScoreTopK,3,200,10,42,37,"Hit(CCW,0,MIDDLE)",45853,6386.43
3883,1,14,ScoreTopK,3,200,10,42,1,"Draw(CCW,TEE)",222708,17491.6
9222,7,5,ScoreTopK,3,200,10,42,21,"Draw(CCW,L5)",128033,12849.7
7881,2,15,ScoreTopK,3,200,10,42,87,"Hit(CCW,12,MIDDLE)",205215,15794.6
6406,1,10,ScoreTopK,3,200,10,42,0,"Draw(CW,TEE)",52330,6533.48
8452,5,15,ScoreTopK,3,200,10,42,89,"Hit(CCW,10,STRONG)",205381,17762.3
1028,6,15,ScoreTopK,3,200,10,42,102,"PostGuard(CW,1,0)",204989,18836.4
2596,1,14,ScoreTopK,3,200,10,42,88,"Hit(CW,11,STRONG)",226210,18725.8
4748,1,3,ScoreTopK,3,200,10,42,9,"Draw(CCW,S6)",162845,16393.8
9206,3,13,ScoreTopK,3,200,10,42,32,"Hit(CW,12,TOUCH)",238310,19458.6
5859,1,6,ScoreTopK,3,200,10,42,29,"PreGuard(CCW,G4)",119889,11139.3
6871,4,5,ScoreTopK,3,200,10,42,55,"PostGuard(CCW,1,1)",136971,14640.2
7163,3,13,ScoreTopK,3,200,10,42,51,"Freeze(CCW,6)",240875,19544.1
5807,0,8,ScoreTopK,3,200,10,42,35,"Hit(CCW,3,WEAK)",92840,11845.4
5567,2,15,ScoreTopK,3,200,10,42,68,"Hit(CW,8,STRONG)",205726,15470.7
2507,3,11,ScoreTopK,3,200,10,42,41,"Hit(CCW,4,MIDDLE)",41424,5639.76
7006,3,15,ScoreTopK,3,200,10,42,91,"Freeze(CCW,12)",205939,17860.7
1984,6,4,ScoreTopK,3,200,10,42,14,"Draw(CW,L2)",148253,15383
1845,7,14,ScoreTopK,3,200,10,42,51,"PostGuard(CCW,12,1)",224793,18558.7
5780,2,6,ScoreTopK,3,200,10,42,43,"PostGuard(CCW,0,0)",115576,12911.4
8645,7,5,ScoreTopK,3,200,10,42,2,"Draw(CW,S0)",135765,13610
6132,0,13,ScoreTopK,3,200,10,42,48,"Hit(CW,10,STRONG)",240169,19456.3
3339,4,10,ScoreTopK,3,200,10,42,39,"Hit(CCW,7,STRONG)",57145,7564.32
3566,6,14,ScoreTopK,3,200,10,42,56,"Hit(CW,7,MIDDLE)",226910,17636.7
5523,3,9,ScoreTopK,3,200,10,42,55,"Hit(CCW,4,WEAK)",75232,9382.13
7015,5,14,ScoreTopK,3,200,10,42,46,"Hit(CW,3,MIDDLE)",227216,18515.3
743,7,3,ScoreTopK,3,200,10,42,4,"Draw(CW,S2)",163171,15735.1
1014,4,15,ScoreTopK,3,200,10,42,11,"Draw(CCW,L0)",204908,18515.2
3900,0,10,ScoreTopK,3,200,10,42,37,"Hit(CCW,9,MIDDLE)",52751,6424.33
4543,6,5,ScoreTopK,3,200,10,42,0,"Draw(CW,TEE)",138138,15667.2
9231,5,14,ScoreTopK,3,200,10,42,2,"Draw(CW,S0)",225550,18121.8
1825,5,7,ScoreTopK,3,200,10,42,10,"Draw(CW,L0)",103501,12131.2
4062,4,15,ScoreTopK,3,200,10,42,57,"Hit(CCW,6,MIDDLE)",207782,18312.8
9882,2,11,ScoreTopK,3,200,10,42,70,"Freeze(CW,8)",48272,7744.32
2998,6,14,ScoreTopK,3,200,10,42,94,"Hit(CW,13,WEAK)",227599,18683.9
1555,2,3,ScoreTopK,3,200,10,42,14,"Draw(CW,L2)",164201,15569.7
4372,4,14,ScoreTopK,3,200,10,42,46,"PostGuard(CW,12,2)",218120,18379.9
3732,7,7,ScoreTopK,3,200,10,42,39,"Hit(CCW,4,STRONG)",98595,11090.6
3858,5,5,ScoreTopK,3,200,10,42,21,"Draw(CCW,L5)",138585,12792.8
1938,0,14,ScoreTopK,3,200,10,42,46,"Hit(CW,11,MIDDLE)",226309,19038.7
9112,3,9,ScoreTopK,3,200,10,42,52,"Hit(CW,6,TOUCH)",72641,8848.12
4157,3,12,ScoreTopK,3,200,10,42,34,"Hit(CW,3,WEAK)",24923,3258.68
7373,1,11,ScoreTopK,3,200,10,42,68,"Hit(CW,8,STRONG)",44149,6243.81
7173,4,15,ScoreTopK,3,200,10,42,121,"PostGuard(CCW,7,0)",203981,17967.4
196,4,4,ScoreTopK,3,200,10,42,46,"PostGuard(CW,2,2)",146443,14132.4
2630,2,14,ScoreTopK,3,200,10,42,46,"Hit(CW,13,MIDDLE)",223707,18780.4
5731,2,10,ScoreTopK,3,200,10,42,21,"Draw(CCW,L5)",51709,6306.35
9518,4,5,ScoreTopK,3,200,10,42,41,"Freeze(CCW,0)",135558,13259.7
8211,7,12,ScoreTopK,3,200,10,42,67,"Hit(CCW,11,MIDDLE)",23313,3165.51
