group,level,target,n,mean,se,median,kruskal_p
phase_r,early_r9+,dadj_A9R05_A9P5,15,-0.031008066666666625,0.036431779478710555,-0.0487659999999999,0.27826565393950836
phase_r,late_r2-4,dadj_A9R05_A9P5,16,0.008941156249999985,0.053792761341353634,0.0,0.27826565393950836
phase_r,mid_r5-8,dadj_A9R05_A9P5,11,0.047970999999999965,0.03830799146036336,0.0657389999999999,0.27826565393950836
phase_r,r1,dadj_A9R05_A9P5,8,0.0,0.0,0.0,0.27826565393950836
phase_r,early_r9+,screen_loss,15,0.22519999999999998,0.024972022440361234,0.217,0.9156916457548099
phase_r,late_r2-4,screen_loss,16,0.22756249999999995,0.04822360839101528,0.21799999999999994,0.9156916457548099
phase_r,mid_r5-8,screen_loss,11,0.2086363636363636,0.05460873601894459,0.2,0.9156916457548099
phase_r,r1,screen_loss,8,0.409375,0.18389010086578494,0.21250000000000002,0.9156916457548099
phase_r,early_r9+,rho_gain,15,0.0949078707114234,0.03406463316681283,0.1061765318730897,0.6251915435810858
phase_r,late_r2-4,rho_gain,16,0.11719915770993719,0.034204583284348555,0.11030371022336025,0.6251915435810858
phase_r,mid_r5-8,rho_gain,11,0.1475162422750187,0.04080873557750014,0.1411340163790405,0.6251915435810858
phase_r,r1,rho_gain,7,-0.09896365647777373,0.24142768250037716,0.0257122782695654,0.6251915435810858
phase_r,early_r9+,eta2_q,15,0.45577831771759236,0.032744150347181186,0.4703164500817994,2.3968810573679045e-07
phase_r,late_r2-4,eta2_q,16,0.7538686459846551,0.03375304752882592,0.7461433861189364,2.3968810573679045e-07
phase_r,mid_r5-8,eta2_q,11,0.6622108866181821,0.0448857948126647,0.6648862315452172,2.3968810573679045e-07
phase_r,r1,eta2_q,8,0.05046052131518941,0.020130289333884645,0.0179149178217532,2.3968810573679045e-07
phase_shot,early,d_A9P5_A1,11,0.033454545454545466,0.037339563136258185,0.0939999999999999,0.365012841756218
phase_shot,late,d_A9P5_A1,24,-0.06558333333333333,0.06073531660883047,0.0,0.365012841756218
phase_shot,mid,d_A9P5_A1,15,-0.018599999999999985,0.06173798707132463,-0.0189999999999999,0.365012841756218
phase_shot,early,d_A9P5_A2,11,-0.0008181818181818252,0.0459018356103184,-0.0259999999999999,0.5137281396112227
phase_shot,late,d_A9P5_A2,24,-0.06074999999999999,0.15297756359599968,-0.01000000000000005,0.5137281396112227
phase_shot,mid,d_A9P5_A2,15,0.022733333333333314,0.04592566111888154,0.0269999999999999,0.5137281396112227
phase_shot,early,d_A2_A1,11,0.034272727272727295,0.04824936945590647,0.088,0.3694717387453431
phase_shot,late,d_A2_A1,24,-0.00483333333333331,0.16757658498653324,0.0,0.3694717387453431
phase_shot,mid,d_A2_A1,15,-0.041333333333333305,0.07050043341080331,-0.0739999999999998,0.3694717387453431
phase_shot,early,d_A9R05_A9P5,11,-0.04163636363636363,0.03922714105107994,-0.0699999999999999,0.3248381101135771
phase_shot,late,d_A9R05_A9P5,24,0.01733333333333332,0.030713830304614834,0.0,0.3248381101135771
phase_shot,mid,d_A9R05_A9P5,15,0.03473333333333331,0.032553760175858336,0.0469999999999999,0.3248381101135771
phase_shot,early,dadj_A9R05_A9P5,11,-0.04713118181818177,0.04270675380882515,-0.0788399999999999,0.26429450666854604
phase_shot,late,dadj_A9R05_A9P5,24,0.00596077083333332,0.0354807829932609,0.0,0.26429450666854604
phase_shot,mid,dadj_A9R05_A9P5,15,0.03873353333333332,0.03326118196463325,0.040766,0.26429450666854604
phase_shot,early,screen_loss,11,0.2387272727272727,0.030792883153296355,0.217,0.7274663860709404
phase_shot,late,screen_loss,24,0.2881666666666666,0.06900028005264179,0.21799999999999994,0.7274663860709404
phase_shot,mid,screen_loss,15,0.2031333333333333,0.04073069120883177,0.2,0.7274663860709404
phase_shot,early,rho_gain,11,0.055082137551720305,0.030295416301578008,0.0871180220354745,0.11677887398890478
phase_shot,late,rho_gain,23,0.051410475131068646,0.07643739332020973,0.0990259199721951,0.11677887398890478
phase_shot,mid,rho_gain,15,0.16269288084184225,0.03585607908715658,0.1411340163790405,0.11677887398890478
phase_shot,early,eta2_q,11,0.4906723570004642,0.03415994559323693,0.5016459200167448,0.4421125767355879
phase_shot,late,eta2_q,24,0.5193992710948332,0.07291746107385061,0.6655836930936163,0.4421125767355879
phase_shot,mid,eta2_q,15,0.5815732394372523,0.05054082547178839,0.6274223193375711,0.4421125767355879
has_hammer,0,d_A9P5_A1,22,-0.061772727272727264,0.06796042048471787,-0.04099999999999995,0.3274907055670041
has_hammer,1,d_A9P5_A1,28,-0.004499999999999976,0.03435757735482992,0.0,0.3274907055670041
has_hammer,0,d_A9P5_A2,22,0.12672727272727272,0.10753950611675825,-0.01849999999999995,0.564121640272826
has_hammer,1,d_A9P5_A2,28,-0.13978571428571432,0.09924086669346982,0.0,0.564121640272826
has_hammer,0,d_A2_A1,22,-0.18849999999999997,0.12813670915770484,0.0,0.5311489617909514
has_hammer,1,d_A2_A1,28,0.13528571428571431,0.10261405909872463,-0.0199999999999999,0.5311489617909514
has_hammer,0,d_A9R05_A9P5,22,0.05154545454545452,0.03396080802484119,0.0469999999999999,0.06950551008425193
has_hammer,1,d_A9R05_A9P5,28,-0.02339285714285714,0.02152563005891131,0.0,0.06950551008425193
has_hammer,0,dadj_A9R05_A9P5,22,0.0457416590909091,0.0382113463875308,0.0248154999999998,0.14649451343726005
has_hammer,1,dadj_A9R05_A9P5,28,-0.028596357142857142,0.023908708509740573,0.0,0.14649451343726005
has_hammer,0,screen_loss,22,0.2228636363636363,0.032712395909250874,0.2179999999999999,0.77684726575975
has_hammer,1,screen_loss,28,0.27449999999999997,0.05889968828799759,0.19550000000000006,0.77684726575975
has_hammer,0,rho_gain,22,0.14785083910699334,0.031074946062958905,0.12557025653634285,0.17167187894528863
has_hammer,1,rho_gain,27,0.03614885901323268,0.06378616387871222,0.0990259199721951,0.17167187894528863
has_hammer,0,eta2_q,22,0.6613649064886534,0.03742706026090691,0.660484656640041,0.006994989338456265
has_hammer,1,eta2_q,28,0.4298767529317682,0.05577548043166577,0.4711061961590628,0.006994989338456265
n_stones_bin,0-1,d_A9P5_A1,2,0.055999999999999994,0.002999999999999999,0.055999999999999994,0.776405871984412
n_stones_bin,13-16,d_A9P5_A1,8,-0.03475000000000001,0.020593644997564494,0.0,0.776405871984412
n_stones_bin,2-4,d_A9P5_A1,16,0.004499999999999983,0.04926941241784805,-0.008,0.776405871984412
n_stones_bin,5-8,d_A9P5_A1,14,-0.05599999999999995,0.10422049744609785,-0.02199999999999995,0.776405871984412
n_stones_bin,9-12,d_A9P5_A1,10,-0.060699999999999955,0.06916149378246698,-0.00949999999999995,0.776405871984412
n_stones_bin,0-1,d_A9P5_A2,2,-0.0584999999999999,0.0465,-0.0584999999999999,0.45134118927240885
n_stones_bin,13-16,d_A9P5_A2,8,0.3415,0.2715774685583681,0.0,0.45134118927240885
n_stones_bin,2-4,d_A9P5_A2,16,-0.1355,0.1500490197679856,-0.062,0.45134118927240885
n_stones_bin,5-8,d_A9P5_A2,14,0.020785714285714286,0.043529348262127565,0.01799999999999995,0.45134118927240885
n_stones_bin,9-12,d_A9P5_A2,10,-0.18640000000000004,0.1570197581339509,-0.02799999999999995,0.45134118927240885
n_stones_bin,0-1,d_A2_A1,2,0.1145,0.049499999999999995,0.1145,0.45214850422871755
n_stones_bin,13-16,d_A2_A1,8,-0.37625000000000003,0.2687882032647373,0.0,0.45214850422871755
n_stones_bin,2-4,d_A2_A1,16,0.14,0.14989093256987449,0.024499999999999897,0.45214850422871755
n_stones_bin,5-8,d_A2_A1,14,-0.07678571428571423,0.11475598471651688,-0.0754999999999999,0.45214850422871755
n_stones_bin,9-12,d_A2_A1,10,0.1257000000000001,0.19112683688529397,-0.04699999999999995,0.45214850422871755
n_stones_bin,0-1,d_A9R05_A9P5,2,-0.03499999999999995,0.03499999999999994,-0.03499999999999995,0.6620011628598332
n_stones_bin,13-16,d_A9R05_A9P5,8,0.014249999999999988,0.05723221807438782,0.0,0.6620011628598332
n_stones_bin,2-4,d_A9R05_A9P5,16,-0.021625000000000012,0.031153099765512896,-0.0185,0.6620011628598332
n_stones_bin,5-8,d_A9R05_A9P5,14,0.012357142857142832,0.03724563653812749,0.027499999999999948,0.6620011628598332
n_stones_bin,9-12,d_A9R05_A9P5,10,0.060799999999999986,0.05109572715338664,0.03049999999999995,0.6620011628598332
n_stones_bin,0-1,dadj_A9R05_A9P5,2,-0.03941999999999995,0.03941999999999995,-0.03941999999999995,0.6865042559451794
n_stones_bin,13-16,dadj_A9R05_A9P5,8,0.021290887500000008,0.06008640007066438,0.0,0.6865042559451794
n_stones_bin,2-4,dadj_A9R05_A9P5,16,-0.025285187499999997,0.03216055265463922,-0.02773649999999995,0.6865042559451794
n_stones_bin,5-8,dadj_A9R05_A9P5,14,-0.00903823571428573,0.04286694261180139,-0.0002865000000000506,0.6865042559451794
n_stones_bin,9-12,dadj_A9R05_A9P5,10,0.06452296999999999,0.06036438093306359,0.020383,0.6865042559451794
n_stones_bin,0-1,screen_loss,2,0.2109999999999999,0.02600000000000001,0.2109999999999999,0.7518884097540189
n_stones_bin,13-16,screen_loss,8,0.26712499999999995,0.10138512808310975,0.1885,0.7518884097540189
