target,feature,n,rho,p
d_A2_A1,n_types_near_best_050,50,-0.010608849900258387,0.9417101984183808
d_A2_A1,n_near_best_050,50,0.010393361990702045,0.9428922058523173
d_A2_A1,q_sd_best,50,0.009088293868739756,0.9500533570922063
d_A2_A1,rep_q_max,50,0.0071645013724495644,0.9606165298847993
d_A2_A1,singleton_frac,50,-0.00024069127096121892,0.9986763930447877
d_A9P5_A1,rho_cluster_risk_l0.5,49,-0.22568626006800072,0.11894591565405696
d_A9P5_A1,between_range_q,50,-0.21128395306535783,0.14077777372972858
d_A9P5_A1,rho_cand_risk_l0.5,49,-0.19619885191052266,0.17665972794499094
d_A9P5_A1,best_type_margin,50,-0.18545642253660943,0.19725014203517943
d_A9P5_A1,y_spread,48,-0.17838149053759797,0.22511302482494713
d_A9P5_A1,best_cluster_selected,50,0.17759352590345945,0.21725888468077129
d_A9P5_A1,counting_op,50,-0.17538052032901205,0.2231365882198095
d_A9P5_A1,md_screen_loss,50,0.17535456116601478,0.22320618262129524
d_A9P5_A1,no1_no2_gap,47,-0.1751483107306368,0.2389752780480927
d_A9P5_A1,topk_overlap_l0.5,50,-0.17510268924062025,0.223882211597661
d_A9P5_A1,frac_hit,50,-0.14989510973103476,0.2988072750910759
d_A9P5_A1,q_sd_best,50,0.14637695698318928,0.3104211232435039
d_A9P5_A1,n_back_house,50,-0.14169987592565722,0.32630128084066795
d_A9P5_A1,n_op_house,50,-0.1392694324909293,0.33475163092536664
d_A9P5_A1,rho_cand,49,-0.13682826182718222,0.34850587905320224
d_A9P5_A1,score_now,50,0.1364763480600342,0.3446298393213986
d_A9P5_A1,n_op,50,-0.13259866535249745,0.3586390049443955
d_A9P5_A1,best_cluster_size,50,0.1305139753767887,0.3663117313844701
d_A9P5_A1,K_clusters,50,-0.12315022649189399,0.39419831649457615
d_A9P5_A1,n_cand,50,-0.12298640616016818,0.39483250918395635
d_A9P5_A1,n_cand_ct,50,-0.12298640616016818,0.39483250918395635
d_A9P5_A1,n_stones,50,-0.12103101878657367,0.4024483636421151
d_A9P5_A1,q_range,50,-0.11909653778853735,0.41006604922453066
d_A9P5_A1,frac_draw,50,0.11854638987094061,0.41224750473102095
d_A9P5_A1,remaining,50,0.11725295056758545,0.4174024385921334
d_A9P5_A1,n_house,50,-0.11327584307355856,0.4334815358720443
d_A9P5_A1,house_density,50,-0.11327584307355856,0.4334815358720443
d_A9P5_A1,q_iqr,50,-0.10968876262271987,0.4482764948317505
d_A9P5_A1,rho_cluster,49,-0.10710280274956872,0.463877931664466
d_A9P5_A1,true_top_cluster_selected,50,0.10526428958828879,0.4669015902186506
d_A9P5_A1,n_my,50,-0.10235710453093987,0.47936216331697756
d_A9P5_A1,best_cluster_rank,50,-0.10054662914700403,0.48720996504843583
d_A9P5_A1,n_my_house,50,-0.09712422077115708,0.5022265336755237
d_A9P5_A1,best_hist_entropy,50,0.09315548465828576,0.5199324018334164
d_A9P5_A1,q_sd_median,50,0.09135351040611349,0.5280732296691005
