game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec,risk_lambda,num_candidates,num_children
7977,6,14,ClusterPW,3,200,10,44,46,"Hit(CW,3,MIDDLE)",7447,368.822,0,145,15
3926,6,11,ClusterPW,3,200,10,44,39,"Hit(CCW,0,STRONG)",61490,3576.63,0,123,15
3883,1,14,ClusterPW,3,200,10,44,19,"Draw(CCW,L4)",1737,65.2288,0,37,8
9222,7,5,ClusterPW,3,200,10,44,4,"Draw(CW,S2)",134280,6123.16,0,37,8
7881,2,15,ClusterPW,3,200,10,44,84,"Hit(CW,12,WEAK)",129,8.53127,0,129,15
6406,1,10,ClusterPW,3,200,10,44,40,"Freeze(CW,7)",63997,3202.05,0,59,12
8452,5,15,ClusterPW,3,200,10,44,34,"Hit(CW,0,WEAK)",153,10.969,0,153,15
1028,6,15,ClusterPW,3,200,10,44,0,"Draw(CW,TEE)",151,10.9536,0,151,15
2596,1,14,ClusterPW,3,200,10,44,86,"Hit(CW,11,MIDDLE)",7335,371.584,0,145,15
4748,1,3,ClusterPW,3,200,10,44,14,"Draw(CW,L2)",173471,8261.28,0,49,10
9206,3,13,ClusterPW,3,200,10,44,11,"Draw(CCW,L0)",11219,601.275,0,49,10
5859,1,6,ClusterPW,3,200,10,44,45,"Hit(CCW,5,WEAK)",134700,6648.83,0,65,13
6871,4,5,ClusterPW,3,200,10,44,44,"Hit(CW,2,WEAK)",155074,7797.15,0,71,15
7163,3,13,ClusterPW,3,200,10,44,68,"Hit(CW,12,STRONG)",10700,518.655,0,85,15
5807,0,8,ClusterPW,3,200,10,44,19,"Draw(CCW,L4)",108781,5703.67,0,81,15
5567,2,15,ClusterPW,3,200,10,44,0,"Draw(CW,TEE)",129,9.23419,0,129,15
2507,3,11,ClusterPW,3,200,10,44,39,"Hit(CCW,4,WEAK)",57025,3218.38,0,107,15
7006,3,15,ClusterPW,3,200,10,44,0,"Draw(CW,TEE)",145,10.5014,0,145,15
1984,6,4,ClusterPW,3,200,10,44,37,"Hit(CCW,1,MIDDLE)",163808,8099.03,0,59,12
1845,7,14,ClusterPW,3,200,10,44,5,"Draw(CCW,S2)",2900,119.595,0,55,11
5780,2,6,ClusterPW,3,200,10,44,37,"Hit(CCW,5,MIDDLE)",125742,5569.35,0,49,10
8645,7,5,ClusterPW,3,200,10,44,35,"Hit(CCW,0,WEAK)",154770,7989.64,0,71,15
6132,0,13,ClusterPW,3,200,10,44,19,"Draw(CCW,L4)",25049,1452.43,0,87,15
3339,4,10,ClusterPW,3,200,10,44,37,"Hit(CCW,7,MIDDLE)",69495,3261.78,0,71,15
3566,6,14,ClusterPW,3,200,10,44,56,"Hit(CW,7,MIDDLE)",6784,489.202,0,129,15
5523,3,9,ClusterPW,3,200,10,44,55,"Hit(CCW,4,WEAK)",91995,4990.98,0,103,15
7015,5,14,ClusterPW,3,200,10,44,46,"Hit(CW,3,MIDDLE)",7333,517.302,0,145,15
743,7,3,ClusterPW,3,200,10,44,4,"Draw(CW,S2)",179094,8733.44,0,55,11
1014,4,15,ClusterPW,3,200,10,44,10,"Draw(CW,L0)",61,4.87608,0,61,13
3900,0,10,ClusterPW,3,200,10,44,40,"Freeze(CW,9)",63012,3246.35,0,55,11
4543,6,5,ClusterPW,3,200,10,44,34,"Hit(CW,0,WEAK)",155993,8001.16,0,71,15
9231,5,14,ClusterPW,3,200,10,44,10,"Draw(CW,L0)",4976,313.884,0,101,15
1825,5,7,ClusterPW,3,200,10,44,2,"Draw(CW,S0)",122140,6390.41,0,77,15
4062,4,15,ClusterPW,3,200,10,44,35,"Hit(CCW,2,WEAK)",117,11.0271,0,117,15
9882,2,11,ClusterPW,3,200,10,44,34,"Hit(CW,2,WEAK)",66941,4354.28,0,109,15
2998,6,14,ClusterPW,3,200,10,44,57,"Hit(CCW,5,MIDDLE)",7456,535.181,0,145,15
1555,2,3,ClusterPW,3,200,10,44,35,"Hit(CCW,0,WEAK)",178034,8626.97,0,55,11
4372,4,14,ClusterPW,3,200,10,44,18,"Draw(CW,L4)",2430,131.473,0,49,10
3732,7,7,ClusterPW,3,200,10,44,22,"Draw(CW,L6)",107678,5121.08,0,49,10
3858,5,5,ClusterPW,3,200,10,44,3,"Draw(CCW,S0)",157965,8401.7,0,75,15
1938,0,14,ClusterPW,3,200,10,44,54,"Hit(CW,13,WEAK)",4911,331.917,0,93,15
9112,3,9,ClusterPW,3,200,10,44,56,"Hit(CW,6,MIDDLE)",85146,4487.94,0,75,15
4157,3,12,ClusterPW,3,200,10,44,38,"Hit(CW,3,STRONG)",38596,2489.3,0,107,15
7373,1,11,ClusterPW,3,200,10,44,38,"Hit(CW,2,STRONG)",62540,3447.4,0,103,15
7173,4,15,ClusterPW,3,200,10,44,0,"Draw(CW,TEE)",151,16.2542,0,151,15
196,4,4,ClusterPW,3,200,10,44,24,"Draw(CW,L7)",159903,7709.21,0,49,10
2630,2,14,ClusterPW,3,200,10,44,32,"Hit(CW,11,TOUCH)",2987,168.986,0,59,12
5731,2,10,ClusterPW,3,200,10,44,38,"Hit(CW,9,STRONG)",57625,2800.69,0,43,9
9518,4,5,ClusterPW,3,200,10,44,34,"Hit(CW,0,WEAK)",154737,7957.57,0,71,15
8211,7,12,ClusterPW,3,200,10,44,70,"Freeze(CW,11)",36109,2240.68,0,79,15
5392,3,13,ClusterPW,3,200,10,44,88,"Hit(CW,10,STRONG)",26210,2102.77,0,135,15
4262,4,2,ClusterPW,3,200,10,44,32,"Hit(CW,1,TOUCH)",190917,9245.24,0,49,10
6230,1,12,ClusterPW,3,200,10,44,36,"Hit(CW,11,MIDDLE)",26050,1394.24,0,49,10
3543,4,7,ClusterPW,3,200,10,44,34,"Hit(CW,2,WEAK)",111400,5423.03,0,55,11
1784,6,5,ClusterPW,3,200,10,44,16,"Draw(CW,L3)",156770,8101.05,0,71,15
4905,4,14,ClusterPW,3,200,10,44,11,"Draw(CCW,L0)",5136,307.748,0,101,15
3837,2,10,ClusterPW,3,200,10,44,42,"Hit(CW,9,TOUCH)",67572,3708.38,0,71,15
2854,0,15,ClusterPW,3,200,10,44,57,"Hit(CCW,12,MIDDLE)",103,9.40482,0,103,15
1221,1,10,ClusterPW,3,200,10,44,77,"Hit(CCW,9,MIDDLE)",79977,4817.55,0,113,15
7301,6,14,ClusterPW,3,200,10,44,9,"Draw(CCW,S6)",7653,573.585,0,145,15
5248,0,3,ClusterPW,3,200,10,44,19,"Draw(CCW,L4)",176643,8627.77,0,49,10
2545,3,15,ClusterPW,3,200,10,44,0,"Draw(CW,TEE)",61,4.75894,0,61,13
6335,1,11,ClusterPW,3,200,10,44,36,"Hit(CW,6,MIDDLE)",44605,2326.03,0,53,11
8275,4,5,ClusterPW,3,200,10,44,46,"Hit(CW,2,MIDDLE)",155346,7936.51,0,71,15
963,5,13,ClusterPW,3,200,10,44,45,"Hit(CCW,10,WEAK)",21239,1557.75,0,89,15
176,5,11,ClusterPW,3,200,10,44,55,"Hit(CCW,8,WEAK)",60793,3690.82,0,97,15
2199,1,13,ClusterPW,3,200,10,44,76,"Hit(CW,10,MIDDLE)",27742,2224.19,0,119,15
8298,3,11,ClusterPW,3,200,10,44,35,"Hit(CCW,0,WEAK)",62007,3862.28,0,119,15
6729,2,14,ClusterPW,3,200,10,44,0,"Draw(CW,TEE)",7109,512.16,0,135,15
8119,5,4,ClusterPW,3,200,10,44,10,"Draw(CW,L0)",168023,8527.76,0,65,13
8189,0,14,ClusterPW,3,200,10,44,7,"Draw(CCW,S4)",2725,150.71,0,55,11
9791,0,8,ClusterPW,3,200,10,44,36,"Hit(CW,7,MIDDLE)",97600,4940.16,0,55,11
5487,5,5,ClusterPW,3,200,10,44,0,"Draw(CW,TEE)",155231,8111.41,0,71,15
4950,0,15,ClusterPW,3,200,10,44,35,"Hit(CCW,12,WEAK)",71,5.78133,0,71,15
9143,3,7,ClusterPW,3,200,10,44,3,"Draw(CCW,S0)",124241,6560.05,0,81,15
4517,4,13,ClusterPW,3,200,10,44,68,"Hit(CW,8,STRONG)",30625,2531.52,0,123,15
2994,5,10,ClusterPW,3,200,10,44,74,"Hit(CW,9,WEAK)",80646,4817.76,0,113,15
961,6,13,ClusterPW,3,200,10,44,57,"Hit(CCW,4,MIDDLE)",27944,2232.04,0,139,15
