group,level,target,n,mean,se,median,kruskal_p
no1_mine,0,rho_gain,81,0.08142773009871286,0.02274161727489182,0.0832422030932198,0.6202893132207532
no1_mine,1,rho_gain,68,0.06924936264760867,0.032926235859058,0.0877186625502399,0.6202893132207532
no1_mine,0,eta2_q,82,0.4885855790287905,0.027671940594399678,0.5135288831437904,0.7368758277670047
no1_mine,1,eta2_q,68,0.4742805643815283,0.028918399471536398,0.501799684424467,0.7368758277670047
best_type_is_hit,0,d_A9P5_A1,73,0.06643835616438355,0.029376123226048698,0.016,0.08516079050324421
best_type_is_hit,1,d_A9P5_A1,77,-0.022896103896103897,0.038060145876951654,0.0,0.08516079050324421
best_type_is_hit,0,d_A9P5_A2,73,-0.07141095890410959,0.024438993373588895,-0.054,0.8185502180653179
best_type_is_hit,1,d_A9P5_A2,77,-0.17298701298701302,0.07527978684039267,-0.024,0.8185502180653179
best_type_is_hit,0,d_A2_A1,73,0.13784931506849313,0.036846645620295056,0.0329999999999999,0.3665953276371786
best_type_is_hit,1,d_A2_A1,77,0.1500909090909091,0.08056183901157922,0.0,0.3665953276371786
best_type_is_hit,0,d_A9R05_A9P5,73,0.03112328767123288,0.018691213732081196,0.004,0.8860521382842008
best_type_is_hit,1,d_A9R05_A9P5,77,0.027467532467532477,0.013664651029945579,0.0,0.8860521382842008
best_type_is_hit,0,dadj_A9R05_A9P5,73,0.025117312328767114,0.021053107118755413,0.0,0.6576934845675195
best_type_is_hit,1,dadj_A9R05_A9P5,77,0.02880465324675324,0.014728392637307006,0.0,0.6576934845675195
best_type_is_hit,0,screen_loss,73,0.21441095890410955,0.01726066867950037,0.204,0.5548380304876466
best_type_is_hit,1,screen_loss,77,0.33831168831168834,0.055432741939461655,0.209,0.5548380304876466
best_type_is_hit,0,rho_gain,73,0.09663810555234324,0.01663679045502608,0.08586561959552,0.6135285920393669
best_type_is_hit,1,rho_gain,76,0.05592133016726412,0.03448784229731158,0.08359866931326759,0.6135285920393669
best_type_is_hit,0,eta2_q,73,0.4690535902670521,0.02579905231332078,0.4876361255793206,0.3254809641886474
best_type_is_hit,1,eta2_q,77,0.494469919075454,0.030323885985076966,0.5567897871896083,0.3254809641886474
multimodal,0,d_A9P5_A1,10,-0.0885,0.13741269955866522,0.0,0.814795004359811
multimodal,1,d_A9P5_A1,140,0.02837142857142856,0.024293654285140267,0.0,0.814795004359811
multimodal,0,d_A9P5_A2,10,-0.5744,0.31849738181376347,-0.46750000000000014,0.011838092993154645
multimodal,1,d_A9P5_A2,140,-0.09135000000000001,0.03611528577910571,-0.035500000000000004,0.011838092993154645
multimodal,0,d_A2_A1,10,0.4858999999999999,0.36528167061719485,0.5670000000000001,0.04336419431166385
multimodal,1,d_A2_A1,140,0.11972142857142856,0.04046367062029269,0.00999999999999995,0.04336419431166385
multimodal,0,d_A9R05_A9P5,10,0.0364,0.027585503439306668,0.0,0.9337566089561542
multimodal,1,d_A9R05_A9P5,140,0.02873571428571429,0.01212391320486942,0.0024999999999999,0.9337566089561542
multimodal,0,dadj_A9R05_A9P5,10,0.03201856999999999,0.02189530009960051,0.0,0.8324385265329581
multimodal,1,dadj_A9R05_A9P5,140,0.026652402857142852,0.013518243570176815,0.0,0.8324385265329581
multimodal,0,screen_loss,10,1.066,0.3279911922936685,0.8375000000000001,0.03419054083534146
multimodal,1,screen_loss,140,0.22172857142857139,0.01395258025129299,0.2025,0.03419054083534146
multimodal,0,rho_gain,9,-0.016021737377553476,0.17451603600478838,0.0839551355333154,0.7864537277112684
multimodal,1,rho_gain,140,0.08177713167450795,0.017591986561661162,0.0845539113443699,0.7864537277112684
multimodal,0,eta2_q,10,0.23883181310289153,0.09731382464154764,0.08195830861364164,0.008000601408538291
multimodal,1,eta2_q,140,0.49947698376625593,0.019523254454117785,0.5181233458753814,0.008000601408538291
multitype,0,d_A9P5_A1,22,0.027863636363636354,0.09134467561862865,0.0,0.5578293907757796
multitype,1,d_A9P5_A1,128,0.019328124999999995,0.024117793254124553,0.0,0.5578293907757796
multitype,0,d_A9P5_A2,22,-0.5089545454545455,0.20724793773116618,-0.14399999999999996,0.09109235898766709
multitype,1,d_A9P5_A2,128,-0.0573125,0.028296808456934237,-0.03749999999999995,0.09109235898766709
multitype,0,d_A2_A1,22,0.5368181818181819,0.21847074394134366,0.3450000000000001,0.02291648258686059
multitype,1,d_A2_A1,128,0.07664062499999999,0.03427373906886588,0.00999999999999995,0.02291648258686059
multitype,0,d_A9R05_A9P5,22,0.014136363636363653,0.023675776746817236,0.0,0.7311090913486009
multitype,1,d_A9R05_A9P5,128,0.03184375000000001,0.01280289724406267,0.00600000000000005,0.7311090913486009
multitype,0,dadj_A9R05_A9P5,22,0.0043650772727272715,0.02216382794367421,0.0,0.6090176113945178
multitype,1,dadj_A9R05_A9P5,128,0.03090226874999999,0.014375579520430323,0.00069999999999995,0.6090176113945178
multitype,0,screen_loss,22,0.6412727272727273,0.17272779904226035,0.40149999999999997,0.11634136100089663
multitype,1,screen_loss,128,0.21557812499999995,0.013442346495423578,0.20350000000000001,0.11634136100089663
multitype,0,rho_gain,21,-0.04822754447088551,0.10667163204745447,0.0937513613210449,0.86141413449651
multitype,1,rho_gain,128,0.09622954087438848,0.013899446233496189,0.07907369057605526,0.86141413449651
multitype,0,eta2_q,22,0.4522774757686517,0.07049678744355944,0.5258361762528292,0.885948090148096
multitype,1,eta2_q,128,0.48722649524526884,0.02012619257237653,0.4968068644541389,0.885948090148096
degenerate,0,d_A9P5_A1,126,0.02449999999999999,0.029059019854782344,0.015999999999999952,0.7577141622385568
degenerate,1,d_A9P5_A1,24,0.0,0.0,0.0,0.7577141622385568
degenerate,0,d_A9P5_A2,126,-0.04180952380952382,0.019655770070189416,-0.035500000000000004,0.0032490505636635376
degenerate,1,d_A9P5_A2,24,-0.5527083333333334,0.21426610063432494,-0.41999999999999993,0.0032490505636635376
degenerate,0,d_A2_A1,126,0.06630952380952382,0.03087140447910447,0.00999999999999995,0.005268275375918063
degenerate,1,d_A2_A1,24,0.5527083333333334,0.21426610063432494,0.41999999999999993,0.005268275375918063
degenerate,0,d_A9R05_A9P5,126,0.03481746031746033,0.013581048423860995,0.020999999999999998,0.15588999692395156
degenerate,1,d_A9R05_A9P5,24,0.0,0.0,0.0,0.15588999692395156
degenerate,0,dadj_A9R05_A9P5,126,0.03215493730158729,0.015073887689155864,0.014963499999999949,0.24110289560180884
degenerate,1,dadj_A9R05_A9P5,24,0.0,0.0,0.0,0.24110289560180884
degenerate,0,screen_loss,126,0.24041269841269838,0.015196872150361961,0.2114999999999999,0.06600071050494628
degenerate,1,screen_loss,24,0.4754166666666666,0.16687882782524724,0.08499999999999995,0.06600071050494628
degenerate,0,rho_gain,126,0.0836621549886593,0.010527348591281226,0.08118505582306705,0.5318173222534078
degenerate,1,rho_gain,23,0.0331813595418286,0.11334900175032611,0.1290636319943801,0.5318173222534078
degenerate,0,eta2_q,126,0.5510449748592108,0.01735451699477127,0.5631241606576229,1.1579384119716357e-12
degenerate,1,eta2_q,24,0.12014287608517486,0.027481118908924816,0.0758107440208264,1.1579384119716357e-12
crowded_house,0,d_A9P5_A1,54,0.012666666666666663,0.03177708873188251,0.0,0.3822736456562481
crowded_house,1,d_A9P5_A1,96,0.02503124999999999,0.03379591890239466,0.0,0.3822736456562481
crowded_house,0,d_A9P5_A2,54,-0.06175925925925924,0.05794140233246344,-0.03749999999999995,0.31138546557058844
crowded_house,1,d_A9P5_A2,96,-0.15831250000000002,0.054167244894012236,-0.0484999999999999,0.31138546557058844
crowded_house,0,d_A2_A1,54,0.0744259259259259,0.05411836809342679,0.00999999999999995,0.3759884094949608
crowded_house,1,d_A2_A1,96,0.18334375000000003,0.06311544148254201,0.014499999999999999,0.3759884094949608
crowded_house,0,d_A9R05_A9P5,54,0.03237037037037037,0.017970028940133116,0.015999999999999952,0.3409680517642385
crowded_house,1,d_A9R05_A9P5,96,0.02748958333333335,0.014825076512270139,0.0,0.3409680517642385
crowded_house,0,dadj_A9R05_A9P5,54,0.031954870370370356,0.017909523559938367,0.01705699999999995,0.25153716678756666
crowded_house,1,dadj_A9R05_A9P5,96,0.024228740624999984,0.017140862790824375,0.0,0.25153716678756666
crowded_house,0,screen_loss,54,0.1736481481481481,0.014943760337713946,0.173,0.010364027068384121
crowded_house,1,screen_loss,96,0.33671875,0.045118024326275194,0.2349999999999999,0.010364027068384121
crowded_house,0,rho_gain,54,0.11273352726922488,0.01773693708022808,0.1158956722967625,0.09561887483304625
crowded_house,1,rho_gain,95,0.054915708689420924,0.028553535211922308,0.0750700952307179,0.09561887483304625
crowded_house,0,eta2_q,54,0.4779145911850164,0.03042240467319515,0.4720317702118382,0.7333785922201408
crowded_house,1,eta2_q,96,0.48445529098243617,0.02618541859295886,0.5269334199979766,0.7333785922201408
center_lane_blocked,0,d_A9P5_A1,10,-0.017499999999999998,0.07792050792670409,0.0,0.9849282964089617
center_lane_blocked,1,d_A9P5_A1,140,0.023299999999999994,0.025596520872593,0.0,0.9849282964089617
center_lane_blocked,0,d_A9P5_A2,10,-0.08889999999999997,0.0795514438726427,-0.0269999999999999,0.7630871945967365
center_lane_blocked,1,d_A9P5_A2,140,-0.12602857142857143,0.04307489467389595,-0.041499999999999954,0.7630871945967365
center_lane_blocked,0,d_A2_A1,10,0.07139999999999994,0.05172925241636063,0.03549999999999995,0.803550973477829
center_lane_blocked,1,d_A2_A1,140,0.14932857142857145,0.04799406485537505,0.01399999999999995,0.803550973477829
center_lane_blocked,0,d_A9R05_A9P5,10,0.022800000000000015,0.04289335612889249,0.033,0.6666795656580999
