game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec,risk_lambda
5392,3,13,ClusterValue,3,200,10,45,86,"Hit(CW,10,MIDDLE)",15561,1552.16,0
4262,4,2,ClusterValue,3,200,10,45,17,"Draw(CCW,L3)",177128,10600.2,0
6230,1,12,ClusterValue,3,200,10,45,36,"Hit(CW,11,MIDDLE)",20504,1234.39,0
3543,4,7,ClusterValue,3,200,10,45,34,"Hit(CW,2,WEAK)",100875,5984.14,0
1784,6,5,ClusterValue,3,200,10,45,1,"Draw(CCW,TEE)",137212,8763.55,0
4905,4,14,ClusterValue,3,200,10,45,11,"Draw(CCW,L0)",2783,197.722,0
3837,2,10,ClusterValue,3,200,10,45,36,"Hit(CW,7,MIDDLE)",55170,3492.78,0
2854,0,15,ClusterValue,3,200,10,45,57,"Hit(CCW,12,MIDDLE)",103,11.4041,0
1221,1,10,ClusterValue,3,200,10,45,79,"Hit(CCW,9,STRONG)",64238,4651.99,0
7301,6,14,ClusterValue,3,200,10,45,0,"Draw(CW,TEE)",3800,365.597,0
5248,0,3,ClusterValue,3,200,10,45,17,"Draw(CCW,L3)",162410,9903.4,0
2545,3,15,ClusterValue,3,200,10,45,0,"Draw(CW,TEE)",61,5.60113,0
6335,1,11,ClusterValue,3,200,10,45,38,"Hit(CW,6,STRONG)",37967,2249.27,0
8275,4,5,ClusterValue,3,200,10,45,45,"Hit(CCW,2,WEAK)",137623,8454.22,0
963,5,13,ClusterValue,3,200,10,45,45,"Hit(CCW,10,WEAK)",9683,842.605,0
176,5,11,ClusterValue,3,200,10,45,55,"Hit(CCW,8,WEAK)",45231,3217.51,0
2199,1,13,ClusterValue,3,200,10,45,78,"Hit(CW,10,STRONG)",12757,1205.27,0
8298,3,11,ClusterValue,3,200,10,45,35,"Hit(CCW,0,WEAK)",44121,2955.72,0
6729,2,14,ClusterValue,3,200,10,45,0,"Draw(CW,TEE)",3630,325.026,0
8119,5,4,ClusterValue,3,200,10,45,19,"Draw(CCW,L4)",150492,9306.74,0
8189,0,14,ClusterValue,3,200,10,45,39,"Hit(CCW,13,STRONG)",1543,101.983,0
9791,0,8,ClusterValue,3,200,10,45,34,"Hit(CW,7,WEAK)",84052,4987.34,0
