game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec
7977,6,14,ClusterValue,3,200,10,43,38,"Hit(CW,1,STRONG)",223046,9048.44
3926,6,11,ClusterValue,3,200,10,43,37,"Hit(CCW,0,MIDDLE)",44110,2549.92
3883,1,14,ClusterValue,3,200,10,43,17,"Draw(CCW,L3)",223663,9139.18
9222,7,5,ClusterValue,3,200,10,43,14,"Draw(CW,L2)",128008,5794.69
7881,2,15,ClusterValue,3,200,10,43,128,"Pass",205101,8293.59
6406,1,10,ClusterValue,3,200,10,43,43,"Hit(CCW,9,TOUCH)",54164,2718.44
8452,5,15,ClusterValue,3,200,10,43,137,"PostGuard(CCW,13,1)",204658,8391.25
1028,6,15,ClusterValue,3,200,10,43,0,"Draw(CW,TEE)",204635,8428.94
2596,1,14,ClusterValue,3,200,10,43,47,"Hit(CCW,3,MIDDLE)",227327,9111.88
4748,1,3,ClusterValue,3,200,10,43,36,"Hit(CW,0,MIDDLE)",162110,7105.73
9206,3,13,ClusterValue,3,200,10,43,11,"Draw(CCW,L0)",235834,9548.3
5859,1,6,ClusterValue,3,200,10,43,62,"PostGuard(CW,4,2)",118119,5619.56
6871,4,5,ClusterValue,3,200,10,43,66,"PostGuard(CW,5,1)",136731,6635.36
7163,3,13,ClusterValue,3,200,10,43,10,"Draw(CW,L0)",241201,9668.26
5807,0,8,ClusterValue,3,200,10,43,45,"Hit(CCW,5,WEAK)",90892,4783.36
5567,2,15,ClusterValue,3,200,10,43,127,"PostGuard(CCW,15,2)",204739,8437.06
2507,3,11,ClusterValue,3,200,10,43,43,"Hit(CCW,4,STRONG)",42111,2353.02
7006,3,15,ClusterValue,3,200,10,43,130,"PostGuard(CW,9,2)",206275,8519.43
1984,6,4,ClusterValue,3,200,10,43,48,"Hit(CW,3,STRONG)",148209,6560.44
1845,7,14,ClusterValue,3,200,10,43,46,"PostGuard(CW,10,2)",224140,8989.8
5780,2,6,ClusterValue,3,200,10,43,35,"Hit(CCW,5,WEAK)",115032,5461.02
8645,7,5,ClusterValue,3,200,10,43,44,"Hit(CW,2,WEAK)",136973,6398.59
6132,0,13,ClusterValue,3,200,10,43,20,"Draw(CW,L5)",239996,9751.89
3339,4,10,ClusterValue,3,200,10,43,2,"Draw(CW,S0)",55682,2854.79
3566,6,14,ClusterValue,3,200,10,43,55,"Hit(CCW,7,WEAK)",226233,9198.97
5523,3,9,ClusterValue,3,200,10,43,59,"Hit(CCW,4,STRONG)",75592,4143.1
7015,5,14,ClusterValue,3,200,10,43,48,"Hit(CW,3,STRONG)",221644,8997.38
743,7,3,ClusterValue,3,200,10,43,25,"Draw(CCW,L7)",163506,7240.35
1014,4,15,ClusterValue,3,200,10,43,50,"PostGuard(CW,11,1)",204505,8400.59
3900,0,10,ClusterValue,3,200,10,43,40,"Freeze(CW,9)",53145,2823.33
4543,6,5,ClusterValue,3,200,10,43,45,"Hit(CCW,2,WEAK)",137079,6325.32
9231,5,14,ClusterValue,3,200,10,43,1,"Draw(CCW,TEE)",225036,9190.37
1825,5,7,ClusterValue,3,200,10,43,35,"Hit(CCW,2,WEAK)",104824,5287.84
4062,4,15,ClusterValue,3,200,10,43,115,"PostGuard(CCW,13,2)",206590,8506.3
9882,2,11,ClusterValue,3,200,10,43,49,"Hit(CCW,4,STRONG)",45645,2841.69
2998,6,14,ClusterValue,3,200,10,43,34,"Hit(CW,1,WEAK)",225126,9167.16
1555,2,3,ClusterValue,3,200,10,43,38,"Hit(CW,0,STRONG)",163956,7211.88
4372,4,14,ClusterValue,3,200,10,43,19,"Draw(CCW,L4)",223637,9134.49
3732,7,7,ClusterValue,3,200,10,43,42,"PostGuard(CW,7,0)",98250,4632.44
3858,5,5,ClusterValue,3,200,10,43,3,"Draw(CCW,S0)",138707,6692.29
1938,0,14,ClusterValue,3,200,10,43,34,"Hit(CW,9,WEAK)",226317,9122.95
9112,3,9,ClusterValue,3,200,10,43,35,"Hit(CCW,2,WEAK)",71097,3600.75
4157,3,12,ClusterValue,3,200,10,43,39,"Hit(CCW,3,STRONG)",26007,1536.53
7373,1,11,ClusterValue,3,200,10,43,33,"Hit(CCW,2,TOUCH)",44505,2718.08
7173,4,15,ClusterValue,3,200,10,43,0,"Draw(CW,TEE)",204921,8370.16
196,4,4,ClusterValue,3,200,10,43,34,"Hit(CW,3,WEAK)",146863,6501.43
2630,2,14,ClusterValue,3,200,10,43,0,"Draw(CW,TEE)",222701,8886.71
5731,2,10,ClusterValue,3,200,10,43,13,"Draw(CCW,L1)",51053,2395.57
9518,4,5,ClusterValue,3,200,10,43,34,"Hit(CW,0,WEAK)",137013,6482.59
8211,7,12,ClusterValue,3,200,10,43,62,"Hit(CW,11,TOUCH)",24802,1417.86
