game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec
6408,7,15,AllGrid,2,1000,10,43,8,"Draw(CW,S6)",1084778,35590.2
9639,2,15,AllGrid,2,1000,10,43,93,"PostGuard(CCW,5,0)",1085202,35932.5
1589,4,15,AllGrid,2,1000,10,43,38,"Hit(CW,2,STRONG)",1113515,36991.5
4707,7,15,AllGrid,2,1000,10,43,84,"Freeze(CW,12)",1087329,35780.2
9432,3,15,AllGrid,2,1000,10,43,93,"PostGuard(CCW,7,0)",1088003,35916.1
7871,7,15,AllGrid,2,1000,10,43,125,"PostGuard(CCW,7,2)",1114288,36870.7
6154,4,15,AllGrid,2,1000,10,43,18,"Draw(CW,L4)",1114588,37014.8
4511,3,15,AllGrid,2,1000,10,43,50,"Freeze(CW,8)",1116984,37022.1
3435,0,15,AllGrid,2,1000,10,43,96,"PostGuard(CW,7,1)",1087140,36054.4
8154,1,15,AllGrid,2,1000,10,43,64,"PostGuard(CW,15,1)",1110172,36905.3
5567,2,15,AllGrid,2,1000,10,43,1,"Draw(CCW,TEE)",1084902,35915.4
7847,7,15,AllGrid,2,1000,10,43,59,"PostGuard(CCW,15,0)",1084579,35581.6
7828,4,15,AllGrid,2,1000,10,43,15,"Draw(CCW,L2)",1115569,37237.5
3058,3,14,AllGrid,2,1000,10,43,49,"Hit(CCW,11,STRONG)",1164393,38208.4
9900,7,14,AllGrid,2,1000,10,43,62,"Hit(CW,9,TOUCH)",1184263,39583.2
2630,2,14,AllGrid,2,1000,10,43,4,"Draw(CW,S2)",1148442,37586.6
2882,5,14,AllGrid,2,1000,10,43,48,"Hit(CW,7,STRONG)",1166997,38612
7977,6,14,AllGrid,2,1000,10,43,77,"Hit(CCW,9,MIDDLE)",1156074,38454.3
4927,1,14,AllGrid,2,1000,10,43,29,"PreGuard(CCW,G4)",1155725,38009.5
6215,2,14,AllGrid,2,1000,10,43,92,"PostGuard(CW,6,1)",1157081,38270
3697,5,14,AllGrid,2,1000,10,43,57,"Hit(CCW,13,MIDDLE)",1168526,38588.6
6622,3,14,AllGrid,2,1000,10,43,88,"PostGuard(CW,12,1)",1149444,37503.5
5422,3,14,AllGrid,2,1000,10,43,35,"Hit(CCW,11,WEAK)",1164889,38235
529,5,14,AllGrid,2,1000,10,43,12,"Draw(CW,L1)",1141726,37264.3
7054,4,14,AllGrid,2,1000,10,43,60,"Freeze(CW,11)",1146722,37492.7
9240,0,14,AllGrid,2,1000,10,43,47,"Hit(CCW,13,MIDDLE)",1167401,38757.8
6303,3,13,AllGrid,2,1000,10,43,11,"Draw(CCW,L0)",76416,2591.09
2760,1,13,AllGrid,2,1000,10,43,65,"Hit(CCW,10,WEAK)",79517,3313.13
7738,2,13,AllGrid,2,1000,10,43,68,"Hit(CW,6,STRONG)",88246,4785.74
4004,6,13,AllGrid,2,1000,10,43,39,"Hit(CCW,0,STRONG)",88622,4638.12
1546,0,13,AllGrid,2,1000,10,43,59,"Hit(CCW,10,STRONG)",78854,3096.41
1255,4,13,AllGrid,2,1000,10,43,67,"Hit(CCW,12,MIDDLE)",80095,3534.32
2661,7,13,AllGrid,2,1000,10,43,10,"Draw(CW,L0)",78708,3227.23
8474,4,13,AllGrid,2,1000,10,43,39,"Hit(CCW,8,STRONG)",74824,2585.45
9578,3,13,AllGrid,2,1000,10,43,50,"Freeze(CW,6)",81112,4267.69
6461,7,13,AllGrid,2,1000,10,43,54,"Hit(CW,6,WEAK)",80316,3533.66
4362,3,13,AllGrid,2,1000,10,43,39,"Hit(CCW,0,STRONG)",84600,4575.74
8711,2,13,AllGrid,2,1000,10,43,67,"Hit(CCW,10,MIDDLE)",85271,3768.61
9826,2,13,AllGrid,2,1000,10,43,39,"Hit(CCW,10,STRONG)",78800,2627.76
8421,6,12,AllGrid,2,1000,10,43,32,"Hit(CW,9,TOUCH)",149394,5152.03
524,5,12,AllGrid,2,1000,10,43,37,"Hit(CCW,11,MIDDLE)",149134,5295.28
2525,3,12,AllGrid,2,1000,10,43,6,"Draw(CW,S4)",149734,5553.7
9771,3,12,AllGrid,2,1000,10,43,49,"PostGuard(CCW,10,0)",148611,5314.91
239,3,12,AllGrid,2,1000,10,43,11,"Draw(CCW,L0)",150126,5706.67
5828,2,12,AllGrid,2,1000,10,43,6,"Draw(CW,S4)",150300,6029.98
1804,7,12,AllGrid,2,1000,10,43,1,"Draw(CCW,TEE)",149521,5247.45
3588,5,12,AllGrid,2,1000,10,43,57,"Hit(CCW,11,MIDDLE)",152019,5794.77
994,7,12,AllGrid,2,1000,10,43,34,"Hit(CW,11,WEAK)",147915,4980.9
3229,1,12,AllGrid,2,1000,10,43,3,"Draw(CCW,S0)",151185,6059
5459,0,12,AllGrid,2,1000,10,43,35,"Hit(CCW,11,WEAK)",149316,5062.15
1482,1,12,AllGrid,2,1000,10,43,3,"Draw(CCW,S0)",149648,5973.62
1109,5,12,AllGrid,2,1000,10,43,55,"Hit(CCW,7,WEAK)",155230,7513.91
