target,feature,n,rho,p
dadj_A9R05_A9P5,topk_overlap_l0.5,200,-0.017461498401785833,0.8061360899064071
dadj_A9R05_A9P5,n_cand,200,0.016968844022111795,0.8115020884179587
dadj_A9R05_A9P5,n_cand_ct,200,0.016968844022111795,0.8115020884179587
dadj_A9R05_A9P5,best_cluster_rank,200,-0.01670038175004862,0.8144299038240724
dadj_A9R05_A9P5,n_stones,200,0.0158338260238194,0.8238978196512009
dadj_A9R05_A9P5,frac_draw,200,-0.015421947934941593,0.8284069882971642
dadj_A9R05_A9P5,lookahead_gain_best,150,-0.013586243049695704,0.8689341890221006
dadj_A9R05_A9P5,K_clusters,200,0.0105120251289032,0.8825521119270884
dadj_A9R05_A9P5,q_iqr,200,0.009291976406469046,0.8961016042041222
dadj_A9R05_A9P5,n_within_1.22,200,0.008984622720516536,0.8995198875628712
dadj_A9R05_A9P5,type_purity,200,-0.00805931317069189,0.909821787047651
dadj_A9R05_A9P5,n_my,200,-0.008042229313057694,0.9100121364782211
dadj_A9R05_A9P5,n_my_house,200,-0.007223127138687595,0.9191444425806016
dadj_A9R05_A9P5,n_near_best_025,200,0.006278155132748376,0.9296931809092693
dadj_A9R05_A9P5,n_house,200,0.005877576940967547,0.9341686524261236
dadj_A9R05_A9P5,house_density,200,0.005877576940967547,0.9341686524261236
dadj_A9R05_A9P5,rho_cand,198,0.004273232449779134,0.9523553312647751
dadj_A9R05_A9P5,md_screen_loss,200,0.0013998635019004193,0.9843042454893421
dadj_A9R05_A9P5,within_sd_q,200,-3.4610529413900755e-05,0.9996119099280957
eta2_q,between_range_q,200,0.6952191840167927,3.286859165216092e-30
eta2_q,best_cluster_size,200,-0.47060617039396363,2.038567449606695e-12
eta2_q,q_iqr,200,0.39175890329362917,9.663274102635374e-09
eta2_q,largest_frac,200,-0.386599899513861,1.5631979401715405e-08
eta2_q,within_sd_q,200,-0.30249456236405914,1.3395982354142662e-05
eta2_q,type_purity,200,0.2994693308739909,1.648331651872804e-05
eta2_q,topk_overlap_l0.5,200,-0.2878710959357888,3.573858160958536e-05
eta2_q,singleton_frac,200,-0.28280460245663364,4.959359321834954e-05
eta2_q,best_is_rep,200,0.25285267061570055,0.00030344497428122665
eta2_q,size_entropy_norm,200,0.25128245323682963,0.00033174785992115834
eta2_q,q_star_minus_median,200,0.24324409466304148,0.0005190949793068591
eta2_q,rho_cand_risk_l0.5,198,0.22155771937676383,0.001707249703632007
eta2_q,n_types_near_best_050,200,-0.21691340403881368,0.0020340978122591123
eta2_q,rho_cand,198,0.21467667517714706,0.002388406790030085
eta2_q,frac_near_best_050,200,-0.21309638458157307,0.002448585320287471
eta2_q,md_screen_loss,200,-0.2035305327957409,0.0038446647081758463
eta2_q,lookahead_gain_best,150,-0.19957214634195442,0.014345808129469
eta2_q,rho_cluster,198,0.19908159486478422,0.0049266515770268315
eta2_q,best_cluster_rank,200,-0.19327718045975875,0.006104335368030321
eta2_q,n_near_best_025,200,-0.1806518533112584,0.010470646994995404
eta2_q,best_type_margin,200,0.17701319474423996,0.012159318562510455
eta2_q,n_singleton,200,-0.1743389660249514,0.0135487772206771
eta2_q,n_near_best_050,200,-0.16752694276322755,0.017734253153414512
eta2_q,q_range,200,0.16474396621740137,0.019743914873480907
eta2_q,counting_op,200,0.16278957262551463,0.021270592944708188
eta2_q,n_types,200,-0.15195753323895833,0.03171186227539803
eta2_q,frac_hit,200,0.14293745967429664,0.043471598980356144
eta2_q,x_spread,198,0.14059916564826905,0.048188276875046905
eta2_q,rho_cluster_risk_l0.5,198,0.13418067551426324,0.05947486114196786
eta2_q,n_op,200,0.1334418790545129,0.059597746815721775
eta2_q,n_op_house,200,0.11709333199246515,0.09868643257308084
eta2_q,best_p_ge2,200,-0.1150012439257407,0.10489898191835882
eta2_q,score_now,200,-0.11459320041259068,0.10614584579626948
eta2_q,house_diff,200,-0.11103595126910007,0.11751564388485926
eta2_q,n_stones,200,0.10702487233991233,0.13144988899694615
eta2_q,q_sd_best,200,-0.1052577103504917,0.13797823688590982
eta2_q,q_min,200,-0.10221887375331214,0.1497804020533338
eta2_q,frac_draw,200,-0.1017521213456071,0.151658923563272
eta2_q,n_within_1.22,200,0.10085326288119517,0.15532661189263194
eta2_q,K_clusters,200,0.09883384714415343,0.1638097611159776
eta2_q,lookahead_gain_mean,150,-0.09787220468565178,0.23344942239487157
eta2_q,q_2nd,200,-0.0940917749449394,0.185084910879977
eta2_q,best_cluster_selected,200,-0.09345202669033285,0.18810371212147178
eta2_q,n_cand,200,0.0928687808993292,0.19088717070544992
eta2_q,n_cand_ct,200,0.0928687808993292,0.19088717070544992
eta2_q,no1_mine,200,-0.09237643098643569,0.1932601621932849
eta2_q,n_my,200,0.09013431537183567,0.20433869454760376
eta2_q,no1_no2_gap,196,0.08831531050530327,0.2183556035083657
eta2_q,n_front_house,200,0.08742946522842825,0.21830489636282785
eta2_q,q_median,200,-0.08572636467287324,0.2274406169797149
eta2_q,q_star,200,-0.0845989474176006,0.23363511119906502
eta2_q,n_house,200,0.08087889746956613,0.2549129618872872
eta2_q,house_density,200,0.08087889746956613,0.2549129618872872
eta2_q,true_top_cluster_selected,200,0.07868797170155092,0.2680522993120562
eta2_q,q_gap12,200,0.07845215832595927,0.2694935496113321
eta2_q,y_spread,198,0.07821525718115264,0.2733866886050514
eta2_q,q_mean,200,-0.07661591539788497,0.280896799495568
eta2_q,n_back_house,200,0.07646571126910283,0.2818437566069231
eta2_q,qadj_star_l0.5,200,-0.07321112485287115,0.3028902226958493
eta2_q,best_p_negative,200,0.07313465968991624,0.30339685542706474
eta2_q,md_rep_q_max,200,0.0693313412872097,0.32930145617160367
eta2_q,n_my_house,200,0.06626588200618033,0.3511855164470157
eta2_q,min_pair_dist,198,-0.059813758841894445,0.40255040823086896
eta2_q,frac_guard,200,-0.05895450797365269,0.40696959635305574
eta2_q,mean_nn_dist,198,0.04580895556076027,0.5216237619109017
eta2_q,mean_cluster_size,200,0.044851943353182024,0.5282733837921593
eta2_q,counting_my,200,-0.041680186700016435,0.5578708722649106
eta2_q,best_hist_entropy,200,-0.038092237998806344,0.5922879923377338
eta2_q,n_within_0.61,200,0.03681864542615798,0.6047331284786407
eta2_q,remaining,200,-0.03509356418678862,0.6217729837464661
eta2_q,rep_q_max,200,-0.021714012705809346,0.760218634081285
eta2_q,house_mean_nn_dist,196,0.015623680163201557,0.8279389393640717
eta2_q,q_sd_mean,200,0.014710867771694296,0.8362049103022918
eta2_q,q_sd_median,200,0.014316728442132439,0.8405341053062126
eta2_q,rho_gain_sd,198,-0.011032842090797518,0.8773987450109132
eta2_q,cluster_sd_mean,200,0.010400513913041276,0.8837891675570628
rho_gain,rho_cluster,198,0.586658504083241,1.0677023586299177e-19
rho_gain,rho_cluster_risk_l0.5,198,0.4534613889972743,1.9633816721452332e-11
rho_gain,best_cluster_rank,198,-0.25773560961367853,0.00024654063924789264
rho_gain,best_cluster_selected,198,0.2495275139855962,0.0003923490165414223
rho_gain,true_top_cluster_selected,198,0.22200921991677458,0.0016694607634041127
rho_gain,n_within_0.61,198,-0.2212009458370405,0.0017376607176265587
rho_gain,mean_nn_dist,196,0.21762385547737254,0.0021835909034715727
rho_gain,type_purity,198,0.20484969929044472,0.0037915301895523447
rho_gain,n_op_house,198,-0.19940125752233212,0.004856537381950338
rho_gain,best_is_rep,198,0.19494291738464029,0.00592005780926363
rho_gain,n_within_1.22,198,-0.1931276378592936,0.006409673647132438
rho_gain,n_house,198,-0.18999064003700586,0.007341529986934949
rho_gain,house_density,198,-0.18999064003700586,0.007341529986934949
rho_gain,K_clusters,198,-0.1893366263994459,0.007550360322048929
rho_gain,n_cand,198,-0.18690254957197264,0.008374771781840755
rho_gain,n_cand_ct,198,-0.18690254957197264,0.008374771781840755
rho_gain,frac_draw,198,0.18662969661775602,0.008471993402003766
rho_gain,min_pair_dist,196,0.18123819617655731,0.011015909213818639
rho_gain,frac_hit,198,-0.1804081333537277,0.010978001984633532
rho_gain,n_op,198,-0.1773557318488445,0.012431119324122365
rho_gain,house_mean_nn_dist,194,0.177315478709635,0.013383819413830496
rho_gain,n_stones,198,-0.17295534894136322,0.014822780650389292
rho_gain,no1_no2_gap,194,0.17227958730015244,0.01630313431252136
rho_gain,lookahead_gain_best,149,-0.17044469602213153,0.037686041654136235
rho_gain,n_front_house,198,-0.16899305959458932,0.01731119572715342
rho_gain,size_entropy_norm,198,0.15765328090084713,0.026539636588320946
rho_gain,n_my_house,198,-0.1463242818287914,0.03968492339712761
rho_gain,best_hist_entropy,198,-0.14250333735968046,0.04520559087747866
rho_gain,n_my,198,-0.13971379344744078,0.049630009205842804
rho_gain,n_singleton,198,-0.13492260161385433,0.05806808091228335
rho_gain,n_back_house,198,-0.13033577870636545,0.06722157577188176
rho_gain,rho_gain_sd,198,-0.12566897128722343,0.07771121394097281
rho_gain,n_types,198,-0.12496979128094182,0.07939102744229744
rho_gain,best_p_ge2,198,-0.12342224184276941,0.0832133275415837
rho_gain,q_sd_best,198,-0.12041152101539963,0.09107270301296594
rho_gain,x_spread,196,0.11981448573181715,0.09438546605924435
rho_gain,best_type_margin,198,0.11958757648586012,0.09332377051735248
rho_gain,largest_frac,198,-0.11360488702394304,0.11102463618563876
rho_gain,rho_cand_risk_l0.5,198,0.1121118590955083,0.11582839054666608
rho_gain,q_gap12,198,0.10717800932246588,0.1328617650941522
rho_gain,rho_cand,198,0.10454595698071963,0.1427034627444226
rho_gain,md_rep_q_max,198,-0.10448716529720525,0.14292946862386136
rho_gain,q_sd_median,198,-0.10148818942864021,0.15482326910692548
rho_gain,n_near_best_050,198,-0.09855990694478531,0.16714196974419288
rho_gain,q_sd_mean,198,-0.09750104158695339,0.17177180304722675
rho_gain,md_screen_loss,198,0.097225642957563,0.1729914312178757
rho_gain,q_2nd,198,-0.09685301529256955,0.17465185815161033
rho_gain,q_star,198,-0.08228164881256397,0.24914442928283165
rho_gain,q_min,198,-0.07635281302092226,0.28500733776221004
rho_gain,cluster_sd_mean,198,-0.07343052750291992,0.30390013699391105
rho_gain,singleton_frac,198,-0.07339773196759947,0.3041167417735528
rho_gain,n_near_best_025,198,-0.07280002626105224,0.30808223312042005
rho_gain,best_p_negative,198,0.07194556385037452,0.3138098746004198
rho_gain,n_types_near_best_050,198,-0.07140975214287082,0.31743677274025656
rho_gain,q_mean,198,-0.06034865915487296,0.398348513802125
rho_gain,remaining,198,-0.05704466969319385,0.424720976746098
rho_gain,house_diff,198,0.05337276195407512,0.45518507694305665
rho_gain,qadj_star_l0.5,198,-0.04628416433363627,0.5173087405170835
rho_gain,frac_near_best_050,198,-0.046144998430500905,0.518570502226978
rho_gain,y_spread,196,-0.04473539513423488,0.5335465352529752
rho_gain,q_iqr,198,0.04189328752653798,0.5578649147741002
rho_gain,no1_mine,198,-0.03893908454020991,0.5859881174024825
rho_gain,frac_guard,198,-0.038333643659991264,0.5918313446651707
rho_gain,counting_my,198,-0.031688113330995325,0.6576359606074806
rho_gain,rep_q_max,198,-0.031389378877138864,0.6606620055954922
rho_gain,q_star_minus_median,198,0.02817627584417962,0.6935490739018627
rho_gain,between_range_q,198,-0.024613191733965003,0.7306976825412645
rho_gain,q_range,198,0.024189907862357835,0.7351548011109043
rho_gain,q_median,198,-0.02184203529595159,0.7600347483999526
rho_gain,topk_overlap_l0.5,198,-0.013673705023195305,0.8483714144720512
rho_gain,best_cluster_size,198,0.01082997423430352,0.8796358842138992
rho_gain,within_sd_q,198,-0.00966608152282718,0.8924886913092592
rho_gain,score_now,198,-0.008382632223215973,0.9066941836851881
rho_gain,lookahead_gain_mean,149,-0.005658864568873605,0.9453923551516772
rho_gain,mean_cluster_size,198,-0.003204285201039583,0.9642643934535671
rho_gain,counting_op,198,0.0016138226752791106,0.9819974761389869
screen_loss,best_is_rep,200,-0.5071347363972775,1.8156088838334423e-14
screen_loss,n_near_best_025,200,-0.38091285437849687,2.6311598808120136e-08
screen_loss,md_screen_loss,200,0.37030668786280246,6.768633352879095e-08
screen_loss,best_type_margin,200,0.32512295605739017,2.635453124802653e-06
screen_loss,q_gap12,200,0.3145537146467608,5.7261288983631405e-06
screen_loss,q_sd_best,200,0.3011634177707468,1.4680146639269217e-05
screen_loss,frac_near_best_050,200,-0.28920530998391725,3.2750070298869004e-05
screen_loss,best_cluster_selected,200,-0.27668356302307445,7.306575672817964e-05
screen_loss,best_hist_entropy,200,0.26827730304825514,0.00012259316907475493
screen_loss,n_near_best_050,200,-0.2548520240343698,0.0002706523411651632
screen_loss,q_star_minus_median,200,0.2444535630529551,0.00048573301768517333
screen_loss,true_top_cluster_selected,200,-0.23231613700471146,0.000932091656611594
screen_loss,n_my_house,200,0.21695872858917128,0.002029585217569559
screen_loss,rho_cluster,198,-0.2168479267468586,0.002150657479680371
screen_loss,n_within_1.22,200,0.21663157468423888,0.0020623628769742873
screen_loss,n_my,200,0.2148290194171901,0.0022517618827060707
screen_loss,n_types_near_best_050,200,-0.2104220251734688,0.0027831903187372003
screen_loss,min_pair_dist,198,-0.20762023644475802,0.003335171768068035
screen_loss,rho_cluster_risk_l0.5,198,-0.20264509554522941,0.004194097800369762
screen_loss,n_house,200,0.20110691309146878,0.004297092993313594
screen_loss,house_density,200,0.20110691309146878,0.004297092993313594
screen_loss,n_within_0.61,200,0.19897154896217903,0.00473481731190903
screen_loss,best_p_ge2,200,0.1974527479125803,0.0050701044365638855
screen_loss,n_stones,200,0.19091534167526159,0.0067693928643471
screen_loss,n_cand,200,0.18971650193169534,0.007131091805190538
screen_loss,n_cand_ct,200,0.18971650193169534,0.007131091805190538
screen_loss,frac_draw,200,-0.18929429551390148,0.0072625157552836245
screen_loss,K_clusters,200,0.18795444898148783,0.007693980933254515
screen_loss,n_back_house,200,0.1780047662980094,0.011676908915801134
screen_loss,rep_q_max,200,-0.17492157905608985,0.013234737984777187
screen_loss,n_front_house,200,0.17285701149384108,0.014377196746357278
screen_loss,mean_nn_dist,198,-0.17056908020071074,0.016280931454584327
screen_loss,n_op_house,200,0.15899164360316317,0.0245308927189435
screen_loss,rho_cand,198,-0.14775677786569286,0.03776702371504705
screen_loss,house_mean_nn_dist,196,-0.14646359369941067,0.040517446867858076
screen_loss,n_types,200,0.1451665620550529,0.04026947240628647
screen_loss,n_op,200,0.1445613920331927,0.04111852959457699
screen_loss,type_purity,200,-0.1391913617260184,0.04933280402080035
screen_loss,rho_cand_risk_l0.5,198,-0.13915739385712023,0.05055428312126933
screen_loss,frac_guard,200,0.13903937750317877,0.04958385638466271
screen_loss,no1_no2_gap,196,-0.13461757252119513,0.059949766257577274
screen_loss,within_sd_q,200,0.12701696232968004,0.07308522041732235
screen_loss,q_sd_mean,200,0.1261849718554314,0.07500020392722506
screen_loss,q_sd_median,200,0.12384455428131118,0.08060597706002551
screen_loss,best_cluster_size,200,0.11636588870166227,0.10081267887073533
screen_loss,best_cluster_rank,200,0.10264970163040119,0.14806214762409342
screen_loss,y_spread,198,0.102145831623562,0.1521532623827487
screen_loss,rho_gain_sd,198,0.09894464245221322,0.1654829870303432
screen_loss,house_diff,200,0.09616835182537666,0.17553132112616224
screen_loss,md_rep_q_max,200,-0.09470923447682507,0.18220516241298007
screen_loss,q_star,200,0.08849809752303463,0.2127079137174894
screen_loss,cluster_sd_mean,200,0.08807023838647789,0.21493636226719495
screen_loss,best_p_negative,200,0.08530403092248692,0.22974734091587967
screen_loss,frac_hit,200,0.08525964047835417,0.22999075061919064
screen_loss,between_range_q,200,-0.08228806336824131,0.24670070894627238
screen_loss,remaining,200,0.07943523445150796,0.26351991847038536
screen_loss,n_singleton,200,0.07934663986437326,0.2640545133568215
screen_loss,q_median,200,-0.07926781939394388,0.26453075306512913
screen_loss,mean_cluster_size,200,0.07385061362907902,0.29867504983538956
screen_loss,size_entropy_norm,200,-0.07025037125576497,0.32291524265393495
screen_loss,lookahead_gain_best,150,0.06879810182057898,0.40284879277016306
screen_loss,q_2nd,200,0.056613422059339544,0.4258837499255663
screen_loss,singleton_frac,200,0.050116377900801694,0.48096387319233297
screen_loss,lookahead_gain_mean,150,-0.04691629394266834,0.5686016349924652
screen_loss,q_range,200,0.04665702519845028,0.5117909651365542
screen_loss,q_min,200,0.03554841766123539,0.6172599938148077
screen_loss,x_spread,198,-0.035511739464374976,0.6194095537091858
screen_loss,q_iqr,200,-0.034993325279100866,0.6227694484514276
screen_loss,q_mean,200,-0.03439069010823452,0.6287745926922255
screen_loss,counting_my,200,0.030299729913764003,0.6701699083832453
screen_loss,topk_overlap_l0.5,200,-0.025726578991459043,0.7176448824609347
screen_loss,qadj_star_l0.5,200,-0.021701748904726852,0.7603499413098274
screen_loss,no1_mine,200,0.016564747767023505,0.8159100922428687
screen_loss,score_now,200,0.012919790189407072,0.8559156836963814
screen_loss,largest_frac,200,-0.012619056391331577,0.8592343667227252
screen_loss,counting_op,200,-0.0006211715421705853,0.9930348514331839
