game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec
7977,6,14,ScoreTopK,3,200,10,45,46,"Hit(CW,3,MIDDLE)",220375,19073.8
3926,6,11,ScoreTopK,3,200,10,45,39,"Hit(CCW,0,STRONG)",43106,6241.77
3883,1,14,ScoreTopK,3,200,10,45,21,"Draw(CCW,L5)",222206,18899.6
9222,7,5,ScoreTopK,3,200,10,45,17,"Draw(CCW,L3)",126456,12907.6
7881,2,15,ScoreTopK,3,200,10,45,88,"Hit(CW,12,STRONG)",204881,16157
6406,1,10,ScoreTopK,3,200,10,45,45,"Hit(CCW,9,WEAK)",53829,6756.63
8452,5,15,ScoreTopK,3,200,10,45,89,"Hit(CCW,10,STRONG)",205594,18430
1028,6,15,ScoreTopK,3,200,10,45,103,"PostGuard(CCW,1,0)",203852,17617.8
2596,1,14,ScoreTopK,3,200,10,45,3,"Draw(CCW,S0)",226622,17429.3
4748,1,3,ScoreTopK,3,200,10,45,36,"Hit(CW,0,MIDDLE)",161179,16366.8
9206,3,13,ScoreTopK,3,200,10,45,38,"Hit(CW,12,STRONG)",234399,19009.8
5859,1,6,ScoreTopK,3,200,10,45,2,"Draw(CW,S0)",118849,11940.5
6871,4,5,ScoreTopK,3,200,10,45,53,"PostGuard(CCW,1,0)",136261,12530.4
7163,3,13,ScoreTopK,3,200,10,45,52,"Hit(CW,10,TOUCH)",241210,19280.1
5807,0,8,ScoreTopK,3,200,10,45,72,"PostGuard(CW,4,2)",92232,11495.1
5567,2,15,ScoreTopK,3,200,10,45,75,"Hit(CCW,10,WEAK)",204494,18376.4
2507,3,11,ScoreTopK,3,200,10,45,63,"Hit(CCW,8,STRONG)",41754,5519.27
7006,3,15,ScoreTopK,3,200,10,45,93,"Hit(CCW,14,TOUCH)",206343,18336.8
1984,6,4,ScoreTopK,3,200,10,45,40,"Freeze(CW,1)",149621,15882.4
1845,7,14,ScoreTopK,3,200,10,45,49,"PostGuard(CCW,12,0)",223637,19112.3
5780,2,6,ScoreTopK,3,200,10,45,42,"PostGuard(CW,0,0)",115428,12736.3
8645,7,5,ScoreTopK,3,200,10,45,46,"Hit(CW,2,MIDDLE)",136914,15255
6132,0,13,ScoreTopK,3,200,10,45,44,"Hit(CW,10,WEAK)",239761,19617.1
3339,4,10,ScoreTopK,3,200,10,45,43,"Hit(CCW,9,TOUCH)",55423,7101.62
3566,6,14,ScoreTopK,3,200,10,45,56,"Hit(CW,7,MIDDLE)",226179,18044.3
5523,3,9,ScoreTopK,3,200,10,45,57,"Hit(CCW,4,MIDDLE)",74808,9511.9
7015,5,14,ScoreTopK,3,200,10,45,57,"Hit(CCW,5,MIDDLE)",227978,19106.9
743,7,3,ScoreTopK,3,200,10,45,0,"Draw(CW,TEE)",162700,16770.3
1014,4,15,ScoreTopK,3,200,10,45,40,"Freeze(CW,10)",204392,16540.8
3900,0,10,ScoreTopK,3,200,10,45,50,"PostGuard(CW,8,1)",54123,6584.49
4543,6,5,ScoreTopK,3,200,10,45,49,"Hit(CCW,2,STRONG)",135900,13135.3
9231,5,14,ScoreTopK,3,200,10,45,63,"Hit(CCW,11,TOUCH)",225631,19044.7
1825,5,7,ScoreTopK,3,200,10,45,38,"Hit(CW,2,STRONG)",104632,11862.8
4062,4,15,ScoreTopK,3,200,10,45,56,"Hit(CW,6,MIDDLE)",204582,18180.5
9882,2,11,ScoreTopK,3,200,10,45,78,"PostGuard(CW,3,0)",47799,7570.14
2998,6,14,ScoreTopK,3,200,10,45,65,"Hit(CCW,7,WEAK)",226446,19371
1555,2,3,ScoreTopK,3,200,10,45,36,"Hit(CW,0,MIDDLE)",163818,16236.8
4372,4,14,ScoreTopK,3,200,10,45,19,"Draw(CCW,L4)",223926,19018.9
3732,7,7,ScoreTopK,3,200,10,45,43,"PostGuard(CCW,7,0)",99104,10756.7
3858,5,5,ScoreTopK,3,200,10,45,41,"Freeze(CCW,0)",138566,14873.2
1938,0,14,ScoreTopK,3,200,10,45,56,"Hit(CW,13,MIDDLE)",223983,19103.7
9112,3,9,ScoreTopK,3,200,10,45,37,"Hit(CCW,2,MIDDLE)",70799,8578.78
4157,3,12,ScoreTopK,3,200,10,45,36,"Hit(CW,3,MIDDLE)",24731,3790.21
7373,1,11,ScoreTopK,3,200,10,45,57,"Hit(CCW,6,MIDDLE)",44151,6529.34
7173,4,15,ScoreTopK,3,200,10,45,121,"PostGuard(CCW,7,0)",204797,17484
196,4,4,ScoreTopK,3,200,10,45,39,"Hit(CCW,3,STRONG)",145584,15196.6
2630,2,14,ScoreTopK,3,200,10,45,32,"Hit(CW,11,TOUCH)",224066,19145.5
5731,2,10,ScoreTopK,3,200,10,45,4,"Draw(CW,S2)",50411,6221.59
9518,4,5,ScoreTopK,3,200,10,45,39,"Hit(CCW,0,STRONG)",137204,14778
8211,7,12,ScoreTopK,3,200,10,45,70,"Freeze(CW,11)",23092,3180.61
