game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec
7977,6,14,Proposed,3,200,10,42,46,"Hit(CW,3,MIDDLE)",3938,321.39
3926,6,11,Proposed,3,200,10,42,37,"Hit(CCW,0,MIDDLE)",47672,2293.66
3883,1,14,Proposed,3,200,10,42,18,"Draw(CW,L4)",367,19.2453
9222,7,5,Proposed,3,200,10,42,9,"Draw(CCW,S6)",121483,3990.42
7881,2,15,Proposed,3,200,10,42,0,"Draw(CW,TEE)",129,9.23827
6406,1,10,Proposed,3,200,10,42,0,"Draw(CW,TEE)",53509,2072.43
8452,5,15,Proposed,3,200,10,42,0,"Draw(CW,TEE)",153,13.147
1028,6,15,Proposed,3,200,10,42,0,"Draw(CW,TEE)",151,12.6809
2596,1,14,Proposed,3,200,10,42,45,"Hit(CCW,3,WEAK)",4096,303.911
4748,1,3,Proposed,3,200,10,42,36,"Hit(CW,0,MIDDLE)",152916,5225.67
9206,3,13,Proposed,3,200,10,42,11,"Draw(CCW,L0)",7406,412.282
5859,1,6,Proposed,3,200,10,42,59,"PostGuard(CCW,4,0)",112777,4077.62
6871,4,5,Proposed,3,200,10,42,52,"PostGuard(CW,1,0)",130079,4787.77
7163,3,13,Proposed,3,200,10,42,67,"Hit(CCW,12,MIDDLE)",6670,427.245
5807,0,8,Proposed,3,200,10,42,71,"PostGuard(CCW,4,1)",89922,3565.47
5567,2,15,Proposed,3,200,10,42,0,"Draw(CW,TEE)",129,10.2434
2507,3,11,Proposed,3,200,10,42,41,"Hit(CCW,4,MIDDLE)",40846,1847.58
7006,3,15,Proposed,3,200,10,42,0,"Draw(CW,TEE)",145,15.7985
1984,6,4,Proposed,3,200,10,42,42,"Hit(CW,3,TOUCH)",139818,5035.17
1845,7,14,Proposed,3,200,10,42,48,"PostGuard(CW,12,0)",800,61.3784
5780,2,6,Proposed,3,200,10,42,37,"Hit(CCW,5,MIDDLE)",109938,3858.6
8645,7,5,Proposed,3,200,10,42,46,"Hit(CW,2,MIDDLE)",129641,4800.4
6132,0,13,Proposed,3,200,10,42,54,"Hit(CW,12,WEAK)",19194,1191.08
3339,4,10,Proposed,3,200,10,42,62,"PostGuard(CW,6,2)",56905,2217.59
3566,6,14,Proposed,3,200,10,42,55,"Hit(CCW,7,WEAK)",3121,266.701
5523,3,9,Proposed,3,200,10,42,55,"Hit(CCW,4,WEAK)",71523,3073.26
7015,5,14,Proposed,3,200,10,42,11,"Draw(CCW,L0)",4010,318.215
743,7,3,Proposed,3,200,10,42,13,"Draw(CCW,L1)",153720,5322.76
1014,4,15,Proposed,3,200,10,42,0,"Draw(CW,TEE)",61,4.28819
3900,0,10,Proposed,3,200,10,42,40,"Freeze(CW,9)",53086,2009.68
4543,6,5,Proposed,3,200,10,42,44,"Hit(CW,2,WEAK)",129524,4876.18
9231,5,14,Proposed,3,200,10,42,10,"Draw(CW,L0)",1926,127.772
1825,5,7,Proposed,3,200,10,42,1,"Draw(CCW,TEE)",99539,3838.63
4062,4,15,Proposed,3,200,10,42,0,"Draw(CW,TEE)",117,10.6786
9882,2,11,Proposed,3,200,10,42,78,"PostGuard(CW,3,0)",52770,2663.32
2998,6,14,Proposed,3,200,10,42,57,"Hit(CCW,5,MIDDLE)",3970,314.873
1555,2,3,Proposed,3,200,10,42,35,"Hit(CCW,0,WEAK)",154165,5283.1
4372,4,14,Proposed,3,200,10,42,19,"Draw(CCW,L4)",603,41.2443
3732,7,7,Proposed,3,200,10,42,37,"Hit(CCW,4,MIDDLE)",92496,3146.36
3858,5,5,Proposed,3,200,10,42,35,"Hit(CCW,0,WEAK)",130872,4967.09
1938,0,14,Proposed,3,200,10,42,54,"Hit(CW,13,WEAK)",2076,173.274
9112,3,9,Proposed,3,200,10,42,56,"Hit(CW,6,MIDDLE)",69402,2706.63
4157,3,12,Proposed,3,200,10,42,36,"Hit(CW,3,MIDDLE)",27983,1514.75
7373,1,11,Proposed,3,200,10,42,36,"Hit(CW,2,MIDDLE)",49176,2385.57
7173,4,15,Proposed,3,200,10,42,0,"Draw(CW,TEE)",151,16.2963
196,4,4,Proposed,3,200,10,42,43,"PostGuard(CCW,2,0)",139133,4733.97
2630,2,14,Proposed,3,200,10,42,33,"Hit(CCW,11,TOUCH)",867,64.432
5731,2,10,Proposed,3,200,10,42,13,"Draw(CCW,L1)",49772,1776.64
9518,4,5,Proposed,3,200,10,42,44,"Hit(CW,2,WEAK)",127538,4681.44
8211,7,12,Proposed,3,200,10,42,70,"Freeze(CW,11)",27524,1351
