game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec
7977,6,14,ClusterValue,3,200,10,46,67,"Hit(CCW,7,MIDDLE)",3680,241.796
3926,6,11,ClusterValue,3,200,10,46,65,"Hit(CCW,6,WEAK)",47455,2135.55
3883,1,14,ClusterValue,3,200,10,46,19,"Draw(CCW,L4)",1074,40.2052
9222,7,5,ClusterValue,3,200,10,46,13,"Draw(CCW,L1)",125770,4193.52
7881,2,15,ClusterValue,3,200,10,46,84,"Hit(CW,12,WEAK)",129,10.0748
6406,1,10,ClusterValue,3,200,10,46,50,"Freeze(CW,9)",53167,1968.59
8452,5,15,ClusterValue,3,200,10,46,34,"Hit(CW,0,WEAK)",153,16.1578
1028,6,15,ClusterValue,3,200,10,46,0,"Draw(CW,TEE)",151,15.3107
2596,1,14,ClusterValue,3,200,10,46,45,"Hit(CCW,3,WEAK)",3848,247.222
4748,1,3,ClusterValue,3,200,10,46,36,"Hit(CW,0,MIDDLE)",162569,5590.87
9206,3,13,ClusterValue,3,200,10,46,35,"Hit(CCW,12,WEAK)",5392,258.487
5859,1,6,ClusterValue,3,200,10,46,4,"Draw(CW,S2)",118580,4192.35
6871,4,5,ClusterValue,3,200,10,46,25,"Draw(CCW,L7)",136791,4925.01
7163,3,13,ClusterValue,3,200,10,46,64,"Hit(CW,12,WEAK)",7851,405.705
5807,0,8,ClusterValue,3,200,10,46,56,"Hit(CW,7,MIDDLE)",91404,3383.44
5567,2,15,ClusterValue,3,200,10,46,0,"Draw(CW,TEE)",129,12.0007
2507,3,11,ClusterValue,3,200,10,46,39,"Hit(CCW,4,WEAK)",42164,1714.41
7006,3,15,ClusterValue,3,200,10,46,0,"Draw(CW,TEE)",145,16.0268
1984,6,4,ClusterValue,3,200,10,46,48,"Hit(CW,3,STRONG)",148881,5202.39
1845,7,14,ClusterValue,3,200,10,46,45,"PostGuard(CCW,10,1)",1543,61.7103
5780,2,6,ClusterValue,3,200,10,46,34,"Hit(CW,5,WEAK)",116438,4007.23
8645,7,5,ClusterValue,3,200,10,46,46,"Hit(CW,2,MIDDLE)",137300,4946.79
6132,0,13,ClusterValue,3,200,10,46,54,"Hit(CW,12,WEAK)",11459,660.496
3339,4,10,ClusterValue,3,200,10,46,42,"Hit(CW,9,TOUCH)",56576,2118.9
3566,6,14,ClusterValue,3,200,10,46,56,"Hit(CW,7,MIDDLE)",3520,252.749
5523,3,9,ClusterValue,3,200,10,46,56,"Hit(CW,4,MIDDLE)",75958,2892.3
7015,5,14,ClusterValue,3,200,10,46,46,"Hit(CW,3,MIDDLE)",3879,263.414
743,7,3,ClusterValue,3,200,10,46,9,"Draw(CCW,S6)",164489,5759.25
1014,4,15,ClusterValue,3,200,10,46,10,"Draw(CW,L0)",61,3.48335
3900,0,10,ClusterValue,3,200,10,46,2,"Draw(CW,S0)",53028,1917.88
4543,6,5,ClusterValue,3,200,10,46,48,"Hit(CW,2,STRONG)",136268,4830.21
9231,5,14,ClusterValue,3,200,10,46,10,"Draw(CW,L0)",2750,146.111
1825,5,7,ClusterValue,3,200,10,46,39,"Hit(CCW,2,STRONG)",105086,3873.86
4062,4,15,ClusterValue,3,200,10,46,35,"Hit(CCW,2,WEAK)",117,9.48439
9882,2,11,ClusterValue,3,200,10,46,12,"Draw(CW,L1)",48219,2223.01
2998,6,14,ClusterValue,3,200,10,46,57,"Hit(CCW,5,MIDDLE)",3807,262.678
1555,2,3,ClusterValue,3,200,10,46,6,"Draw(CW,S4)",162648,5661.85
4372,4,14,ClusterValue,3,200,10,46,18,"Draw(CW,L4)",1324,50.5501
3732,7,7,ClusterValue,3,200,10,46,22,"Draw(CW,L6)",99914,3316.76
3858,5,5,ClusterValue,3,200,10,46,54,"Hit(CW,4,WEAK)",137213,5079.42
1938,0,14,ClusterValue,3,200,10,46,39,"Hit(CCW,9,STRONG)",2561,139.613
9112,3,9,ClusterValue,3,200,10,46,34,"Hit(CW,2,WEAK)",72472,2661.05
4157,3,12,ClusterValue,3,200,10,46,36,"Hit(CW,3,MIDDLE)",27176,1231.3
7373,1,11,ClusterValue,3,200,10,46,38,"Hit(CW,2,STRONG)",45440,1897.62
7173,4,15,ClusterValue,3,200,10,46,0,"Draw(CW,TEE)",151,18.8042
196,4,4,ClusterValue,3,200,10,46,34,"Hit(CW,3,WEAK)",145411,4959.85
2630,2,14,ClusterValue,3,200,10,46,33,"Hit(CCW,11,TOUCH)",1658,67.0601
5731,2,10,ClusterValue,3,200,10,46,13,"Draw(CCW,L1)",50513,1702.18
9518,4,5,ClusterValue,3,200,10,46,34,"Hit(CW,0,WEAK)",138443,5017.08
8211,7,12,ClusterValue,3,200,10,46,10,"Draw(CW,L0)",24820,1035.17
