game_id,end,shot_num,method,seed,candidate_idx,cluster_id,is_representative,shot_type,label,e_score,e_sd,cluster_value,land_x,land_y,cluster_sd,cluster_value_risk,risk_lambda
5392,3,13,ClusterValue,46,0,0,0,"Draw","Draw(CW,TEE)",-1.666667,0.942809,-1.888889,-0.085790,37.737457,0.737028,-1.888889,0
5392,3,13,ClusterValue,46,61,0,0,"Freeze","Freeze(CCW,4)",-2.333333,0.471405,-1.888889,0.312472,36.614079,0.737028,-1.888889,0
5392,3,13,ClusterValue,46,92,0,0,"PostGuard","PostGuard(CW,1,0)",-1.666667,0.471405,-1.888889,-0.097325,37.735161,0.737028,-1.888889,0
5392,3,13,ClusterValue,46,1,1,0,"Draw","Draw(CCW,TEE)",-1.666667,0.471405,-1.500000,0.255396,36.590286,0.500000,-1.500000,0
5392,3,13,ClusterValue,46,104,1,0,"PostGuard","PostGuard(CW,5,0)",-1.333333,0.471405,-1.500000,0.212779,36.578693,0.500000,-1.500000,0
5392,3,13,ClusterValue,46,2,2,0,"Draw","Draw(CW,S0)",-2.000000,0.816497,-3.000000,-0.170570,37.729706,1.054093,-3.000000,0
5392,3,13,ClusterValue,46,10,2,0,"Draw","Draw(CW,L0)",-3.333333,0.942809,-3.000000,-0.367305,37.796333,1.054093,-3.000000,0
5392,3,13,ClusterValue,46,33,2,0,"Hit","Hit(CCW,0,TOUCH)",-3.666667,0.471405,-3.000000,-0.393677,37.834091,1.054093,-3.000000,0
5392,3,13,ClusterValue,46,3,3,0,"Draw","Draw(CCW,S0)",-3.000000,0.816497,-3.250000,0.442281,36.683987,1.010363,-3.250000,0
5392,3,13,ClusterValue,46,6,3,0,"Draw","Draw(CW,S4)",-2.666667,1.247219,-3.250000,-0.133075,37.730011,1.010363,-3.250000,0
5392,3,13,ClusterValue,46,53,3,0,"Hit","Hit(CCW,4,TOUCH)",-4.000000,0.000000,-3.250000,0.364191,36.638802,1.010363,-3.250000,0
