game_id,end,shot_num,method,seed,candidate_idx,cluster_id,is_representative,shot_type,label,e_score,e_sd,cluster_value,land_x,land_y,cluster_sd,cluster_value_risk,risk_lambda
5392,3,13,RandomK,45,0,0,1,"Draw","Draw(CW,TEE)",,,,,,,,0
5392,3,13,RandomK,45,1,1,1,"Draw","Draw(CCW,TEE)",,,,,,,,0
5392,3,13,RandomK,45,3,2,1,"Draw","Draw(CCW,S0)",,,,,,,,0
5392,3,13,RandomK,45,4,3,1,"Draw","Draw(CW,S2)",,,,,,,,0
5392,3,13,RandomK,45,8,4,1,"Draw","Draw(CW,S6)",,,,,,,,0
5392,3,13,RandomK,45,12,5,1,"Draw","Draw(CW,L1)",,,,,,,,0
5392,3,13,RandomK,45,15,6,1,"Draw","Draw(CCW,L2)",,,,,,,,0
5392,3,13,RandomK,45,16,7,1,"Draw","Draw(CW,L3)",,,,,,,,0
5392,3,13,RandomK,45,21,8,1,"Draw","Draw(CCW,L5)",,,,,,,,0
5392,3,13,RandomK,45,27,9,1,"PreGuard","PreGuard(CCW,G3)",,,,,,,,0
5392,3,13,RandomK,45,29,10,1,"PreGuard","PreGuard(CCW,G4)",,,,,,,,0
5392,3,13,RandomK,45,33,11,1,"Hit","Hit(CCW,0,TOUCH)",,,,,,,,0
5392,3,13,RandomK,45,41,12,1,"Freeze","Freeze(CCW,0)",,,,,,,,0
5392,3,13,RandomK,45,66,13,1,"Hit","Hit(CW,6,MIDDLE)",,,,,,,,0
5392,3,13,RandomK,45,74,14,1,"Hit","Hit(CW,8,WEAK)",,,,,,,,0
5392,3,13,RandomK,45,75,15,1,"Hit","Hit(CCW,8,WEAK)",,,,,,,,0
5392,3,13,RandomK,45,76,16,1,"Hit","Hit(CW,8,MIDDLE)",,,,,,,,0
5392,3,13,RandomK,45,77,17,1,"Hit","Hit(CCW,8,MIDDLE)",,,,,,,,0
5392,3,13,RandomK,45,80,18,1,"Freeze","Freeze(CW,8)",,,,,,,,0
5392,3,13,RandomK,45,85,19,1,"Hit","Hit(CCW,10,WEAK)",,,,,,,,0
5392,3,13,RandomK,45,86,20,1,"Hit","Hit(CW,10,MIDDLE)",,,,,,,,0
5392,3,13,RandomK,45,89,21,1,"Hit","Hit(CCW,10,STRONG)",,,,,,,,0
5392,3,13,RandomK,45,92,22,1,"PostGuard","PostGuard(CW,1,0)",,,,,,,,0
5392,3,13,RandomK,45,95,23,1,"PostGuard","PostGuard(CCW,1,1)",,,,,,,,0
5392,3,13,RandomK,45,102,24,1,"PostGuard","PostGuard(CW,3,2)",,,,,,,,0
5392,3,13,RandomK,45,105,25,1,"PostGuard","PostGuard(CCW,5,0)",,,,,,,,0
5392,3,13,RandomK,45,124,26,1,"PostGuard","PostGuard(CW,11,1)",,,,,,,,0
4262,4,2,RandomK,45,10,0,1,"Draw","Draw(CW,L0)",,,,,,,,0
4262,4,2,RandomK,45,11,1,1,"Draw","Draw(CCW,L0)",,,,,,,,0
4262,4,2,RandomK,45,16,2,1,"Draw","Draw(CW,L3)",,,,,,,,0
4262,4,2,RandomK,45,21,3,1,"Draw","Draw(CCW,L5)",,,,,,,,0
4262,4,2,RandomK,45,25,4,1,"Draw","Draw(CCW,L7)",,,,,,,,0
4262,4,2,RandomK,45,32,5,1,"Hit","Hit(CW,1,TOUCH)",,,,,,,,0
4262,4,2,RandomK,45,38,6,1,"Hit","Hit(CW,1,STRONG)",,,,,,,,0
4262,4,2,RandomK,45,40,7,1,"Freeze","Freeze(CW,1)",,,,,,,,0
4262,4,2,RandomK,45,41,8,1,"Freeze","Freeze(CCW,1)",,,,,,,,0
4262,4,2,RandomK,45,48,9,1,"Pass","Pass",,,,,,,,0
6230,1,12,RandomK,45,0,0,1,"Draw","Draw(CW,TEE)",,,,,,,,0
6230,1,12,RandomK,45,10,1,1,"Draw","Draw(CW,L0)",,,,,,,,0
6230,1,12,RandomK,45,13,2,1,"Draw","Draw(CCW,L1)",,,,,,,,0
6230,1,12,RandomK,45,14,3,1,"Draw","Draw(CW,L2)",,,,,,,,0
6230,1,12,RandomK,45,17,4,1,"Draw","Draw(CCW,L3)",,,,,,,,0
6230,1,12,RandomK,45,24,5,1,"Draw","Draw(CW,L7)",,,,,,,,0
6230,1,12,RandomK,45,31,6,1,"PreGuard","PreGuard(CCW,G5)",,,,,,,,0
6230,1,12,RandomK,45,37,7,1,"Hit","Hit(CCW,11,MIDDLE)",,,,,,,,0
6230,1,12,RandomK,45,46,8,1,"PostGuard","PostGuard(CW,8,2)",,,,,,,,0
6230,1,12,RandomK,45,48,9,1,"Pass","Pass",,,,,,,,0
3543,4,7,RandomK,45,3,0,1,"Draw","Draw(CCW,S0)",,,,,,,,0
3543,4,7,RandomK,45,4,1,1,"Draw","Draw(CW,S2)",,,,,,,,0
3543,4,7,RandomK,45,6,2,1,"Draw","Draw(CW,S4)",,,,,,,,0
3543,4,7,RandomK,45,7,3,1,"Draw","Draw(CCW,S4)",,,,,,,,0
3543,4,7,RandomK,45,10,4,1,"Draw","Draw(CW,L0)",,,,,,,,0
3543,4,7,RandomK,45,20,5,1,"Draw","Draw(CW,L5)",,,,,,,,0
3543,4,7,RandomK,45,30,6,1,"PreGuard","PreGuard(CW,G5)",,,,,,,,0
3543,4,7,RandomK,45,31,7,1,"PreGuard","PreGuard(CCW,G5)",,,,,,,,0
3543,4,7,RandomK,45,34,8,1,"Hit","Hit(CW,2,WEAK)",,,,,,,,0
3543,4,7,RandomK,45,45,9,1,"PostGuard","PostGuard(CCW,1,1)",,,,,,,,0
3543,4,7,RandomK,45,48,10,1,"PostGuard","PostGuard(CW,7,0)",,,,,,,,0
1784,6,5,RandomK,45,9,0,1,"Draw","Draw(CCW,S6)",,,,,,,,0
1784,6,5,RandomK,45,12,1,1,"Draw","Draw(CW,L1)",,,,,,,,0
1784,6,5,RandomK,45,23,2,1,"Draw","Draw(CCW,L6)",,,,,,,,0
1784,6,5,RandomK,45,26,3,1,"PreGuard","PreGuard(CW,G3)",,,,,,,,0
1784,6,5,RandomK,45,27,4,1,"PreGuard","PreGuard(CCW,G3)",,,,,,,,0
1784,6,5,RandomK,45,34,5,1,"Hit","Hit(CW,0,WEAK)",,,,,,,,0
1784,6,5,RandomK,45,35,6,1,"Hit","Hit(CCW,0,WEAK)",,,,,,,,0
1784,6,5,RandomK,45,43,7,1,"Hit","Hit(CCW,2,TOUCH)",,,,,,,,0
1784,6,5,RandomK,45,45,8,1,"Hit","Hit(CCW,2,WEAK)",,,,,,,,0
1784,6,5,RandomK,45,49,9,1,"Hit","Hit(CCW,2,STRONG)",,,,,,,,0
1784,6,5,RandomK,45,58,10,1,"PostGuard","PostGuard(CW,3,0)",,,,,,,,0
1784,6,5,RandomK,45,65,11,1,"PostGuard","PostGuard(CCW,5,0)",,,,,,,,0
1784,6,5,RandomK,45,67,12,1,"PostGuard","PostGuard(CCW,5,1)",,,,,,,,0
1784,6,5,RandomK,45,68,13,1,"PostGuard","PostGuard(CW,5,2)",,,,,,,,0
1784,6,5,RandomK,45,69,14,1,"PostGuard","PostGuard(CCW,5,2)",,,,,,,,0
4905,4,14,RandomK,45,0,0,1,"Draw","Draw(CW,TEE)",,,,,,,,0
4905,4,14,RandomK,45,1,1,1,"Draw","Draw(CCW,TEE)",,,,,,,,0
4905,4,14,RandomK,45,2,2,1,"Draw","Draw(CW,S0)",,,,,,,,0
4905,4,14,RandomK,45,7,3,1,"Draw","Draw(CCW,S4)",,,,,,,,0
4905,4,14,RandomK,45,8,4,1,"Draw","Draw(CW,S6)",,,,,,,,0
4905,4,14,RandomK,45,13,5,1,"Draw","Draw(CCW,L1)",,,,,,,,0
4905,4,14,RandomK,45,14,6,1,"Draw","Draw(CW,L2)",,,,,,,,0
4905,4,14,RandomK,45,30,7,1,"PreGuard","PreGuard(CW,G5)",,,,,,,,0
4905,4,14,RandomK,45,32,8,1,"Hit","Hit(CW,5,TOUCH)",,,,,,,,0
4905,4,14,RandomK,45,45,9,1,"Hit","Hit(CCW,7,WEAK)",,,,,,,,0
4905,4,14,RandomK,45,51,10,1,"Freeze","Freeze(CCW,7)",,,,,,,,0
4905,4,14,RandomK,45,63,11,1,"Hit","Hit(CCW,11,TOUCH)",,,,,,,,0
4905,4,14,RandomK,45,72,12,1,"Hit","Hit(CW,13,TOUCH)",,,,,,,,0
4905,4,14,RandomK,45,81,13,1,"Freeze","Freeze(CCW,13)",,,,,,,,0
4905,4,14,RandomK,45,82,14,1,"PostGuard","PostGuard(CW,8,0)",,,,,,,,0
4905,4,14,RandomK,45,83,15,1,"PostGuard","PostGuard(CCW,8,0)",,,,,,,,0
4905,4,14,RandomK,45,86,16,1,"PostGuard","PostGuard(CW,8,2)",,,,,,,,0
4905,4,14,RandomK,45,91,17,1,"PostGuard","PostGuard(CCW,10,1)",,,,,,,,0
4905,4,14,RandomK,45,93,18,1,"PostGuard","PostGuard(CCW,10,2)",,,,,,,,0
4905,4,14,RandomK,45,94,19,1,"PostGuard","PostGuard(CW,12,0)",,,,,,,,0
4905,4,14,RandomK,45,96,20,1,"PostGuard","PostGuard(CW,12,1)",,,,,,,,0
3837,2,10,RandomK,45,0,0,1,"Draw","Draw(CW,TEE)",,,,,,,,0
3837,2,10,RandomK,45,4,1,1,"Draw","Draw(CW,S2)",,,,,,,,0
3837,2,10,RandomK,45,5,2,1,"Draw","Draw(CCW,S2)",,,,,,,,0
3837,2,10,RandomK,45,13,3,1,"Draw","Draw(CCW,L1)",,,,,,,,0
3837,2,10,RandomK,45,14,4,1,"Draw","Draw(CW,L2)",,,,,,,,0
3837,2,10,RandomK,45,18,5,1,"Draw","Draw(CW,L4)",,,,,,,,0
3837,2,10,RandomK,45,25,6,1,"Draw","Draw(CCW,L7)",,,,,,,,0
3837,2,10,RandomK,45,30,7,1,"PreGuard","PreGuard(CW,G5)",,,,,,,,0
