game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec,risk_lambda,num_candidates,num_children
7977,6,14,ClusterValue,3,200,10,45,96,"Hit(CW,13,MIDDLE)",6889,569.586,0,145,4
3926,6,11,ClusterValue,3,200,10,45,64,"Hit(CW,6,WEAK)",54141,4046.75,0,123,4
3883,1,14,ClusterValue,3,200,10,45,19,"Draw(CCW,L4)",2241,125.039,0,37,4
9222,7,5,ClusterValue,3,200,10,45,20,"Draw(CW,L5)",133095,7611.13,0,37,4
7881,2,15,ClusterValue,3,200,10,45,84,"Hit(CW,12,WEAK)",329,28.2583,0,129,4
6406,1,10,ClusterValue,3,200,10,45,38,"Hit(CW,7,STRONG)",59519,3638.93,0,59,4
8452,5,15,ClusterValue,3,200,10,45,34,"Hit(CW,0,WEAK)",353,38.2392,0,153,4
1028,6,15,ClusterValue,3,200,10,45,135,"PostGuard(CCW,11,1)",351,31.9006,0,151,4
2596,1,14,ClusterValue,3,200,10,45,98,"Hit(CW,13,STRONG)",7114,553.29,0,145,4
4748,1,3,ClusterValue,3,200,10,45,37,"Hit(CCW,0,MIDDLE)",171392,10260.5,0,49,4
9206,3,13,ClusterValue,3,200,10,45,11,"Draw(CCW,L0)",7615,540.87,0,49,4
5859,1,6,ClusterValue,3,200,10,45,10,"Draw(CW,L0)",128542,7971.32,0,65,4
6871,4,5,ClusterValue,3,200,10,45,3,"Draw(CCW,S0)",148499,9296.67,0,71,4
7163,3,13,ClusterValue,3,200,10,45,65,"Hit(CCW,12,WEAK)",11286,841.923,0,85,4
5807,0,8,ClusterValue,3,200,10,45,68,"PostGuard(CW,4,0)",99994,6403.39,0,81,4
5567,2,15,ClusterValue,3,200,10,45,0,"Draw(CW,TEE)",329,33.853,0,129,4
2507,3,11,ClusterValue,3,200,10,45,39,"Hit(CCW,4,WEAK)",52720,3687.07,0,107,4
7006,3,15,ClusterValue,3,200,10,45,0,"Draw(CW,TEE)",345,34.7276,0,145,4
1984,6,4,ClusterValue,3,200,10,45,46,"Hit(CW,3,MIDDLE)",159582,9734.32,0,59,4
1845,7,14,ClusterValue,3,200,10,45,45,"PostGuard(CCW,10,1)",2970,175.444,0,55,4
5780,2,6,ClusterValue,3,200,10,45,4,"Draw(CW,S2)",122791,7366.09,0,49,4
8645,7,5,ClusterValue,3,200,10,45,45,"Hit(CCW,2,WEAK)",147846,9162.78,0,71,4
6132,0,13,ClusterValue,3,200,10,45,76,"PostGuard(CW,9,1)",14639,1233.42,0,87,4
3339,4,10,ClusterValue,3,200,10,45,50,"Freeze(CW,9)",63044,4052.86,0,71,4
3566,6,14,ClusterValue,3,200,10,45,64,"Hit(CW,9,WEAK)",6162,518.45,0,129,4
5523,3,9,ClusterValue,3,200,10,45,57,"Hit(CCW,4,MIDDLE)",86358,5814.51,0,103,4
7015,5,14,ClusterValue,3,200,10,45,57,"Hit(CCW,5,MIDDLE)",7023,570.98,0,145,4
743,7,3,ClusterValue,3,200,10,45,38,"Hit(CW,0,STRONG)",173390,10446.7,0,55,4
1014,4,15,ClusterValue,3,200,10,45,10,"Draw(CW,L0)",261,17.4074,0,61,4
