game_id,end,shot_num,method,depth,playouts,rollouts_per_visit,seed,candidate_idx,label,actual_total_sims,time_sec
7977,6,14,ScoreTopK,3,200,10,43,3,"Draw(CCW,S0)",228503,18848.1
3926,6,11,ScoreTopK,3,200,10,43,35,"Hit(CCW,0,WEAK)",44255,6278.69
3883,1,14,ScoreTopK,3,200,10,43,1,"Draw(CCW,TEE)",223504,18799.1
9222,7,5,ScoreTopK,3,200,10,43,8,"Draw(CW,S6)",128027,12817.8
7881,2,15,ScoreTopK,3,200,10,43,89,"Hit(CCW,12,STRONG)",205058,18123.5
6406,1,10,ScoreTopK,3,200,10,43,10,"Draw(CW,L0)",53732,6859.97
8452,5,15,ScoreTopK,3,200,10,43,6,"Draw(CW,S4)",204493,18312.6
1028,6,15,ScoreTopK,3,200,10,43,104,"PostGuard(CW,1,1)",204716,18422.9
2596,1,14,ScoreTopK,3,200,10,43,87,"Hit(CCW,11,MIDDLE)",227145,17017.5
4748,1,3,ScoreTopK,3,200,10,43,37,"Hit(CCW,0,MIDDLE)",161913,16098.1
9206,3,13,ScoreTopK,3,200,10,43,20,"Draw(CW,L5)",237150,18330.3
5859,1,6,ScoreTopK,3,200,10,43,0,"Draw(CW,TEE)",119363,12767.8
6871,4,5,ScoreTopK,3,200,10,43,28,"PreGuard(CW,G4)",136804,14774.5
7163,3,13,ScoreTopK,3,200,10,43,72,"PostGuard(CW,9,0)",241223,19201.6
5807,0,8,ScoreTopK,3,200,10,43,31,"PreGuard(CCW,G5)",90714,10592.4
5567,2,15,ScoreTopK,3,200,10,43,75,"Hit(CCW,10,WEAK)",204856,17875.1
2507,3,11,ScoreTopK,3,200,10,43,43,"Hit(CCW,4,STRONG)",41050,5579.25
7006,3,15,ScoreTopK,3,200,10,43,93,"Hit(CCW,14,TOUCH)",206168,17624.6
1984,6,4,ScoreTopK,3,200,10,43,1,"Draw(CCW,TEE)",149004,15608.7
1845,7,14,ScoreTopK,3,200,10,43,50,"PostGuard(CW,12,1)",224154,18981.4
5780,2,6,ScoreTopK,3,200,10,43,44,"PostGuard(CW,0,1)",115183,12506.3
8645,7,5,ScoreTopK,3,200,10,43,50,"Freeze(CW,2)",137162,13462.4
6132,0,13,ScoreTopK,3,200,10,43,4,"Draw(CW,S2)",237831,19064.1
3339,4,10,ScoreTopK,3,200,10,43,51,"Freeze(CCW,9)",57163,7149.96
3566,6,14,ScoreTopK,3,200,10,43,90,"Freeze(CW,13)",226249,19461.9
5523,3,9,ScoreTopK,3,200,10,43,58,"Hit(CW,4,STRONG)",75906,9325.71
7015,5,14,ScoreTopK,3,200,10,43,11,"Draw(CCW,L0)",221552,19140.3
743,7,3,ScoreTopK,3,200,10,43,16,"Draw(CW,L3)",163675,15640.5
1014,4,15,ScoreTopK,3,200,10,43,40,"Freeze(CW,10)",204314,18160.4
3900,0,10,ScoreTopK,3,200,10,43,52,"PostGuard(CW,8,2)",53275,6914.07
4543,6,5,ScoreTopK,3,200,10,43,32,"Hit(CW,0,TOUCH)",138017,14966.8
9231,5,14,ScoreTopK,3,200,10,43,50,"Freeze(CW,5)",224976,19065.8
1825,5,7,ScoreTopK,3,200,10,43,35,"Hit(CCW,2,WEAK)",105090,10246
4062,4,15,ScoreTopK,3,200,10,43,59,"Hit(CCW,6,STRONG)",206599,18008.2
9882,2,11,ScoreTopK,3,200,10,43,19,"Draw(CCW,L4)",45693,7100.66
2998,6,14,ScoreTopK,3,200,10,43,57,"Hit(CCW,5,MIDDLE)",224800,18555.2
1555,2,3,ScoreTopK,3,200,10,43,38,"Hit(CW,0,STRONG)",163977,16016.2
4372,4,14,ScoreTopK,3,200,10,43,44,"PostGuard(CW,12,1)",223703,18878.5
3732,7,7,ScoreTopK,3,200,10,43,34,"Hit(CW,4,WEAK)",98812,10794.7
3858,5,5,ScoreTopK,3,200,10,43,7,"Draw(CCW,S4)",139865,14764.8
1938,0,14,ScoreTopK,3,200,10,43,48,"Hit(CW,11,STRONG)",226324,19101.9
9112,3,9,ScoreTopK,3,200,10,43,35,"Hit(CCW,2,WEAK)",70388,8407.41
4157,3,12,ScoreTopK,3,200,10,43,34,"Hit(CW,3,WEAK)",24726,3340.88
7373,1,11,ScoreTopK,3,200,10,43,44,"Hit(CW,4,WEAK)",42886,5793
7173,4,15,ScoreTopK,3,200,10,43,122,"PostGuard(CW,7,1)",204923,17232.3
196,4,4,ScoreTopK,3,200,10,43,18,"Draw(CW,L4)",146918,13490
2630,2,14,ScoreTopK,3,200,10,43,41,"Freeze(CCW,11)",222550,18612.4
5731,2,10,ScoreTopK,3,200,10,43,39,"Hit(CCW,9,STRONG)",51237,6396.69
9518,4,5,ScoreTopK,3,200,10,43,46,"Hit(CW,2,MIDDLE)",136774,12651.6
8211,7,12,ScoreTopK,3,200,10,43,62,"Hit(CW,11,TOUCH)",23985,3059.7
